id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LANF-062	keep-first-pass	古典成句	其言也善	《论语》相关成句	010.他们为什么有去无回？.txt	9	9	本书在相关章节使用或引录“其言也善”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-063	keep-first-pass	中文成语	不了了之	传统成语	010.他们为什么有去无回？.txt	37	37	本书在相关章节使用或引录“不了了之”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-064	keep-first-pass	中文成语	不明不白	传统成语	010.他们为什么有去无回？.txt	37	37	本书在相关章节使用或引录“不明不白”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-065	keep-first-pass	中文熟语	前事不忘	中文熟语	010.他们为什么有去无回？.txt	39	39	本书在相关章节使用或引录“前事不忘”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-066	keep-first-pass	中文成语	司空见惯	传统成语	010.他们为什么有去无回？.txt	39	39	本书在相关章节使用或引录“司空见惯”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-067	keep-first-pass	训诂短句	遁，逃也。	字典训释	011.“法律遁”和“法律顿”.txt	3	3	本书在相关章节使用或引录“遁，逃也。”，保留其可独立检索的训诂短句性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-068	keep-first-pass	中文熟语	障眼法	中文熟语	011.“法律遁”和“法律顿”.txt	3	3	本书在相关章节使用或引录“障眼法”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-069	keep-first-pass	中文熟语	败部复活	中文熟语	011.“法律遁”和“法律顿”.txt	5	5	本书在相关章节使用或引录“败部复活”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-070	keep-first-pass	中文成语	各显神通	传统成语	011.“法律遁”和“法律顿”.txt	5	5	本书在相关章节使用或引录“各显神通”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-071	keep-first-pass	中文成语	化险为夷	传统成语	011.“法律遁”和“法律顿”.txt	5	5	本书在相关章节使用或引录“化险为夷”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-072	keep-first-pass	中文成语	鼻青眼肿	传统成语	011.“法律遁”和“法律顿”.txt	47	47	本书在相关章节使用或引录“鼻青眼肿”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-073	keep-first-pass	中文成语	单刀直入	传统成语	011.“法律遁”和“法律顿”.txt	47	47	本书在相关章节使用或引录“单刀直入”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-074	keep-first-pass	中文成语	面红耳赤	传统成语	011.“法律遁”和“法律顿”.txt	47	47	本书在相关章节使用或引录“面红耳赤”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-075	keep-first-pass	中文成语	字斟句酌	传统成语	011.“法律遁”和“法律顿”.txt	47	47	本书在相关章节使用或引录“字斟句酌”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-076	keep-first-pass	中文成语	口口声声	传统成语	014.致监察院书状.txt	17	17	本书在相关章节使用或引录“口口声声”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-077	keep-first-pass	中文法律成语	故出人罪	传统法律成语	014.致监察院书状.txt	19	19	本书在相关章节使用或引录“故出人罪”，保留其可独立检索的中文法律成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-078	keep-first-pass	中文成语	含沙射影	传统成语	014.致监察院书状.txt	19	19	本书在相关章节使用或引录“含沙射影”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-079	keep-first-pass	中文熟语	事证至明	中文熟语	014.致监察院书状.txt	29	29	本书在相关章节使用或引录“事证至明”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-080	keep-first-pass	中文成语	数典忘祖	传统成语	014.致监察院书状.txt	29	29	本书在相关章节使用或引录“数典忘祖”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-081	keep-first-pass	中文成语	天方夜谭	外来故事成语	014.致监察院书状.txt	95	95	本书在相关章节使用或引录“天方夜谭”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-082	keep-first-pass	中文成语	白纸黑字	传统成语	014.致监察院书状.txt	99	99	本书在相关章节使用或引录“白纸黑字”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-083	keep-first-pass	中文熟语	见不得人	中文熟语	014.致监察院书状.txt	99	99	本书在相关章节使用或引录“见不得人”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-084	keep-first-pass	中文成语	视而不见	传统成语	014.致监察院书状.txt	99	99	本书在相关章节使用或引录“视而不见”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-085	keep-first-pass	中文成语	网开一面	传统成语	014.致监察院书状.txt	99	99	本书在相关章节使用或引录“网开一面”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-086	keep-first-pass	中文成语	一望而知	传统成语	014.致监察院书状.txt	99	99	本书在相关章节使用或引录“一望而知”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-087	keep-first-pass	中文格言	是非自有公论	中文格言	014.致监察院书状.txt	101	101	本书在相关章节使用或引录“是非自有公论”，保留其可独立检索的中文格言性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-088	keep-first-pass	中文成语	皆大欢喜	传统成语	015.新回避说.txt	7	7	本书在相关章节使用或引录“皆大欢喜”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-089	keep-first-pass	中文成语	强词夺理	传统成语	016.张镜湖启事的启示.txt	5	5	本书在相关章节使用或引录“强词夺理”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-090	keep-first-pass	中文成语	史无前例	传统成语	016.张镜湖启事的启示.txt	5	5	本书在相关章节使用或引录“史无前例”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-091	keep-first-pass	中文成语	只字不提	传统成语	016.张镜湖启事的启示.txt	5	5	本书在相关章节使用或引录“只字不提”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-092	keep-first-pass	中文成语	颠倒是非	传统成语	016.张镜湖启事的启示.txt	7	7	本书在相关章节使用或引录“颠倒是非”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-093	keep-first-pass	中文熟语	千古妙文	中文熟语	016.张镜湖启事的启示.txt	7	7	本书在相关章节使用或引录“千古妙文”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-094	keep-first-pass	中文成语	锲而不舍	传统成语	016.张镜湖启事的启示.txt	7	7	本书在相关章节使用或引录“锲而不舍”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-095	keep-first-pass	中文成语	耐人寻味	传统成语	018.林贤顺案的笔迹对比.txt	5	5	本书在相关章节使用或引录“耐人寻味”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-096	keep-first-pass	中文成语	多此一举	传统成语	018.林贤顺案的笔迹对比.txt	9	9	本书在相关章节使用或引录“多此一举”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-097	keep-first-pass	中文成语	胡搅蛮缠	传统成语	018.林贤顺案的笔迹对比.txt	9	9	本书在相关章节使用或引录“胡搅蛮缠”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-098	keep-first-pass	中文熟语	理屈	中文熟语	018.林贤顺案的笔迹对比.txt	9	9	本书在相关章节使用或引录“理屈”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-099	keep-first-pass	中文成语	希旨承风	传统成语	018.林贤顺案的笔迹对比.txt	9	9	本书在相关章节使用或引录“希旨承风”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-100	keep-first-pass	中文成语	予取予求	传统成语	018.林贤顺案的笔迹对比.txt	9	9	本书在相关章节使用或引录“予取予求”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-101	keep-first-pass	西方哲学格言	爱真理胜于爱老师柏拉图	亚里士多德相关格言	019.方、马两案的两难式.txt	5	5	本书在相关章节使用或引录“爱真理胜于爱老师柏拉图”，保留其可独立检索的西方哲学格言性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-102	keep-first-pass	中文成语	博学多闻	传统成语	019.方、马两案的两难式.txt	5	5	本书在相关章节使用或引录“博学多闻”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-103	keep-first-pass	中文成语	独善其身	儒家相关成语	020.高新武还有待正心诚意.txt	3	3	本书在相关章节使用或引录“独善其身”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-104	keep-first-pass	中文成语	兼善天下	儒家相关成语	020.高新武还有待正心诚意.txt	3	3	本书在相关章节使用或引录“兼善天下”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-105	keep-first-pass	中文成语	不成体统	传统成语	021.“只想静静的离开”？.txt	3	3	本书在相关章节使用或引录“不成体统”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-106	keep-first-pass	中文成语	碌碌终日	传统成语	021.“只想静静的离开”？.txt	3	3	本书在相关章节使用或引录“碌碌终日”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-107	keep-first-pass	中文成语	鹏程万里	《庄子》相关成语	021.“只想静静的离开”？.txt	3	3	本书在相关章节使用或引录“鹏程万里”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-108	keep-first-pass	中文成语	时运不济	传统成语	021.“只想静静的离开”？.txt	3	3	本书在相关章节使用或引录“时运不济”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-109	keep-first-pass	佛教熟语	我不入地狱，谁入地狱。	佛教相关熟语	021.“只想静静的离开”？.txt	3	3	本书在相关章节使用或引录“我不入地狱，谁入地狱。”，保留其可独立检索的佛教熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-110	keep-first-pass	中文成语	兀兀穷年	传统成语	021.“只想静静的离开”？.txt	3	3	本书在相关章节使用或引录“兀兀穷年”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-111	keep-first-pass	中文成语	扶同为恶	传统成语	021.“只想静静的离开”？.txt	5	5	本书在相关章节使用或引录“扶同为恶”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-112	keep-first-pass	中文熟语	泪眼汪汪	中文熟语	021.“只想静静的离开”？.txt	5	5	本书在相关章节使用或引录“泪眼汪汪”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-113	keep-first-pass	中文成语	同流合污	传统成语	021.“只想静静的离开”？.txt	5	5	本书在相关章节使用或引录“同流合污”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-114	keep-first-pass	中文成语	一应俱全	传统成语	023.有名归己、有罪归人.txt	3	3	本书在相关章节使用或引录“一应俱全”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-115	keep-first-pass	古典诗句	少年十五二十时	王维诗句	023.有名归己、有罪归人.txt	7	7	本书在相关章节使用或引录“少年十五二十时”，保留其可独立检索的古典诗句性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-116	keep-first-pass	中文熟语	脱身事外	中文熟语	023.有名归己、有罪归人.txt	9	9	本书在相关章节使用或引录“脱身事外”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-117	keep-first-pass	中文成语	摇身一变	传统成语	023.有名归己、有罪归人.txt	9	9	本书在相关章节使用或引录“摇身一变”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-118	keep-first-pass	中文成语	苟延残喘	传统成语	023.有名归己、有罪归人.txt	13	13	本书在相关章节使用或引录“苟延残喘”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-119	keep-first-pass	中文成语	忍气吞声	传统成语	023.有名归己、有罪归人.txt	13	13	本书在相关章节使用或引录“忍气吞声”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-120	keep-first-pass	中文成语	咬牙切齿	传统成语	023.有名归己、有罪归人.txt	13	13	本书在相关章节使用或引录“咬牙切齿”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-121	keep-first-pass	中文成语	自欺欺人	传统成语	023.有名归己、有罪归人.txt	13	13	本书在相关章节使用或引录“自欺欺人”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-122	keep-first-pass	中文成语	借题发挥	传统成语	024.有种就去革命.txt	23	23	本书在相关章节使用或引录“借题发挥”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-123	keep-first-pass	古典社会评论	今也在朝，小臣藐大臣；在边，军士轻主帅；在家，子妇蔑父母；在学校，弟子慢师，后进凌先进；在乡里，卑幼轧尊长。	吕坤语	024.有种就去革命.txt	23	23	本书在相关章节使用或引录“今也在朝，小臣藐大臣；在边，军士轻主帅；在家，子妇蔑父母；在学校，弟子慢师，后进凌先进；在乡里，卑幼轧尊长。”，保留其可独立检索的古典社会评论性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
