source_file	line	text
016.《调查局黑牢345天》序.txt	9	我们读古人书，读到《汉书》路温舒传，看到他说的：“夫人情安则乐生，痛则思死。棰楚之下，何求而不得？故囚人不胜痛，则饰辞以视之；吏治者利其然，则指道以明之；上奏畏却，则锻炼而周内之。盖奏当之成，虽咎繇听之，犹以为死有余辜。何则？成练者众，文致之罪明也。是以狱吏专为深刻，残贼而亡极，媮为一切，不顾国患，此世之大贼也。故俗语曰：‘画地为狱，议不入；刻木为吏，期不对。’此皆疾吏之风、悲痛之辞也。故天下之患，莫深于狱；败法乱正，离亲塞道，莫甚乎治狱之吏。”（按人之常情，过得好就喜欢活，痛苦不堪就要寻死。在刑求之下什么口供得不到呢？所以囚犯受不了痛苦，就编造假情节给办案的人看〔看办案人员的反应，以猜度是不是编对了方向，接近了原案〕，而办案人员就趁着这种假情节，教导他如何编成假口供；办案人员又怕往上呈报后被驳回，于是把案子罗织得非常结实、天衣无缝，使囚犯陷入法网。呈报上去以后，就是第一流的法官皋陶审查起来，也要认为死有余辜。为什么？因为编造出来的假情节太多，和法律丝丝入扣，罪状太明显了。办案人员专干这种残酷苛刻的勾当，残害人民而无止境，只顾苟且一时，不管对国家的后患，这是世上的大祸害。俗话说：“就便是在地上画个监狱，也别进去；就便是用木头刻个办案人员，也别和他面对。”这都是人民对办案人员痛心疾首而发出的哀呼。所以天下的祸害，没有比刑狱更可怕的了；败坏法纪、颠倒是非、离散亲属、堵塞正义，没有比办案人员更严重的了。）
016.《调查局黑牢345天》序.txt	11	上面这种两千年前的刑狱素描，是一种简明的骨架，虽然句句真实不虚，但是骨架以外，益之以血肉之作的，则唯有李世杰这部《调查局黑牢345天》，方补足了两千年的空缺。就凭这一重大的意义与实例，这部书，就足称得上“汉唐以来所未有也”了！
017.《好命操作手册》序.txt	3	我在六十岁这一年出版了《李敖大全集》，向古今昭告“李敖六十不封笔，甲子之年定全集”的决心。在这套二十册的毕生精华当中，收录了我对《中国命研究》的四十五篇文章（第十四册）；因为自来有关命的研究，本就不易，所以连孔子也“罕言命”，除非能够对天地、阴阳、日夜、善恶、贤愚、人鬼等有超越古人的理解，否则即使到了科学昌盛、民智大开的二十世纪末，依然很难跳脱“死生有命、富贵在天”的这种宿命思想网罗。
017.《好命操作手册》序.txt	5	宿命论的哲理派主张人生的富贵贫贱寿夭、智愚贤不肖，在一生下来，自然界就有一定的安排，因此凡事只好“尽人事，听天命”。于是一些靠“命定论”吃饭的流辈，便想用人的生辰时日来推算八字、紫微斗数、铁板神算等，企图从“天”那里预知人一生的祸福命运；到后来，连面相、手相、骨相、卜卦、风水全都登场，而且风流所及，西洋占星术也结合连线，可说是全方位的席卷目前的民间人心。在台湾，更有甚者，中国的这套“命定论”加“算命论”除了借尸还魂外，还掺混了各派宗教的“造命”、“补命”说；一方面消极求神告祷，拜托菩萨保佑赐福；一方面听天由命外，还积极改运、做风水、供养法师等等，冀望扭转命定的乾坤。
017.《好命操作手册》序.txt	7	这种种现象，在我李敖的眼中，简直是怪力乱神的集体歇斯底里症。一方面这些“命定”、“算命”、“造命”、“补命”的说法，毫无哲理根据，只是一些偏执之徒的狂热想象；一方面统治者根本有意推波助澜，搅起现代的迷信大雾，好对人民神道设教，搞一番现代欺民工程，来掩饰他们的无能罢了。所以，我一直想做破除算命迷信的系列。
017.《好命操作手册》序.txt	13	不过，诚如施寄青和陈烨所言，算命体系非常庞杂繁复，并且随着时间和空间的演变，还发展出一些怪异荒谬的“东方不败”与“西方不败”的伎俩，这是无法在三十分钟的十二集《笑傲江湖》中解说淋漓尽致的；所以，还是要从著作《上帝也算命》来一一分解。现在，她们两位勇敢的女士，站出来挑战社会怪力乱神歇斯底里症的大作《上帝也算命》系列四书，终于出版问世。（编注：《上帝也算命》系列一共有四书，已经全部出齐。书名依序是：《玩命与革命》、《女人桃花缘》、《完全算命手册》及《好命操作手册》。）
018.陆晋德译《飞鸟集》序.txt	3	好书，要能经得起时间的考验。我藏书十万册，有些书不值得看；有些书已经过时，有些书写得还没有我好。泰戈尔这本诗集，成书快一个世纪了，现在读来，仍像是壮丽的日出，诗中散发的智慧，有如醍醐灌顶，令人茅塞顿开。
018.陆晋德译《飞鸟集》序.txt	5	“人生”到底是什么？很多人的人生，只是“活了一辈子”而已。泰戈尔认为人生要加些东西，才能有价值（第278首）。音乐是由音符组成，人生是由片刻组成（第59首）。但是要让人生丰富起来，却要有更高的境界（第23首）。人生免不了有许多挫折，要怎么面对呢？（第121首）
018.陆晋德译《飞鸟集》序.txt	11	我们一直在追求的“美丽”，又藏在什么地方呢？（第28首）我们一直在找寻的“美景”，又在什么地方呢？（第255首）
018.陆晋德译《飞鸟集》序.txt	13	乌云可以是彩云（第291首）。“忧愁”其实很陌生（第216首）。
018.陆晋德译《飞鸟集》序.txt	15	现代科技把物质文明推升到前所未有的境界，照理说人类也应达到前所未有的快乐，只可惜，科技虽然天天在进步；反过来看，科技也天天在退步，也因此，人类天天不能满足。我们到底在找什么呢？（第86首）从这样的思路中，我们来看待“伟大”，“伟大”其实没这么伟大（第125首）。
018.陆晋德译《飞鸟集》序.txt	17	如果说“生命”最害怕的是“死亡”。那么，没有死亡的生命会是什么样的人生呢？诸如此类的人生智慧，遍布书中。泰戈尔居然能用短短几行诗句，给我们当头棒喝。泰戈尔真是一位令人目眩神迷的智者。
018.陆晋德译《飞鸟集》序.txt	19	“诗无训诂”，也就是诗没有固定的解说。但是诗人在写诗的时候，却是只有一种想法。人们在读诗时，可以领悟诗人一部分的想法，还有一部分要靠自己的想象，这很无奈，但这也正是读诗最大的乐趣。秦戈尔这本诗集，诗句简短，原文也不难，可是由于哲理深远，变得不是这么容易了解。所幸这个译本，加进了所有译本没有的“解读”。从“解读”中，可以看出译者花了极大的心力在悟解泰戈尔的想法。这就让我们多了一条路径，来一探这位东方智者的心灵。这种充满智慧的书不看，还想要找什么书来看呢？
019.国家将兴，必有祯祥.txt	7	我说“原来是敌人”，是指广义而言；因为，沪祥曾经担任蒋经国七年秘书，在我眼中，当然是敌人。但他在蒋经国死后，能拒绝逢迎李登辉，拒绝出卖人格、依附权势，并且能够挺身而出，抗衡强权，在我眼中，自然成了朋友。
019.国家将兴，必有祯祥.txt	11	后来我邀请他，多次上我的电视节目“笑傲江湖”，深谈之后，知道他也是台中一中毕业的小老弟，我母亲在台中一中工作时，对他就有印象。并且很意外的发现，他还是东北的小老乡，其仗义行侠、勇往直前的风格，颇有“东北义勇军”之风，也颇有“东北虎”的风格，所以印象更深。
019.国家将兴，必有祯祥.txt	15	因此，当我上节目时，若身体不舒服，会请沪祥代理主持，通常，我会在开场白说几句话：“沪祥等一下的评论内容，我都同意——除了对蒋经国的看法。”
019.国家将兴，必有祯祥.txt	25	在我荣获诺贝尔文学奖提名大会中，沪祥应邀致词，他曾指出“政治令人腐化，文学令人净化”，并强调，“历史埋没了很多政客，但从来没有埋没文学家、与思想家。”可见他很有胸襟与格局。他本身一手写政论，一手写学术的风格与努力，也令我非常欣赏。
019.国家将兴，必有祯祥.txt	29	沪祥因生于上海，所以取名沪祥，但他有号“祯祥”，问其原因，他答，此语出自中庸：“国家将兴，必有祯祥；国家将亡，必有妖孽。”我甚壮其志，并深盼其今后，能在政坛扫除妖孽，并在两岸振兴中华。若能因本书之出版，唤醒更多民众，激浊扬清、拨乱反正，则何只是国人之幸，更将是两岸共同之福了。
020.我看《宰相刘罗锅》.txt	3	中国自古以来的言论自由，不是全面性的，而是局部性的；不是全民性的，而是贱民性的。所谓贱民，就是演艺人员，古人所谓倡优者也。倡是女的，音乐性的；优是男的、表演性的。他们没有社会地位，被统治者“倡优蓄之”，供逗乐子而已。正因为是逗乐子的，所以统治者不太介意、不太认真，而留下一些“姑妄言之，姑妄听之”的空间，而得口吐真言。真言者，言论自由之特产也。
020.我看《宰相刘罗锅》.txt	7	近几十年来，演艺人员的地位上升了，不那么贱了，但是他们的言论自由却下降了、萎缩了、胆小了。——讽刺当朝的自由已经凤毛麟角，倒是借古讽今的搞法应运而生。借古讽今者，“指着和尚骂贼秃”也。言之者既声明在先我骂的是贼秃、绝非和尚；听之者也乐得自信我虽和尚，绝非贼秃，所骂并非指我。于是，在心照不宣、两相否认下，遂有皆大欢喜的局面出场。目前风靡中国大陆的连续剧《宰相刘罗锅》，就是因此而生、因此而存、因此而跨海征东、来到台湾。台湾中国电视公司主持人——国民党党棍石永贵，在国民党自制节目纷纷崩盘之时，先延续日寇连续剧《阿信》做强心散；又接引共匪《宰相刘罗锅》做续命汤，全顾不得尊严与面子了。原因无他，经济挂帅之下，饥不择食、和尚不择贼秃，虽其讽在我，但老僧在在，伴做不知可也。——此台湾人之悲哀又台湾国民党之悲哀也！
020.我看《宰相刘罗锅》.txt	9	《宰相刘罗锅》是一部成功的讽世剧。它把主角“刘罗锅”附会在清朝大学士刘墉（一七一九—一八〇四）身上，刘墉是乾隆十六年的进士，年轻时受了父亲刘统勋之累，曾被夺官下狱。他是一位清官，一生纠举不法，《清史稿》说他“有清名”。做的官，从太原知府、江宁知府，到湖南巡抚、工部尚书、直隶总督、礼部尚书、体仁阁大学士，可说一应俱全。他又是书法家，用墨厚重，人称“浓墨宰相”。在—生的造型上，刘墉除了有正义感一点外，跟《宰相刘罗锅》的造型根本不搭调，两调所以合一，是民间传说和编剧加工使然，不足为怪。至于为什么这—造型会附会在刘墉身上，其实和他父亲刘统勋有关。刘统勋也是—代清官，他一生纠弹不法，比他儿子更激烈，并且大学士兼军机处，做的是真宰相，死时乾隆皇帝叹气说：“刘统勋乃不愧真宰相。”就是证明。而刘墉大学士并未兼军机处，他的宰相是空头的。大概是刘统勋、刘墉父子两代，都有清名，引发大家对他们的怀念，所以民间传说于先、编剧加工于后，最后《宰相刘罗锅》出焉。究本溯源，原来如此。
020.我看《宰相刘罗锅》.txt	11	刘墉对他的一个朋友说，我死后，请你为我作传，可写“以贵公子、为名翰林、书名满天下，而自问则小就不可、大成不能、年八十五不知所终。”说这话时，他还不到八十岁。到了八十五，他真的“端坐而逝”了。他绝没想到，在他死后，他同他父亲两代合一，大滚雪球，以“刘罗锅”的驼背，演出了人间的趣味与正直。——“身后是非谁管得，”刘氏父子纵要不出大名，也不可得了。
021.是真的也要否认.txt	5	二〇〇〇年十月一日，我收到一批传真，是“原本为台塑董事长身边之员工”秘密传真给我的，他们一共是四个人，个个都有署名，他们在给我的信件中说：“李敖先生：秦慧珠揭发密使一案，因为对方是台塑集团，是陈总统，致使让我们看到，一个女立委为了台湾的经济以及国家安全，饱受这些财团谩骂，更在秦委员前往法务部之时，饱受陈定南以不是理由的理由，打了一个回马枪。”
021.是真的也要否认.txt	7	他们还提到，“今传真多份文件给李敖先生，我原本为台塑董事长身边之员工，我能证明秦手中的资料皆是真实资料，她手中的资料都与我手中的部分资料一样。”最后他们还拜托我：“今我们呈请李先生站在爱台湾的立场上，出面协助秦委员，也协助我们台湾2300万的台湾人，免于四年后阿扁总统卸任后，留下一个破烂不堪而无经济支柱的台湾给我们同胞。”
021.是真的也要否认.txt	9	我跟秦慧珠并不算熟，但基于侠义精神，我在十月四日开始，陆续将这封信以及他们提供给我的三十几封信，发表在我的“李敖电子报上”。当时秦慧珠召开记者会，只谈到王永庆王文洋父子担任阿扁的密使，还没谈到共产党给阿扁政治献金的部分，但我已先一步在电子报上刊出了这批信件，声援秦慧珠。
021.是真的也要否认.txt	11	事后秦慧珠打电话给我，向我表示感谢。我问她为何不再讲了，好像被王永庆一骂就缩回去了，这样很不好。王永庆骂她，她应该去告王永庆，为什么不告他诽谤？秦慧珠告诉我，她有亲民党里的压力，我劝她干脆脱党去告王永庆，我说王永庆不是也告过立委吗？今天立委去告他，岂不也好？我说王永庆“年事已高”并不是不告他的理由，你要好好想一想，虎头蛇尾是不好的。
021.是真的也要否认.txt	13	然后我在“李敖电子报”里又刊出这一段，我还加上一句：“谁怕王永庆？李敖就不怕他，秦慧珠也应有百尺竿头的勇气，不会怕他。”
021.是真的也要否认.txt	17	我是搞历史的，历史告诉我们，有些团体和个人基于“政治正确”，认为某些重要机密不能公开的时候，谁说出来都不行，都要否认，因为一承认就乱了。因此，并不是共产党跟阿扁否认，秦慧珠说的就不是真的，很多时候，“真的也要否认”，否则就坏了大局、坏了好事，坏了“政治正确”。
021.是真的也要否认.txt	19	在“政治正确”的排山倒海下，有些人坚持“事实正确”或“历史正确”，就会被打压。当孙中山卖国的时候，有人揭发出来，打压的人就说：孙中山怎么会卖国？太离谱了，你说的我们不信！但是多年以后，日本战败，他们的秘密档案曝了光，证实了孙中山卖国竟是真的；又如当李登辉搞密使的时候，郁慕明揭发出来，打压的人就说：李登辉怎么会搞密使？太离谱了，你说的我们不信！但是曾几何时，李登辉下台，香港的中间人掀了底，证实了李登辉搞密使竟是真的。以上例子，证明了一时认为离谱不可信的事，事后竟都是真的。“真的也要否认”，原因无他，为了“政治正确”耳。
021.是真的也要否认.txt	21	秦慧珠来找我，跟我谈了许久，告诉我她搜集资料的经过，让我觉得这个女生挺了不起，她敢为了“事实正确”和“历史正确”，违反“政治正确”，敢跟江泽民、陈水扁、王永庆为敌，气魄和胆识仅次于李敖，不过她的敌人还是没有我多。最近这半年，我给自己定位为“世界级的作家”，每年一定要写出一两本世界级的著作，所以不再上电视做节目或公开演讲了，因此想听李敖说话恐怕不大容易，但听听敢说敢言的秦慧珠谈阿扁丑史，倒也不错。而且我也相信投机分子陈水扁，绝对做得出来这种情理之外的事。
022.《胡适选集》五十年.txt	5	我身高一七二公分，著作等身，不止一百七十二册，早就超出身高一五八公分的鲁迅好几倍。著作中还排除了我编的许多书，对编的书，我不列入著作之内，虽然我花了不少心血去搜集、去考订、去编排，但一律匿名处理。事实上，在白色恐怖时期，“李敖”真名像大麻风，也不能用。
022.《胡适选集》五十年.txt	9	梁实秋公然赞扬李敖搜集资料的本领很大，他的老师林语堂私下感叹《林语堂选集》搜集资料的本领，他自己都做不到。我这一本领，在编《胡适选集》时发挥得淋漓尽致。选集中的文字，都是从几十年来的报章书刊中陆续一篇篇搜集到的，没有一篇是和《胡适文存》重复的。胡适生前对我说：“你比我胡适之还了解胡适之！”无意中的一句话，却在《胡适选集》里得到印证。
