id	source_file	line_start	line_end	category	quote_text	source_or_origin	summary	notes
LAGMDYJ-049	017.国民党与老兵之一.txt	121	121	名言翻译	老兵永远不死，他们只是凋谢。（Old soldiers never die；they just fade away.）	旧军歌/麦克阿瑟引语	李敖转引旧军歌名句的中文译句。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。 只收名言译句本体，不收同篇老兵政策与反共复国语境。
LAGMDYJ-050	020.国民党与老兵之四.txt	29	29	唐诗名句	暮投石壕村，有吏夜捉人	杜甫《石壕吏》	李敖引用杜甫诗句，写古代拉夫的凄惨情形。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-051	020.国民党与老兵之四.txt	51	51	俗语	子弹没眼，上天有眼	中文俗语	李敖引用俗语，表达枪弹无情而天理有眼。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-052	020.国民党与老兵之四.txt	99	99	古典成语	哀矜勿喜	《论语》相关成句	李敖用哀矜勿喜说明面对罪犯应有怜悯。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-053	020.国民党与老兵之四.txt	101	101	诗句	此水本自清，是谁搅令浊？	古诗句	李敖引用诗句，以清水被搅浊比喻是非被颠倒。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-054	020.国民党与老兵之四.txt	127	127	道家名句	不畏死，奈何以死惧之？	《老子》	李敖引用《老子》名句，说明不怕死者不能再用死亡恐吓。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。 只收《老子》句本体，不收同段死刑与现代司法语境。
LAGMDYJ-055	022.国民党的酷吏.txt	3	3	题句化用	扰者酷吏非庸人	宋人语意化用	李敖以题句概括酷吏扰民往往不是庸人而是才吏。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-056	022.国民党的酷吏.txt	5	5	古史文句	天下之刖者多矣！	《韩非子》相关和氏璧故事	李敖引用古书中劝卞和的话，写受刖者之多。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-057	022.国民党的酷吏.txt	5	5	古典成句	踊贵而履贱	古书刑罚成句	李敖引用踊贵而履贱，写受刖者多到假足比鞋贵。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-058	022.国民党的酷吏.txt	5	5	古史文句	刖其右足	《韩非子》相关和氏璧故事	李敖引用和氏璧故事中卞和又被刖右足的句子。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-059	022.国民党的酷吏.txt	5	5	古史文句	刖其左足	《韩非子》相关和氏璧故事	李敖引用和氏璧故事中卞和先被刖左足的句子。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-060	022.国民党的酷吏.txt	7	7	古典成句	赭衣半道	《汉书·贾山传》	李敖引用赭衣半道，形容穿赭衣的罪人占据道路。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-061	022.国民党的酷吏.txt	7	7	古典成句	赭衣满道	《北史·酷吏传》	李敖引用赭衣满道，形容罪人遍布道路。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-062	022.国民党的酷吏.txt	7	7	古典成句	赭衣塞路	《汉书·刑法志》	李敖引用赭衣塞路，形容罪人众多堵塞道路。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-063	022.国民党的酷吏.txt	11	11	古史文句	父老苦秦苛法久矣！	刘邦约法三章故事	李敖引用刘邦对父老所说秦法苛酷的句子。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-064	022.国民党的酷吏.txt	11	11	法史文句	律令凡三百五十九章，大辟四百九条，千八百八十二事，死罪决事比万三千四百七十二事。文书盈于几阁，典者不能遍睹。	汉代法制史材料	李敖引用汉武帝时代律令繁密的法史文句。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-065	022.国民党的酷吏.txt	11	11	古史文句	三章之法不足以御奸	汉代法制史语	李敖引用三章之法不足以御奸，写法令逐渐繁密。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-066	022.国民党的酷吏.txt	11	11	古史文句	与父老约，法，三章耳	刘邦约法三章故事	李敖引用刘邦约法三章的古史文句。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-067	022.国民党的酷吏.txt	13	13	史记文句	极知禹无害，然文深，不可以居大府。	《史记·酷吏列传》相关	李敖引用周亚夫评赵禹的话，说明用法深刻者不宜掌大府。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-068	022.国民党的酷吏.txt	19	19	汉书文句	今之狱吏（司法官）上下相驱，以刻为明，深者获功名，平者多后患。	《汉书·刑法志》	李敖引用《汉书》文句，写狱吏以刻薄为明察。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-069	022.国民党的酷吏.txt	21	21	古诗文句	本来无事只畏扰，扰者才吏非庸人。	宋朝人语	李敖引用宋人语，说明真正扰民者往往是能干才吏。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-070	022.国民党的酷吏.txt	21	21	古语	刀笔吏不可做公卿	汉朝人语	李敖引用古语，说明刀笔吏不宜位列公卿。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-071	022.国民党的酷吏.txt	25	25	孔子语	古之知法者能省刑，本也；今之知法者不失有罪，末矣！	孔子论法	李敖引用孔子语，说明知法应以省刑为本。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-072	022.国民党的酷吏.txt	25	25	孔子语	今之听狱者，求所以杀之；古之听狱者，求所以生之。	孔子论狱	李敖引用孔子语，比较古今听狱以生人为本或以杀人为务。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-073	022.国民党的酷吏.txt	25	25	古典成句	囹圄成市	《汉书·刑法志》	李敖引用囹圄成市，形容监狱人满如市。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-074	023.国民党对付异己的法子.txt	5	5	英国谚语	最后一根草，压垮骆驼背（The last straw breaks the camel’s back.语出 John Ray 的 English Proverbs）。	John Ray, English Proverbs	李敖引用英国谚语，说明最后一点负担足以压垮整体。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-075	025.国民党与印.txt	19	19	人物评语	怖其河汉无极	叶昌炽《缘督庐日记》	李敖引用叶昌炽评吴大澂夸诞无边的句子。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-076	025.国民党与印.txt	19	19	讽刺诗句	两军相接战甫交，纷纷鸟兽空营逃。弃官脱剑无人惜，只幸腰间印未失。	黄遵宪《渡辽将军歌》	李敖引用黄遵宪诗句，讥刺吴大澂败逃仍保其印。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-077	025.国民党与印.txt	19	19	人物评语	其人书痴，非吾意中人	王闿运《湘绮楼日记》	李敖引用王闿运评吴大澂书痴的句子。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-078	025.国民党与印.txt	19	19	人物评语	清客材也……浮躁嗜进	李慈铭《越缦堂日记》	李敖引用李慈铭评吴大澂浮躁嗜进的文字。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-079	025.国民党与印.txt	19	19	讽刺诗句	有将军慷慨来渡辽，飞鞭跃马夸人豪。平时搜集得汉印，今作将印悬在腰。	黄遵宪《渡辽将军歌》	李敖引用黄遵宪诗句，讥刺吴大澂嗜古好夸。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-080	027.国民党李登辉当选的第三种谎话.txt	7	7	外文格言翻译	谎话、可恶的谎话和统计学（There are three kinds of lies；lies, damned lies, and statistics）。	狄士累利/马克·吐温相关名言	李敖引用关于谎言与统计学的格言。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-081	028.国民党与走狗.txt	17	17	古笑话语	老师既然斋蚊，因何又打他？	《笑得好·斋蚊虫》	李敖引用斋蚊虫笑话中旁人的问句。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-082	028.国民党与走狗.txt	17	17	古笑话语	他吃过又来吃，我所以打他。	《笑得好·斋蚊虫》	李敖引用斋蚊虫笑话中和尚的回答。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-083	028.国民党与走狗.txt	23	23	诗句	我欲九原为走狗	齐白石诗句	李敖引用齐白石诗句，写对徐渭的仰慕。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-084	028.国民党与走狗.txt	23	23	文人题署	徐青藤门下走狗郑燮	郑板桥自署	李敖引用郑板桥自称徐青藤门下走狗的文人雅谑。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-085	029.国民党与种猪.txt	9	9	戏曲评论文句	场上歌舞，局外指点，知三百年之基业，隳于何人？败于何事？消于何年？歇于何地？	《桃花扇》相关评语	李敖引用《桃花扇》相关评语，写历史剧借场上歌舞追问兴亡。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-086	029.国民党与种猪.txt	9	9	戏曲评论文句	私君、私臣、私恩、私仇，南朝无一不私，焉得不亡？	《桃花扇》相关评语	李敖引用《桃花扇》相关评语，指出南朝一切皆私的亡国根由。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-087	029.国民党与种猪.txt	15	15	成语	男盗女娼	中文成语	李敖摘出男盗女娼，表示道德表象下的龌龊行为。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-088	029.国民党与种猪.txt	15	15	成语	仁义道德	中文成语	李敖摘出仁义道德，表示儒家伦理名目。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。
LAGMDYJ-089	030.别把国民党的无知，当成国民党的宽大.txt	23	23	古文谐拟	苟存性命于乱世，又能闻达于诸侯	诸葛亮《出师表》化用	李敖化用出师表名句，写乱世中幸存并闻达的反讽。	首轮保守收入：《国民党研究》以现代党史、党国宣传、军政制度、反攻复国、选举、司法整肃、老兵与军中乐园等政治材料为主体；现代政党、政权、政府机关、领袖、军政、革命、反共/反攻/复国、选举、统独、民主自由人权、国家民族、司法整肃和政治攻防语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语俗语、笑话、联语、民俗文献、文学典故、外文格言和非政治生活格言。 只收古文化用本体，不收同段现代政治人物攻防。
