id	book	chapter	source_file	line_start	line_end	quote_text	category	source_or_origin	summary	notes	quote_found_at_declared_range	source_excerpt
LAHSY-037	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	53	53	一点一滴都不苟且，一字一笔都不放过	治学格言	胡适治学态度	李敖概括胡适写作治学的矜慎态度。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　胡先生刚过了65岁的生日，他在当代中国思想界和学术界里，几乎有着40年的领袖历史，一些人批评他“依然如旧，并没有进步”（《民主评论》中《评胡适言论集甲编》一文的作者这样说）；有些人批评他“在著作上，胡先生在30年中是一片空白”（《新生报》中一封《寄胡适先生书》的作者这样说）。……这些批评也不能说全是无因的。当然了，胡先生自有其一贯的治学态度和方法，尽管有些人说他“缓不济急”（《中央日报》中以此四字为标题的作者这样说），希望他“变更他这过于矜慎的治学态度，用积极的作风来振起中国学术界的疲惫精神”。可是胡先生仍旧是尊重充分而可靠的证据，“一点一滴都不苟且，一字一笔都不放过”，仍旧主张“不着急，不要轻易发表，不要轻易下结论”，所以他下笔很矜慎、文字很精湛，宁肯冒“善做上卷书”之名，教人挖苦，总是不肯潦草写完他那《中国哲学史大纲》的中卷和下卷，《白话文学史》的下册，或是《四十自述》的第二集，我希望批评他的人特别注意这一点基本的态度。
LAHSY-038	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	53	53	不着急，不要轻易发表，不要轻易下结论	治学格言	胡适治学态度	胡适主张缓下结论、谨慎发表的治学方法。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　胡先生刚过了65岁的生日，他在当代中国思想界和学术界里，几乎有着40年的领袖历史，一些人批评他“依然如旧，并没有进步”（《民主评论》中《评胡适言论集甲编》一文的作者这样说）；有些人批评他“在著作上，胡先生在30年中是一片空白”（《新生报》中一封《寄胡适先生书》的作者这样说）。……这些批评也不能说全是无因的。当然了，胡先生自有其一贯的治学态度和方法，尽管有些人说他“缓不济急”（《中央日报》中以此四字为标题的作者这样说），希望他“变更他这过于矜慎的治学态度，用积极的作风来振起中国学术界的疲惫精神”。可是胡先生仍旧是尊重充分而可靠的证据，“一点一滴都不苟且，一字一笔都不放过”，仍旧主张“不着急，不要轻易发表，不要轻易下结论”，所以他下笔很矜慎、文字很精湛，宁肯冒“善做上卷书”之名，教人挖苦，总是不肯潦草写完他那《中国哲学史大纲》的中卷和下卷，《白话文学史》的下册，或是《四十自述》的第二集，我希望批评他的人特别注意这一点基本的态度。
LAHSY-039	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	69	69	做文章是要用力气的。	文章格言	胡适忠告	胡适给有志做好文章者的简短忠告。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　这是多么矜慎的作风！在文存中他向“国内有志做好文章的少年们”提供一句忠告是：“做文章是要用力气的。”
LAHSY-040	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	71	71	信云开终有时	诗性格言	胡适人生看法	李敖写胡适乐观人生观时摘出的希望之语。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　胡先生的人生看法是乐观的，他有着“信云开终有时”的希望，有着“不畏浮云遮望眼”的想法和“悲观声浪里的乐观”，他简直可说没有消极的情绪，总是得意洋洋地向人说他是一个“不可救药的乐观主义者”。他有着很强的理性也有着很多的幽默，他曾在给梁漱溟的答书中自谓：“……至于刻薄之教，则深中适作文之病，然亦非有意为刻薄也。适每谓吾国散文中最缺乏诙谐风味，而最多板起面孔说规矩话。因此，适作文往往喜欢在极庄重的题目上说一两句滑稽话，有时不觉流为轻薄，有时流为刻薄。”要之，“文如其人”一句话对他是很适合的，温源宁说他：
LAHSY-041	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	71	71	不畏浮云遮望眼	宋诗名句	王安石《登飞来峰》	李敖写胡适乐观人生观时借王安石诗句。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　胡先生的人生看法是乐观的，他有着“信云开终有时”的希望，有着“不畏浮云遮望眼”的想法和“悲观声浪里的乐观”，他简直可说没有消极的情绪，总是得意洋洋地向人说他是一个“不可救药的乐观主义者”。他有着很强的理性也有着很多的幽默，他曾在给梁漱溟的答书中自谓：“……至于刻薄之教，则深中适作文之病，然亦非有意为刻薄也。适每谓吾国散文中最缺乏诙谐风味，而最多板起面孔说规矩话。因此，适作文往往喜欢在极庄重的题目上说一两句滑稽话，有时不觉流为轻薄，有时流为刻薄。”要之，“文如其人”一句话对他是很适合的，温源宁说他：
LAHSY-042	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	71	71	不可救药的乐观主义者	人生评语	胡适自称	胡适自称乐观到不可救药，李敖用以概括其人生看法。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　胡先生的人生看法是乐观的，他有着“信云开终有时”的希望，有着“不畏浮云遮望眼”的想法和“悲观声浪里的乐观”，他简直可说没有消极的情绪，总是得意洋洋地向人说他是一个“不可救药的乐观主义者”。他有着很强的理性也有着很多的幽默，他曾在给梁漱溟的答书中自谓：“……至于刻薄之教，则深中适作文之病，然亦非有意为刻薄也。适每谓吾国散文中最缺乏诙谐风味，而最多板起面孔说规矩话。因此，适作文往往喜欢在极庄重的题目上说一两句滑稽话，有时不觉流为轻薄，有时流为刻薄。”要之，“文如其人”一句话对他是很适合的，温源宁说他：
LAHSY-043	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	71	71	文如其人	文章格言	传统评文语	李敖评价胡适文章与人格相合时引用传统评文语。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　胡先生的人生看法是乐观的，他有着“信云开终有时”的希望，有着“不畏浮云遮望眼”的想法和“悲观声浪里的乐观”，他简直可说没有消极的情绪，总是得意洋洋地向人说他是一个“不可救药的乐观主义者”。他有着很强的理性也有着很多的幽默，他曾在给梁漱溟的答书中自谓：“……至于刻薄之教，则深中适作文之病，然亦非有意为刻薄也。适每谓吾国散文中最缺乏诙谐风味，而最多板起面孔说规矩话。因此，适作文往往喜欢在极庄重的题目上说一两句滑稽话，有时不觉流为轻薄，有时流为刻薄。”要之，“文如其人”一句话对他是很适合的，温源宁说他：
LAHSY-044	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	71	71	悲观声浪里的乐观	人生格言	胡适人生看法	李敖写胡适乐观人生观时摘出的短语，概括逆境中的乐观。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。 校对补入：句子本体为人生看法，不涉政治。	yes	　　胡先生的人生看法是乐观的，他有着“信云开终有时”的希望，有着“不畏浮云遮望眼”的想法和“悲观声浪里的乐观”，他简直可说没有消极的情绪，总是得意洋洋地向人说他是一个“不可救药的乐观主义者”。他有着很强的理性也有着很多的幽默，他曾在给梁漱溟的答书中自谓：“……至于刻薄之教，则深中适作文之病，然亦非有意为刻薄也。适每谓吾国散文中最缺乏诙谐风味，而最多板起面孔说规矩话。因此，适作文往往喜欢在极庄重的题目上说一两句滑稽话，有时不觉流为轻薄，有时流为刻薄。”要之，“文如其人”一句话对他是很适合的，温源宁说他：
LAHSY-045	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	75	75	适之呀！你的白话不够白。	文学评语	赵元任打趣胡适语	赵元任打趣胡适白话文仍带古文痕迹。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　文存中的文字虽“清顺明畅”，可是表现的方式却并非全出于纯粹的白话文，赵元任常打趣他说：“适之呀！你的白话不够白。”胡先生自己也承认，他在文存中说：“做惯古文的人，改做白话，往往不能脱胎换骨，所以弄成半古半今的文体。梁任公先生的白话文属于这一类，我的白话文有时候也不能免这种现状，缠小了的脚骨头断了，不容易改成天足，只好塞点棉花，总算是‘提倡’大脚的一番苦心，这是大家应该原谅的。”“我们这一辈人都是从古文里滚出来的，一二十年的死功夫或二三十年的死功夫究竟还留下一点子鬼影，不容易完全脱胎换骨。即如我自己，必须全副精神贯注在修词造句上，方才可以做纯粹的白话文；偶一松懈，便成了‘非驴非马’的文章了。”他于1952年12月8日在台北文艺协会欢迎会上讲他的结论说：“裹了小脚之后是放不大的，说我白话文做得好，也是假的。”（见《胡适言论集）甲编）
LAHSY-046	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	75	75	做惯古文的人，改做白话，往往不能脱胎换骨	白话文原则	胡适自述	胡适承认古文训练会妨碍纯粹白话表达。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　文存中的文字虽“清顺明畅”，可是表现的方式却并非全出于纯粹的白话文，赵元任常打趣他说：“适之呀！你的白话不够白。”胡先生自己也承认，他在文存中说：“做惯古文的人，改做白话，往往不能脱胎换骨，所以弄成半古半今的文体。梁任公先生的白话文属于这一类，我的白话文有时候也不能免这种现状，缠小了的脚骨头断了，不容易改成天足，只好塞点棉花，总算是‘提倡’大脚的一番苦心，这是大家应该原谅的。”“我们这一辈人都是从古文里滚出来的，一二十年的死功夫或二三十年的死功夫究竟还留下一点子鬼影，不容易完全脱胎换骨。即如我自己，必须全副精神贯注在修词造句上，方才可以做纯粹的白话文；偶一松懈，便成了‘非驴非马’的文章了。”他于1952年12月8日在台北文艺协会欢迎会上讲他的结论说：“裹了小脚之后是放不大的，说我白话文做得好，也是假的。”（见《胡适言论集）甲编）
LAHSY-047	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	75	75	裹了小脚之后是放不大的，说我白话文做得好，也是假的。	文学评语	胡适自嘲	胡适以小脚比喻古文训练对自己白话文的限制。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　文存中的文字虽“清顺明畅”，可是表现的方式却并非全出于纯粹的白话文，赵元任常打趣他说：“适之呀！你的白话不够白。”胡先生自己也承认，他在文存中说：“做惯古文的人，改做白话，往往不能脱胎换骨，所以弄成半古半今的文体。梁任公先生的白话文属于这一类，我的白话文有时候也不能免这种现状，缠小了的脚骨头断了，不容易改成天足，只好塞点棉花，总算是‘提倡’大脚的一番苦心，这是大家应该原谅的。”“我们这一辈人都是从古文里滚出来的，一二十年的死功夫或二三十年的死功夫究竟还留下一点子鬼影，不容易完全脱胎换骨。即如我自己，必须全副精神贯注在修词造句上，方才可以做纯粹的白话文；偶一松懈，便成了‘非驴非马’的文章了。”他于1952年12月8日在台北文艺协会欢迎会上讲他的结论说：“裹了小脚之后是放不大的，说我白话文做得好，也是假的。”（见《胡适言论集）甲编）
LAHSY-048	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	77	79	行文颇大胆，苦思欲到底。\n十字以自嘲，傥可示知己。	胡适诗	胡适美国时期小诗	李敖录胡适民国五年在美国所写的小诗，见其治学与作文态度。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　行文颇大胆，苦思欲到底。\n\n　　十字以自嘲，傥可示知己。
LAHSY-049	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	81	81	易卜生的长处，只在他肯说老实话	文学评语	胡适论易卜生	李敖谈胡适文章风格时引用其对易卜生的判断。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　这是民国五年1月胡先生在美国所写的“不像诗”的诗，“行文颇大胆”可说是他“大胆的假设”的滥觞：“苦思欲到底”可说是他“小心的求证”的认真，在四集文存中，他文章的范围虽很杂乱，可是目的却很简单，他文章的极大部分是“注重学问思想的方法”的文章和“说老实话”的文章（他鼓吹易卜生主义，说“易卜生的长处，只在他肯说老实话”），这便是他这150多万字文存的一贯的风格。
LAHSY-050	胡适研究	关于《胡适文存》	006.关于《胡适文存》.txt	81	81	注重学问思想的方法	治学格言	胡适文章宗旨	李敖概括《胡适文存》文章重心时摘出的治学方法语。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。 校对补入：与“说老实话”同段，本轮取较完整的方法短语。	yes	　　这是民国五年1月胡先生在美国所写的“不像诗”的诗，“行文颇大胆”可说是他“大胆的假设”的滥觞：“苦思欲到底”可说是他“小心的求证”的认真，在四集文存中，他文章的范围虽很杂乱，可是目的却很简单，他文章的极大部分是“注重学问思想的方法”的文章和“说老实话”的文章（他鼓吹易卜生主义，说“易卜生的长处，只在他肯说老实话”），这便是他这150多万字文存的一贯的风格。
LAHSY-051	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	5	5	作传太易。作者大抵率尔操觚，不深知所传之人。史官一人须作传数百，安得有佳传？	传记文学论句	胡适留学日记	胡适早年谈中国传记不足，批评作传太容易而不深知其人。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　40多年前，胡适就具体认识传记文学的重要了。他23岁时在日记中写道：“昨与人谈东西文体之异，至传记一门而其差异益不可掩。余以为吾国之传记，唯以传其人之人格（character）。而西方之传记，则不独传此人人格已也，又传此人格进化之历史（the development of a character）。”他认为中国传记“大抵静而不动，……但写其人为谁某而不写其人之何以得成谁某”。而西方传记却能写出“其人格进退之次第及其进退之动力”。其次，中国传记又失之“太略”，且“作传太易。作者大抵率尔操觚，不深知所传之人。史官一人须作传数百，安得有佳传？”但他也承认有两个长处：“（一）只此已足见其人人格之一斑。（二）节省读者目力。”而这两个长处，西方传记是很少有的。西方传记虽然“琐事多而详，读之者如亲见其人，亲聆其谈论”，但是其短处也即在此：“（一）太繁，只可供专家之研究而不可为恒人之观览。……（二）于生平琐事取裁无节，或失之滥。”（以上均见《胡适留学日记》卷7第1则《传记文学》）
LAHSY-052	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	5	5	琐事多而详，读之者如亲见其人，亲聆其谈论	传记文学论句	胡适留学日记	胡适说明西方传记详尽琐事所带来的如见其人之效。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　40多年前，胡适就具体认识传记文学的重要了。他23岁时在日记中写道：“昨与人谈东西文体之异，至传记一门而其差异益不可掩。余以为吾国之传记，唯以传其人之人格（character）。而西方之传记，则不独传此人人格已也，又传此人格进化之历史（the development of a character）。”他认为中国传记“大抵静而不动，……但写其人为谁某而不写其人之何以得成谁某”。而西方传记却能写出“其人格进退之次第及其进退之动力”。其次，中国传记又失之“太略”，且“作传太易。作者大抵率尔操觚，不深知所传之人。史官一人须作传数百，安得有佳传？”但他也承认有两个长处：“（一）只此已足见其人人格之一斑。（二）节省读者目力。”而这两个长处，西方传记是很少有的。西方传记虽然“琐事多而详，读之者如亲见其人，亲聆其谈论”，但是其短处也即在此：“（一）太繁，只可供专家之研究而不可为恒人之观览。……（二）于生平琐事取裁无节，或失之滥。”（以上均见《胡适留学日记》卷7第1则《传记文学》）
LAHSY-053	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	5	5	大抵静而不动，……但写其人为谁某而不写其人之何以得成谁某	传记文学论句	胡适留学日记	胡适比较中西传记时指出传统传记偏静态、不写人格形成过程。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。 校对补入：传记方法论句，非政治语录。	yes	　　40多年前，胡适就具体认识传记文学的重要了。他23岁时在日记中写道：“昨与人谈东西文体之异，至传记一门而其差异益不可掩。余以为吾国之传记，唯以传其人之人格（character）。而西方之传记，则不独传此人人格已也，又传此人格进化之历史（the development of a character）。”他认为中国传记“大抵静而不动，……但写其人为谁某而不写其人之何以得成谁某”。而西方传记却能写出“其人格进退之次第及其进退之动力”。其次，中国传记又失之“太略”，且“作传太易。作者大抵率尔操觚，不深知所传之人。史官一人须作传数百，安得有佳传？”但他也承认有两个长处：“（一）只此已足见其人人格之一斑。（二）节省读者目力。”而这两个长处，西方传记是很少有的。西方传记虽然“琐事多而详，读之者如亲见其人，亲聆其谈论”，但是其短处也即在此：“（一）太繁，只可供专家之研究而不可为恒人之观览。……（二）于生平琐事取裁无节，或失之滥。”（以上均见《胡适留学日记》卷7第1则《传记文学》）
LAHSY-054	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	5	5	其人格进退之次第及其进退之动力	传记文学论句	胡适留学日记	胡适称西方传记能写人格变化的次第与动力。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。 校对补入：传记文学核心句，独立成立。	yes	　　40多年前，胡适就具体认识传记文学的重要了。他23岁时在日记中写道：“昨与人谈东西文体之异，至传记一门而其差异益不可掩。余以为吾国之传记，唯以传其人之人格（character）。而西方之传记，则不独传此人人格已也，又传此人格进化之历史（the development of a character）。”他认为中国传记“大抵静而不动，……但写其人为谁某而不写其人之何以得成谁某”。而西方传记却能写出“其人格进退之次第及其进退之动力”。其次，中国传记又失之“太略”，且“作传太易。作者大抵率尔操觚，不深知所传之人。史官一人须作传数百，安得有佳传？”但他也承认有两个长处：“（一）只此已足见其人人格之一斑。（二）节省读者目力。”而这两个长处，西方传记是很少有的。西方传记虽然“琐事多而详，读之者如亲见其人，亲聆其谈论”，但是其短处也即在此：“（一）太繁，只可供专家之研究而不可为恒人之观览。……（二）于生平琐事取裁无节，或失之滥。”（以上均见《胡适留学日记》卷7第1则《传记文学》）
LAHSY-055	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	9	9	此亦人子也，可善遇之。	古文家书	陶渊明家信	胡适回忆朱子《小学》所载陶渊明家信，以此说明传记材料的教育力量。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　中国的传记文学太不发达了，所以中国的历史人物往往只靠一些干燥枯窘的碑版文字或史家列传流传下来；很少的传记材料是可信的，可读的已很少了，至于可歌可泣的传记，可说是绝对没有。我们对于古代大人物的认识，往往只全靠一些很零碎的轶事琐闻。然而我至今还记得我做小孩子时代，读的朱子《小学》里面记载的几个可爱的人物，如汲黯、陶渊明之流。朱子记陶渊明，只记他做县令时送一个长工给他儿子，附去一封家信，说：“此亦人子也，可善遇之。”这寥寥九个字的家书，印在脑子里，也颇有很深的效力，使我三十年来不敢轻用一句暴戾的辞气对待那帮我做事的人。这一个小小例子可以使我承认模范人物的传记，无论如何不详细，只须剪裁得得当、描写得生动，也未尝不可以做少年人的良好教育材料，也未尝不可介绍一点做人的风范。（《胡适论学近著》卷4）
LAHSY-056	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	9	9	只须剪裁得得当、描写得生动，也未尝不可以做少年人的良好教育材料，也未尝不可介绍一点做人的风范。	传记文学论句	胡适《领袖人才的来源》	胡适说明传记材料即使简略，只要剪裁得当、描写生动，也能提供做人风范。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。 校对补入：传记文学与人格教育句，不收入同段历史人物政治背景。	yes	　　中国的传记文学太不发达了，所以中国的历史人物往往只靠一些干燥枯窘的碑版文字或史家列传流传下来；很少的传记材料是可信的，可读的已很少了，至于可歌可泣的传记，可说是绝对没有。我们对于古代大人物的认识，往往只全靠一些很零碎的轶事琐闻。然而我至今还记得我做小孩子时代，读的朱子《小学》里面记载的几个可爱的人物，如汲黯、陶渊明之流。朱子记陶渊明，只记他做县令时送一个长工给他儿子，附去一封家信，说：“此亦人子也，可善遇之。”这寥寥九个字的家书，印在脑子里，也颇有很深的效力，使我三十年来不敢轻用一句暴戾的辞气对待那帮我做事的人。这一个小小例子可以使我承认模范人物的传记，无论如何不详细，只须剪裁得得当、描写得生动，也未尝不可以做少年人的良好教育材料，也未尝不可介绍一点做人的风范。（《胡适论学近著》卷4）
LAHSY-057	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	13	13	传记写所传的人最要能写出他的实在身份、实在神情、实在口吻，要使读者如见其人，要使读者感觉真可以尚友其人	传记文学论句	胡适《南通张季直先生传记序》	胡适提出新体传记应写出人物真实身份、神情和口吻。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　民国18年年底，胡适在《南通张季直先生传记序》里感慨地说：“二千年来，几乎没有一篇可读的传记。因为没有一篇真能写生传神的传记，所以二千年中竟没有一个可以教人爱敬崇拜感发兴起的大人物！并不是真没有可歌可泣的事业，只都被那些谀墓的死古文骈文埋没了。并不是真没有可以教人爱敬崇拜感慨奋发的伟大人物，只都被那些烂调的文人生生地杀死了。”因此他提出“新体传记”的口号，主张“传记写所传的人最要能写出他的实在身份、实在神情、实在口吻，要使读者如见其人，要使读者感觉真可以尚友其人”。他认为“近代中国历史上有几个重要人物，很可以做新体传记的资料。远一点的如洪秀全、胡林翼、曾国藩、郭嵩焘、李鸿章、俞樾；近一点的如孙文、袁世凯、严复、张之洞、张謇、盛宣怀、康有为、梁启超，——这些人关系一国的生命，都应该有写生传神的大手笔来记载他们的生平，用绣花针的细密功夫来搜求考证他们的事实，用大刀阔斧的远大识见来评判他们在历史上的地位”（以上均见《胡适文存三集》卷8）。
LAHSY-058	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	13	13	用绣花针的细密功夫来搜求考证他们的事实，用大刀阔斧的远大识见来评判他们在历史上的地位	传记方法论	胡适《南通张季直先生传记序》	胡适用两组比喻说明传记写作兼需细密考证和远大识见。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　民国18年年底，胡适在《南通张季直先生传记序》里感慨地说：“二千年来，几乎没有一篇可读的传记。因为没有一篇真能写生传神的传记，所以二千年中竟没有一个可以教人爱敬崇拜感发兴起的大人物！并不是真没有可歌可泣的事业，只都被那些谀墓的死古文骈文埋没了。并不是真没有可以教人爱敬崇拜感慨奋发的伟大人物，只都被那些烂调的文人生生地杀死了。”因此他提出“新体传记”的口号，主张“传记写所传的人最要能写出他的实在身份、实在神情、实在口吻，要使读者如见其人，要使读者感觉真可以尚友其人”。他认为“近代中国历史上有几个重要人物，很可以做新体传记的资料。远一点的如洪秀全、胡林翼、曾国藩、郭嵩焘、李鸿章、俞樾；近一点的如孙文、袁世凯、严复、张之洞、张謇、盛宣怀、康有为、梁启超，——这些人关系一国的生命，都应该有写生传神的大手笔来记载他们的生平，用绣花针的细密功夫来搜求考证他们的事实，用大刀阔斧的远大识见来评判他们在历史上的地位”（以上均见《胡适文存三集》卷8）。
LAHSY-059	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	13	13	二千年来，几乎没有一篇可读的传记。	传记文学论句	胡适《南通张季直先生传记序》	胡适批评旧传记文字不能写生传神时提出的激烈判断。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。 校对补入：传记文学判断，非政治语录。	yes	　　民国18年年底，胡适在《南通张季直先生传记序》里感慨地说：“二千年来，几乎没有一篇可读的传记。因为没有一篇真能写生传神的传记，所以二千年中竟没有一个可以教人爱敬崇拜感发兴起的大人物！并不是真没有可歌可泣的事业，只都被那些谀墓的死古文骈文埋没了。并不是真没有可以教人爱敬崇拜感慨奋发的伟大人物，只都被那些烂调的文人生生地杀死了。”因此他提出“新体传记”的口号，主张“传记写所传的人最要能写出他的实在身份、实在神情、实在口吻，要使读者如见其人，要使读者感觉真可以尚友其人”。他认为“近代中国历史上有几个重要人物，很可以做新体传记的资料。远一点的如洪秀全、胡林翼、曾国藩、郭嵩焘、李鸿章、俞樾；近一点的如孙文、袁世凯、严复、张之洞、张謇、盛宣怀、康有为、梁启超，——这些人关系一国的生命，都应该有写生传神的大手笔来记载他们的生平，用绣花针的细密功夫来搜求考证他们的事实，用大刀阔斧的远大识见来评判他们在历史上的地位”（以上均见《胡适文存三集》卷8）。
LAHSY-060	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	31	31	不但要记载他的一生事迹，还要写出他的学问思想的历史	传记方法论	胡适《章实斋先生年谱》旧例	胡适说明人物传记不仅记事，也要写出学问思想的发展。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　六、思想：胡适在20多年前写《章实斋先生年谱》时，曾有一个旧例，就是“不但要记载他的一生事迹，还要写出他的学问思想的历史”。“凡可以表示他的思想主张的变迁沿革的，都摘要摘录。”他在本书里也同样用了这种体例。如他归纳丁文江在民国2至4年的旅行纪录（页18-21），摘录他在《努力周报》上的文字（页36-39），专章叙述由他引起的“玄学与科学”的论战（页42-53），记他对于所谓中国精神文明的态度（页54-55），对于宗教的态度（页55-59），和在《独立评论》中的游记与时评（页82-107）。
