file	line	matched_quote	previous_id	previous_book	previous_source	context
003.我要继续给人看看病.txt	179	虽千万人，吾往矣！	LAFLZ-028	李敖风流自传	085.“大人格”.txt:3-3	徐先生的这类言论，何以弄得依违两可呢？这里含藏着一个有关治学及求真的重大问题。学问上的结论有时虽合真理，但不合一时一地若干势力人物的情感趋向。碰到这种情形、学人怎样办呢？这就是考验学人的学格高下的重要关头。把“心智真诚”当做第一个考虑标准的学人，在这种关头，常常表现着“虽千万人吾往矣”的伟大风范。然而，在此时此地，许多知识分子所表现的，则是“看风使舵”。因此，他们的言论，不是做权威的注脚，便是两边讨好。难怪在此时此地，真理竟像消失在浓雾中的太阳，简直看不清楚了！
003.我要继续给人看看病.txt	179	虽千万人，吾往矣	LAFLZ-043	李敖风流自传	175.我勇于丧礼改革.txt:5-5	徐先生的这类言论，何以弄得依违两可呢？这里含藏着一个有关治学及求真的重大问题。学问上的结论有时虽合真理，但不合一时一地若干势力人物的情感趋向。碰到这种情形、学人怎样办呢？这就是考验学人的学格高下的重要关头。把“心智真诚”当做第一个考虑标准的学人，在这种关头，常常表现着“虽千万人吾往矣”的伟大风范。然而，在此时此地，许多知识分子所表现的，则是“看风使舵”。因此，他们的言论，不是做权威的注脚，便是两边讨好。难怪在此时此地，真理竟像消失在浓雾中的太阳，简直看不清楚了！
003.我要继续给人看看病.txt	179	虽千万人，吾往矣！	LAFLZ-133	李敖风流自传	087.李立德.txt:3-3	徐先生的这类言论，何以弄得依违两可呢？这里含藏着一个有关治学及求真的重大问题。学问上的结论有时虽合真理，但不合一时一地若干势力人物的情感趋向。碰到这种情形、学人怎样办呢？这就是考验学人的学格高下的重要关头。把“心智真诚”当做第一个考虑标准的学人，在这种关头，常常表现着“虽千万人吾往矣”的伟大风范。然而，在此时此地，许多知识分子所表现的，则是“看风使舵”。因此，他们的言论，不是做权威的注脚，便是两边讨好。难怪在此时此地，真理竟像消失在浓雾中的太阳，简直看不清楚了！
003.我要继续给人看看病.txt	179	虽千万人吾往矣	LAWLDH-034	文化论战丹火录	002.文化论战丹火录.txt:649-649	徐先生的这类言论，何以弄得依违两可呢？这里含藏着一个有关治学及求真的重大问题。学问上的结论有时虽合真理，但不合一时一地若干势力人物的情感趋向。碰到这种情形、学人怎样办呢？这就是考验学人的学格高下的重要关头。把“心智真诚”当做第一个考虑标准的学人，在这种关头，常常表现着“虽千万人吾往矣”的伟大风范。然而，在此时此地，许多知识分子所表现的，则是“看风使舵”。因此，他们的言论，不是做权威的注脚，便是两边讨好。难怪在此时此地，真理竟像消失在浓雾中的太阳，简直看不清楚了！
003.我要继续给人看看病.txt	463	天马行空	LAWLDH-032	文化论战丹火录	002.文化论战丹火录.txt:581-581	(11)以上对胡先生的批评，都证明了胡先生下笔千言，只能唬唬小百姓。稍有防疫本领的人，随手抓胡先生的“意见”，一抓就碎了，一点也经不住真知识的锤炼！我批评他天马行空、大言欺人，丝毫没有冤枉他，试看他的话：
003.我要继续给人看看病.txt	511	天马行空	LAWLDH-032	文化论战丹火录	002.文化论战丹火录.txt:581-581	胡先生十年前曾幻想用“新医”来代替西医中医；今天他又幻想用“新糖”来代替洋糖土糖。他的悲哀在根本不知道绝无第三条路好走；又根本不知道他是传统派中的一枝一叶。他只会在潜意识上随风而去，去做那天马行空的好梦。但终其生，他将枯守在传统派的枝头，用迎风招展的姿态，去招展他那面“超越前进”的旗子！
005.“文化太保”谈梅毒.txt	11	文明即梅毒	LAKYEC-031	李敖快意恩仇录	009.白露纪.txt:5-5	大约在白里欧写这本文献前四百年，欧洲大陆上有了梅毒。梅毒从哪儿来的已不可详考，但是哥伦布航海前，在欧洲文献中找不到有关梅毒的纪录。所以合理的证据是：梅毒是从哥伦布的水手身上传回去的，最早是从古巴—海地传到西班牙。由美洲传到欧洲，再由欧洲传到亚洲，正好逆着麦哲伦的航线绕过来，这也可算是新大陆的居民对船坚炮利的文明的一种回敬，正所谓civilization is syphilization（文明即梅毒）。
005.“文化太保”谈梅毒.txt	11	文明即梅毒	LAFLZ-125	李敖风流自传	641.全盘西化真义.txt:3-3	大约在白里欧写这本文献前四百年，欧洲大陆上有了梅毒。梅毒从哪儿来的已不可详考，但是哥伦布航海前，在欧洲文献中找不到有关梅毒的纪录。所以合理的证据是：梅毒是从哥伦布的水手身上传回去的，最早是从古巴—海地传到西班牙。由美洲传到欧洲，再由欧洲传到亚洲，正好逆着麦哲伦的航线绕过来，这也可算是新大陆的居民对船坚炮利的文明的一种回敬，正所谓civilization is syphilization（文明即梅毒）。
005.“文化太保”谈梅毒.txt	11	船坚炮利	LACW-129	李敖全集	033.新物与旧物.txt:11-11	大约在白里欧写这本文献前四百年，欧洲大陆上有了梅毒。梅毒从哪儿来的已不可详考，但是哥伦布航海前，在欧洲文献中找不到有关梅毒的纪录。所以合理的证据是：梅毒是从哥伦布的水手身上传回去的，最早是从古巴—海地传到西班牙。由美洲传到欧洲，再由欧洲传到亚洲，正好逆着麦哲伦的航线绕过来，这也可算是新大陆的居民对船坚炮利的文明的一种回敬，正所谓civilization is syphilization（文明即梅毒）。
005.“文化太保”谈梅毒.txt	11	船坚炮利	LAWLDH-051	文化论战丹火录	002.文化论战丹火录.txt:1179-1179	大约在白里欧写这本文献前四百年，欧洲大陆上有了梅毒。梅毒从哪儿来的已不可详考，但是哥伦布航海前，在欧洲文献中找不到有关梅毒的纪录。所以合理的证据是：梅毒是从哥伦布的水手身上传回去的，最早是从古巴—海地传到西班牙。由美洲传到欧洲，再由欧洲传到亚洲，正好逆着麦哲伦的航线绕过来，这也可算是新大陆的居民对船坚炮利的文明的一种回敬，正所谓civilization is syphilization（文明即梅毒）。
005.“文化太保”谈梅毒.txt	81	天人合一	LAWN-014	我最难忘的事和人	003.我最难忘的一片小湖.txt:15-15	在“唱高调的传统”里，我们从历史上可以找出许多大题目，比如“天人合一”啊、“内圣外王”啊、“郅治大同”啊……多得是。
005.“文化太保”谈梅毒.txt	101	取长舍短择善而从	LAWLDH-043	文化论战丹火录	002.文化论战丹火录.txt:881-883	谁能说这个高调儿唱得不好呢？谁能说这不是如意算盘呢？谁不想占“取长舍短、择善而从”的便宜呢？
005.“文化太保”谈梅毒.txt	105	买椟还珠	LAWLDH-021	文化论战丹火录	002.文化论战丹火录.txt:157-157	在一个优势文化的猛扑下，落后地区是没有办法妄谈选择的，好的固该笑脸迎，“坏”的也要和血吞。它们的“缺点”与“流弊”不是落后地区可以“预防”的，这种难题在理论上似杀风景，但在事实上却的确莫奈何！尤其对有过“汉唐雄风”的落后地区，更是如此。在这种优势文化的猛扑下，多少汉家的好儿女，莫不摩拳擦掌，想在西化的大河下做一块中流砥柱，用讨价还价的手法，买椟还珠的努力，挽一挽既倒的狂澜。他们用力之勤、用心之苦，是可以佩服的；但那种不管事实上能否行得通，却硬在理论上炒陈饭的劲儿，却是可怜的！
006.论“处女膜整形”.txt	235	石破天惊	LAWLDH-024	文化论战丹火录	002.文化论战丹火录.txt:327-327	我的答案是，这些众生相，统统都是“泛处女主义”泛滥的结果，“泛处女主义”之所以能够泛滥，它的源头活水又是“处女膜主义”。中国人对“处女膜主义”的信仰，已经到了石破天惊的地步，我说这话，有例为证：
006.论“处女膜整形”.txt	253	坐怀不乱	LADXT-132	独白下的传统	016.中国民族“性”.txt:91-91	这个故事说明了处女的重要性和“犯”处女的严重性——哪怕是她送上门来，甘心情愿，也不行。所以可推知柳下惠“坐怀不乱”，大概不外有两个原因：一是他阳痿，二是他怕“文思”不“沛然”。
007.中国思想趋向的一个答案.txt	15	中学为体，西学为用	LACTDB-067	传统下的独白	013.长袍心理学.txt:21-21	首先他们从“万国衣冠拜冕旈”的陶醉中惊醒。然后，他们用好奇的眼光接受了“奇技淫巧”：戴起了眼镜，挂上了闹钟；进一步，他们很不愿意的说出了“中学为体，西学为用”；最后，在义和团的热血凝固以后，在洋鬼子的“文化侵略”生根发芽以后，我们的上一代退守到最后的马奇诺，在这条防线的壕沟里，他们用美援做营养，高谈民族文化的精英。
007.中国思想趋向的一个答案.txt	15	中学为体，西学为用	LACW-137	李敖全集	034.被歪曲的革命家.txt:191-191	首先他们从“万国衣冠拜冕旈”的陶醉中惊醒。然后，他们用好奇的眼光接受了“奇技淫巧”：戴起了眼镜，挂上了闹钟；进一步，他们很不愿意的说出了“中学为体，西学为用”；最后，在义和团的热血凝固以后，在洋鬼子的“文化侵略”生根发芽以后，我们的上一代退守到最后的马奇诺，在这条防线的壕沟里，他们用美援做营养，高谈民族文化的精英。
007.中国思想趋向的一个答案.txt	15	中学为体，西学为用	LAJYLP-094	教育与脸谱	007.李济：他的贡献和悲剧.txt:53-53	首先他们从“万国衣冠拜冕旈”的陶醉中惊醒。然后，他们用好奇的眼光接受了“奇技淫巧”：戴起了眼镜，挂上了闹钟；进一步，他们很不愿意的说出了“中学为体，西学为用”；最后，在义和团的热血凝固以后，在洋鬼子的“文化侵略”生根发芽以后，我们的上一代退守到最后的马奇诺，在这条防线的壕沟里，他们用美援做营养，高谈民族文化的精英。
007.中国思想趋向的一个答案.txt	15	中学为体、西学为用	LAWLDH-089	文化论战丹火录	002.文化论战丹火录.txt:2187-2187	首先他们从“万国衣冠拜冕旈”的陶醉中惊醒。然后，他们用好奇的眼光接受了“奇技淫巧”：戴起了眼镜，挂上了闹钟；进一步，他们很不愿意的说出了“中学为体，西学为用”；最后，在义和团的热血凝固以后，在洋鬼子的“文化侵略”生根发芽以后，我们的上一代退守到最后的马奇诺，在这条防线的壕沟里，他们用美援做营养，高谈民族文化的精英。
007.中国思想趋向的一个答案.txt	15	中学为体，西学为用	LAWLDH-091	文化论战丹火录	002.文化论战丹火录.txt:2203-2203	首先他们从“万国衣冠拜冕旈”的陶醉中惊醒。然后，他们用好奇的眼光接受了“奇技淫巧”：戴起了眼镜，挂上了闹钟；进一步，他们很不愿意的说出了“中学为体，西学为用”；最后，在义和团的热血凝固以后，在洋鬼子的“文化侵略”生根发芽以后，我们的上一代退守到最后的马奇诺，在这条防线的壕沟里，他们用美援做营养，高谈民族文化的精英。
007.中国思想趋向的一个答案.txt	15	中学为体	LAWLDH-093	文化论战丹火录	002.文化论战丹火录.txt:2207-2207	首先他们从“万国衣冠拜冕旈”的陶醉中惊醒。然后，他们用好奇的眼光接受了“奇技淫巧”：戴起了眼镜，挂上了闹钟；进一步，他们很不愿意的说出了“中学为体，西学为用”；最后，在义和团的热血凝固以后，在洋鬼子的“文化侵略”生根发芽以后，我们的上一代退守到最后的马奇诺，在这条防线的壕沟里，他们用美援做营养，高谈民族文化的精英。
007.中国思想趋向的一个答案.txt	15	中学为体、西学为用	LAWLDH-101	文化论战丹火录	002.文化论战丹火录.txt:2275-2275	首先他们从“万国衣冠拜冕旈”的陶醉中惊醒。然后，他们用好奇的眼光接受了“奇技淫巧”：戴起了眼镜，挂上了闹钟；进一步，他们很不愿意的说出了“中学为体，西学为用”；最后，在义和团的热血凝固以后，在洋鬼子的“文化侵略”生根发芽以后，我们的上一代退守到最后的马奇诺，在这条防线的壕沟里，他们用美援做营养，高谈民族文化的精英。
007.中国思想趋向的一个答案.txt	41	温、良、恭、俭	LAJYLP-107	教育与脸谱	008.从李济的悲剧看中央研究院的几个黑暗面.txt:67-67	虽然孔子之言遍天下，但是孔子之言见诸行事却是困难的，即使孔子本人，他奔波一辈子，又被困又挨饿，最后还是不能得君行道。至于他的人生箴言方面，合乎人情而能行得通的，也不算多。它们许多都是空洞的、拿来说说的，并不能真的去实行。例如“三年之丧”，孔子的几个学生以外，据我所知，只有清初的颜习斋彻底实行了，彻底实行的结果是大病一场。又如“温、良、恭、俭、让”，甚至孔子本人，都不能算是这种人物：呼号鸣鼓攻人，且以杖敲人膝盖，这哪里是“温”？骗蒲人，见南子，这哪里是“良”？使孺悲尴尬，这哪里是“恭”？不吃这个、不吃那个，这哪里是“俭”？舍不得卖车葬颜回，这哪里是“让”？故孔子的许多教条，并不是时时可行、事事可行、人人可行，不可行而硬要行，于是只好言行不一，人格分裂。
008.文化论战的尾巴.txt	9	乘桴浮于海	LACTDB-025	传统下的独白	006.假如我是女人.txt:51-51	居浩然先生这次去澳洲前，我们在一起吃饭，他感慨地对我说：“台湾的学阀们不让我活，我只好‘乘桴浮于海’了，你的朋友，我的朋友，我们一个个都走了，留下了你一个人去做‘姜维’吧！”
008.文化论战的尾巴.txt	9	乘桴浮于海	LAWC-055	李敖文存	010.写在居浩然《义和团思想和文化沙文主义》的后面.txt:9-9	居浩然先生这次去澳洲前，我们在一起吃饭，他感慨地对我说：“台湾的学阀们不让我活，我只好‘乘桴浮于海’了，你的朋友，我的朋友，我们一个个都走了，留下了你一个人去做‘姜维’吧！”
008.文化论战的尾巴.txt	9	乘桴浮于海	LABBZ-045	波波颂	017.我是圣人.txt:9-9	居浩然先生这次去澳洲前，我们在一起吃饭，他感慨地对我说：“台湾的学阀们不让我活，我只好‘乘桴浮于海’了，你的朋友，我的朋友，我们一个个都走了，留下了你一个人去做‘姜维’吧！”
008.文化论战的尾巴.txt	9	乘桴浮于海	LACW-064	李敖全集	018.避祸学大纲.txt:31-31	居浩然先生这次去澳洲前，我们在一起吃饭，他感慨地对我说：“台湾的学阀们不让我活，我只好‘乘桴浮于海’了，你的朋友，我的朋友，我们一个个都走了，留下了你一个人去做‘姜维’吧！”
