id	book	chapter	source_file	line_start	line_end	quote_text	category	source_or_origin	summary	notes	quote_found_at_declared_range	source_excerpt
LAHSYW-034	胡适与我	胡适和三个人	005.胡适和三个人.txt	245	245	学术上的派别是相对的，不是绝对的	学术格言	蔡元培语	蔡元培说明学术派别应相对看待。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　我素信学术上的派别是相对的，不是绝对的；所以每一种学科的教员，即使主张不同，若是“言之成理，持之有故”的，就让他们并存，令学生有自由选择的余地。最明白的，是胡适之君与钱玄同君等，绝对的提倡白话文学，而刘申叔、黄季刚诸君，仍极端维护文言的文学：那时候就让他们并存。我相信为应用起见，白话文必要盛行，我也常常作白话文，也替白话文鼓吹；然而我也声明：作美术文用白话也好，用文言也好。
LAHSYW-035	胡适与我	胡适和三个人	005.胡适和三个人.txt	245	245	言之成理，持之有故	学术格言	蔡元培语	蔡元培提出兼容不同学术主张的判断标准。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　我素信学术上的派别是相对的，不是绝对的；所以每一种学科的教员，即使主张不同，若是“言之成理，持之有故”的，就让他们并存，令学生有自由选择的余地。最明白的，是胡适之君与钱玄同君等，绝对的提倡白话文学，而刘申叔、黄季刚诸君，仍极端维护文言的文学：那时候就让他们并存。我相信为应用起见，白话文必要盛行，我也常常作白话文，也替白话文鼓吹；然而我也声明：作美术文用白话也好，用文言也好。
LAHSYW-036	胡适与我	《胡适语粹》序目	006.《胡适语粹》序目.txt	65	65	圣人不空出，贤者不虚生	古典格言	古语/李敖转用	李敖借古语说明胡适遗著分类编印的意义。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　如今，二十二年又过去了。除了《胡适选集》外，我们还看不到“分类编印”胡适遗著的痕迹，更看不到详细分类编印的痕迹。胡适本人早已墓草久宿，胡适遗著的分类编印，也早已不是他“个人小问题”。这部《胡适语粹》的编印，也许正是上述这一现象的一点抗议、一点功德。读者看了本书，如果能悲愤这一抗议、体念这一功德，那么对胡适而言，也正是“圣人不空出，贤者不虚生”了！
LAHSYW-037	胡适与我	残存日记中的爱国者	007.残存日记中的爱国者.txt	99	99	大丈夫的条件，除了“富贵不能淫，贫贱不能移，威武不能屈”外，还得加上一条——“时髦不能动”。	处世格言	胡适语意，李敖概括	李敖概括胡适做人做事做文章的理智性格，把孟子三句外加时髦不能动。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　胡适的理智而冷静性格，形成了他做人做事做文章的基础，他认为大丈夫的条件，除了“富贵不能淫，贫贱不能移，威武不能屈”外，还得加上一条——“时髦不能动”。光赶时髦是不成的，要先通得过自己理智而冷静的判断才成，得先通过自己内心这一关：
LAHSYW-038	胡适与我	残存日记中的爱国者	007.残存日记中的爱国者.txt	101	101	只有事实能给我们真理，只有真理能使我们独立。	治学格言	胡适语	胡适强调不唱时髦调子，只从事实求真理。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　我们不说时髦话，不唱时髦的调子，只要人撇开成见，看看事实，因为我们深信只有事实能给我们真理，只有真理能使我们独立。
LAHSYW-039	胡适与我	残存日记中的爱国者	007.残存日记中的爱国者.txt	105	105	说的话是不是用我们的公心和理智去思考的结果？说话的人是不是愿意对于他的主张负道德上的责任？	立言格言	胡适语	胡适谈说话立论须经过公心、理智与道德责任的检验。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　其实“高调”和“低调”都不是确当的名词。在我们的眼里，有许多所谓“高调”都只是献媚于无知群众的“低调”。我们自己说的话，别人尽管说是“低调”，我们自己倒往往认为很“高”的调子。所以平心说来，调子没有什么高低可说。所可说的只是：说的话是不是用我们的公心和理智去思考的结果？说话的人是不是愿意对于他的主张负道德上的责任？
LAHSYW-040	胡适与我	残存日记中的爱国者	007.残存日记中的爱国者.txt	109	109	故君子名之必可言也，言之必可行也。君子于其言，无所苟而已矣。	孔子语	《论语》/胡适转引	胡适引用孔子的话说明立言必须可行且无所苟。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　孔子曾说：“故君子名之必可言也，言之必可行也。君子于其言，无所苟而已矣。”言之必可行也，这就是“无所苟”，这就是自己对自己的话负责任……作政论的人更不可不存这种“无所苟”的态度。因为政论是为社会国家设想，立一说或建一议都关系几千万或几万万人的幸福与痛苦。“一言或可以兴邦，一言也可以丧邦。”所以作政论的人更应该处处存哀矜敬慎的态度，更应该在立言之前先想象一切可能的结果——必须自己的理智认清了责任而自信负得起这种责任，然后可以出之于口、笔之于书，成为“无所苟”的政论。
LAHSYW-041	胡适与我	残存日记中的爱国者	007.残存日记中的爱国者.txt	313	313	去努力、去追求、去寻找——永不退却、不屈服。	外国诗句	丁尼生诗句，胡适书写	李敖记录胡适死前四个月写下的丁尼生诗句。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　胡适在死前四个月，在重光以后的台湾，写下丁尼生（Tennyson）的诗句：“去努力、去追求、去寻找——永不退却、不屈服。”在避免战争的和平中，他曾“去努力、去追求、去寻找”，在放弃和平的战争中，他曾“永不退却、不屈服”。
LAHSYW-042	胡适与我	“千秋万岁名，寂寞身后事”	009.“千秋万岁名，寂寞身后事”.txt	27	27	别看他笑得那样好，我总觉得胡适之是一个寂寞的人。	人物文句	李敖《播种者胡适》	李敖自引早年对胡适笑容背后寂寞气质的判断。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　“别看他笑得那样好，我总觉得胡适之是一个寂寞的人。”
LAHSYW-043	胡适与我	“你们后死有责！”	011.“你们后死有责！”.txt	7	7	忌者不自修而畏人修	古典格言	李敖转用古语	李敖用此句批评只忌惮别人整理而自己不修的人。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　因为事先知道你要陪德刚去胡适纪念馆，所以我曾特别请你和德刚向王志维交涉——胡适死了二十年了，究竟《胡适全集》还要等多久才编好？我也请你向杨联陞交涉，因为根据胡适遗嘱，明说：“所有文稿均请美国哈佛大学教授杨联陞及国立台湾大学教授毛子水两人，来整理安排出版。”如今二十年下来，毫无“整理安排出版”的影子，杨毛诸公愧对故人与士林，自不消说。后来我得知你交涉不得要领，他们仍旧“忌者不自修而畏人修”，仍旧尸居余气，我曾向你表示：我忍了二十年了，我要公开质问他们！
LAHSYW-044	胡适与我	“你们后死有责！”	011.“你们后死有责！”.txt	73	73	你们后死有责！	遗著格言	胡适语	胡适对后来整理遗稿者的叮嘱。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　胡先生生前有两次对我说过：学生替先生编定诗文遗集，要用自己的判断力，该收的收、该去的去，不要把随便什么东西都收进去。两次结句都是：“你们后死有责！”
LAHSYW-045	胡适与我	“你们后死有责！”	011.“你们后死有责！”.txt	73	73	学生替先生编定诗文遗集，要用自己的判断力，该收的收、该去的去，不要把随便什么东西都收进去。	编选格言	胡适语	胡适谈学生替先生编定诗文遗集时要有判断力。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　胡先生生前有两次对我说过：学生替先生编定诗文遗集，要用自己的判断力，该收的收、该去的去，不要把随便什么东西都收进去。两次结句都是：“你们后死有责！”
LAHSYW-046	胡适与我	豹死留了什么皮？	012.豹死留了什么皮？.txt	63	63	天神言，“尔虽有志气，何足云也？”对曰：“尝侨居是山，不忍见耳。”	古文寓言	周栎园《书影》	胡适引鹦鹉濡羽救火故事，取不忍旁观之意。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　天神言，“尔虽有志气，何足云也？”对曰：“尝侨居是山，不忍见耳。”
LAHSYW-047	胡适与我	武侠小说，下流！	014.武侠小说，下流！.txt	5	5	宁可减低推销，不可降低标准。	办报格言	胡适语	胡适谈刊物内容时提出宁可少销也不可降低标准。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　胡颂平《胡适之先生晚年谈话录》1960年3月10日条下，记录雷啸岑去拜访胡适，胡适“谈起《自由人》上有些文章太不行了，是不是为了推销的关系？先生（指胡适）的意见，宁可减低推销，不可降低标准。”事实上，胡颂平这一记录太潦草了。潦草的程度，一对照起雷啸岑的回忆，便可明白。
LAHSYW-048	胡适与我	武侠小说，下流！	014.武侠小说，下流！.txt	9	9	你是为理想而办报呢？抑是为营利而办报？	办报格言	胡适语	胡适追问办报目的，强调理想与营利的取舍。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　香港是外国殖民地，也是一个本身没有什么生产力，而专靠产品加工、转口以维生存的工商业都市。一般市民对政治问题多不感兴趣，他们每天看报纸的唯一注意之点，就是社会新闻和武侠、侦探小说之类，关于政论文字大家漠不关心。然《自由报》的内容，是以政论文字为中心的，这跟香港大多数民众的胃口不相投合，就生意经设想，可说是先天的基本缺点，然就文化思想斗争关系看，实属应有之义。在创刊伊始，为着迁就现实环境，曾刊载了一篇武侠小说，等我到台湾晤及胡适之先生时，他以严肃的态度对我说道：“为什么你办的报，亦登载那种时代落伍的武侠小说呢？”答以旨在应付环境，希望报纸能打开销路而已。他又说：“你是为理想而办报呢？抑是为营利而办报？我相信你的目的是属于前者，那么，以有限的宝贵篇幅，似不宜刊载与现代文化思想潮流相背驰的文艺作品吧？”我无词以对，马上把武侠小说停刊了。幸而这篇小说乃是好友彭浩一兄所写，而且是义务帮忙性质，声明不受酬的，因而彭兄很谅解我，无所容心。但我对适之先生的关怀指教，铭感殊深。
LAHSYW-049	胡适与我	武侠小说，下流！	014.武侠小说，下流！.txt	9	9	以有限的宝贵篇幅，似不宜刊载与现代文化思想潮流相背驰的文艺作品吧？	办报格言	胡适语	胡适提醒报纸篇幅有限，应慎选文艺内容。	校对轮保守收入：本书大量涉及胡适遗著、论战、党派、宪政、战时外交和现代政治人物；本轮继续排除明显政论、现代政治争辩、政治人物攻防、法律案材料、碎片化场景笑话和过度具体的人物评语，只保留可独立成立的寿诗、古典文句、治学方法、书话格言、语文格言、幽默语和非政治出版/编选格言。	yes	　　香港是外国殖民地，也是一个本身没有什么生产力，而专靠产品加工、转口以维生存的工商业都市。一般市民对政治问题多不感兴趣，他们每天看报纸的唯一注意之点，就是社会新闻和武侠、侦探小说之类，关于政论文字大家漠不关心。然《自由报》的内容，是以政论文字为中心的，这跟香港大多数民众的胃口不相投合，就生意经设想，可说是先天的基本缺点，然就文化思想斗争关系看，实属应有之义。在创刊伊始，为着迁就现实环境，曾刊载了一篇武侠小说，等我到台湾晤及胡适之先生时，他以严肃的态度对我说道：“为什么你办的报，亦登载那种时代落伍的武侠小说呢？”答以旨在应付环境，希望报纸能打开销路而已。他又说：“你是为理想而办报呢？抑是为营利而办报？我相信你的目的是属于前者，那么，以有限的宝贵篇幅，似不宜刊载与现代文化思想潮流相背驰的文艺作品吧？”我无词以对，马上把武侠小说停刊了。幸而这篇小说乃是好友彭浩一兄所写，而且是义务帮忙性质，声明不受酬的，因而彭兄很谅解我，无所容心。但我对适之先生的关怀指教，铭感殊深。
