file	line	quoteText	markers	political	previous	context	next
005.国民党的度量问题.txt	57	阁下你是我的好朋友，当今之人，没有人不恭维我的，而阁下敢骂我，实在难得。……湖南有阁下这样的人才，延闿不知，深为抱歉。		political-context		全文登在报上，谭延闿看到后，连说：“人才！人才！”当天下请帖请张冥飞晚饭，由国民党各巨公作陪。入座前奉张冥飞为上宾，公开说：“阁下你是我的好朋友，当今之人，没有人不恭维我的，而阁下敢骂我，实在难得。……湖南有阁下这样的人才，延闿不知，深为抱歉。”饭后请张冥飞为行政院参议。谭延闿死后，张冥飞伏棺大哭，怀念这位国民党的伟大。	
005.国民党的度量问题.txt	61	前辈风范		political-context		当国民党总理去世以后，当国民党“前辈风范”凋零以后，当国民党向布尔什维克学样、“以俄为师”以后，当国民党开国气象的人物远去、复国格局的人物涌来以后，国民党的度量问题，也就与日俱深。这种危机与退步，国民党的有识之士，不是没有觉察到。1938年5月，陈果夫在中央政治学校讲演《中国国民党的精神》，共举出“本党的精神”七端，其中第三就是“本党有重公无私宽容恢宏的精神”，他说：	
005.国民党的度量问题.txt	61	以俄为师		political-context		当国民党总理去世以后，当国民党“前辈风范”凋零以后，当国民党向布尔什维克学样、“以俄为师”以后，当国民党开国气象的人物远去、复国格局的人物涌来以后，国民党的度量问题，也就与日俱深。这种危机与退步，国民党的有识之士，不是没有觉察到。1938年5月，陈果夫在中央政治学校讲演《中国国民党的精神》，共举出“本党的精神”七端，其中第三就是“本党有重公无私宽容恢宏的精神”，他说：	
005.国民党的度量问题.txt	61	本党的精神		political-context		当国民党总理去世以后，当国民党“前辈风范”凋零以后，当国民党向布尔什维克学样、“以俄为师”以后，当国民党开国气象的人物远去、复国格局的人物涌来以后，国民党的度量问题，也就与日俱深。这种危机与退步，国民党的有识之士，不是没有觉察到。1938年5月，陈果夫在中央政治学校讲演《中国国民党的精神》，共举出“本党的精神”七端，其中第三就是“本党有重公无私宽容恢宏的精神”，他说：	
005.国民党的度量问题.txt	61	本党有重公无私宽容恢宏的精神		political-context		当国民党总理去世以后，当国民党“前辈风范”凋零以后，当国民党向布尔什维克学样、“以俄为师”以后，当国民党开国气象的人物远去、复国格局的人物涌来以后，国民党的度量问题，也就与日俱深。这种危机与退步，国民党的有识之士，不是没有觉察到。1938年5月，陈果夫在中央政治学校讲演《中国国民党的精神》，共举出“本党的精神”七端，其中第三就是“本党有重公无私宽容恢宏的精神”，他说：	
005.国民党的度量问题.txt	63	无政府主义派	poem	political-context		本党有重公无私宽容恢宏的精神。本党在兴中会时，合并三点会等许多团体而成立同盟会，同时又集合留日及海外各种团体，同盟之名，即表示联合许多团体之意。民元时的国民党，又合并了光复会等小团体，乃至“无政府主义派”，亦在兼收并蓄之列。很有些当时的无政府主义者，现在成为最忠实的同志。本党所以能先后并合许多其他团体，因为总理有天下为公的气度，对人对事，毫无一点私心，任何人、任何事，只要真正革命的，无不可以容纳。就是后来本党几次最高政治会议，也时有非党...	
005.国民党的度量问题.txt	65	本党应付时局，一方面以中心主张为重心，一方面随时局的需要，以公开宽宏的气度，容纳各方。		political-context		在讲演最后，陈果夫又说：“本党应付时局，一方面以中心主张为重心，一方面随时局的需要，以公开宽宏的气度，容纳各方。”	
005.国民党的度量问题.txt	67	重公无私宽容恢宏		political-context		但是，从事实上检验，陈果夫所标榜的“重公无私宽容恢宏”，“以公开宽宏气度，容纳各方”等话，只是流为自勉的口号而已。陈果夫一代的人的当道，国民党的度量本已大退步；到了比陈果夫晚一代人掌权，度量方面，就更一蟹不如一蟹，今天的国民党度量之小家子气，已经到了令人齿冷的地步。堂堂第一党报，在曹圣芬之流的主持下，甚至连个广告都不能“容纳外人”，气量之狭、格调之卑，已经一至于此！一切堂皇的口号，自然也没人能信了。	
005.国民党的度量问题.txt	67	以公开宽宏气度，容纳各方		political-context		但是，从事实上检验，陈果夫所标榜的“重公无私宽容恢宏”，“以公开宽宏气度，容纳各方”等话，只是流为自勉的口号而已。陈果夫一代的人的当道，国民党的度量本已大退步；到了比陈果夫晚一代人掌权，度量方面，就更一蟹不如一蟹，今天的国民党度量之小家子气，已经到了令人齿冷的地步。堂堂第一党报，在曹圣芬之流的主持下，甚至连个广告都不能“容纳外人”，气量之狭、格调之卑，已经一至于此！一切堂皇的口号，自然也没人能信了。	
005.国民党的度量问题.txt	67	容纳外人		political-context		但是，从事实上检验，陈果夫所标榜的“重公无私宽容恢宏”，“以公开宽宏气度，容纳各方”等话，只是流为自勉的口号而已。陈果夫一代的人的当道，国民党的度量本已大退步；到了比陈果夫晚一代人掌权，度量方面，就更一蟹不如一蟹，今天的国民党度量之小家子气，已经到了令人齿冷的地步。堂堂第一党报，在曹圣芬之流的主持下，甚至连个广告都不能“容纳外人”，气量之狭、格调之卑，已经一至于此！一切堂皇的口号，自然也没人能信了。	
005.国民党的度量问题.txt	71	唾面自干	classics	political-context		总之，今天我们从事群众运动，必须避免一切高高在上、颐指气使的作风，而应该虚怀若谷，克己下人。古人说：“唾面自干”，今天我们要在群众中重建本党的信誉，就必须有这种忍辱含垢的耐力；反动派打我们，我们不还手；骂我们，我们不还口，对于一切外来的横逆，唯有反求诸己，始终以宽大的精神笃实的行动，来贯彻我们一贯的目的，如此久而久之，任何人都要被我们感化，就是敌人也可以变成我们的朋友。希望一般领导群众运动的干部，切实力行。	
005.国民党的度量问题.txt	73	政府要有接受批评的雅量		political-context		这种化敌为友的言论，在国民党的文献中，是层出不穷的。例如1978年2月21日国民党主席就要求“政府要有接受批评的雅量”；1980年9月8日国民党大员就要求“以宽宏的气度”去“澄清有人对政府的误解”；1982年4月11日国民党第一党报就要求“有容乃大”“以恢宏开阔的胸襟……团结众志，争取人心……	
005.国民党的度量问题.txt	73	以宽宏的气度		political-context		这种化敌为友的言论，在国民党的文献中，是层出不穷的。例如1978年2月21日国民党主席就要求“政府要有接受批评的雅量”；1980年9月8日国民党大员就要求“以宽宏的气度”去“澄清有人对政府的误解”；1982年4月11日国民党第一党报就要求“有容乃大”“以恢宏开阔的胸襟……团结众志，争取人心……	
005.国民党的度量问题.txt	73	澄清有人对政府的误解		political-context		这种化敌为友的言论，在国民党的文献中，是层出不穷的。例如1978年2月21日国民党主席就要求“政府要有接受批评的雅量”；1980年9月8日国民党大员就要求“以宽宏的气度”去“澄清有人对政府的误解”；1982年4月11日国民党第一党报就要求“有容乃大”“以恢宏开阔的胸襟……团结众志，争取人心……	
005.国民党的度量问题.txt	73	有容乃大		political-context		这种化敌为友的言论，在国民党的文献中，是层出不穷的。例如1978年2月21日国民党主席就要求“政府要有接受批评的雅量”；1980年9月8日国民党大员就要求“以宽宏的气度”去“澄清有人对政府的误解”；1982年4月11日国民党第一党报就要求“有容乃大”“以恢宏开阔的胸襟……团结众志，争取人心……	
005.国民党的度量问题.txt	77	始终以宽大的精神		political-context		但是，事实上，我们实在看不到国民党“始终以宽大的精神”“感化”了几个敌人变成了它的朋友，国民党“雅量”上、“宽宏”上、“有容”上、“胸襟”上的用心，也被它的唯我独尊、它的傲慢自大、它的自私、它的蛮横，表现得有心无力。国民党没有度量开放政权、没有度量开放门户、没有度量开放党禁、没有度量开放报禁、没有度量开放这个、没有度量开放那个，最后连个“中央开放医院”的名称都不开放，而要强迫改名“中山纪念医院”！国民党的度量，已经沦落至此，小家子气的程...	
005.国民党的度量问题.txt	77	感化		political-context		但是，事实上，我们实在看不到国民党“始终以宽大的精神”“感化”了几个敌人变成了它的朋友，国民党“雅量”上、“宽宏”上、“有容”上、“胸襟”上的用心，也被它的唯我独尊、它的傲慢自大、它的自私、它的蛮横，表现得有心无力。国民党没有度量开放政权、没有度量开放门户、没有度量开放党禁、没有度量开放报禁、没有度量开放这个、没有度量开放那个，最后连个“中央开放医院”的名称都不开放，而要强迫改名“中山纪念医院”！国民党的度量，已经沦落至此，小家子气的程...	
005.国民党的度量问题.txt	77	雅量		political-context		但是，事实上，我们实在看不到国民党“始终以宽大的精神”“感化”了几个敌人变成了它的朋友，国民党“雅量”上、“宽宏”上、“有容”上、“胸襟”上的用心，也被它的唯我独尊、它的傲慢自大、它的自私、它的蛮横，表现得有心无力。国民党没有度量开放政权、没有度量开放门户、没有度量开放党禁、没有度量开放报禁、没有度量开放这个、没有度量开放那个，最后连个“中央开放医院”的名称都不开放，而要强迫改名“中山纪念医院”！国民党的度量，已经沦落至此，小家子气的程...	
005.国民党的度量问题.txt	77	宽宏		political-context		但是，事实上，我们实在看不到国民党“始终以宽大的精神”“感化”了几个敌人变成了它的朋友，国民党“雅量”上、“宽宏”上、“有容”上、“胸襟”上的用心，也被它的唯我独尊、它的傲慢自大、它的自私、它的蛮横，表现得有心无力。国民党没有度量开放政权、没有度量开放门户、没有度量开放党禁、没有度量开放报禁、没有度量开放这个、没有度量开放那个，最后连个“中央开放医院”的名称都不开放，而要强迫改名“中山纪念医院”！国民党的度量，已经沦落至此，小家子气的程...	
005.国民党的度量问题.txt	77	有容		political-context		但是，事实上，我们实在看不到国民党“始终以宽大的精神”“感化”了几个敌人变成了它的朋友，国民党“雅量”上、“宽宏”上、“有容”上、“胸襟”上的用心，也被它的唯我独尊、它的傲慢自大、它的自私、它的蛮横，表现得有心无力。国民党没有度量开放政权、没有度量开放门户、没有度量开放党禁、没有度量开放报禁、没有度量开放这个、没有度量开放那个，最后连个“中央开放医院”的名称都不开放，而要强迫改名“中山纪念医院”！国民党的度量，已经沦落至此，小家子气的程...	
005.国民党的度量问题.txt	77	胸襟		political-context		但是，事实上，我们实在看不到国民党“始终以宽大的精神”“感化”了几个敌人变成了它的朋友，国民党“雅量”上、“宽宏”上、“有容”上、“胸襟”上的用心，也被它的唯我独尊、它的傲慢自大、它的自私、它的蛮横，表现得有心无力。国民党没有度量开放政权、没有度量开放门户、没有度量开放党禁、没有度量开放报禁、没有度量开放这个、没有度量开放那个，最后连个“中央开放医院”的名称都不开放，而要强迫改名“中山纪念医院”！国民党的度量，已经沦落至此，小家子气的程...	
005.国民党的度量问题.txt	77	中央开放医院		political-context		但是，事实上，我们实在看不到国民党“始终以宽大的精神”“感化”了几个敌人变成了它的朋友，国民党“雅量”上、“宽宏”上、“有容”上、“胸襟”上的用心，也被它的唯我独尊、它的傲慢自大、它的自私、它的蛮横，表现得有心无力。国民党没有度量开放政权、没有度量开放门户、没有度量开放党禁、没有度量开放报禁、没有度量开放这个、没有度量开放那个，最后连个“中央开放医院”的名称都不开放，而要强迫改名“中山纪念医院”！国民党的度量，已经沦落至此，小家子气的程...	
005.国民党的度量问题.txt	77	中山纪念医院		political-context		但是，事实上，我们实在看不到国民党“始终以宽大的精神”“感化”了几个敌人变成了它的朋友，国民党“雅量”上、“宽宏”上、“有容”上、“胸襟”上的用心，也被它的唯我独尊、它的傲慢自大、它的自私、它的蛮横，表现得有心无力。国民党没有度量开放政权、没有度量开放门户、没有度量开放党禁、没有度量开放报禁、没有度量开放这个、没有度量开放那个，最后连个“中央开放医院”的名称都不开放，而要强迫改名“中山纪念医院”！国民党的度量，已经沦落至此，小家子气的程...	
005.国民党的度量问题.txt	77	容纳外人		political-context		但是，事实上，我们实在看不到国民党“始终以宽大的精神”“感化”了几个敌人变成了它的朋友，国民党“雅量”上、“宽宏”上、“有容”上、“胸襟”上的用心，也被它的唯我独尊、它的傲慢自大、它的自私、它的蛮横，表现得有心无力。国民党没有度量开放政权、没有度量开放门户、没有度量开放党禁、没有度量开放报禁、没有度量开放这个、没有度量开放那个，最后连个“中央开放医院”的名称都不开放，而要强迫改名“中山纪念医院”！国民党的度量，已经沦落至此，小家子气的程...	
005.国民党的度量问题.txt	83	胸怀				但是，看了这种自吹自擂的“胸怀”论，我们忍不住反问，侦查中得选任辩护人的“舆情”，早就喊了几十年了，这几十年间，你们“察纳”的“舆情”又在哪里？你们的“胸怀”又在哪里？	
005.国民党的度量问题.txt	83	舆情				但是，看了这种自吹自擂的“胸怀”论，我们忍不住反问，侦查中得选任辩护人的“舆情”，早就喊了几十年了，这几十年间，你们“察纳”的“舆情”又在哪里？你们的“胸怀”又在哪里？	
005.国民党的度量问题.txt	83	察纳				但是，看了这种自吹自擂的“胸怀”论，我们忍不住反问，侦查中得选任辩护人的“舆情”，早就喊了几十年了，这几十年间，你们“察纳”的“舆情”又在哪里？你们的“胸怀”又在哪里？	
005.国民党的度量问题.txt	83	舆情				但是，看了这种自吹自擂的“胸怀”论，我们忍不住反问，侦查中得选任辩护人的“舆情”，早就喊了几十年了，这几十年间，你们“察纳”的“舆情”又在哪里？你们的“胸怀”又在哪里？	
005.国民党的度量问题.txt	83	胸怀				但是，看了这种自吹自擂的“胸怀”论，我们忍不住反问，侦查中得选任辩护人的“舆情”，早就喊了几十年了，这几十年间，你们“察纳”的“舆情”又在哪里？你们的“胸怀”又在哪里？	
005.国民党的度量问题.txt	85	察纳舆情	classics	political-context		也许有人说，如今国民党总算“察纳舆情”了，过去的小家子气，还提它干吗！可是，当你仔细研究一下所谓“察纳舆情”的内容，研究一下修正刑诉法的细目，你就不难发现，所谓修正，不过是粉拳绣腿的虚晃一招而已，最后真正的“中国功夫”，乃是“赋予司法警察‘紧急逮捕权’，并将现行‘约谈’制度合法化”！看吧，真正的国民党的拳脚功夫，竟是在此！修正、修正、修正、修正，愈修正花样愈多，愈修正愈是进两步退三步的骗局！国民党度量开放，最新拷贝竟翻云覆雨到这步田地，...	
005.国民党的度量问题.txt	85	察纳舆情	classics	political-context		也许有人说，如今国民党总算“察纳舆情”了，过去的小家子气，还提它干吗！可是，当你仔细研究一下所谓“察纳舆情”的内容，研究一下修正刑诉法的细目，你就不难发现，所谓修正，不过是粉拳绣腿的虚晃一招而已，最后真正的“中国功夫”，乃是“赋予司法警察‘紧急逮捕权’，并将现行‘约谈’制度合法化”！看吧，真正的国民党的拳脚功夫，竟是在此！修正、修正、修正、修正，愈修正花样愈多，愈修正愈是进两步退三步的骗局！国民党度量开放，最新拷贝竟翻云覆雨到这步田地，...	
005.国民党的度量问题.txt	85	中国功夫	classics	political-context		也许有人说，如今国民党总算“察纳舆情”了，过去的小家子气，还提它干吗！可是，当你仔细研究一下所谓“察纳舆情”的内容，研究一下修正刑诉法的细目，你就不难发现，所谓修正，不过是粉拳绣腿的虚晃一招而已，最后真正的“中国功夫”，乃是“赋予司法警察‘紧急逮捕权’，并将现行‘约谈’制度合法化”！看吧，真正的国民党的拳脚功夫，竟是在此！修正、修正、修正、修正，愈修正花样愈多，愈修正愈是进两步退三步的骗局！国民党度量开放，最新拷贝竟翻云覆雨到这步田地，...	
005.国民党的度量问题.txt	85	赋予司法警察‘紧急逮捕权’，并将现行‘约谈’制度合法化	classics	political-context		也许有人说，如今国民党总算“察纳舆情”了，过去的小家子气，还提它干吗！可是，当你仔细研究一下所谓“察纳舆情”的内容，研究一下修正刑诉法的细目，你就不难发现，所谓修正，不过是粉拳绣腿的虚晃一招而已，最后真正的“中国功夫”，乃是“赋予司法警察‘紧急逮捕权’，并将现行‘约谈’制度合法化”！看吧，真正的国民党的拳脚功夫，竟是在此！修正、修正、修正、修正，愈修正花样愈多，愈修正愈是进两步退三步的骗局！国民党度量开放，最新拷贝竟翻云覆雨到这步田地，...	
005.国民党的度量问题.txt	87	示天下以不广		political-context		国民党口口声声号召复兴中国文化，但是中国文化中那有度量的一部分，他们却忘得痛快。历史上，齐桓公的任管仲、晋文公的用里凫须、楚庄王的摘缨、汉高帝的封雍齿赦季布、汉光武的推心置腹、唐太宗的各得其所、武则天的采赐谏臣、宋太祖的任人哭庙。……这些统治者的雍容大度，国民党竟一点都没复兴，相对的，国民党却到处捡了古今中外的许多细人的杂碎，整天“示天下以不广”，鼠肚鸡肠，举手投足，全无大气派。	
005.国民党的度量问题.txt	89	反动派打我们，我们不还手；骂我们，我们不还口		political-context		国民党自勉的“反动派打我们，我们不还手；骂我们，我们不还口”，这种度量是好的，但纵使挨打挨骂还不够，还得在意识形态上，真正不以“反动派”看别人、真正知道别人爱国不在你们之下、真正知道天下除了你们以外还有别人，只有在根本上开放度量，才是一切生机的起点、才是一切死结的终点，否则的话，整天禁书、关人、斗倒、斗臭，只带给自己和别人的共同悲剧而已，“误国之罪，百身莫赎”，到头来还是国民党自杀党员的一声哀呼。我们在被国民党打被国民党骂之余，真忍不住...	
005.国民党的度量问题.txt	89	反动派		political-context		国民党自勉的“反动派打我们，我们不还手；骂我们，我们不还口”，这种度量是好的，但纵使挨打挨骂还不够，还得在意识形态上，真正不以“反动派”看别人、真正知道别人爱国不在你们之下、真正知道天下除了你们以外还有别人，只有在根本上开放度量，才是一切生机的起点、才是一切死结的终点，否则的话，整天禁书、关人、斗倒、斗臭，只带给自己和别人的共同悲剧而已，“误国之罪，百身莫赎”，到头来还是国民党自杀党员的一声哀呼。我们在被国民党打被国民党骂之余，真忍不住...	
005.国民党的度量问题.txt	89	误国之罪，百身莫赎		political-context		国民党自勉的“反动派打我们，我们不还手；骂我们，我们不还口”，这种度量是好的，但纵使挨打挨骂还不够，还得在意识形态上，真正不以“反动派”看别人、真正知道别人爱国不在你们之下、真正知道天下除了你们以外还有别人，只有在根本上开放度量，才是一切生机的起点、才是一切死结的终点，否则的话，整天禁书、关人、斗倒、斗臭，只带给自己和别人的共同悲剧而已，“误国之罪，百身莫赎”，到头来还是国民党自杀党员的一声哀呼。我们在被国民党打被国民党骂之余，真忍不住...	
006.压迫自由分子的一个例.txt	5	谕		political-context		以对无党无派的自由分子胡适为例。1929年，胡适在《新月》杂志发表文章讨论人权、党义，国民党的无度量发作，一方面查扣《新月》杂志，一方面逮捕卖《新月》书刊的小百姓。胡适写信向胡汉民抗议，胡汉民很无礼的叫自己秘书“谕”胡适去一谈。1929年10月4日，国民党教育部长蒋梦麟写“训令”给中国公学校长胡适。说：“胡适年来言论确有不合……误解本党党义及总理学说，并溢出讨论范围，放言空论。……自不能不加以纠正，以昭警戒。”于是，胡适给赶到北方去。几...	
006.压迫自由分子的一个例.txt	5	训令		political-context		以对无党无派的自由分子胡适为例。1929年，胡适在《新月》杂志发表文章讨论人权、党义，国民党的无度量发作，一方面查扣《新月》杂志，一方面逮捕卖《新月》书刊的小百姓。胡适写信向胡汉民抗议，胡汉民很无礼的叫自己秘书“谕”胡适去一谈。1929年10月4日，国民党教育部长蒋梦麟写“训令”给中国公学校长胡适。说：“胡适年来言论确有不合……误解本党党义及总理学说，并溢出讨论范围，放言空论。……自不能不加以纠正，以昭警戒。”于是，胡适给赶到北方去。几...	
006.压迫自由分子的一个例.txt	5	胡适年来言论确有不合……误解本党党义及总理学说，并溢出讨论范围，放言空论。……自不能不加以纠正，以昭警戒。		political-context		以对无党无派的自由分子胡适为例。1929年，胡适在《新月》杂志发表文章讨论人权、党义，国民党的无度量发作，一方面查扣《新月》杂志，一方面逮捕卖《新月》书刊的小百姓。胡适写信向胡汉民抗议，胡汉民很无礼的叫自己秘书“谕”胡适去一谈。1929年10月4日，国民党教育部长蒋梦麟写“训令”给中国公学校长胡适。说：“胡适年来言论确有不合……误解本党党义及总理学说，并溢出讨论范围，放言空论。……自不能不加以纠正，以昭警戒。”于是，胡适给赶到北方去。几...	
006.压迫自由分子的一个例.txt	5	少壮派军人		political-context		以对无党无派的自由分子胡适为例。1929年，胡适在《新月》杂志发表文章讨论人权、党义，国民党的无度量发作，一方面查扣《新月》杂志，一方面逮捕卖《新月》书刊的小百姓。胡适写信向胡汉民抗议，胡汉民很无礼的叫自己秘书“谕”胡适去一谈。1929年10月4日，国民党教育部长蒋梦麟写“训令”给中国公学校长胡适。说：“胡适年来言论确有不合……误解本党党义及总理学说，并溢出讨论范围，放言空论。……自不能不加以纠正，以昭警戒。”于是，胡适给赶到北方去。几...	
006.压迫自由分子的一个例.txt	11	善意的批评		political-context		《新月》杂志在文化思想以及争取民主自由方面也出了一点力。最初是胡适之先生写了一篇《知难行亦不易》、一篇《新文化运动与国民党》。这两篇文章，我们现在看来，大致是平实的，至少在态度方面是“善意的批评”，在文字方面也是温和的，可是那时候有一股凌厉的政风，不知什么人撰了“党外无党，党内无派”的口号，只许信仰，不许批评。胡先生说：“上帝都可以批评，为什么不可以批评一个人？”所以虽然他的许多朋友如丁彀音熊克武但懋辛都力劝他不可发表这些文章，并且进一...	
006.压迫自由分子的一个例.txt	11	党外无党，党内无派		political-context		《新月》杂志在文化思想以及争取民主自由方面也出了一点力。最初是胡适之先生写了一篇《知难行亦不易》、一篇《新文化运动与国民党》。这两篇文章，我们现在看来，大致是平实的，至少在态度方面是“善意的批评”，在文字方面也是温和的，可是那时候有一股凌厉的政风，不知什么人撰了“党外无党，党内无派”的口号，只许信仰，不许批评。胡先生说：“上帝都可以批评，为什么不可以批评一个人？”所以虽然他的许多朋友如丁彀音熊克武但懋辛都力劝他不可发表这些文章，并且进一...	
006.压迫自由分子的一个例.txt	11	上帝都可以批评，为什么不可以批评一个人？		political-context		《新月》杂志在文化思想以及争取民主自由方面也出了一点力。最初是胡适之先生写了一篇《知难行亦不易》、一篇《新文化运动与国民党》。这两篇文章，我们现在看来，大致是平实的，至少在态度方面是“善意的批评”，在文字方面也是温和的，可是那时候有一股凌厉的政风，不知什么人撰了“党外无党，党内无派”的口号，只许信仰，不许批评。胡先生说：“上帝都可以批评，为什么不可以批评一个人？”所以虽然他的许多朋友如丁彀音熊克武但懋辛都力劝他不可发表这些文章，并且进一...	
006.压迫自由分子的一个例.txt	11	奉胡委员谕：拟请台端于〇月〇日来京到……一谈。特此奉陈，即希查照，此致胡适之先生。胡委员秘书处谨启。		political-context		《新月》杂志在文化思想以及争取民主自由方面也出了一点力。最初是胡适之先生写了一篇《知难行亦不易》、一篇《新文化运动与国民党》。这两篇文章，我们现在看来，大致是平实的，至少在态度方面是“善意的批评”，在文字方面也是温和的，可是那时候有一股凌厉的政风，不知什么人撰了“党外无党，党内无派”的口号，只许信仰，不许批评。胡先生说：“上帝都可以批评，为什么不可以批评一个人？”所以虽然他的许多朋友如丁彀音熊克武但懋辛都力劝他不可发表这些文章，并且进一...	
006.压迫自由分子的一个例.txt	11	一朝权在手，便把令来行		political-context		《新月》杂志在文化思想以及争取民主自由方面也出了一点力。最初是胡适之先生写了一篇《知难行亦不易》、一篇《新文化运动与国民党》。这两篇文章，我们现在看来，大致是平实的，至少在态度方面是“善意的批评”，在文字方面也是温和的，可是那时候有一股凌厉的政风，不知什么人撰了“党外无党，党内无派”的口号，只许信仰，不许批评。胡先生说：“上帝都可以批评，为什么不可以批评一个人？”所以虽然他的许多朋友如丁彀音熊克武但懋辛都力劝他不可发表这些文章，并且进一...	
006.压迫自由分子的一个例.txt	11	没收		political-context		《新月》杂志在文化思想以及争取民主自由方面也出了一点力。最初是胡适之先生写了一篇《知难行亦不易》、一篇《新文化运动与国民党》。这两篇文章，我们现在看来，大致是平实的，至少在态度方面是“善意的批评”，在文字方面也是温和的，可是那时候有一股凌厉的政风，不知什么人撰了“党外无党，党内无派”的口号，只许信仰，不许批评。胡先生说：“上帝都可以批评，为什么不可以批评一个人？”所以虽然他的许多朋友如丁彀音熊克武但懋辛都力劝他不可发表这些文章，并且进一...	
006.压迫自由分子的一个例.txt	23	感谢	poem	political-context		从这封信里，我们可以看到国民党在败部的时候，是如何“感谢”别人的“同情”、如何“盼望”别人的“指导”，国民党那个时候的谦虚，真是情见乎词。直到写这封信八年以后，还有这样的文件：	
006.压迫自由分子的一个例.txt	23	同情	poem	political-context		从这封信里，我们可以看到国民党在败部的时候，是如何“感谢”别人的“同情”、如何“盼望”别人的“指导”，国民党那个时候的谦虚，真是情见乎词。直到写这封信八年以后，还有这样的文件：	
006.压迫自由分子的一个例.txt	23	盼望	poem	political-context		从这封信里，我们可以看到国民党在败部的时候，是如何“感谢”别人的“同情”、如何“盼望”别人的“指导”，国民党那个时候的谦虚，真是情见乎词。直到写这封信八年以后，还有这样的文件：	
006.压迫自由分子的一个例.txt	23	指导	poem	political-context		从这封信里，我们可以看到国民党在败部的时候，是如何“感谢”别人的“同情”、如何“盼望”别人的“指导”，国民党那个时候的谦虚，真是情见乎词。直到写这封信八年以后，还有这样的文件：	
006.压迫自由分子的一个例.txt	29	打倒知识阶级		political-context		我前几日和雪艇（王世杰）鲠生（周鲠生）几个人谈，他们问我现在做什么，我说：我担任的是宣传，现在还是治标之标，快要到治标之本了，却离治本两字相差尚远。话虽如此，就是治标之本，也很费研究的。一个人太忙，就变了只有临时的冲动。比方当着整万人的演说场，除却不断不续的喊出许多口号之外，想讲几句有条理较为仔细的话，恐怕也没有人要听吧？然而是否尽着这样喊口号下去便尽了我们的责任呢？最近在宣传部发刊《中央半月刊》，似乎近于治标之本，很望先生们帮帮做些治...	
006.压迫自由分子的一个例.txt	35	帮帮做些治本的文字		political-context		从这封信里，我们依然可以看到国民党在败部复活的前夜，还是谦虚的请别人“帮帮做些治本的文字”。国民党当时，显然没有忘恩负义、趾高气扬的劣迹。	
006.压迫自由分子的一个例.txt	37	圣谕		political-context		可是，当国民党一旦统治了中国，取得了生杀予夺的大权，他们展示的度量，却比专制王朝还要坏，因为专制王朝的“圣谕”，显然比国民党的“党义”宽厚得多；专制王朝中的吏治传统，也显然比国民党的革命成性有所不为得多。国民党胡汉民之流，一朝权在手，立刻就对异己不容忍了，并且以造谣来斗臭，不遗余力。我再举一些原件的史料：当1930年，国民党胡汉民对胡适态度自前段转入后段，用造谣方法对付胡适的时候，胡适写下这样一封信。	
006.压迫自由分子的一个例.txt	37	党义		political-context		可是，当国民党一旦统治了中国，取得了生杀予夺的大权，他们展示的度量，却比专制王朝还要坏，因为专制王朝的“圣谕”，显然比国民党的“党义”宽厚得多；专制王朝中的吏治传统，也显然比国民党的革命成性有所不为得多。国民党胡汉民之流，一朝权在手，立刻就对异己不容忍了，并且以造谣来斗臭，不遗余力。我再举一些原件的史料：当1930年，国民党胡汉民对胡适态度自前段转入后段，用造谣方法对付胡适的时候，胡适写下这样一封信。	
006.压迫自由分子的一个例.txt	41		classics	political-context		在11月22日的上海《民国日报》上，我见着先生在立法院纪念周的讲演，题目是《谈所谓言论自由》，其中有一段说：	
006.压迫自由分子的一个例.txt	43	遇见溥仪称皇上	classics	political-context		最近见到中国有一位切求自由的所谓哲学博士在伦敦《泰晤士报》上发表一篇长长的论文，认为废除不平等条约不是中国急切的要求。……在他个人无论是想借此取得帝国主义者的赞助和荣宠，或发挥他“遇见溥仪称皇上”的自由，然而影响所及，究竟又如何呢？此其居心之险恶、行为之卑劣，真可以“不与共中国”了。	
006.压迫自由分子的一个例.txt	43	不与共中国	classics	political-context		最近见到中国有一位切求自由的所谓哲学博士在伦敦《泰晤士报》上发表一篇长长的论文，认为废除不平等条约不是中国急切的要求。……在他个人无论是想借此取得帝国主义者的赞助和荣宠，或发挥他“遇见溥仪称皇上”的自由，然而影响所及，究竟又如何呢？此其居心之险恶、行为之卑劣，真可以“不与共中国”了。	
006.压迫自由分子的一个例.txt	45	居心险恶、行为卑劣				这一段文字很像是暗指着我说的，我知道先生自己不会看《泰晤士报》，必定有人对先生这样说。我盼望先生请这个人指出我在哪一天的伦敦《泰晤士报》上发表过何种长长的文章或短短的文章，其中有这样一句“居心险恶、行为卑劣”的话，倘蒙这个人把原来的报纸剪下寄给我看看，我格外感谢。	
006.压迫自由分子的一个例.txt	51	随从秘书		political-context		两个星期后，国民党胡汉民傲慢而蛮横的叫“随从秘书”回了封信给胡适：	
