score	file	line	text	reasons	context
9	006.第五部——2002（黄花岗91年后）.txt	173	哦，我明白了，你用孟子的‘暴君论’解读李师科，令我豁然开朗。在这种解读下，李师科是一个人的超革命党。革命党反抗的，都说是既有的、合法的政权、政府、统治者，而李师科则根本否定了这种合法性，一律以‘独夫政权’、‘独夫政府’、‘独夫统治者’视之，这样一来，李师科的视野自然就高明光大了。	known-pattern,literary-context,punctuated,institutional,political-context	“哦，我明白了，你用孟子的‘暴君论’解读李师科，令我豁然开朗。在这种解读下，李师科是一个人的超革命党。革命党反抗的，都说是既有的、合法的政权、政府、统治者，而李师科则根本否定了这种合法性，一律以‘独夫政权’、‘独夫政府’、‘独夫统治者’视之，这样一来，李师科的视野自然就高明光大了。”
9	006.第五部——2002（黄花岗91年后）.txt	219	说这是李师科的‘忠烈祠’，真是一个创见。	known-pattern,literary-context,punctuated,institutional,political-context	“说这是李师科的‘忠烈祠’，真是一个创见。”林光烈说。“中国自周朝以来，在有头有脸的人死后，政府会给死者一个谥号，以表彰他一生的功过。这种制度除秦朝一度中断外，都一路沿袭下来，成为特色。像曾国藩被谥为曾文正公、左宗棠被谥为左文襄公等等，多极了。官方的谥法以外，自周朝以来，也流行一种‘私谥’，就是德高望重的人死了，政府没给他官方的谥号，他的亲属、同乡、门生、故旧，却私下里送给他一个谥号，像春秋时的展禽，被私谥成惠字，就是坐怀不乱的柳下惠；汉朝的陈寔，被私谥成文范先生；像隋朝的王通，被私谥成文中子等等，也多极了。如今李师科死了，他犯的是强盗之罪，身被恶名，当然进不了‘忠烈祠’，也得不到官方的肯定，但是，比照起传统中‘私谥’的例，我们也可来个私人的‘忠烈祠’，把李师科悲壮的一面、余哀的一面、凄凉的一面、慷慨的一面，都紧急集合在里面，不也很好吗？李师科其实一生忠烈，只是其忠其烈定位在个人尊严上面，认为个人尊严的维护应该先于国家尊严，尤其在国家不能维护个人尊严的变态情况下，个人应该勇于对抗国家，‘起来，不愿做奴隶的人们’，这句国歌，岂不也正是个人的回响吗？岂不也正是国民之歌吗？只是，在这儿为李师科立庙的好心人，他们的文化水平，未必能知...
6	002.第一部——1949（黄花岗38年后）.txt	299	什么意思？碰到八国联军，会不同吗？	literary-context,punctuated,chinese-compact,political-context	“什么意思？碰到八国联军，会不同吗？”
6	003.第二部——1961（黄花岗50年后）.txt	21	牌位中直书烈士姓名，有衔者具衔，左书年龄籍贯，右书殉难事由	literary-context,punctuated,chinese-compact,political-context	他七十五岁，是位老先生，除了春祭秋祭的七十五岁的蒋介石外，不大有这种年纪的人跑到这里来了。他一步步脚踩在石板上，一如一步步踩在一座老坟上，走着、走着，直接走向廊庑、迈过高高的门槛，朝向每个特区。特区里都是所谓先烈、一排排牌位、机械式的伫立在大理石高案上。牌位其实也今非昔比了。按照当年在大陆的法规，明定烈士牌位“一律蓝底金字，边花纹，上加额，下设座”，到台湾后，“蓝底金字”不见了，变成简陋的木底黑字了，“边花纹”也不见了，大陆时期规定的“牌位中直书烈士姓名，有衔者具衔，左书年龄籍贯，右书殉难事由”，也一律从缺了。结果是，除了一座总招牌，诸如“开国烈士”“讨逆烈士”“抗日烈士”“戡乱复国烈士”等等酌予分类外，整个局面，变成了立体的“录鬼簿”，每个名字都失掉了介绍和线索，除非他的名字很特殊，被观光的小朋友指点给大人看。
6	003.第二部——1961（黄花岗50年后）.txt	21	一律蓝底金字，边花纹，上加额，下设座	literary-context,punctuated,chinese-compact,political-context	他七十五岁，是位老先生，除了春祭秋祭的七十五岁的蒋介石外，不大有这种年纪的人跑到这里来了。他一步步脚踩在石板上，一如一步步踩在一座老坟上，走着、走着，直接走向廊庑、迈过高高的门槛，朝向每个特区。特区里都是所谓先烈、一排排牌位、机械式的伫立在大理石高案上。牌位其实也今非昔比了。按照当年在大陆的法规，明定烈士牌位“一律蓝底金字，边花纹，上加额，下设座”，到台湾后，“蓝底金字”不见了，变成简陋的木底黑字了，“边花纹”也不见了，大陆时期规定的“牌位中直书烈士姓名，有衔者具衔，左书年龄籍贯，右书殉难事由”，也一律从缺了。结果是，除了一座总招牌，诸如“开国烈士”“讨逆烈士”“抗日烈士”“戡乱复国烈士”等等酌予分类外，整个局面，变成了立体的“录鬼簿”，每个名字都失掉了介绍和线索，除非他的名字很特殊，被观光的小朋友指点给大人看。
6	003.第二部——1961（黄花岗50年后）.txt	451	党史会那边传出消息，说您在党史会，一天查到收藏文物中，居然有温生才的辫子和脚镣，您当场看了，为之泪下，您跟温生才认识吧？	literary-context,punctuated,chinese-compact,political-context	“党史会那边传出消息，说您在党史会，一天查到收藏文物中，居然有温生才的辫子和脚镣，您当场看了，为之泪下，您跟温生才认识吧？”
6	004.第三部——1963（黄花岗52年后）.txt	15	这个坏东西当然说得对呀，可是这是军队呀！	literary-context,punctuated,chinese-compact,political-context	训练的活动不全是武的，也有文的，例如讲演比赛等等。讲演比赛，当然林光烈讲得最好，但是内容思想有问题一箩筐，当然没上名。同学们要给他第一名，可是指导员却扬言要禁这个坏东西的足。事后得知，队长跟他们党员说：“这个坏东西当然说得对呀，可是这是军队呀！”
6	005.第四部——1982（黄花岗71年后）.txt	149	人心大快，社会公义得到伸张	literary-context,punctuated,chinese-compact,political-context	美国文学家休伍德（Robert Emmet Sherwood）写《化石森林》（The Petraified Forest）写那个穷苦文人斯魁尔（Alan Squier），甘愿请强盗杀死他，为了死后可领五千保险金，送给他心爱的女孩，帮她离开沙漠，去过好日子；法国文学家雨果（Victor Marie Hugo）与《悲惨世界》（Les Miserables），写那个砍树枝的穷苦工人尚万近（Jean Valjean），甘愿坐长年大牢，为了养育他姐姐的七个小孩，而偷一个面包，这些动人的故事，告诉我们，穷苦的人有他们的价值观念与正义。国民党的下三滥报纸《民族晚报》，恬不知耻的以“重振社会公义精神”为社论，满纸“人心大快，社会公义得到伸张”，“秘密证人制度的弹性运用，实际上也是公义精神的高度发挥。”这真是颠倒是非的谬论。因为真正的“社会公义”，是抑强扶弱，而不是欺负穷人；是哀矜勿喜，而不是人心大快；是鼓励行侠仗义，而不是收买卖友求荣。国民党《中国时报》说告密者“以无比的道德勇气，出面向警方举发”，“道德勇气发挥淋漓尽致”，也是谬论。告密者“淋漓尽致” 的，可以是恐惧、可以是勇气，但绝非道德。古往今来的道德里，从来没有把卖友求荣当道德的，国...
6	005.第四部——1982（黄花岗71年后）.txt	149	以无比的道德勇气，出面向警方举发	literary-context,punctuated,chinese-compact,political-context	美国文学家休伍德（Robert Emmet Sherwood）写《化石森林》（The Petraified Forest）写那个穷苦文人斯魁尔（Alan Squier），甘愿请强盗杀死他，为了死后可领五千保险金，送给他心爱的女孩，帮她离开沙漠，去过好日子；法国文学家雨果（Victor Marie Hugo）与《悲惨世界》（Les Miserables），写那个砍树枝的穷苦工人尚万近（Jean Valjean），甘愿坐长年大牢，为了养育他姐姐的七个小孩，而偷一个面包，这些动人的故事，告诉我们，穷苦的人有他们的价值观念与正义。国民党的下三滥报纸《民族晚报》，恬不知耻的以“重振社会公义精神”为社论，满纸“人心大快，社会公义得到伸张”，“秘密证人制度的弹性运用，实际上也是公义精神的高度发挥。”这真是颠倒是非的谬论。因为真正的“社会公义”，是抑强扶弱，而不是欺负穷人；是哀矜勿喜，而不是人心大快；是鼓励行侠仗义，而不是收买卖友求荣。国民党《中国时报》说告密者“以无比的道德勇气，出面向警方举发”，“道德勇气发挥淋漓尽致”，也是谬论。告密者“淋漓尽致” 的，可以是恐惧、可以是勇气，但绝非道德。古往今来的道德里，从来没有把卖友求荣当道德的，国...
6	005.第四部——1982（黄花岗71年后）.txt	169	速审速决，明正典刑外，并应要求三家电视台联播行刑实况，以吓阻歹徒效尤	literary-context,punctuated,chinese-compact,political-context	在大陆，李师科用子弹保护我们的国家；在台湾，李师科用子弹保护我们的安全。当他老了、病了，孤苦无依，三餐不继，他用子弹保护他自己，保护他老去的一点血本，保护他老去的一点爱、一点希望。他的方法是错的，但他没有更对的方法；他不会巧取呆帐，只会豪夺现款，用蒙面的豪夺，暴露他一点悲愤与抗议。他这种行为，难道还得不到被他保护多年的统治阶级的怜悯吗？但统治阶级却要把他“速审速决，明正典刑外，并应要求三家电视台联播行刑实况，以吓阻歹徒效尤”（一九八二年五月十日国民党《中央日报》）了。这种现象，不是也太没心肝了吗？
6	007.第六部——2011（黄花岗百年后）.txt	309	他奶奶是大学者、满口中国文化？	literary-context,punctuated,chinese-compact,political-context	“他奶奶是大学者、满口中国文化？”
6	007.第六部——2011（黄花岗百年后）.txt	323	这样中国文化来、中国文化去，你呢？你中国文化了哪部分呢？	literary-context,punctuated,chinese-compact,political-context	“这样中国文化来、中国文化去，你呢？你中国文化了哪部分呢？”
6	007.第六部——2011（黄花岗百年后）.txt	325	我曾是中国文化大学夜间部的学生，我一身中国文化呀！	literary-context,punctuated,chinese-compact,political-context	“我曾是中国文化大学夜间部的学生，我一身中国文化呀！”王宇笑着。
5	002.第一部——1949（黄花岗38年后）.txt	513	真会说话！你想得真细、你说得真好！你很快掌握到他跟我的关系，就在三月二十九，就在黄花岗上，除此之外，他是我的敌人、我也是他的敌人，可是三十八年过去了，局面竟变得非胜非败、非敌非友了，本来两人也根本是天南地北的，但今天却巧遇在一起，并且巧遇过后，又是天南地北了。真想不到，巧遇的唯一连锁竟是七十二具枯骨，今天已成定论的所谓七十二烈士。多不可思议啊！	literary-context,punctuated,political-context	“真会说话！你想得真细、你说得真好！你很快掌握到他跟我的关系，就在三月二十九，就在黄花岗上，除此之外，他是我的敌人、我也是他的敌人，可是三十八年过去了，局面竟变得非胜非败、非敌非友了，本来两人也根本是天南地北的，但今天却巧遇在一起，并且巧遇过后，又是天南地北了。真想不到，巧遇的唯一连锁竟是七十二具枯骨，今天已成定论的所谓七十二烈士。多不可思议啊！”
5	003.第二部——1961（黄花岗50年后）.txt	375	打断两只指头，总比那位‘八指头陀’务实啊。八指头陀为了信佛，烧掉了两只指头，虽然精神可嘉，但比起黄克强用指头来革命杀敌，就差得太远了。	literary-context,punctuated,political-context	“打断两只指头，总比那位‘八指头陀’务实啊。八指头陀为了信佛，烧掉了两只指头，虽然精神可嘉，但比起黄克强用指头来革命杀敌，就差得太远了。”
5	003.第二部——1961（黄花岗50年后）.txt	437	今天我带来张鸣岐的一件密电，是给北京军机处的报告和军机处批文，您先看看吧。	literary-context,punctuated,political-context	“今天我带来张鸣岐的一件密电，是给北京军机处的报告和军机处批文，您先看看吧。”
5	003.第二部——1961（黄花岗50年后）.txt	465	最能表现这种心情的，除了黄克强他们外，有一个人，最令人怀念，他是李文甫。李文甫带队五十人，攻石马槽，他们得到延期的指令，五十人解散了，接着又来了三月二十九起义的指令，李文甫乃只身赴难、殉战而死，我想他的心情，一定更复杂。‘知其不可而为之’，就一个人去吧。	literary-context,punctuated,political-context	“最能表现这种心情的，除了黄克强他们外，有一个人，最令人怀念，他是李文甫。李文甫带队五十人，攻石马槽，他们得到延期的指令，五十人解散了，接着又来了三月二十九起义的指令，李文甫乃只身赴难、殉战而死，我想他的心情，一定更复杂。‘知其不可而为之’，就一个人去吧。”
5	003.第二部——1961（黄花岗50年后）.txt	503	您说的真有大道理。姐果照您所说，烈士不烈士，不以埋在黄花岗、不以三月二十九为取舍标准，容我说一句，‘第七十三烈士’，我看还该是您啊！	literary-context,punctuated,political-context	“您说的真有道理。”年轻人点着头。“您说的真有大道理。姐果照您所说，烈士不烈士，不以埋在黄花岗、不以三月二十九为取舍标准，容我说一句，‘第七十三烈士’，我看还该是您啊！”
5	003.第二部——1961（黄花岗50年后）.txt	525	还不是为了生活。我到了台湾，他们给了我一口饭吃，在‘党史会’挂个名义。党史会的全名是‘党史史料编纂委员会’，这是中国国民党党中央的直属机构，顾名思义，是要把‘党史史料’又‘编’又‘纂’的。所谓‘党史’，是中国国民党的历史，唉，天知道这历史是被总归户了的，太多太多的历史根本与中国国民党不相干，但都给一网兜收了。	literary-context,punctuated,political-context	“还不是为了生活。我到了台湾，他们给了我一口饭吃，在‘党史会’挂个名义。党史会的全名是‘党史史料编纂委员会’，这是中国国民党党中央的直属机构，顾名思义，是要把‘党史史料’又‘编’又‘纂’的。所谓‘党史’，是中国国民党的历史，唉，天知道这历史是被总归户了的，太多太多的历史根本与中国国民党不相干，但都给一网兜收了。”
5	003.第二部——1961（黄花岗50年后）.txt	601	1969年蒋介石八十二岁，在台湾二十年了，二十年后还想反攻回去，谁都看不到了。二十年前，所谓反攻大陆，也许还算一场梦，但梦已醒了又醒了，它不再是梦，而是一场骗局。可以预见的是，如果二十年后的‘反攻大陆’骗局最后骗不起来了，国民党政权一定只谈‘中华民国’了，用‘中华民国’四个字‘反攻大陆’更容易得手，因为‘中华民国’不要时间表。	literary-context,punctuated,political-context	“1969年蒋介石八十二岁，在台湾二十年了，二十年后还想反攻回去，谁都看不到了。二十年前，所谓反攻大陆，也许还算一场梦，但梦已醒了又醒了，它不再是梦，而是一场骗局。可以预见的是，如果二十年后的‘反攻大陆’骗局最后骗不起来了，国民党政权一定只谈‘中华民国’了，用‘中华民国’四个字‘反攻大陆’更容易得手，因为‘中华民国’不要时间表。”
5	003.第二部——1961（黄花岗50年后）.txt	687	你这位小兄弟，可能弄拧了我的意思，我是说，我承认‘中华民国’亡到台湾来了，我本来在亲眼看它死，所谓‘亲视含殓’，但的确有个千分之三的问题困扰了大家，归属到‘中华民国’的招牌之下……	literary-context,punctuated,political-context	老先生静静的听着，最后说：“你这位小兄弟，可能弄拧了我的意思，我是说，我承认‘中华民国’亡到台湾来了，我本来在亲眼看它死，所谓‘亲视含殓’，但的确有个千分之三的问题困扰了大家，归属到‘中华民国’的招牌之下……”
5	003.第二部——1961（黄花岗50年后）.txt	725	按照突发情况，林觉民这边出了意外，林文就该撤退，保留实力，徐图再举。但是，林文却在‘可以无死’的情况下，选择了‘可以死’，从革命总体战而言，这一死是战略错误的，可是林文显然不想活了，为什么不想活了，这就是我纳闷的，这就是我相信有第二理由的缘故。	literary-context,punctuated,political-context	“按照突发情况，林觉民这边出了意外，林文就该撤退，保留实力，徐图再举。但是，林文却在‘可以无死’的情况下，选择了‘可以死’，从革命总体战而言，这一死是战略错误的，可是林文显然不想活了，为什么不想活了，这就是我纳闷的，这就是我相信有第二理由的缘故。”
5	003.第二部——1961（黄花岗50年后）.txt	731	不是吧？第二理由没那么简单吧？如果这是第二理由，它的层次，是革命的层次、同志的层次、友谊的层次。但我觉得，林文之死，应该另有层次。	literary-context,punctuated,political-context	“不是吧？第二理由没那么简单吧？如果这是第二理由，它的层次，是革命的层次、同志的层次、友谊的层次。但我觉得，林文之死，应该另有层次。”
5	003.第二部——1961（黄花岗50年后）.txt	755	好吧，我说完吧。林文一直单恋意映，但意映是好友林觉民的太太，林文知道一切止于单恋，但他升华了这种感情，乐见林觉民和意映白头偕老。但是，革命卡住了白头偕老，林觉民爱太太、也爱革命，他要去广州干这一票，林文本来也是一心革命的，自然也去广州，但他怕林觉民出事，他就处处暗中保护林觉民，结果局面是，他不能保护林觉民、不能代林觉民而死，只好自己一死了之，先林觉民而死。这，就是我全部解释出来的经过，林文是有他第二理由的，只是革命失败了、大家全死了。	literary-context,punctuated,political-context	“好吧，我说完吧。林文一直单恋意映，但意映是好友林觉民的太太，林文知道一切止于单恋，但他升华了这种感情，乐见林觉民和意映白头偕老。但是，革命卡住了白头偕老，林觉民爱太太、也爱革命，他要去广州干这一票，林文本来也是一心革命的，自然也去广州，但他怕林觉民出事，他就处处暗中保护林觉民，结果局面是，他不能保护林觉民、不能代林觉民而死，只好自己一死了之，先林觉民而死。这，就是我全部解释出来的经过，林文是有他第二理由的，只是革命失败了、大家全死了。”
5	003.第二部——1961（黄花岗50年后）.txt	865	这位莫先生，写的是七十二烈士林文的句子：孤灯黯淡时刻，眼望城郭，孤舟远引，但却仓皇离别、暗有所怨，他跟什么人离别而有所怨呢？这有点怪。他去革命、献身革命，求仁得仁，却有所怨，好奇怪啊，他会不会暗恋一个女人？	literary-context,punctuated,political-context	“这位莫先生，写的是七十二烈士林文的句子：孤灯黯淡时刻，眼望城郭，孤舟远引，但却仓皇离别、暗有所怨，他跟什么人离别而有所怨呢？这有点怪。他去革命、献身革命，求仁得仁，却有所怨，好奇怪啊，他会不会暗恋一个女人？”
5	004.第三部——1963（黄花岗52年后）.txt	103	不是车祸等意外的断指，是深思熟虑后买通军医的断指，这种断指，是截然不同的心境，是所谓大时代的小悲剧。	literary-context,punctuated,political-context	“不是车祸等意外的断指，是深思熟虑后买通军医的断指，这种断指，是截然不同的心境，是所谓大时代的小悲剧。”
5	004.第三部——1963（黄花岗52年后）.txt	113	当时军中硬性规定：自大陆随军来台的战士即所谓老兵，不准退伍，也形同不准结婚。所谓形同不准结婚，是指你要结也没钱结。整个连中，只有一个人有钱讨老婆，就是伙夫班长。因为伙房油水最多，可以揩油致‘富’。你有点钱，专案报上去，上面也许会特别批准你结婚。	literary-context,punctuated,political-context	“当时军中硬性规定：自大陆随军来台的战士即所谓老兵，不准退伍，也形同不准结婚。所谓形同不准结婚，是指你要结也没钱结。整个连中，只有一个人有钱讨老婆，就是伙夫班长。因为伙房油水最多，可以揩油致‘富’。你有点钱，专案报上去，上面也许会特别批准你结婚。”
5	004.第三部——1963（黄花岗52年后）.txt	807	活着，有一块榻榻米；死了，连一块榻榻米的地方都没有了，一把火烧掉，这叫‘死无葬身之地’。何况，有也不甘心啊，骨头要埋也埋在家乡啊，埋在这八竿子打不到的小岛上干什么？我倒了八辈子的霉，做梦也做不到，竟在这小岛上至今泡了十四年，并且十四年的主要口号是保护这小岛，所谓‘保卫大台湾’，我实在弄不明白，为什么要背离自己的家乡，跑来保护别人的家乡？	literary-context,punctuated,political-context	“活着，有一块榻榻米；死了，连一块榻榻米的地方都没有了，一把火烧掉，这叫‘死无葬身之地’。何况，有也不甘心啊，骨头要埋也埋在家乡啊，埋在这八竿子打不到的小岛上干什么？我倒了八辈子的霉，做梦也做不到，竟在这小岛上至今泡了十四年，并且十四年的主要口号是保护这小岛，所谓‘保卫大台湾’，我实在弄不明白，为什么要背离自己的家乡，跑来保护别人的家乡？”
5	005.第四部——1982（黄花岗71年后）.txt	149	秘密证人制度的弹性运用，实际上也是公义精神的高度发挥。	literary-context,punctuated,political-context	美国文学家休伍德（Robert Emmet Sherwood）写《化石森林》（The Petraified Forest）写那个穷苦文人斯魁尔（Alan Squier），甘愿请强盗杀死他，为了死后可领五千保险金，送给他心爱的女孩，帮她离开沙漠，去过好日子；法国文学家雨果（Victor Marie Hugo）与《悲惨世界》（Les Miserables），写那个砍树枝的穷苦工人尚万近（Jean Valjean），甘愿坐长年大牢，为了养育他姐姐的七个小孩，而偷一个面包，这些动人的故事，告诉我们，穷苦的人有他们的价值观念与正义。国民党的下三滥报纸《民族晚报》，恬不知耻的以“重振社会公义精神”为社论，满纸“人心大快，社会公义得到伸张”，“秘密证人制度的弹性运用，实际上也是公义精神的高度发挥。”这真是颠倒是非的谬论。因为真正的“社会公义”，是抑强扶弱，而不是欺负穷人；是哀矜勿喜，而不是人心大快；是鼓励行侠仗义，而不是收买卖友求荣。国民党《中国时报》说告密者“以无比的道德勇气，出面向警方举发”，“道德勇气发挥淋漓尽致”，也是谬论。告密者“淋漓尽致” 的，可以是恐惧、可以是勇气，但绝非道德。古往今来的道德里，从来没有把卖友求荣当道德的，国...
5	007.第六部——2011（黄花岗百年后）.txt	229	当然没有。‘忠烈祠’有‘文烈士’两千五百多人；‘武烈士’将级五百多人、校级六千多人、尉级四万人、士官兵级三十五万人，比较起来，立出牌位的，太少了太少了。非常明显的，立出牌位的，不是特别有名的、就是象征性选出的。	literary-context,punctuated,political-context	“当然没有。‘忠烈祠’有‘文烈士’两千五百多人；‘武烈士’将级五百多人、校级六千多人、尉级四万人、士官兵级三十五万人，比较起来，立出牌位的，太少了太少了。非常明显的，立出牌位的，不是特别有名的、就是象征性选出的。”
5	007.第六部——2011（黄花岗百年后）.txt	267	掘敌人祖坟是特有的中国文化。说‘破四旧’的，在掘祖坟表现上，其实一点都不新，只是拿铲子的自己不知道罢了。	literary-context,punctuated,political-context	“掘敌人祖坟是特有的中国文化。说‘破四旧’的，在掘祖坟表现上，其实一点都不新，只是拿铲子的自己不知道罢了。”
5	007.第六部——2011（黄花岗百年后）.txt	315	像她的小儿子死了，她老太太疼爱小儿子，硬要蒋介石把蒋经国过继给死去的弟弟，这是违反中国文化的，因为老大长房的长子岂能过继给老二？又如她老太太疼爱小儿子，硬要给小儿子讨鬼婆，就是‘冥婚’，她老太太的这些行径，都是违反中国正统文化的。蒋介石还不是照单全收。	literary-context,punctuated,political-context	“像她的小儿子死了，她老太太疼爱小儿子，硬要蒋介石把蒋经国过继给死去的弟弟，这是违反中国文化的，因为老大长房的长子岂能过继给老二？又如她老太太疼爱小儿子，硬要给小儿子讨鬼婆，就是‘冥婚’，她老太太的这些行径，都是违反中国正统文化的。蒋介石还不是照单全收。”
5	007.第六部——2011（黄花岗百年后）.txt	331	换四个字吧，不是‘苟且偷生’，而是‘苦撑待变’。我们不是永远忍耐，我们是忍耐中等待改变，天会亮的，我们会等到天亮。何况，在天亮前，我们还可预做准备，预做行动，包括‘鞭尸’式的行动。‘鞭尸’可是道地的中国文化啊。伍子胥万岁！	literary-context,punctuated,political-context	“换四个字吧，不是‘苟且偷生’，而是‘苦撑待变’。我们不是永远忍耐，我们是忍耐中等待改变，天会亮的，我们会等到天亮。何况，在天亮前，我们还可预做准备，预做行动，包括‘鞭尸’式的行动。‘鞭尸’可是道地的中国文化啊。伍子胥万岁！”
5	007.第六部——2011（黄花岗百年后）.txt	355	复仇的中国文化呀，中国的复仇文化呀。中国在公元前四百年时候，就出现智伯的头颅被仇家当作夜壶用的纪录。	literary-context,punctuated,political-context	“复仇的中国文化呀，中国的复仇文化呀。中国在公元前四百年时候，就出现智伯的头颅被仇家当作夜壶用的纪录。”
5	007.第六部——2011（黄花岗百年后）.txt	361	你说得对，我们的方式是文明的，先从我们活过他们开始。要干什么，得先活过他们再说。蒋介石生在1887、蒋经国生在1909、我王宇生在1927；他们都死了，我还活着。	literary-context,punctuated,political-context	“你说得对，我们的方式是文明的，先从我们活过他们开始。要干什么，得先活过他们再说。蒋介石生在1887、蒋经国生在1909、我王宇生在1927；他们都死了，我还活着。”
5	007.第六部——2011（黄花岗百年后）.txt	377	哈，林排长，你踩到我的线了。退伍以后，我有幸在野鸡大学混到中国文学系夜间部，半工半读五年，我的论文题目，就是写孔尚任的《桃花扇》。	literary-context,punctuated,political-context	“哈，林排长，你踩到我的线了。退伍以后，我有幸在野鸡大学混到中国文学系夜间部，半工半读五年，我的论文题目，就是写孔尚任的《桃花扇》。”
4	002.第一部——1949（黄花岗38年后）.txt	9	中华民国	literary-context,chinese-compact,political-context	看来有点奇怪，这平的会隆起来、会加厚、会长大。1911年以后，出现了“中华民国”，人们想到这七十二位“中华民国”的先驱者，另一种中国文化出现了，替先驱者盖个坟吧。于是，黄花岗开始隆起、开始有了黄花。并且，多年以后，一个小坟“附葬”在黄花之侧，坟里的死者不若七十二烈士那样悲壮，但他给七十二烈士带来苍凉，从墓碑上，人们记起了他，他叫潘达微。
4	002.第一部——1949（黄花岗38年后）.txt	9	中华民国	literary-context,chinese-compact,political-context	看来有点奇怪，这平的会隆起来、会加厚、会长大。1911年以后，出现了“中华民国”，人们想到这七十二位“中华民国”的先驱者，另一种中国文化出现了，替先驱者盖个坟吧。于是，黄花岗开始隆起、开始有了黄花。并且，多年以后，一个小坟“附葬”在黄花之侧，坟里的死者不若七十二烈士那样悲壮，但他给七十二烈士带来苍凉，从墓碑上，人们记起了他，他叫潘达微。
4	002.第一部——1949（黄花岗38年后）.txt	25	七十二烈士之墓	literary-context,chinese-compact,political-context	大官人向党徽们瞄了一眼，充满了卑视。最后，他游移的目光锁定在方碑底座，底座奠基在一片大方阵上，方阵四面石栏围绕，人莫得近，方阵方得有点怪异，因为向中凸起，凸起顶端，就树立了“七十二烈士之墓”那方碑。整个黄花岗的主坟就在这里。在方碑之下、方阵之下，不像是坟，因为不太隆起；又不像是墓，因为又不立体又不平面，但它大得的确接近人的想像，七十二具死尸就埋在那里、埋在底下；但又超乎人的想像，究竟是怎么个埋法，尤其七十二具尸体中，许多是砍了头的，肢体不完、身首异处。按照传统老规矩，不是有“缀元”吗？就是把砍下的头“缝”回脖子上，求个全尸吗？显然的，对造反派而言，绝对没有这种人道、也没有这种机会，砍就砍了。他们也没有家属来认尸、也没有家属来打点刽老爷。一般说来，一次大差出下来，刽老爷是有外快的。一刀砍下，刽老爷怕颈血乱溅，每在刀一落下，就用脚朝死刑犯身上一踢，使血向前溅，然后让人用剥了皮的馒头就颈腔沾血，沾成所谓“人血馒头”，照传统老规矩，这种馒头可以治肺痨、可以大补。除此以外，死者身上的其他器官也会被零星割下，传说都能入药，甚至五花大绑的绳子都有避邪之功，也值得几文，刽老爷不会白忙的。可是，这次啊，造反派太多了、太多了，上上下下，忙得喘不...
4	002.第一部——1949（黄花岗38年后）.txt	25	人血馒头	literary-context,chinese-compact,political-context	大官人向党徽们瞄了一眼，充满了卑视。最后，他游移的目光锁定在方碑底座，底座奠基在一片大方阵上，方阵四面石栏围绕，人莫得近，方阵方得有点怪异，因为向中凸起，凸起顶端，就树立了“七十二烈士之墓”那方碑。整个黄花岗的主坟就在这里。在方碑之下、方阵之下，不像是坟，因为不太隆起；又不像是墓，因为又不立体又不平面，但它大得的确接近人的想像，七十二具死尸就埋在那里、埋在底下；但又超乎人的想像，究竟是怎么个埋法，尤其七十二具尸体中，许多是砍了头的，肢体不完、身首异处。按照传统老规矩，不是有“缀元”吗？就是把砍下的头“缝”回脖子上，求个全尸吗？显然的，对造反派而言，绝对没有这种人道、也没有这种机会，砍就砍了。他们也没有家属来认尸、也没有家属来打点刽老爷。一般说来，一次大差出下来，刽老爷是有外快的。一刀砍下，刽老爷怕颈血乱溅，每在刀一落下，就用脚朝死刑犯身上一踢，使血向前溅，然后让人用剥了皮的馒头就颈腔沾血，沾成所谓“人血馒头”，照传统老规矩，这种馒头可以治肺痨、可以大补。除此以外，死者身上的其他器官也会被零星割下，传说都能入药，甚至五花大绑的绳子都有避邪之功，也值得几文，刽老爷不会白忙的。可是，这次啊，造反派太多了、太多了，上上下下，忙得喘不...
4	003.第二部——1961（黄花岗50年后）.txt	21	开国烈士	literary-context,chinese-compact,political-context	他七十五岁，是位老先生，除了春祭秋祭的七十五岁的蒋介石外，不大有这种年纪的人跑到这里来了。他一步步脚踩在石板上，一如一步步踩在一座老坟上，走着、走着，直接走向廊庑、迈过高高的门槛，朝向每个特区。特区里都是所谓先烈、一排排牌位、机械式的伫立在大理石高案上。牌位其实也今非昔比了。按照当年在大陆的法规，明定烈士牌位“一律蓝底金字，边花纹，上加额，下设座”，到台湾后，“蓝底金字”不见了，变成简陋的木底黑字了，“边花纹”也不见了，大陆时期规定的“牌位中直书烈士姓名，有衔者具衔，左书年龄籍贯，右书殉难事由”，也一律从缺了。结果是，除了一座总招牌，诸如“开国烈士”“讨逆烈士”“抗日烈士”“戡乱复国烈士”等等酌予分类外，整个局面，变成了立体的“录鬼簿”，每个名字都失掉了介绍和线索，除非他的名字很特殊，被观光的小朋友指点给大人看。
