file	line	quoteText	markers	political	previous	context	next
003.你不知道的二二八.txt	171	台湾政治现况报告书		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第22页）：“开口奴化，闭口奴化，卑躬屈膝，奴颜事仇，竟称独立自主。伸手要金，缩手要银，与民争利，唯利是图，也说为民服务。”	
003.你不知道的二二八.txt	171	二二八真相		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第22页）：“开口奴化，闭口奴化，卑躬屈膝，奴颜事仇，竟称独立自主。伸手要金，缩手要银，与民争利，唯利是图，也说为民服务。”	
003.你不知道的二二八.txt	171	开口奴化，闭口奴化，卑躬屈膝，奴颜事仇，竟称独立自主。伸手要金，缩手要银，与民争利，唯利是图，也说为民服务。		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第22页）：“开口奴化，闭口奴化，卑躬屈膝，奴颜事仇，竟称独立自主。伸手要金，缩手要银，与民争利，唯利是图，也说为民服务。”	
003.你不知道的二二八.txt	173	漫画		political-context		38.台湾人用什么“漫画”来形容当时的政治？	
003.你不知道的二二八.txt	175	台湾政治现况报告书		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第2页）：“……甚至有人在旧总督府大门挂起一幅大漫画，后面有一只丧家之犬垂头丧气出去，前面有一只无能愚蠢之猪摇摇摆摆进来，以讽刺政府无能……”	
003.你不知道的二二八.txt	175	二二八真相		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第2页）：“……甚至有人在旧总督府大门挂起一幅大漫画，后面有一只丧家之犬垂头丧气出去，前面有一只无能愚蠢之猪摇摇摆摆进来，以讽刺政府无能……”	
003.你不知道的二二八.txt	175	……甚至有人在旧总督府大门挂起一幅大漫画，后面有一只丧家之犬垂头丧气出去，前面有一只无能愚蠢之猪摇摇摆摆进来，以讽刺政府无能……		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第2页）：“……甚至有人在旧总督府大门挂起一幅大漫画，后面有一只丧家之犬垂头丧气出去，前面有一只无能愚蠢之猪摇摇摆摆进来，以讽刺政府无能……”	
003.你不知道的二二八.txt	177	漫画		political-context		39.台湾人用什么“漫画”来讽刺陈仪？	
003.你不知道的二二八.txt	179	……彭（孟缉）将民报之一幅漫画：陈仪手上捧金元宝，脚下踏金元宝，要大家猜这个人为谁。……		political-context		彭孟缉访问记录（行政院，第3页）：“……彭（孟缉）将民报之一幅漫画：陈仪手上捧金元宝，脚下踏金元宝，要大家猜这个人为谁。……”	
003.你不知道的二二八.txt	181	笑话		political-context		40.台湾人用什么“笑话”来挖苦孙中山？	
003.你不知道的二二八.txt	183	……有的笑话则反映民众的观感，例如接收人员穿的中山装口袋很大，台人戏称是要来抢人的。又如钞票上印的是孙中山先生的照片，台人遂称公务人员的贪污行为叫‘孙中山		political-context		林衡道访问记录（省文献会，第557页）：“……有的笑话则反映民众的观感，例如接收人员穿的中山装口袋很大，台人戏称是要来抢人的。又如钞票上印的是孙中山先生的照片，台人遂称公务人员的贪污行为叫‘孙中山’。”	
003.你不知道的二二八.txt	185	昆虫		political-context		41.台湾人用什么“昆虫”来比喻“陈仪”？	
003.你不知道的二二八.txt	185	陈仪		political-context		41.台湾人用什么“昆虫”来比喻“陈仪”？	
003.你不知道的二二八.txt	187	台湾人四百年史		political-context		史明《台湾人四百年史》（第723页）：“……此时在街头巷尾盛传着：‘陈仪实属陈蚁’，蚂蚁似的。他所要的并非‘同胞’，而是‘糖包’。”	
003.你不知道的二二八.txt	187	……此时在街头巷尾盛传着：‘陈仪实属陈蚁		political-context		史明《台湾人四百年史》（第723页）：“……此时在街头巷尾盛传着：‘陈仪实属陈蚁’，蚂蚁似的。他所要的并非‘同胞’，而是‘糖包’。”	
003.你不知道的二二八.txt	187	同胞		political-context		史明《台湾人四百年史》（第723页）：“……此时在街头巷尾盛传着：‘陈仪实属陈蚁’，蚂蚁似的。他所要的并非‘同胞’，而是‘糖包’。”	
003.你不知道的二二八.txt	187	糖包		political-context		史明《台湾人四百年史》（第723页）：“……此时在街头巷尾盛传着：‘陈仪实属陈蚁’，蚂蚁似的。他所要的并非‘同胞’，而是‘糖包’。”	
003.你不知道的二二八.txt	189	笑话		political-context		42.台湾人用什么“笑话”来挖苦陈仪？	
003.你不知道的二二八.txt	191	震瀛回忆录		political-context		吴新荣《震瀛回忆录》（《二二八研究续集》第228、229页）：“在台南的夜市，和朋友小吃点心时，另有一个点心客对老板说：‘给我陈仪的肉！ ’‘什么陈仪的肉！’‘猪肝（猪官）啦，快快！’一日梦鹤在火车内看到一个车客大骂说：‘驶你娘陈仪！吃还不够饱吗？车椅坏到这样还不修理，害我这条新裤被钉子穿破了！ ’”	
003.你不知道的二二八.txt	191	二二八研究续集		political-context		吴新荣《震瀛回忆录》（《二二八研究续集》第228、229页）：“在台南的夜市，和朋友小吃点心时，另有一个点心客对老板说：‘给我陈仪的肉！ ’‘什么陈仪的肉！’‘猪肝（猪官）啦，快快！’一日梦鹤在火车内看到一个车客大骂说：‘驶你娘陈仪！吃还不够饱吗？车椅坏到这样还不修理，害我这条新裤被钉子穿破了！ ’”	
003.你不知道的二二八.txt	191	在台南的夜市，和朋友小吃点心时，另有一个点心客对老板说：‘给我陈仪的肉！ 		political-context		吴新荣《震瀛回忆录》（《二二八研究续集》第228、229页）：“在台南的夜市，和朋友小吃点心时，另有一个点心客对老板说：‘给我陈仪的肉！ ’‘什么陈仪的肉！’‘猪肝（猪官）啦，快快！’一日梦鹤在火车内看到一个车客大骂说：‘驶你娘陈仪！吃还不够饱吗？车椅坏到这样还不修理，害我这条新裤被钉子穿破了！ ’”	
003.你不知道的二二八.txt	191	什么陈仪的肉！		political-context		吴新荣《震瀛回忆录》（《二二八研究续集》第228、229页）：“在台南的夜市，和朋友小吃点心时，另有一个点心客对老板说：‘给我陈仪的肉！ ’‘什么陈仪的肉！’‘猪肝（猪官）啦，快快！’一日梦鹤在火车内看到一个车客大骂说：‘驶你娘陈仪！吃还不够饱吗？车椅坏到这样还不修理，害我这条新裤被钉子穿破了！ ’”	
003.你不知道的二二八.txt	191	猪肝（猪官）啦，快快！		political-context		吴新荣《震瀛回忆录》（《二二八研究续集》第228、229页）：“在台南的夜市，和朋友小吃点心时，另有一个点心客对老板说：‘给我陈仪的肉！ ’‘什么陈仪的肉！’‘猪肝（猪官）啦，快快！’一日梦鹤在火车内看到一个车客大骂说：‘驶你娘陈仪！吃还不够饱吗？车椅坏到这样还不修理，害我这条新裤被钉子穿破了！ ’”	
003.你不知道的二二八.txt	191	驶你娘陈仪！吃还不够饱吗？车椅坏到这样还不修理，害我这条新裤被钉子穿破了！ 		political-context		吴新荣《震瀛回忆录》（《二二八研究续集》第228、229页）：“在台南的夜市，和朋友小吃点心时，另有一个点心客对老板说：‘给我陈仪的肉！ ’‘什么陈仪的肉！’‘猪肝（猪官）啦，快快！’一日梦鹤在火车内看到一个车客大骂说：‘驶你娘陈仪！吃还不够饱吗？车椅坏到这样还不修理，害我这条新裤被钉子穿破了！ ’”	
003.你不知道的二二八.txt	193	笑话		political-context		43.台湾人用什么“笑话”来挖苦陈仪的“三民主义”？	
003.你不知道的二二八.txt	193	三民主义		political-context		43.台湾人用什么“笑话”来挖苦陈仪的“三民主义”？	
003.你不知道的二二八.txt	195	台湾政治现况报告书		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第2页）：“……陈长官的口号是‘实行三民主义’和‘建设模范的台湾’，这当然是人人所应该欢迎拥护的……（台胞）不得不以嘲笑的方式来抗议，改其口号曰‘实行三民取利’‘三眠主义’和‘建设谋叛的台乱’……”	
003.你不知道的二二八.txt	195	二二八真相		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第2页）：“……陈长官的口号是‘实行三民主义’和‘建设模范的台湾’，这当然是人人所应该欢迎拥护的……（台胞）不得不以嘲笑的方式来抗议，改其口号曰‘实行三民取利’‘三眠主义’和‘建设谋叛的台乱’……”	
003.你不知道的二二八.txt	195	……陈长官的口号是‘实行三民主义		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第2页）：“……陈长官的口号是‘实行三民主义’和‘建设模范的台湾’，这当然是人人所应该欢迎拥护的……（台胞）不得不以嘲笑的方式来抗议，改其口号曰‘实行三民取利’‘三眠主义’和‘建设谋叛的台乱’……”	
003.你不知道的二二八.txt	195	建设模范的台湾		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第2页）：“……陈长官的口号是‘实行三民主义’和‘建设模范的台湾’，这当然是人人所应该欢迎拥护的……（台胞）不得不以嘲笑的方式来抗议，改其口号曰‘实行三民取利’‘三眠主义’和‘建设谋叛的台乱’……”	
003.你不知道的二二八.txt	195	实行三民取利		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第2页）：“……陈长官的口号是‘实行三民主义’和‘建设模范的台湾’，这当然是人人所应该欢迎拥护的……（台胞）不得不以嘲笑的方式来抗议，改其口号曰‘实行三民取利’‘三眠主义’和‘建设谋叛的台乱’……”	
003.你不知道的二二八.txt	195	三眠主义		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第2页）：“……陈长官的口号是‘实行三民主义’和‘建设模范的台湾’，这当然是人人所应该欢迎拥护的……（台胞）不得不以嘲笑的方式来抗议，改其口号曰‘实行三民取利’‘三眠主义’和‘建设谋叛的台乱’……”	
003.你不知道的二二八.txt	195	建设谋叛的台乱		political-context		闽台通讯社《台湾政治现况报告书》（《二二八真相》第2页）：“……陈长官的口号是‘实行三民主义’和‘建设模范的台湾’，这当然是人人所应该欢迎拥护的……（台胞）不得不以嘲笑的方式来抗议，改其口号曰‘实行三民取利’‘三眠主义’和‘建设谋叛的台乱’……”	
003.你不知道的二二八.txt	197	歌曲	poem	political-context		44.台湾人用什么“歌曲”来形容当时人民的生活？	
003.你不知道的二二八.txt	199	台湾问题——回顾与前瞻	poem	political-context		郑东华《台湾问题——回顾与前瞻》（第23页）：“……当时流传着这样的民谣：‘天上来，地下来，老百姓活不来’，和‘盼中央，望中央，中央来了更遭殃’。可见当时人民苦况。”	
003.你不知道的二二八.txt	199	……当时流传着这样的民谣：‘天上来，地下来，老百姓活不来	poem	political-context		郑东华《台湾问题——回顾与前瞻》（第23页）：“……当时流传着这样的民谣：‘天上来，地下来，老百姓活不来’，和‘盼中央，望中央，中央来了更遭殃’。可见当时人民苦况。”	
003.你不知道的二二八.txt	199	盼中央，望中央，中央来了更遭殃	poem	political-context		郑东华《台湾问题——回顾与前瞻》（第23页）：“……当时流传着这样的民谣：‘天上来，地下来，老百姓活不来’，和‘盼中央，望中央，中央来了更遭殃’。可见当时人民苦况。”	
003.你不知道的二二八.txt	201	歌曲	poem	political-context		45.台湾人用什么“歌曲”来形容当时人民的心情？	
003.你不知道的二二八.txt	203	台湾二二八起义	poem	political-context		蒋顺兴《台湾二二八起义》（《二二八研究续集》第145页）：“……有一首《天地歌》说：‘轰炸惊天动地，光复欢天喜地，接收花天酒地，政治黑天黑地，人们呼天唤地。’……”	
003.你不知道的二二八.txt	203	二二八研究续集	poem	political-context		蒋顺兴《台湾二二八起义》（《二二八研究续集》第145页）：“……有一首《天地歌》说：‘轰炸惊天动地，光复欢天喜地，接收花天酒地，政治黑天黑地，人们呼天唤地。’……”	
003.你不知道的二二八.txt	203	……有一首《天地歌	poem	political-context		蒋顺兴《台湾二二八起义》（《二二八研究续集》第145页）：“……有一首《天地歌》说：‘轰炸惊天动地，光复欢天喜地，接收花天酒地，政治黑天黑地，人们呼天唤地。’……”	
003.你不知道的二二八.txt	203	轰炸惊天动地，光复欢天喜地，接收花天酒地，政治黑天黑地，人们呼天唤地。	poem	political-context		蒋顺兴《台湾二二八起义》（《二二八研究续集》第145页）：“……有一首《天地歌》说：‘轰炸惊天动地，光复欢天喜地，接收花天酒地，政治黑天黑地，人们呼天唤地。’……”	
003.你不知道的二二八.txt	205	俗语	proverb	political-context		46.台湾人用什么“俗语”来形容“二二八”？	
003.你不知道的二二八.txt	205	二二八	proverb	political-context		46.台湾人用什么“俗语”来形容“二二八”？	
003.你不知道的二二八.txt	207	二二八事变始末记	proverb	political-context		蒋渭川《二二八事变始末记》（第10页）：“……俗语所谓‘黑狗偷食白狗受罪’……”	
003.你不知道的二二八.txt	207	……俗语所谓‘黑狗偷食白狗受罪	proverb	political-context		蒋渭川《二二八事变始末记》（第10页）：“……俗语所谓‘黑狗偷食白狗受罪’……”	
003.你不知道的二二八.txt	211	台民暴动经过及其原因之分析		political-context		《台民暴动经过及其原因之分析》（《二二八事件文献续录》第50页）：“台省行政长官公署简任参议邵冲霄，曾向陈长官建议改革台省政治意见数次，未蒙采纳，对台省前途，深抱隐忧，曾于三十五年9月16日，在寓投环自杀……”	
003.你不知道的二二八.txt	211	二二八事件文献续录		political-context		《台民暴动经过及其原因之分析》（《二二八事件文献续录》第50页）：“台省行政长官公署简任参议邵冲霄，曾向陈长官建议改革台省政治意见数次，未蒙采纳，对台省前途，深抱隐忧，曾于三十五年9月16日，在寓投环自杀……”	
003.你不知道的二二八.txt	211	台省行政长官公署简任参议邵冲霄，曾向陈长官建议改革台省政治意见数次，未蒙采纳，对台省前途，深抱隐忧，曾于三十五年9月16日，在寓投环自杀……		political-context		《台民暴动经过及其原因之分析》（《二二八事件文献续录》第50页）：“台省行政长官公署简任参议邵冲霄，曾向陈长官建议改革台省政治意见数次，未蒙采纳，对台省前途，深抱隐忧，曾于三十五年9月16日，在寓投环自杀……”	
003.你不知道的二二八.txt	215	台湾事变内幕记		political-context		唐贤龙《台湾事变内幕记》（第5页）：“……立法的理由是：‘台省因受日本统制达五十年之久，情形特殊，光复伊始，非统一事权，不足以收因地制宜之效’，这是台湾省行政长官公署在立法上的根据。……”	
003.你不知道的二二八.txt	215	……立法的理由是：‘台省因受日本统制达五十年之久，情形特殊，光复伊始，非统一事权，不足以收因地制宜之效		political-context		唐贤龙《台湾事变内幕记》（第5页）：“……立法的理由是：‘台省因受日本统制达五十年之久，情形特殊，光复伊始，非统一事权，不足以收因地制宜之效’，这是台湾省行政长官公署在立法上的根据。……”	
003.你不知道的二二八.txt	219	台湾事变内幕记		political-context		唐贤龙《台湾事变内幕记》（第4、5页）：“（一）依据法令综理台湾全省政务；（二）在职权范围内得发布署令，并得制定单行规章；（三）受中央之委任，得办理中央行政；（四）对于在台湾省之中央各机关有指挥监督之权。”	
003.你不知道的二二八.txt	219	（一）依据法令综理台湾全省政务；（二）在职权范围内得发布署令，并得制定单行规章；（三）受中央之委任，得办理中央行政；（四）对于在台湾省之中央各机关有指挥监督之权。		political-context		唐贤龙《台湾事变内幕记》（第4、5页）：“（一）依据法令综理台湾全省政务；（二）在职权范围内得发布署令，并得制定单行规章；（三）受中央之委任，得办理中央行政；（四）对于在台湾省之中央各机关有指挥监督之权。”	
003.你不知道的二二八.txt	223	都是陈仪惹的祸		political-context		杨肇嘉《都是陈仪惹的祸》（《二二八真相》第381、382页）：“……据所知，陈仪于到职之后，他又在政府的法令之外，一口气颁布了一百四十条的台湾单行法规。本来已经使老百姓感觉过多的法规，等于又加上了层层束缚。……”	
003.你不知道的二二八.txt	223	二二八真相		political-context		杨肇嘉《都是陈仪惹的祸》（《二二八真相》第381、382页）：“……据所知，陈仪于到职之后，他又在政府的法令之外，一口气颁布了一百四十条的台湾单行法规。本来已经使老百姓感觉过多的法规，等于又加上了层层束缚。……”	
003.你不知道的二二八.txt	223	……据所知，陈仪于到职之后，他又在政府的法令之外，一口气颁布了一百四十条的台湾单行法规。本来已经使老百姓感觉过多的法规，等于又加上了层层束缚。……		political-context		杨肇嘉《都是陈仪惹的祸》（《二二八真相》第381、382页）：“……据所知，陈仪于到职之后，他又在政府的法令之外，一口气颁布了一百四十条的台湾单行法规。本来已经使老百姓感觉过多的法规，等于又加上了层层束缚。……”	
003.你不知道的二二八.txt	227	台湾二二八起义见闻纪略		political-context		何汉文《台湾二二八起义见闻纪略》（《二二八研究》，李敖，第106、107页）：“……日本殖民者统治台湾五十年，由其历任总督发布的法令共达五千多种；但在国民党反动政府的台湾行政长官公署成立后的一年多时间中，其所颁布的单行法令、规章之繁多，更超过了日本殖民统治年代。……”	
003.你不知道的二二八.txt	227	二二八研究		political-context		何汉文《台湾二二八起义见闻纪略》（《二二八研究》，李敖，第106、107页）：“……日本殖民者统治台湾五十年，由其历任总督发布的法令共达五千多种；但在国民党反动政府的台湾行政长官公署成立后的一年多时间中，其所颁布的单行法令、规章之繁多，更超过了日本殖民统治年代。……”	
003.你不知道的二二八.txt	227	……日本殖民者统治台湾五十年，由其历任总督发布的法令共达五千多种；但在国民党反动政府的台湾行政长官公署成立后的一年多时间中，其所颁布的单行法令、规章之繁多，更超过了日本殖民统治年代。……		political-context		何汉文《台湾二二八起义见闻纪略》（《二二八研究》，李敖，第106、107页）：“……日本殖民者统治台湾五十年，由其历任总督发布的法令共达五千多种；但在国民党反动政府的台湾行政长官公署成立后的一年多时间中，其所颁布的单行法令、规章之繁多，更超过了日本殖民统治年代。……”	
003.你不知道的二二八.txt	231	国民党中执会秘书处为抄送〈台湾现状报告书〉致行政院函及各部复核情形		political-context		《国民党中执会秘书处为抄送〈台湾现状报告书〉致行政院函及各部复核情形》（《台湾二二八事件档案史料》第52页）：“……百业停顿凋落，失业工人已在二十万人左右……”	
003.你不知道的二二八.txt	231	台湾二二八事件档案史料		political-context		《国民党中执会秘书处为抄送〈台湾现状报告书〉致行政院函及各部复核情形》（《台湾二二八事件档案史料》第52页）：“……百业停顿凋落，失业工人已在二十万人左右……”	
003.你不知道的二二八.txt	231	……百业停顿凋落，失业工人已在二十万人左右……		political-context		《国民党中执会秘书处为抄送〈台湾现状报告书〉致行政院函及各部复核情形》（《台湾二二八事件档案史料》第52页）：“……百业停顿凋落，失业工人已在二十万人左右……”	
003.你不知道的二二八.txt	235	台北市二二八事件调查概要报告		political-context		《台北市二二八事件调查概要报告》（《二二八事件文献续录》第59页）：“台湾所有工厂久未能复原，失业台胞约五六十万，生活无法维持……”	
003.你不知道的二二八.txt	235	二二八事件文献续录		political-context		《台北市二二八事件调查概要报告》（《二二八事件文献续录》第59页）：“台湾所有工厂久未能复原，失业台胞约五六十万，生活无法维持……”	
003.你不知道的二二八.txt	235	台湾所有工厂久未能复原，失业台胞约五六十万，生活无法维持……		political-context		《台北市二二八事件调查概要报告》（《二二八事件文献续录》第59页）：“台湾所有工厂久未能复原，失业台胞约五六十万，生活无法维持……”	
003.你不知道的二二八.txt	239	台湾省旅平同乡会等联合招待外国记者概况	poem	political-context		《台湾省旅平同乡会等联合招待外国记者概况》（《二二八事件资料集》第333页）：“台湾自光复以后，生产停顿，工厂闭锁，失业者已逾七十万人……”	
003.你不知道的二二八.txt	239	二二八事件资料集	poem	political-context		《台湾省旅平同乡会等联合招待外国记者概况》（《二二八事件资料集》第333页）：“台湾自光复以后，生产停顿，工厂闭锁，失业者已逾七十万人……”	
003.你不知道的二二八.txt	239	台湾自光复以后，生产停顿，工厂闭锁，失业者已逾七十万人……	poem	political-context		《台湾省旅平同乡会等联合招待外国记者概况》（《二二八事件资料集》第333页）：“台湾自光复以后，生产停顿，工厂闭锁，失业者已逾七十万人……”	
003.你不知道的二二八.txt	243	为台湾二二八大惨案敬告全国同胞书		political-context		《为台湾二二八大惨案敬告全国同胞书》（《二二八事件资料集》第322页）：“……一年来我们屡次反对过，但当局给我们的回答是敷衍，公开舞弊，工厂封闭，机器生锈，造成了八十万的失业者……”	
003.你不知道的二二八.txt	243	二二八事件资料集		political-context		《为台湾二二八大惨案敬告全国同胞书》（《二二八事件资料集》第322页）：“……一年来我们屡次反对过，但当局给我们的回答是敷衍，公开舞弊，工厂封闭，机器生锈，造成了八十万的失业者……”	
003.你不知道的二二八.txt	243	……一年来我们屡次反对过，但当局给我们的回答是敷衍，公开舞弊，工厂封闭，机器生锈，造成了八十万的失业者……		political-context		《为台湾二二八大惨案敬告全国同胞书》（《二二八事件资料集》第322页）：“……一年来我们屡次反对过，但当局给我们的回答是敷衍，公开舞弊，工厂封闭，机器生锈，造成了八十万的失业者……”	
003.你不知道的二二八.txt	245		poem			56.联合国估计当时有三十万人失业吗？	
003.你不知道的二二八.txt	247	二二八事件的政治背景及其影响	poem	political-context		张旭成《二二八事件的政治背景及其影响》(《二二八事件学术论文集》第117页）：“……根据联合国在台专家的估计，当时有三十万以上的台胞失业 ……但当局不但未能采取有效措施解决工业及其他经济问题，反而粉饰太平，声称失业人数未超过一万人。……”	
003.你不知道的二二八.txt	247	二二八事件学术论文集	poem	political-context		张旭成《二二八事件的政治背景及其影响》(《二二八事件学术论文集》第117页）：“……根据联合国在台专家的估计，当时有三十万以上的台胞失业 ……但当局不但未能采取有效措施解决工业及其他经济问题，反而粉饰太平，声称失业人数未超过一万人。……”	
003.你不知道的二二八.txt	247	……根据联合国在台专家的估计，当时有三十万以上的台胞失业 ……但当局不但未能采取有效措施解决工业及其他经济问题，反而粉饰太平，声称失业人数未超过一万人。……	poem	political-context		张旭成《二二八事件的政治背景及其影响》(《二二八事件学术论文集》第117页）：“……根据联合国在台专家的估计，当时有三十万以上的台胞失业 ……但当局不但未能采取有效措施解决工业及其他经济问题，反而粉饰太平，声称失业人数未超过一万人。……”	
003.你不知道的二二八.txt	251	爱憎二二八		political-context		戴国煇、叶芸芸《爱憎二二八》（第225页）：“……尤其严重的是失业人数之多，有人估计失业者达四十万。……”	
003.你不知道的二二八.txt	251	……尤其严重的是失业人数之多，有人估计失业者达四十万。……		political-context		戴国煇、叶芸芸《爱憎二二八》（第225页）：“……尤其严重的是失业人数之多，有人估计失业者达四十万。……”	
003.你不知道的二二八.txt	255	台海两岸的历史分歧导致文化摩擦		political-context		李筱峰《台海两岸的历史分歧导致文化摩擦》（《二二八事件文献辑录》第27页）：“……根据一项统计数据，当时的失业人口约八十万人，而全台湾人口总数约六百万人，所占比例之高，非常可怕……”	
003.你不知道的二二八.txt	255	二二八事件文献辑录		political-context		李筱峰《台海两岸的历史分歧导致文化摩擦》（《二二八事件文献辑录》第27页）：“……根据一项统计数据，当时的失业人口约八十万人，而全台湾人口总数约六百万人，所占比例之高，非常可怕……”	
003.你不知道的二二八.txt	255	……根据一项统计数据，当时的失业人口约八十万人，而全台湾人口总数约六百万人，所占比例之高，非常可怕……		political-context		李筱峰《台海两岸的历史分歧导致文化摩擦》（《二二八事件文献辑录》第27页）：“……根据一项统计数据，当时的失业人口约八十万人，而全台湾人口总数约六百万人，所占比例之高，非常可怕……”	
003.你不知道的二二八.txt	259	台湾事变内幕记		political-context		唐贤龙《台湾事变内幕记》（第65、66页）：“……据记者从各种不同方面的调查，获知台湾共有三十余万人失业！……则现在台湾平均在二十一个人当中，便要有一个失业的人……”	
003.你不知道的二二八.txt	259	……据记者从各种不同方面的调查，获知台湾共有三十余万人失业！……则现在台湾平均在二十一个人当中，便要有一个失业的人……		political-context		唐贤龙《台湾事变内幕记》（第65、66页）：“……据记者从各种不同方面的调查，获知台湾共有三十余万人失业！……则现在台湾平均在二十一个人当中，便要有一个失业的人……”	
003.你不知道的二二八.txt	263	回忆二二八事件		political-context		杨克煌《回忆二二八事件》（《二二八事件资料集》第41页）：“……这时全省失业者增至七十多万人，即平均不到十人就有一个失业者，也就是一两户人家就有一个失业者。……”	
003.你不知道的二二八.txt	263	二二八事件资料集		political-context		杨克煌《回忆二二八事件》（《二二八事件资料集》第41页）：“……这时全省失业者增至七十多万人，即平均不到十人就有一个失业者，也就是一两户人家就有一个失业者。……”	
003.你不知道的二二八.txt	263	……这时全省失业者增至七十多万人，即平均不到十人就有一个失业者，也就是一两户人家就有一个失业者。……		political-context		杨克煌《回忆二二八事件》（《二二八事件资料集》第41页）：“……这时全省失业者增至七十多万人，即平均不到十人就有一个失业者，也就是一两户人家就有一个失业者。……”	
003.你不知道的二二八.txt	267	一九四七台湾二二八革命		political-context		王建生、陈婉真、陈涌泉《一九四七台湾二二八革命》（第48页）：“……即使台湾人与‘阿山’担任同样的工作，待遇却有很大的差别。以台湾邮电管理局为例，‘阿山’除本薪外每月尚有六千元台币的津贴，而做同一工作的台湾人只能领到本薪。……当时绝大多数列于委任级的台湾人，每月收入尚不到同是委任级的‘阿山’的一半。……”	
003.你不知道的二二八.txt	267	……即使台湾人与‘阿山		political-context		王建生、陈婉真、陈涌泉《一九四七台湾二二八革命》（第48页）：“……即使台湾人与‘阿山’担任同样的工作，待遇却有很大的差别。以台湾邮电管理局为例，‘阿山’除本薪外每月尚有六千元台币的津贴，而做同一工作的台湾人只能领到本薪。……当时绝大多数列于委任级的台湾人，每月收入尚不到同是委任级的‘阿山’的一半。……”	
003.你不知道的二二八.txt	267	阿山		political-context		王建生、陈婉真、陈涌泉《一九四七台湾二二八革命》（第48页）：“……即使台湾人与‘阿山’担任同样的工作，待遇却有很大的差别。以台湾邮电管理局为例，‘阿山’除本薪外每月尚有六千元台币的津贴，而做同一工作的台湾人只能领到本薪。……当时绝大多数列于委任级的台湾人，每月收入尚不到同是委任级的‘阿山’的一半。……”	
003.你不知道的二二八.txt	267	阿山		political-context		王建生、陈婉真、陈涌泉《一九四七台湾二二八革命》（第48页）：“……即使台湾人与‘阿山’担任同样的工作，待遇却有很大的差别。以台湾邮电管理局为例，‘阿山’除本薪外每月尚有六千元台币的津贴，而做同一工作的台湾人只能领到本薪。……当时绝大多数列于委任级的台湾人，每月收入尚不到同是委任级的‘阿山’的一半。……”	
003.你不知道的二二八.txt	269	文盲		political-context		62.台湾的知识分子为什么会变成“文盲”？	
003.你不知道的二二八.txt	271	走出台湾历史的阴影		political-context		王晓波《走出台湾历史的阴影》（第86页）：“……受日本教育成长的台胞，在转用中文的过程中，不得不会发生‘脱序’的情形，甚至在初期，一代台湾知识分子面对中文竟变成了文盲或半文盲。例如，曾得日本文学‘文学评论奖’的抗日台湾作家杨逵，后来他虽努力改用中文写作，但是他的中文毕竟不如由中文教育成长的台籍青年作家。……”	
003.你不知道的二二八.txt	271	……受日本教育成长的台胞，在转用中文的过程中，不得不会发生‘脱序		political-context		王晓波《走出台湾历史的阴影》（第86页）：“……受日本教育成长的台胞，在转用中文的过程中，不得不会发生‘脱序’的情形，甚至在初期，一代台湾知识分子面对中文竟变成了文盲或半文盲。例如，曾得日本文学‘文学评论奖’的抗日台湾作家杨逵，后来他虽努力改用中文写作，但是他的中文毕竟不如由中文教育成长的台籍青年作家。……”	
003.你不知道的二二八.txt	271	文学评论奖		political-context		王晓波《走出台湾历史的阴影》（第86页）：“……受日本教育成长的台胞，在转用中文的过程中，不得不会发生‘脱序’的情形，甚至在初期，一代台湾知识分子面对中文竟变成了文盲或半文盲。例如，曾得日本文学‘文学评论奖’的抗日台湾作家杨逵，后来他虽努力改用中文写作，但是他的中文毕竟不如由中文教育成长的台籍青年作家。……”	
003.你不知道的二二八.txt	273	台奸		political-context		63.台湾人民请求中央如何处理“台奸”？	
003.你不知道的二二八.txt	275	台湾人民向国民政府行政院请愿事项		political-context		《台湾人民向国民政府行政院请愿事项》（《二二八真相》第26页）：“谨请中央明令保护留居祖国各地台胞并迅速逮捕台奸依法惩处，以明是非，而伸正义。”	
003.你不知道的二二八.txt	275	二二八真相		political-context		《台湾人民向国民政府行政院请愿事项》（《二二八真相》第26页）：“谨请中央明令保护留居祖国各地台胞并迅速逮捕台奸依法惩处，以明是非，而伸正义。”	
003.你不知道的二二八.txt	275	谨请中央明令保护留居祖国各地台胞并迅速逮捕台奸依法惩处，以明是非，而伸正义。		political-context		《台湾人民向国民政府行政院请愿事项》（《二二八真相》第26页）：“谨请中央明令保护留居祖国各地台胞并迅速逮捕台奸依法惩处，以明是非，而伸正义。”	
003.你不知道的二二八.txt	277	台奸				64.长官公署有追究“台奸”吗？	
