source_file	line	text
006.介绍《满宫残照记》.txt	39	……我君谕示云云，对杰实可谓对症下药，谨当铭心识之，绝不愿再踏太阿倒持之覆辙也。幸浩（嵯峨浩子）之为人，较诸前者，显明大义。当言及我君时，辄肃然正襟。当瞻拜御容，辄立起瞻仰。即对莉莉，亦有礼有情。如莉莉穿鞋时，立将鞋把子递过。诸事皆怡声请教，总自惧有失我国之礼等。杰睹之，殊觉痛快也。现时常向杰通信，有时亦常见，然绝不似时下摩登轻佻之流，作肉麻态，如电影然。总是情礼并重，如规杰少饮酒，保身体，及勿吸最贱之烟等，皆使杰得一种精神上强有力之安慰。且常识绝不似奎垣之妻之流，卑俗俚野，如老妈子然也。每事必请示于杰，得允许，始行之。又如上次见时，谈笑颇畅。次日，即来函告罪言：昨夕因过于愉快，致骚笑过度，务请勿怪，此后当做淑静态度，再不敢如此轻浮也。云云，似此等事甚多，皆前者所绝无之处也……（康德四年——1937——二月十日）
006.介绍《满宫残照记》.txt	41	信中说这日本女人头一晚聊天时“谈笑颇畅”，第二天就写信来道歉说昨天因为太高兴了，以致“骚笑过度”，请求原谅，“此后当做淑静态度，再不敢如此轻浮也。”从这种有趣的断简中，我们可以看到日本女人的伪善，和他们的思想。
006.介绍《满宫残照记》.txt	45	这书原在1947年5月，由上海中国科学图书仪器公司出版，流传极稀，我现在予以新配图片、重排订正，自觉是一件文化功德。秦翰才先生说：
006.介绍《满宫残照记》.txt	49	可见作者写这本书，其心境笔触，都不无哀伤人世的情怀。这种情怀，与一千四百年前杨衒之写《洛阳伽蓝记》，目睹“城廓崩毁，宫室倾覆……墙被蒿艾，巷罗荆棘。野兽穴于荒阶，山鸟巢于庭树”的伤感并无二致。从“满宫残照”之中，我们可以看到人世兴亡的新剖面，其兴也凄楚，其亡也离奇。一本书，能使人有这样丰富的收获，真是成功之作了。
007.《调查局研究》序.txt	35	李世杰当时也负责处理国内“政治暗流”情报，研判“反党反政府分子”“分歧分子”的政治主张动向等。他常说当年“奉命”把高玉树等人当“敌人”看待。在处理政治和文教情报当中，李世杰也“奉命”要视雷震、李敖等为“敌人”。
007.《调查局研究》序.txt	39	自1951至1965年，李世杰先后获得陆海空军褒状、国民党中央党部奖状、数度年终考绩“特优”，记大功、蒋介石特别召见（与1951年因写文章获召见是两回事）、赠给“玉照”（1965年1月）等等。蒋介石赠“玉照”、称“同志”后一年，“李世杰同志”突然变成蒋家钦定的“匪谍”！——蒋经国一连四载宴请“有功”的“匪谍”。他从云端一头栽下，从此挣扎生死线上，展开了悲惨的人生。
007.《调查局研究》序.txt	43	由于同为难友又互为邻居，我与李世杰日渐熟识，但是因未同组放封，无从长谈。后来我搬到第十一房，正好同第四房对面，慢慢对他的囚情多所观察。他那时健康情形很糟，虽然不过五十五岁的年纪，却因饱受折磨，已老态毕露，我记得最清楚的一张画面是：1972年9月12日，他第二次被判死刑，再度戴上脚僚，彳亍而归。放封时他戴着脚镣，不良于行，面色死灰，但却劲气内敛，令人又同情又佩服。他那时是死刑犯，死刑犯除了例假日外，每天清早五点钟，都可能被提出去枪决。所以每天晚上入睡之时，都不知道自己能不能活到第二天太阳出来。这种夜夜惊魂的日子，真教人难过。那时第十一房有死刑犯黄中国，正好与李世杰遥遥相对。1972年11月1日的清早5点钟，第十一房的房门突然间被打开，黄中国正睡在门边，他一声哀呼，坐起来，向牢房另一角冲过去。可是，七八个禁子牢头冲进来，反铐他的两手、抓住他的头发、用布条缠住他的嘴巴，再用熟练的技巧，把他架出房门。黄中国的声音，在布条缠嘴的时候，立刻就转变成另一种嘶裂，我一生中，从没听到人类能够发出那种声音。我坐在那里，披上小棉袄，目击全部快速动作的完成与离去，神色夷然。远远的，又一两声黄中国的惨叫，在冬夜中，声音凄厉可闻。他显然是被拖到安坑刑场去了。黄中国被提走后，我立刻想到的便是对面房中李世杰的感觉，我想到第十一房房门突然被打开的时候，午夜梦回，对李世杰说来，那种逼真的走向死亡感觉，岂不如同身受？事实上，李世杰那时系狱已久，所历场面，已不止第十一房这一次，只是这一次更逼近而已。
007.《调查局研究》序.txt	49	我深知李世杰博闻强记，笔下又行，听说他出狱，亟思鼓动他写出几十年来的种种见闻，以存信史。1986年6月25日，我透过陈菊，打听出李世杰的电话，跟他取得联络。五天后（6月30日）我亲赴他家，约他午饭，说动他展开大写作计划。同年9月30日，他的大作开始出现在《万岁评论》《千秋评论》，两年来一直不断，直到今天。如今他把部分发表过的作品和大量新写的作品，编成《调查局研究》一册，要我写序，我感于老友旧情，自然一口答应。
007.《调查局研究》序.txt	51	1953年1月3日，蒋经国在第三次情报大会讲《贯彻领袖的精神意志与干部政策》，其中有一段大言壮语曰：
008.推荐《李宗仁回忆录》.txt	5	李宗仁一生的最大特色，就是他以杂牌军的军头地位，与黄埔系一路分分合合二十多年，而始终没被“吃”掉。他与蒋介石一路纠缠，但在翻云覆雨之中，蒋介石始终未能完全斗垮他，他们最后在“国破山河在”时劳燕分飞。他在生命晚年。还以两件“武器”发挥了“恨别鸟惊心”的作用：一件是回归大陆，把他的“剩余价值”别有所赠；一件是藏诸名山，把他的《李宗仁回忆录》完成出版。这两件“武器”，是他一生最好的收尾，真令人拍案叫绝。
008.推荐《李宗仁回忆录》.txt	7	《李宗仁回忆录》的得以完成，除李宗仁本人外，有一位关键性人物，就是唐德刚先生。唐德刚先生是现代中国最活泼最优秀的历史家，他说动李宗仁，应美国哥伦比亚大学中国口述历史学部之请，开始口述回忆录。但是李宗仁记忆有限、见解未周，回忆的内容与结构，必有待于高明之士的指引与协助，才能问世；而高明之士，天生一位唐德刚先生正在身旁。就在这样的绝配下，最后由唐德刚先生撰写完成这一名著。
008.推荐《李宗仁回忆录》.txt	9	这一名著的版本颇多，有英文本、有大陆不公开发行本、有1980年广西人民出版社本、有1986年香港南粤出版社本，和其他多种盗印本。今年6月6日，唐德刚先生从美国来，由陈宏正先生陪同来到我家。我向他说：“你的《李宗仁回忆录》，台湾市面上有好多种盗印本，删得七零八落、印得乱七八糟，实在太对不起这部好书了。我看还是由我的出版社重排，出一部最完全的新版本吧！”唐德刚先生气宇宏大、对我信任，想都不想，就跟我签起约来，授权由我出版，并要我贡献出我收藏的图片，以期使这一新版本比任何其他的版本都丰富。我感于唐德刚先生的好意，也就不敢自珍，决定把独藏之秘，用铜版纸印出，以为锦上之添也。
008.推荐《李宗仁回忆录》.txt	11	唐德刚先生生于1920年，安徽合肥人。毕业于重庆国立中央大学历史系。28岁赴美留学，进哥伦比亚大学治西洋史，得欧洲史硕士学位、美国史博士学位。后来留在母校，一留二十五年。1972年转到纽约市立大学，任亚洲学系主任。他除精通中西历史外，还兼及写小说、写剧本、写诗，才气之高，举国罕匹。承他不弃，在我冤狱之时，远道前来探监；在我出狱之后，一再莅舍把晤。今得以新印《李宗仁回忆录》修此因缘，成笔墨之幸会，亦可喜哉！
008.推荐《李宗仁回忆录》.txt	27	这本书的作者，虽只限于李公和我二人，但它毕竟是一部长逾五十万言的“巨著”。“口述者”和“执笔者”之外，其他有关各项杂务，牵涉的范围之大，实是一言难尽；正因其如此，则“执笔人”之协调多方，呕心沥血之情，也是说不尽的。其中一部分辛酸历程，我曾另有文字记录，聊备鸿爪；至于撰写期间所遭遇的学术性的困难，我在本书“英文版”序言中，也略有交代。总之，本书自动议磋商到付梓发行历时逾二十年的一系列过程中，它嵌在我个人生命史上的痕迹，是苦是甜，也是终生不灭的。它今日之终能以现在形式出版，也可说是“执笔人”的一部“发愤之作”吧。
008.推荐《李宗仁回忆录》.txt	53	但是历史家如姑置是非于不论，只谈事实，则这桩国民党党军自相砍杀的内战，实导源于1929年初之“武汉事变”。其后接踵而来的“中原大战”和“扩大会议”（1930），实是“武汉事变”所触发的连锁作用，而李宗仁正是这“事变”的两造之一——也可说他是始作俑者，甚至可说是罪魁祸首。中华民国十八年（1929），如果没有这一役“讨桂”之战，则后半世纪的中国，该又是另外一个局面了。
008.推荐《李宗仁回忆录》.txt	57	其原因便是抗战前与南京中央抗衡的地方势力，如盘踞闽、粵的旧“四军”诸将领，以及云南的龙云，四川的刘湘，湖南的何键，山东的韩复榘，山西的阎锡山，绥远的傅作义，西北的诸马，他们对南京的态度，多半是以广西的李、白马首是瞻的，而他们二人毕竟是这家挂着“青天白日”商标的老店中，最早、最有功勋、最有声望，也最有实力的股东嘛。
008.推荐《李宗仁回忆录》.txt	59	桂系在当年的地方势力之中，是有其“带头作用”的。它与南京“中央”，不但渊源最深，它在地方建设上的成绩，也足为各省模范。李、白二人如拥护中央、服从政令，则举国大小诸侯，多会闻风景从。他二人如背叛中央、带头造反，则各地地方势力，也会做或明或暗的响应。“西安事变”之所以能和平解决，李、白二人态度之审慎，不能说对张学良最后之“忏悔”，没有其一定的影响。
008.推荐《李宗仁回忆录》.txt	61	“抗战”开始之后，桂系之尽释前嫌，无条件地“共赴国难”，实是抗战初期举国军民最大的兴奋剂和定心丸。当时名学者傅斯年便曾说，广西的全省动员，该打“一百分”。老实说，没有这个一百分，则抗战开始之后，可能就难以为继。
008.推荐《李宗仁回忆录》.txt	65	“一党专政”不是当时中国政治问题的核心；专政而无能，才是政治问题的症结所在。左丘明记臧哀伯之言曰：“国家之败，由官邪也。”（《左传》，桓公二年）国民党当年的问题，便是“官邪”的问题。“官邪”之所以不能解决，实是派系倾轧的结果。
008.推荐《李宗仁回忆录》.txt	69	国民党在抗战之后，把辛辛苦苦自倭寇手中夺回的大好河山，拱手让贤，乃派系自残之结果。国军在东北“反共抗俄”不成，本可（如马歇尔之建议）退保华北；“华北”不守，亦可划江而治。1949年以前，全国精华所在的“长江以南”，原无共军的一兵一卒，而当时对世界共产革命，有“一言九鼎”之力的斯大林，亦尝有力阻中共渡江之令。据当年美军名将魏德迈之观察，国民党如尚余“一把扫帚”，便足以阻止中共越江南侵，而况当时国民党尚有百万哀兵、艨艟巨舰、铁翼连云！有本钱若此，竟至天堑弃守，任共军席卷华南，如秋风之扫落叶，读史者今日回顾，固知国民党当年之溃败，经济、军事皆非主因；症结所在，仍系于派系自残之间也。
008.推荐《李宗仁回忆录》.txt	71	李宗仁事后向笔者力辩，渠当年绝无“逼宫”之事。白崇禧斯时密劝黄埔将领促蒋公下野，亦可能出诸“善意”。无奈“中央”与“桂系”积隙已深，神离而貌亦不合。蒋氏引退，则李氏岂能无“彼可取而代也”之心。蒋公擅权谋，怀德报怨，自有其“宁赠朋友，不与家奴”之愤。由于他二人不顾大局的私斗，终使国民党在反共内战中，太阿倒持，蹈“南明”覆辙，几至使孙中山先生所创建的国民党，全党为之殉葬。
008.推荐《李宗仁回忆录》.txt	75	司马光曰：“德胜才，谓之君子；才胜德，谓之小人。”（《通鉴·周纪一》）
008.推荐《李宗仁回忆录》.txt	77	专就李宗仁个人治国用兵的能力来说，他应该说是位不世之“才”。他于青壮年时期，便能雄踞八桂，军而不阀。全省励精图治，举国有口皆碑。其才足以牧民，其德亦足以服众。所以他才能稳坐“桂系”第一把交椅数十年而不倾。最后还要做一任“假皇帝”始收场，凡此皆足以表示李氏有不羁之“才”，有可歌之“德”，他的成就，不是一位“普通人”可以幸致的。
008.推荐《李宗仁回忆录》.txt	91	李宗仁是赤足牧童出身，为人浑厚——有着中国传统农村中，村夫老农淳朴的美德。为人处世，他不是反反复复、纵横捭阖、见利忘义的党棍官僚或市侩小人，等到他时来运转、风云际会，享荣华、受富贵之时，得意而未忘形，当官而未流于无赖。遇僚属不易其宽厚平易之本色；主国政亦不忘相与为善之大体。以此与一般出将入相的官僚相比较，都是难能可贵的。诛心以论之，则李宗仁在中国历史上，也该算个德胜于才的君子。
008.推荐《李宗仁回忆录》.txt	93	可是话说回头，吃他那行饭的人，是不能做太多的“正人君子”和“好好先生”的。他在“君子”和“好人”之外，也还有其“政客”的一面，否则他在国民党那种风云诡谲的政海之中，也早已灭顶了。
008.推荐《李宗仁回忆录》.txt	95	昔司马迁评与他同时的汉朝第一位“布衣宰相”公孙弘，说他“为人意忌，外宽内深”（《史记》卷一一二，《平津侯传》），公孙弘以“牧豕”之童出身，终至拜相封侯。一生经历除才遇双全之外，他那“外宽内深”的习性，也是他功成名就的主要条件之一。
008.推荐《李宗仁回忆录》.txt	99	笔者为李宗仁先生耗时六年，著书五十五万言，全篇立说主旨，一切均以李氏意志为依归，未掺杂我个人半句褒贬之辞。如果一位治史者，在推敲五十万言之后，必须对他笔下的英雄，略申月旦之评的话，那我也可说：李德公于“名将”之外，也是一位容貌宽厚，而心志精明的政坛高手。论人品、论事功，他和“外宽内深”的公孙弘，与“浑浑而有机心”的黎元洪，大致是同一流的历史人物吧。
009.我看《汪精卫传》.txt	5	《汪精卫传》的成功之处，在于闻少华先生的旁征博引，把有关汪精卫的重要史料都一一搜集，纵迹大纲、情怀小样，多能恰到好处，正文之外，又附以脚注，有论断、有考证、有出处，可以看出闻少华先生的功力。他花了三年的时间来写这部书，他的辛苦，是很令人佩服的。
009.我看《汪精卫传》.txt	7	《汪精卫传》的失败之处，在于掺进了太多的不太必要的谴责语句，这不是说汪精卫不该谴责，而是字里行间，过度滥用谴责语句，会失之轻率与主观，作为历史家与传记家，这就是败笔了。也许以闻少华先生的处境，写这样一个受争议的主角，不得不随时挥鞭，以纾公愤与孤愤。但就一本成功的著作言，这就失之美中不足了。除了过度滥用谴责语句外，在因果论断方面，也有不少武断之处，对汪精卫的心迹，探索得显然不够深入。
009.我看《汪精卫传》.txt	9	丁守和先生在“序言”里说：“对于这样一个历史政治人物如何研究，如何实事求是地具体分析，对他在各个时期的表现如何评价，确实难度比较大。过去对汪精卫的评价，一般倾向于全盘否定。因为盖棺论定，他最后叛国投敌，成为国人皆曰可杀的汉奸、卖国贼。因而，不但对他的反共和投敌叛国应彻底否定，并且由此出发，对他在辛亥革命时期和大革命时期的行动也予以否定，说他那时不过是假革命、假左派……然而，义愤毕竟不能推进科学。对复杂的历史现象做简单的结论或进行简单处理，也不尽妥当。面对复杂的历史，在研究历史事件和历史人物时，我们只能以历史唯物主义为指导，实事求是地具体地进行分析。”丁守和先生这段话，前面都说得不错，但他最后落墨在“只能以历史唯物主义为指导”，则显然也并不科学。大陆学者写书，总是要在序跋之中，嵌入受马克思与唯物论乃至毛思想指导的话头，以为避邪，看来非常刺眼，这本书也未敢例外。不过，丁守和先生说闻少华先生“力图以历史唯物主义指导，对汪精卫的一生做出比较系统的研究和论述”，我看却正好相反。闻少华先生全书的精髓，其实都和“历史唯物主义”无干，全书有成功之处、有失败之处，但其成败别有所属。不过，在“力‘避’以历史唯物主义为指导”一点上，倒是另一种成功呢！
009.我看《汪精卫传》.txt	11	总之，对汪精卫的研究，正如丁守和先生所说，“确实难度比较大”。汪精卫一生既革命又妥协、既左倾又右派、既抗日又投敌、既爱国又“卖国”，这样一个复杂多变的人，他的真正心迹如何，实在是一个值得深入研究的好题目。终局的结论，自然还有待追寻。现在人们骂冯道，但历史却有异说。唐质肃问王安石，说冯道“为宰相，使天下易四姓、身事十主，此得为纯臣乎？”王安石说：“伊尹五就汤、五就桀，正在安人而已。”“其能屈身以安人，如诸佛菩萨之行。”汪精卫究竟是哪一种人，这部书为这一答案，提出了基料和起点，让我们就此追寻吧！
010.新版《军统内幕》缘起.txt	3	国民党丢掉大陆后，绝大多数的党员依然故我，但是偶有一二个人的反省与觉悟，也堪一述。在台湾，雷震的反省与觉悟是最鲜明的，国民党在大陆作恶，雷震有份，但人到台湾，他却洗面革心，用文字以赎前愆；在大陆，沈醉的反省与觉悟是最鲜明的，国民党在大陆作恶，沈醉有份，但“身陷”大陆，他却洗面革心，用文字知过能改。沈醉写了许多书，揭发国民党的内幕、表白他自己的内心。由于他曾是国民党的将军；由于他两度被共产党下狱，前后达十六年之久；由于他的儿女犹在台湾，种种迹象，按照常理，如此觉悟，未免令人起疑。例如台湾的乔家才将军就公开写文章说沈醉“身陷”大陆，身不由己，作品乃“共干捉刀，沈醉署名”。但是，1980年沈醉曾有香港之行，到了自由地区，身已由己了，他可以留在香港、也可以办理去台湾的手续，亲友劝他：“‘苦海无边，回头是岸’，你何不趁机远走高飞呢？”可是，沈醉毅然表示，没错，回头是岸，可是岸不在别处，“岸在北京”！他终于又回大陆了。由此可见，沈醉的觉悟是出自内心的——他真的从内心深处，抛弃了国民党；从内心深处，忏悔他的过去，沈醉真的变了。
010.新版《军统内幕》缘起.txt	5	沈醉去年在香港《镜报月刊》6月号上发表《不是答辩 只作说明》，公开表示：“可能乔先生还是用四十年前的眼光来度我……最近台湾李敖先生写的关于‘蒋家父子……’一文中提到‘沈醉以前是蒋手下……写了几本回忆录，台湾的地下出版商已经出版了四本。’乔先生如果想再找材料骂我，这四本书大可翻一翻。”（按：沈醉所引我的文字，不是我的原文，乃是香港盗印商冒我的名代我写的，不过意思出入不大。）可见沈醉知过能改，著书多种，的确是洗面革心的，用四十年前的眼光来度他，是不能了解他“经过了一个艰难曲折的过程的。”乔家才将军被国民党自己人关了九年，没经过正式审判、没见过起诉书、没见过判决书，不知身犯何罪，“害得妻离子散，惨绝人寰，经历了一次最大的劫难”。但他出狱后，却“一与之齐，终身不改”，虽著作千言万语，并屡蒙他见赠给我，内容对军统内幕，却处处有“直在其中”之隐；沈醉将军被共产党敌人关了十六年，“老母终堂，生妻去帷”。但他出狱后，却“此度见花枝，白头誓不归”，对自己从十八岁起就献身的国民党，有以检讨、有以“前事不忘，后事之师”。从“三纲实系命”的旧道德而言，山西的乔家才将军自有其立身本末，虽然愚忠得令人太息；但就“道义为之根”的新道德而言，道义深处，毕竟要“当仁不让”，“当仁不让”，才能“内省不疚”。“闻义不能徙，不善不能改”，乃是圣人之忧，湖南的沈醉将军纵是乔家才将军笔下的“反复小人”，但他在妻离子散，惨绝人寰，经历了一次最大的劫难以后，闻义能徙、知善能改，并曝过去不义于天下，如此内省不让之功，圣人复生，亦恐将为之解忧矣！于此可见，此公纵“小人”而有圣人行。历劫知变，鄙夷愚忠，沈醉不复沉醉，沈醉醒矣！
010.新版《军统内幕》缘起.txt	7	我与沈醉将军，素不相识。五年前，他从北京秘密托许以祺老友送书给我，并题诗一首，中有“天生此怪杰，可惜在台湾”之句。同时写信给许以祺，说李敖“这位朋友除了他的学识渊博使我敬佩外，而他一身傲骨，更使人无限崇拜，在此世风日下之时，有这样敢顶逆流而上的人实不多见，台湾有统一之日，我首先要见的不是我几十个亲人，而是这位使我最崇拜的人。”这些好意，我都深为感动。年来李敖出版社成立，我决心不惧麻烦与亏累，亲加配图，为沈醉将军隔海出书，以张正义而昭来者。这本《军统内幕》，就是首选。书成之日，特写缘起，并遥祝沈醉将军的笔健！
011.新印《厚黑教主传》述源.txt	3	俞大维讲过一段故事，他说：“我发现读了几十年的书，却往往有许多地方未能看懂。真是可笑又可悲，人愈老愈有奇想，年轻时看书看不懂，我认为脑筋有毛病。现在看书看不懂，我认为书有毛病。陈寅恪先生1912年第一次由欧洲回国，往见他父亲（散原老人）的老友夏曾佑先生。曾佑先生对他说：‘你是我老友之子，我很高兴你懂得很多种文字，有很多书可看。我只能看中国书，但可惜都看完了，现已无书可看了。’寅恪告别出来，心想此老真是荒唐。中国书籍浩如烟海，哪能都看完了。寅恪七十岁左右，我又见到他。他说：‘现在我老了，也与夏先生同感。中国书虽多，不过基本几十种而已，其他不过翻来覆去，东抄西抄。’”
011.新印《厚黑教主传》述源.txt	7	虽然如此，苟读对了中国书、读到了中国奇人怪杰之书，却又另当别论。中国的奇人怪杰，首推丁颍所说的“李门四杰”。丁颍说所谓李门四杰，最古的当然是那位骑青牛过函谷关的老子李耳；近古则要算有大智慧、抱大原则，以七十六高龄被逼死于狱中的李卓吾；近代当然是……‘厚黑教主’李宗吾了。从李宗吾凋谢……数十年中，李氏少壮派又崛起一李敖，此君颇有李家‘传统’，是以上三人同一类型而混合的‘精怪’，思想‘由自’，佯狂骂世，光芒四射……”对丁颍这些话，我认为说得不错。李门四杰中，李敖得其精、李耳得其灵、李卓吾得其鬼、李宗吾得其怪。李宗吾之怪，曰厚黑之学。他是李门四杰中，最喜欢走“其正若反”笔锋的，看他的文章，无一不是“反面教材”，但在那滑稽突梯却又一针见血的议论中，我们却发现它是中国书中的异数，因为那些议论，都是发中国人所未发的，求之于中国书中，可谓绝无仅有。孔丘说：“谏有五，吾从其讽。”其实比起李宗吾来，孔老夫子完全不知“讽”为何物。李宗吾的讽世，寓沉痛于诙诡之中，烛破权奸私隐、识破人海混沌、凿破大块造化，在这些大破方面，他的成就是空前的，大破即所以大立，所以在大立方面，也是一样。看他把大破大立之妙句，滚瓜烂熟于正经八百的古代经典之中，跳踉笑傲、鹊巢鸠占，光就文字而言，即属汉唐以来所未有；至于见识之高超奇远，更是春秋以来所全无的了。
011.新印《厚黑教主传》述源.txt	9	李宗吾生于清光绪五年，1879；死在民国三十二年，1943，活了六十四岁。他是四川富顺人，是同盟会会员、是推翻满清的革命党。但是，在政治革命的中风疾走过后，他进一步从事思想革命。由于特立独行、也由于曲高和寡，他的为人，并不为人所知，他只是独行其道而已。出人意外的，一位出身北京高师的作家张默生，偶以因缘，写信给李宗吾，半年以后，突得“从不与生人通信”的这位李家怪杰的复信，进而结交，被许为“生平第一知己”。1943年春天，李宗吾去看他，健康已不如前，临分手时，张默生说：“我将站在志不同道不合的立场上，为你这位不厚不黑的厚黑教主作一部十万余言的大传，来报答教主不远千里而来的枉顾！”李宗吾听了，很是感动，他说：“这样，我可以死矣！”这年秋天，李宗吾死了。
012.新版《政海秘辛》缘起.txt	3	1957年毛泽东写《蝶恋花》一词答李淑一，全文是：“我失骄杨君失柳，杨柳轻扬，直上重霄九。问讯吴刚何所有，吴刚捧出桂花酒。寂寞嫦娥舒广袖，万里长空，且为忠魂舞。忽报人间曾伏虎，泪飞顿作倾盆雨。”这首词是毛泽东怀念他的太太杨开慧和其他殉难同志的。大意说，太太杨开慧被国民党捕去枪毙，她在死后，上了九重天了、上了月亮了。月亮上吴刚伐桂，以桂花酒招待他们。寂寞的嫦娥在万里长空之中，也为他们这些为理想而死的忠魂跳舞。忽然间，消息传来，地球上老虎给伏了（蒋介石给打败了），他们自己虽然牺牲了，但是听到这个好消息，也忍不住要泪洒长空了。
012.新版《政海秘辛》缘起.txt	7	国民党同志之一，最后被蒋介石派人用刀扎死的杨虎城将军，曾有一段感慨之言。他说：我们国民党的人，是斗不过蒋介石的，蒋介石只有共产党斗得过他。历数国民党各路英雄好汉，最后无不被蒋介石斗得鼻青眼肿，可证杨虎城所言不虚。
012.新版《政海秘辛》缘起.txt	9	不过，在各路英雄好汉中，桂系的李宗仁却是一个异数。李宗仁一生的最大特色，就是他以杂牌军的军头地位，与黄埔系一路分分合合了二十多年，而始终没被“吃”掉。他与蒋介石一路纠缠，但在翻云覆雨之中，蒋介石始终未能完全斗垮他，他们最后在“国破山河在”时劳燕分飞。他在生命晚年，还以两件“武器”发挥了“恨别鸟惊心”的作用：一件是回归大陆，把他的“剩余价值”别有所赠；一件是藏诸名山，把他的《李宗仁回忆录》完成出版。这两件“武器”，是他一生最好的收尾，真令人拍案叫绝。
012.新版《政海秘辛》缘起.txt	15	我由李敖出版社出版《李宗仁回忆录》后，深知须得程思远先生大作连璧，方更完美。今年3月23日，我托三三带信给思远先生，大意说，不甘蒋介石独霸，挺身与之周旋，终得伏虎于人间，此先生一代之事功也，令人称快；我生也晚，困居台湾四十年，为虎所噬，二度入狱，九死无悔，现在拟出先生之书，惠请同意。4月17日，思远先生回信给我，说“愚在海外，常得拜读大著，时深景佩，今获结交，固三生有幸也。”除授权我处理他的全部著作外，并愿为李敖出版社的版本增补资料。我感于思远先生的信任与好意，特先将《政海秘辛》刊出。并志缘起，以告天下之虎口余生者。
013.《新官场现形记》序.txt	3	在中国小说史上，清朝晚期的小说，形成了一大特色。特色之一是它的数量惊人。据阿英《晚清小说史》的统计，当时成册的小说，至少在一千种以上；特色之二是它的揭发黑暗。这些数量惊人的小说中，“谴责小说”成为它的主力。据鲁迅《中国小说史略》的观察，八国联军以后，“谴责小说之出特盛……揭发伏藏，显其弊恶，而于时政，严加纠弹。或更扩充，并及风俗。”这些“谴责小说”中，1903年李伯元的《官场现形记》是揭发官场黑暗最有名的一部。
013.《新官场现形记》序.txt	5	《官场现形记》在李伯元的计划里，本来要写成十编一百二十回。可是书写了不到一半，他就死了，他的朋友替他续完第五编，就是今天的只有六十回的《官场现形记》。李伯元书虽没写完，可是序倒先出来了。在序中他自道写书缘起，说他有东方朔的谐谑、有淳于髡的滑稽，“又熟知夫官之龌龊卑鄙之要凡、昏愦糊涂之大旨”，乃“以含蓄蕴酿，存其忠厚；以酣畅淋漓，阐其隐微”，写出这样一部书。
013.《新官场现形记》序.txt	9	不幸的是，在中国小说史上，自国民党横行以来，以“谴责小说”跟它干上的，却一纸空白。写小说的人多以媚世、逃世显。其中唯一的例外，乃是大风其人和他《新官场现形记》其书。
013.《新官场现形记》序.txt	11	大风出身台大外文系，在文学院比我高两届。他是浙江人，成长在台湾，“在台接受中学和大学教育，并长期担任蒋党的公务人员。对蒋党认识深，所以也恨之切。”他自述这种“恨”是有范围的，他说“我的痛恨只限于对那些属于特权分子的败类；对那些痛苦无告的广大人民群众；那些妻离子散、流落孤岛的中下级公教人员，退伍老兵，被特权分子剥削的善良平民，被特务伤害的自由斗士，以及许许多多不能像我一样而摆脱控制的我的同学、同事、朋友和亲人，我是怀持无限同情和爱心的。”正因为大风有这种善恶分明的强烈爱憎，他在“摆脱控制”而旅居美国以后、在李伯元《官场现形记》问世八十年以后，他不以孤帆远引为已足，还要赤手斩鲸，回头跟“蒋党”算账。他在《北美日报》连载《新官场现形记》，引起极大的震撼，包括被恐吓威胁在内——写小说却遭到“蒋党”恐吓威胁，其内容之“令人切齿”，可以知矣！
013.《新官场现形记》序.txt	13	事实上，虽然《新官场现形记》形式上是小说，骨子里却实在是“蒋党外交圈内幕”。大风从台大毕业后，进入外交部开始，就陆续从见闻所及，得知了“蒋党”的许多真相；在把这些真相发愤连载之时，又陆续得到在职或离职的“蒋党外交部共事的朋友们的协助”，使他在处理小说中“不甚清楚的情节时，有了更踏实、更细致的陈述”。正因为这部小说是以招朋引类、集思广益的认真求真态度处理的，所以，它的真实性，也就非比寻常。在我这台大历史系出身的行家眼中看大风的书，看的既是小说，也是历史。
013.《新官场现形记》序.txt	15	小说也好，历史也罢，一口气读来，发觉大风下笔行文，真是虎虎有奇气，有东方朔的谐谑、有淳于髡的滑稽，而在“熟知夫官之龌龊卑鄙之要凡、昏愦糊涂之大旨”上面，又越李伯元而过之。这种成功，固归因于国民党之丑史，纵晚清官场，亦望丑莫及；但大风“以含蓄蕴酿，存其忠厚；以酣畅淋漓，阐其隐微”，最后以生花妙笔，呈文之美，亦功力使然。我在受命写序、拜读原稿之时，多次哈哈大笑，恍然泱泱大风，站我面前，以一本正经之义愤，道谐谑滑稽之新词，精彩极了！
014.介绍《国共斗争的见闻》.txt	7	今年1月5日，许以祺过台，带来黄三转托的万先生资料，中有万先生给我的信，说：“敖兄有道：开国文献会识荆，嗣后无缘再接清晖，然大作固每篇必读也。尔在门外，我在门内，惟于国民党之观感，所见略同。盖是非曲直泾渭分明，自易共识。拙作承付梓发行，甚感甚感。若蒙撰序介绍，则更增光彩矣。书不尽意，专此顺颂年禧。万公潜再拜。乙巳岁暮于休斯敦。”万先生的信，用毛笔写在宣纸上，文字洒脱，足见前辈风范。所命写序之事，我不敢当，聊写介绍，刊于书前。
