id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LASFH-063	keep-proofread	中文成语	差强人意	传统成语	005.人间何处有青天.txt	245	245	本书在相关章节使用或引录“差强人意”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-064	keep-proofread	中文成语	无所不用其极	传统成语	005.人间何处有青天.txt	357	357	本书在相关章节使用或引录“无所不用其极”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-065	keep-proofread	中文成语	见仁见智	传统成语	005.人间何处有青天.txt	421	421	本书在相关章节使用或引录“见仁见智”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-066	keep-proofread	中文成语	走投无路	传统成语	005.人间何处有青天.txt	437	437	本书在相关章节使用或引录“走投无路”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-067	keep-proofread	中文成语	身败名裂	传统成语	005.人间何处有青天.txt	463	463	本书在相关章节使用或引录“身败名裂”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-068	keep-proofread	中文成语	一念之间	传统成语	005.人间何处有青天.txt	509	509	本书在相关章节使用或引录“一念之间”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-069	keep-proofread	中文成语	除暴安良	传统成语	005.人间何处有青天.txt	601	601	本书在相关章节使用或引录“除暴安良”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-070	keep-proofread	中文俗语	天有不测风云，人有旦夕祸福	传统俗谚	005.人间何处有青天.txt	603	603	本书在相关章节使用或引录“天有不测风云，人有旦夕祸福”，保留其可独立检索的中文俗语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-071	keep-proofread	中文熟语	打太极拳	中文熟语	005.人间何处有青天.txt	611	611	本书在相关章节使用或引录“打太极拳”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-072	keep-proofread	中文成语	一干二净	传统成语	005.人间何处有青天.txt	623	623	本书在相关章节使用或引录“一干二净”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-073	keep-proofread	中文成语	变本加厉	传统成语	005.人间何处有青天.txt	697	697	本书在相关章节使用或引录“变本加厉”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-074	keep-proofread	中文成语	息事宁人	传统成语	005.人间何处有青天.txt	709	709	本书在相关章节使用或引录“息事宁人”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-075	keep-proofread	中文成语	异口同声	传统成语	005.人间何处有青天.txt	711	711	本书在相关章节使用或引录“异口同声”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-076	keep-proofread	中文成语	九霄云外	传统成语	005.人间何处有青天.txt	721	721	本书在相关章节使用或引录“九霄云外”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-077	keep-proofread	中文成语	敷衍了事	传统成语	005.人间何处有青天.txt	739	739	本书在相关章节使用或引录“敷衍了事”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-078	keep-proofread	中文成语	忍无可忍	传统成语	005.人间何处有青天.txt	745	745	本书在相关章节使用或引录“忍无可忍”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-079	keep-proofread	中文成语	若无其事	传统成语	005.人间何处有青天.txt	747	747	本书在相关章节使用或引录“若无其事”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-080	keep-proofread	中文成语	视死如归	传统成语	005.人间何处有青天.txt	747	747	本书在相关章节使用或引录“视死如归”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-081	keep-proofread	中文成语	守正不阿	传统成语	005.人间何处有青天.txt	759	759	本书在相关章节使用或引录“守正不阿”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-082	keep-proofread	中文成语	毛骨悚然	传统成语	005.人间何处有青天.txt	789	789	本书在相关章节使用或引录“毛骨悚然”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-083	keep-proofread	中文成语	一丘之貉	传统成语	005.人间何处有青天.txt	817	817	本书在相关章节使用或引录“一丘之貉”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-084	keep-proofread	中文成语	后来居上	传统成语	006.法官谢俊峰、王德云、张剑男公然破坏假扣押制度！.txt	21	21	本书在相关章节使用或引录“后来居上”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-085	keep-proofread	中文成语	昭然若揭	传统成语	006.法官谢俊峰、王德云、张剑男公然破坏假扣押制度！.txt	21	21	本书在相关章节使用或引录“昭然若揭”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-086	keep-proofread	中文成语	恍然大悟	传统成语	007.法官陈贻男的错误判决.txt	15	15	本书在相关章节使用或引录“恍然大悟”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-087	keep-proofread	古典文句	错认颜标是鲁公	传统讽刺成句	008.评法官陈重瑜眼中的法律和正义.txt	47	47	本书在相关章节使用或引录“错认颜标是鲁公”，保留其可独立检索的古典文句性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-088	keep-proofread	中文成语	胶柱鼓瑟	传统成语	008.评法官陈重瑜眼中的法律和正义.txt	47	47	本书在相关章节使用或引录“胶柱鼓瑟”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-089	keep-proofread	中文熟语	只知其一而不知其二	中文熟语	008.评法官陈重瑜眼中的法律和正义.txt	47	47	本书在相关章节使用或引录“只知其一而不知其二”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-090	keep-proofread	中文成语	白纸黑字	传统成语	008.评法官陈重瑜眼中的法律和正义.txt	49	49	本书在相关章节使用或引录“白纸黑字”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-091	keep-proofread	中文成语	节外生枝	传统成语	008.评法官陈重瑜眼中的法律和正义.txt	49	49	本书在相关章节使用或引录“节外生枝”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-092	keep-proofread	古典成句	舍大道而不由	《孟子》句式	008.评法官陈重瑜眼中的法律和正义.txt	49	49	本书在相关章节使用或引录“舍大道而不由”，保留其可独立检索的古典成句性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-093	keep-proofread	中文成语	石破天惊	传统成语	009.“李登辉诱奸女生”不犯法.txt	17	17	本书在相关章节使用或引录“石破天惊”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-094	keep-proofread	中文成语	莫名其妙	传统成语	010.驳台中高分院法官林松虎.txt	5	5	本书在相关章节使用或引录“莫名其妙”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-095	keep-proofread	古典成句	滑天下之大稽	《史记》相关成句	010.驳台中高分院法官林松虎.txt	15	15	本书在相关章节使用或引录“滑天下之大稽”，保留其可独立检索的古典成句性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-096	keep-proofread	法律格言	当事人不得兼证人。	传统诉讼格言	011.最高法院的判决笑话.txt	7	7	本书在相关章节使用或引录“当事人不得兼证人。”，保留其可独立检索的法律格言性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-097	keep-proofread	中文成语	藏诸名山	传统成语	011.最高法院的判决笑话.txt	19	19	本书在相关章节使用或引录“藏诸名山”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-098	keep-proofread	中文成语	奇货可居	传统成语	011.最高法院的判决笑话.txt	19	19	本书在相关章节使用或引录“奇货可居”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-099	keep-proofread	历史典故	彼有淫具！	三国刘备酒禁、诸葛亮讽谏故事	011.最高法院的判决笑话.txt	21	21	本书在相关章节使用或引录“彼有淫具！”，保留其可独立检索的历史典故性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-100	keep-proofread	中文成语	别开生面	传统成语	011.最高法院的判决笑话.txt	23	23	本书在相关章节使用或引录“别开生面”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-101	keep-proofread	中文成语	视而不见	传统成语	011.最高法院的判决笑话.txt	23	23	本书在相关章节使用或引录“视而不见”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-102	keep-proofread	中文成语	移花接木	传统成语	012.最高法院竟比警总还警总！.txt	29	29	本书在相关章节使用或引录“移花接木”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-103	keep-proofread	中文成语	高高在上	传统成语	012.最高法院竟比警总还警总！.txt	37	37	本书在相关章节使用或引录“高高在上”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-104	keep-proofread	中文成语	扶同为恶	传统成语	012.最高法院竟比警总还警总！.txt	41	41	本书在相关章节使用或引录“扶同为恶”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-105	keep-proofread	中文成语	希旨承风	传统成语	012.最高法院竟比警总还警总！.txt	41	41	本书在相关章节使用或引录“希旨承风”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-106	keep-proofread	中文熟语	一翻两瞪眼	中文熟语	012.最高法院竟比警总还警总！.txt	41	41	本书在相关章节使用或引录“一翻两瞪眼”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-107	keep-proofread	中文成语	荒腔走板	传统成语	013.最高法院法官岂可有最低视野？.txt	5	5	本书在相关章节使用或引录“荒腔走板”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-108	keep-proofread	中文成语	无法无天	传统成语	013.最高法院法官岂可有最低视野？.txt	35	35	本书在相关章节使用或引录“无法无天”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-109	keep-proofread	中文成语	举重若轻	传统成语	013.最高法院法官岂可有最低视野？.txt	39	39	本书在相关章节使用或引录“举重若轻”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-110	keep-proofread	古典诗句	飞来山上千寻塔，闻说鸡鸣见日升。不畏浮云遮望眼，自缘身在最高层。	王安石《登飞来峰》	013.最高法院法官岂可有最低视野？.txt	41	47	本章完整引王安石《登飞来峰》四句，用以比喻视野高下。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-111	keep-proofread	中文成语	无中生有	传统成语	014.法官陈瑞甫、陈满贤、梁松雄不知维护人民权利.txt	11	11	本书在相关章节使用或引录“无中生有”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-112	keep-proofread	古典诗句	蝉曳残声到别枝	传统诗句化用	014.法官陈瑞甫、陈满贤、梁松雄不知维护人民权利.txt	75	75	本书在相关章节使用或引录“蝉曳残声到别枝”，保留其可独立检索的古典诗句性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-113	keep-proofread	中文成语	断章取义	传统成语	014.法官陈瑞甫、陈满贤、梁松雄不知维护人民权利.txt	75	75	本书在相关章节使用或引录“断章取义”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-114	keep-proofread	中文成语	望尘莫及	传统成语	014.法官陈瑞甫、陈满贤、梁松雄不知维护人民权利.txt	75	75	本书在相关章节使用或引录“望尘莫及”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-115	keep-proofread	中文成语	偷天换日	传统成语	015.法官萧仰归真太荒唐了！.txt	13	13	本书在相关章节使用或引录“偷天换日”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-116	keep-proofread	中文成语	责无旁贷	传统成语	016.法官邱美育的荒唐大判决.txt	7	7	本书在相关章节使用或引录“责无旁贷”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-117	keep-proofread	中文成语	落井下石	传统成语	017.法官谷凤岐、陈世淙、蔡清游的自扰扰人.txt	3	3	本书在相关章节使用或引录“落井下石”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-118	keep-proofread	中文成语	司空见惯	传统成语	017.法官谷凤岐、陈世淙、蔡清游的自扰扰人.txt	63	63	本书在相关章节使用或引录“司空见惯”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-119	keep-proofread	文学典故	春秋笔法	传统史笔典故	017.法官谷凤岐、陈世淙、蔡清游的自扰扰人.txt	85	85	本书在相关章节使用或引录“春秋笔法”，保留其可独立检索的文学典故性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-120	keep-proofread	中文熟语	不学无术，误人子弟	中文熟语	017.法官谷凤岐、陈世淙、蔡清游的自扰扰人.txt	113	113	本书在相关章节使用或引录“不学无术，误人子弟”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-121	keep-proofread	中文成语	招朋引类	传统成语	017.法官谷凤岐、陈世淙、蔡清游的自扰扰人.txt	131	131	本书在相关章节使用或引录“招朋引类”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-122	keep-proofread	中文熟语	一不做二不休	中文熟语	017.法官谷凤岐、陈世淙、蔡清游的自扰扰人.txt	149	149	本书在相关章节使用或引录“一不做二不休”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-123	keep-proofread	古典诗句	本是同根生	曹植《七步诗》成句	017.法官谷凤岐、陈世淙、蔡清游的自扰扰人.txt	173	173	本书在相关章节使用或引录“本是同根生”，保留其可独立检索的古典诗句性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
