source_file	line	risk	text	context
002.《古今图书集成》研究.txt	287	true	据我所知，在中国以外所发现的唯一一部原版图书集成，是属于大英博物馆的那部，为黄纸印成，并洋装成七百四十五巨册。现在放在皇家图书馆（King's Library）的玻璃橱窗中；柏林的Konigliche Bibliothek藏有与此同一版却仅存五分之四的一部；巴黎国家图书馆后来也得到了一部相同的差不多完整的白纸版，它的缺页，是用第二版补足的。	据我所知，在中国以外所发现的唯一一部原版图书集成，是属于大英博物馆的那部，为黄纸印成，并洋装成七百四十五巨册。现在放在皇家图书馆（King's Library）的玻璃橱窗中；柏林的Konigliche Bibliothek藏有与此同一版却仅存五分之四的一部；巴黎国家图书馆后来也得到了一部相同的差不多完整的白纸版，它的缺页，是用第二版补足的。
002.《古今图书集成》研究.txt	289	false	万国鼎在《古今图书集成考略》中提到他在江浙间看到过三部：	万国鼎在《古今图书集成考略》中提到他在江浙间看到过三部：
002.《古今图书集成》研究.txt	293	false	美国普林斯顿大学葛思德东方书库中，藏有原版图书集成一全套，这是由义理寿（Captain I. V. Gilis）费心配齐的。据童世纲《葛思德东方书库记略》（《教育与文化》第九卷第九期），曾记这部书说：	美国普林斯顿大学葛思德东方书库中，藏有原版图书集成一全套，这是由义理寿（Captain I. V. Gilis）费心配齐的。据童世纲《葛思德东方书库记略》（《教育与文化》第九卷第九期），曾记这部书说：
002.《古今图书集成》研究.txt	297	false	至于目前在台湾，有全套的两套。据梁廷炜在《故宫博物院图书馆简介》（《教育与文化》第252-253期合刊）里记故宫现藏《古今图书集成》的情形说：	至于目前在台湾，有全套的两套。据梁廷炜在《故宫博物院图书馆简介》（《教育与文化》第252-253期合刊）里记故宫现藏《古今图书集成》的情形说：
002.《古今图书集成》研究.txt	309	false	陆费逵在中华版《古今图书集成》“影印缘起”里记：	陆费逵在中华版《古今图书集成》“影印缘起”里记：
002.《古今图书集成》研究.txt	311	false	此书雍正初年，刷印铜活字版仅六十四部，以后并未重印（见“故宫博物院”文献馆《史料旬刊》第十四期）。光绪十年，上海图书集成局印扁字本，讹误甚多。光绪十六年，总理各国事务衙门（后改外务部）委托同文书局照原书大小，影印一百部，每部工料三千五百余两，约合五千元，以若干部运京，若干部留沪，留沪之书，不久即遭火厄，故流传甚少，今唯扁字本旧书肆尚偶有之。铜活字本大内所藏四部，皆五千零二十册，今均存故宫博物院。日本内阁图书馆有两部：一订五千零二十册；一订一万零四十册。同文影印本，故宫博物院有一部，其描裱原底，则由外交部移赠清华学校，今尚存在。	此书雍正初年，刷印铜活字版仅六十四部，以后并未重印（见“故宫博物院”文献馆《史料旬刊》第十四期）。光绪十年，上海图书集成局印扁字本，讹误甚多。光绪十六年，总理各国事务衙门（后改外务部）委托同文书局照原书大小，影印一百部，每部工料三千五百余两，约合五千元，以若干部运京，若干部留沪，留沪之书，不久即遭火厄，故流传甚少，今唯扁字本旧书肆尚偶有之。铜活字本大内所藏四部，皆五千零二十册，今均存故宫博物院。日本内阁图书馆有两部：一订五千零二十册；一订一万零四十册。同文影印本，故宫博物院有一部，其描裱原底，则由外交部移赠清华学校，今尚存在。
002.《古今图书集成》研究.txt	313	false	根据上面这些资料，我们可以统计现在世界上仅存的全套原版《古今图书集成》了，那是：	根据上面这些资料，我们可以统计现在世界上仅存的全套原版《古今图书集成》了，那是：
002.《古今图书集成》研究.txt	329	false	八、“故宫博物院”：二套	八、“故宫博物院”：二套
002.《古今图书集成》研究.txt	333	false	全世界现存这种铜活字版的《古今图书集成》，完整无缺的不会超过十一套。	全世界现存这种铜活字版的《古今图书集成》，完整无缺的不会超过十一套。
002.《古今图书集成》研究.txt	337	false	光绪十年（1884）开始的印本。据王汉章《中国近三十年来之出版界》（华北编译馆馆刊二）的记述：	光绪十年（1884）开始的印本。据王汉章《中国近三十年来之出版界》（华北编译馆馆刊二）的记述：
002.《古今图书集成》研究.txt	343	false	万国鼎在《古今图书集成考略》里提到这种匾体铅字本，说：	万国鼎在《古今图书集成考略》里提到这种匾体铅字本，说：
002.《古今图书集成》研究.txt	347	false	L·翟理思在《钦定古今图书集成索引》序中说：	L·翟理思在《钦定古今图书集成索引》序中说：
002.《古今图书集成》研究.txt	351	false	这个版本在国内流传还不少。例如在广州中山大学中，我们就可以看到有两部（据《1935年国立中山大学图书馆中文古书分类目录》）。	这个版本在国内流传还不少。例如在广州中山大学中，我们就可以看到有两部（据《1935年国立中山大学图书馆中文古书分类目录》）。
002.《古今图书集成》研究.txt	355	false	光绪十六年（1890）开始的。蒋复璁在《古今图书集成的前因后果》里有详细的记述：	光绪十六年（1890）开始的。蒋复璁在《古今图书集成的前因后果》里有详细的记述：
002.《古今图书集成》研究.txt	357	false	石印本是于清光绪间印本，据袁同礼先生辑关于图书集成之文献载总理衙门奏遵旨。石印书籍酌拟办法折说：	石印本是于清光绪间印本，据袁同礼先生辑关于图书集成之文献载总理衙门奏遵旨。石印书籍酌拟办法折说：
002.《古今图书集成》研究.txt	359	false	“光绪十六年十月十四日，李衙门递正折，称为遵旨石印书籍，酌拟办法，恭折仰祈圣览事：本年六月间，臣等面奉谕旨，着照殿版式样石印图书集成，臣等查石印书籍，以上海商人办理最为熟悉，当即电知上海道聂缉椝就近饬商估计，详细声复，以凭办理。迭据电复，价值之增减，以印书之多寡，纸张之大小为断，现与同文书局核实，估计议用半开三纸，照殿版原式，印一百部，每部计价规定银三千五百余两，唯料半纸出于安徽，常年制造，为数无多；此书卷帙浩繁，必须添造，约计须以三年为期，方能供用，议即立限三年，令其印齐，先行购买殿版原书一部，以为描润照印底本，另给价银一万三千两，事竣仍将原书呈缴，并于一百部之外，报效黄绫本一部，不给价值。臣等共同商酌，所议当属妥协，拟请旨下饬两江总督督饬该道照议办理，并由该督遴派正途出身精细勤慎之员，前往驻足，逐篇详校，以臻完善，所须印书百部，价银共计规定三十五万一千余两，暂由出使经费内提用，书成之后，由臣等奏明请旨，留用若干部，令其运京，此外若干部，令该道暂行存储，由两江督臣知照京外各衙门，如有学宫书院拟购此书者，即由该处按照每部三千五百余两备价银，即解缴江海关道库，归还原款，并随时报知臣衙门存案，如此办理，成书不致过迟，用款亦不致多费，较之木刻摆印，实属事半功倍，所有臣等遵旨筹备书籍缘由，理合缮折具陈，恭候命下，敬谨遵下，伏乞皇上圣鉴，谨奏。光绪十六年十月十四日具奏。奉硃批，依议钦此。”	“光绪十六年十月十四日，李衙门递正折，称为遵旨石印书籍，酌拟办法，恭折仰祈圣览事：本年六月间，臣等面奉谕旨，着照殿版式样石印图书集成，臣等查石印书籍，以上海商人办理最为熟悉，当即电知上海道聂缉椝就近饬商估计，详细声复，以凭办理。迭据电复，价值之增减，以印书之多寡，纸张之大小为断，现与同文书局核实，估计议用半开三纸，照殿版原式，印一百部，每部计价规定银三千五百余两，唯料半纸出于安徽，常年制造，为数无多；此书卷帙浩繁，必须添造，约计须以三年为期，方能供用，议即立限三年，令其印齐，先行购买殿版原书一部，以为描润照印底本，另给价银一万三千两，事竣仍将原书呈缴，并于一百部之外，报效黄绫本一部，不给价值。臣等共同商酌，所议当属妥协，拟请旨下饬两江总督督饬该道照议办理，并由该督遴派正途出身精细勤慎之员，前往驻足，逐篇详校，以臻完善，所须印书百部，价银共计规定三十五万一千余两，暂由出使经费内提用，书成之后，由臣等奏明请旨，留用若干部，令其运京，此外若干部，令该道暂行存储，由两江督臣知照京外各衙门，如有学宫书院拟购此书者，即由该处按照每部三千五百余两备价银，即解缴江海关道库，归还原款，并随时报知臣衙门存案，如此办理，成书不致过迟，用款亦不致多费，较之木刻摆印，实属事半功倍，所有臣等遵旨筹备书籍缘由，理合缮折具陈，恭候命下，敬谨遵下，伏乞皇上圣鉴，谨奏。光绪十六年十月十四日具奏。奉硃批，依议钦此。”
002.《古今图书集成》研究.txt	363	false	武进陶兰泉（湘）先生谙于书林掌故，于殿版尤为熟悉，编有武英殿聚珍版书目，可惜不在手头。据他说，光绪间石印图书集成，是由张之洞奏请重印武英殿版图书引起，不知乾嘉以后，殿版即未重印，雍正铜模及乾隆聚珍，因年深月久，早已化为乌有，但是武英殿历来自大学以下掌理有人，百余年因循结果，莫可究诘，所以有人告张，此事将兴大狱，因为书版遗失，不仅现管者有罪，即凡过去管理武英殿而逝世者亦要受到处分。张氏亦未料到事之严重至此，于是官官相护，复奏说，书版俱在，不过时间过久，凌乱无次，整理费时，查有图书集成实为巨著，可用西法石印，较为便捷，于是有石印图书集成一事。总理衙门上折说：“较之木刻摆印，实属事半功倍”，就是说明比用武英殿聚珍版摆印便利，以免殿版毁失的拆穿。石印本原定印书一百部，但印成之后，上海栈房失火，烧毁此书甚多，承办商人无法归垫，竟致破产自杀，乃得了结。何人承办，印书若干部，烬余若干部，我因未笔记，都已遗忘了。此部石印本既是描润石印，所以非常清晰，较活字本为佳，并且有考证二十四册。此本在国内外藏者甚多，国立中央图书馆现有一部，可惜南京运来书箱没有全部上船，致有残缺。	武进陶兰泉（湘）先生谙于书林掌故，于殿版尤为熟悉，编有武英殿聚珍版书目，可惜不在手头。据他说，光绪间石印图书集成，是由张之洞奏请重印武英殿版图书引起，不知乾嘉以后，殿版即未重印，雍正铜模及乾隆聚珍，因年深月久，早已化为乌有，但是武英殿历来自大学以下掌理有人，百余年因循结果，莫可究诘，所以有人告张，此事将兴大狱，因为书版遗失，不仅现管者有罪，即凡过去管理武英殿而逝世者亦要受到处分。张氏亦未料到事之严重至此，于是官官相护，复奏说，书版俱在，不过时间过久，凌乱无次，整理费时，查有图书集成实为巨著，可用西法石印，较为便捷，于是有石印图书集成一事。总理衙门上折说：“较之木刻摆印，实属事半功倍”，就是说明比用武英殿聚珍版摆印便利，以免殿版毁失的拆穿。石印本原定印书一百部，但印成之后，上海栈房失火，烧毁此书甚多，承办商人无法归垫，竟致破产自杀，乃得了结。何人承办，印书若干部，烬余若干部，我因未笔记，都已遗忘了。此部石印本既是描润石印，所以非常清晰，较活字本为佳，并且有考证二十四册。此本在国内外藏者甚多，国立中央图书馆现有一部，可惜南京运来书箱没有全部上船，致有残缺。
002.《古今图书集成》研究.txt	365	false	对这个版本，陈伯熙在《老上海工商编》里也有说明：	对这个版本，陈伯熙在《老上海工商编》里也有说明：
002.《古今图书集成》研究.txt	369	false	L·翟理思在《钦定古今图书集成索引》序里也有一节讨论这部石印本：	L·翟理思在《钦定古今图书集成索引》序里也有一节讨论这部石印本：
002.《古今图书集成》研究.txt	371	true	第二版的存在，麦尔并不知道，而是由伯希和（M. Paul Pelliot）于1902年首次公开提出的。中国政府当时把这个版本的书送给下列几个组织：一、伦敦中国协会（The China Society in London）；二、纽约哥伦比亚大学（Columbia University, New York）；三、莱比锡大学（University of Leipsic）附属The Institut fur kultur-und Universalgeschichte。这一版大概是由总理衙门在山东用木版印刷的，一共发行了两百五十部，样式几乎全是模仿原版的，只是它的尺寸比原版大了几公厘罢了，而这两版的差別也就是根据这一点来分辨。这一点也足以说明为什么许多外国的书志学家把第二版的图书集成忽略了这么久，而毫不置疑的将一、二两版混做一谈（按第二版图书集成，完全是用白纸印的）。第二版另外增加了一册包括二十四本的考证。这部考证始终目录终于杂饮器部。	第二版的存在，麦尔并不知道，而是由伯希和（M. Paul Pelliot）于1902年首次公开提出的。中国政府当时把这个版本的书送给下列几个组织：一、伦敦中国协会（The China Society in London）；二、纽约哥伦比亚大学（Columbia University, New York）；三、莱比锡大学（University of Leipsic）附属The Institut fur kultur-und Universalgeschichte。这一版大概是由总理衙门在山东用木版印刷的，一共发行了两百五十部，样式几乎全是模仿原版的，只是它的尺寸比原版大了几公厘罢了，而这两版的差別也就是根据这一点来分辨。这一点也足以说明为什么许多外国的书志学家把第二版的图书集成忽略了这么久，而毫不置疑的将一、二两版混做一谈（按第二版图书集成，完全是用白纸印的）。第二版另外增加了一册包括二十四本的考证。这部考证始终目录终于杂饮器部。
002.《古今图书集成》研究.txt	373	true	L·翟理思这段文字的大错误在他根本不知道这部版本根本不是木版而是石印本，但他所说的许多外国的书志学家将这种版本跟原版混为一谈的话则颇有见地，当然外国汉学家们也有不少识货的，例如夏德（Friederich Hirth），便是其中之一。胡适在《胡适留学日记》卷十一第三十八则《古今图书集成》里，记他在民国四年十月一日看到清朝政府送给哥伦比亚大学的这部《古今图书集成》，他写道：	L·翟理思这段文字的大错误在他根本不知道这部版本根本不是木版而是石印本，但他所说的许多外国的书志学家将这种版本跟原版混为一谈的话则颇有见地，当然外国汉学家们也有不少识货的，例如夏德（Friederich Hirth），便是其中之一。胡适在《胡适留学日记》卷十一第三十八则《古今图书集成》里，记他在民国四年十月一日看到清朝政府送给哥伦比亚大学的这部《古今图书集成》，他写道：
002.《古今图书集成》研究.txt	375	true	哥伦比亚大学有中国政府所赠之雍正三年刊竣之《古今图书集成》一部（有雍正四年九月二十七日上谕）。此世界一大书也。原订五千册，今合为巨册，成一千六百七十ニ册。共一万卷，合为六千一百零九部，总为三十二典，汇为六编。	哥伦比亚大学有中国政府所赠之雍正三年刊竣之《古今图书集成》一部（有雍正四年九月二十七日上谕）。此世界一大书也。原订五千册，今合为巨册，成一千六百七十ニ册。共一万卷，合为六千一百零九部，总为三十二典，汇为六编。
002.《古今图书集成》研究.txt	377	false	据此间汉文教授夏德先生（Friederich Hirth）告我：“此非雍正年原版，乃总理衙门所仿印也。据端午桥之言如此。”夏德先生又言：“雍正初版并不如后日上海图书集成书局所出活版之精。以原版铜字不完，或有所阙，则假借他字以代之。而上海之版校对极精故也。”	据此间汉文教授夏德先生（Friederich Hirth）告我：“此非雍正年原版，乃总理衙门所仿印也。据端午桥之言如此。”夏德先生又言：“雍正初版并不如后日上海图书集成书局所出活版之精。以原版铜字不完，或有所阙，则假借他字以代之。而上海之版校对极精故也。”
002.《古今图书集成》研究.txt	381	true	当然，清朝政府像这类赠送这个版本给外国的事，一定不只于L·翟理思所列举的三个地方。据北平图书馆《印本书籍展览说明》上的记载：	当然，清朝政府像这类赠送这个版本给外国的事，一定不只于L·翟理思所列举的三个地方。据北平图书馆《印本书籍展览说明》上的记载：
002.《古今图书集成》研究.txt	383	true	满清政府却由总理衙门委托上海同文书局，费银三十五万多两，用新法石印了图书集成一百部，作为赠送欧美各国政府的礼物。	满清政府却由总理衙门委托上海同文书局，费银三十五万多两，用新法石印了图书集成一百部，作为赠送欧美各国政府的礼物。
002.《古今图书集成》研究.txt	385	false	又在童世纲《葛思德东方书库记略》一文里，也提到《古今图书集成》除原版外，	又在童世纲《葛思德东方书库记略》一文里，也提到《古今图书集成》除原版外，
002.《古今图书集成》研究.txt	387	true	一种是上海图书集成书局1884至1888年用小铅字排印的，当时共排印了一千五百部。一种是清廷总理衙门委托上海同文书局于1895至1899年用铜版原书照样石印的，当时只印了一百部，每部官价银三千五百两。这种石印本，政府曾用来赠各国政府及大学图书馆。	一种是上海图书集成书局1884至1888年用小铅字排印的，当时共排印了一千五百部。一种是清廷总理衙门委托上海同文书局于1895至1899年用铜版原书照样石印的，当时只印了一百部，每部官价银三千五百两。这种石印本，政府曾用来赠各国政府及大学图书馆。
002.《古今图书集成》研究.txt	389	false	按光绪朝的《古今图书集成》版本，就只是上面所述的两种，范希曾《书目答问补正》卷三类书条下说：“清代官修类书以古今图书集成为最巨，凡一万卷。有乾隆间铜活字本，光绪间影印石印排印三本。”这都是错误的。	按光绪朝的《古今图书集成》版本，就只是上面所述的两种，范希曾《书目答问补正》卷三类书条下说：“清代官修类书以古今图书集成为最巨，凡一万卷。有乾隆间铜活字本，光绪间影印石印排印三本。”这都是错误的。
002.《古今图书集成》研究.txt	393	false	民国二十三年至二十五年上海中华书局版。据洪焕椿《怎样利用图书馆》第九章“类书与百科全书”：	民国二十三年至二十五年上海中华书局版。据洪焕椿《怎样利用图书馆》第九章“类书与百科全书”：
002.《古今图书集成》研究.txt	395	false	《古今图书集成》——一万卷，总目四十卷，清圣祖敕撰，蒋廷锡等奉世宗敕重编，民二十三年中华书局据清初殿版影印本，八百册，版式17×28厘米，定价八百元。这是我国类书中搜罗最博、内容最富的一部，全书分六汇编，三十二典，六千一百零九部。	《古今图书集成》——一万卷，总目四十卷，清圣祖敕撰，蒋廷锡等奉世宗敕重编，民二十三年中华书局据清初殿版影印本，八百册，版式17×28厘米，定价八百元。这是我国类书中搜罗最博、内容最富的一部，全书分六汇编，三十二典，六千一百零九部。
002.《古今图书集成》研究.txt	397	false	再据陆费逵中华版古今图书集成“影印缘起”：	再据陆费逵中华版古今图书集成“影印缘起”：
002.《古今图书集成》研究.txt	405	false	再据民国二十三年四月二十五日《新中华》第二卷第八期“影印清初殿版铜活字印古今图书集成”广告，则知这书另一长处是“用特种连史纸精印，各书均加印书根”。	再据民国二十三年四月二十五日《新中华》第二卷第八期“影印清初殿版铜活字印古今图书集成”广告，则知这书另一长处是“用特种连史纸精印，各书均加印书根”。
002.《古今图书集成》研究.txt	409	false	自《古今图书集成》在18世纪问世以后，共有四种版本，它们每种的印刷量，我们可以估计一下：	自《古今图书集成》在18世纪问世以后，共有四种版本，它们每种的印刷量，我们可以估计一下：
002.《古今图书集成》研究.txt	423	false	刘声木在《苌楚斋五笔》卷三中曾详记此事：	刘声木在《苌楚斋五笔》卷三中曾详记此事：
002.《古今图书集成》研究.txt	427	false	从上面张廷玉和刘声木的记录里，我们知道《古今图书集成》在当时珍贵的情况是“宇内读书人求一见不可得”！是“汉人受赐者，海内不过数家”！这是何等珍贵！	从上面张廷玉和刘声木的记录里，我们知道《古今图书集成》在当时珍贵的情况是“宇内读书人求一见不可得”！是“汉人受赐者，海内不过数家”！这是何等珍贵！
002.《古今图书集成》研究.txt	429	false	刘声木在《苌楚斋续笔》巻三中，也提到一二被皇帝赏赐《古今图书集成》的例子：	刘声木在《苌楚斋续笔》巻三中，也提到一二被皇帝赏赐《古今图书集成》的例子：
002.《古今图书集成》研究.txt	433	false	这种赏赐，有时也流传到国外。例如日本平凡社发行，铃木俊等编纂的《世界历史大年表》（昭和十一年九月发行，十三年一月改订普及版发行，十四年三月三版发行）中，“后樱町天皇（女帝）明和元年（甲申）清高宗乾隆二十九西历1764年”条内，就有重要事项第一条如下：	这种赏赐，有时也流传到国外。例如日本平凡社发行，铃木俊等编纂的《世界历史大年表》（昭和十一年九月发行，十三年一月改订普及版发行，十四年三月三版发行）中，“后樱町天皇（女帝）明和元年（甲申）清高宗乾隆二十九西历1764年”条内，就有重要事项第一条如下：
002.《古今图书集成》研究.txt	437	false	这就是《古今图书集成》放洋的证据。	这就是《古今图书集成》放洋的证据。
002.《古今图书集成》研究.txt	439	true	这类由清朝政府赏赐《古今图书集成》的情形，一直到清朝末代还在继续。在刘锦藻《清朝续文献通考》卷一百一“学校考八”图书一项宣统元年（1909）条下，就有这类记载：	这类由清朝政府赏赐《古今图书集成》的情形，一直到清朝末代还在继续。在刘锦藻《清朝续文献通考》卷一百一“学校考八”图书一项宣统元年（1909）条下，就有这类记载：
002.《古今图书集成》研究.txt	447	false	这都是《古今图书集成》得之不易的例子。	这都是《古今图书集成》得之不易的例子。
002.《古今图书集成》研究.txt	449	false	因为得之不易，所以偶有转手的机会，价钱自然可观。19世纪上半叶的著名小说——陈森（少逸）《品花宝鉴》里，便有这一类的资料。《品花宝鉴》追记乾隆盛世及后世情况，可证当时《古今图书集成》就有转售之事。第四十五回“佳公子踏月访情人，美玉郎扶乱认义父”中，就可以看到这样的话：	因为得之不易，所以偶有转手的机会，价钱自然可观。19世纪上半叶的著名小说——陈森（少逸）《品花宝鉴》里，便有这一类的资料。《品花宝鉴》追记乾隆盛世及后世情况，可证当时《古今图书集成》就有转售之事。第四十五回“佳公子踏月访情人，美玉郎扶乱认义父”中，就可以看到这样的话：
002.《古今图书集成》研究.txt	453	false	又说：	又说：
002.《古今图书集成》研究.txt	457	false	在第四十六回“众英才分题联集锦，老名士制序笔生花”中也说：	在第四十六回“众英才分题联集锦，老名士制序笔生花”中也说：
002.《古今图书集成》研究.txt	461	false	这可以側面看到《古今图书集成》在当时的高贵价格。“三千银子”还只是“情愿”中的“减价”，正常价格也就不难想像了！	这可以側面看到《古今图书集成》在当时的高贵价格。“三千银子”还只是“情愿”中的“减价”，正常价格也就不难想像了！
002.《古今图书集成》研究.txt	463	false	这个原版本的古今图书集成，到后来是愈传愈稀少了，康有为曾收到一部，他曾有跋文说：	这个原版本的古今图书集成，到后来是愈传愈稀少了，康有为曾收到一部，他曾有跋文说：
002.《古今图书集成》研究.txt	467	false	康有为又在签名后说他这部书是“绝本”，这都是庶几接近的话。其实他不知道，他这部“一万卷皆完好”的书中，里头有六十二册是抄配的，所以也不能算是全套的。但从康有为的跋里，我们知道，光是这部书的运费，在当时就要“费万金”！书价本身的高贵，更可想而知了！	康有为又在签名后说他这部书是“绝本”，这都是庶几接近的话。其实他不知道，他这部“一万卷皆完好”的书中，里头有六十二册是抄配的，所以也不能算是全套的。但从康有为的跋里，我们知道，光是这部书的运费，在当时就要“费万金”！书价本身的高贵，更可想而知了！
002.《古今图书集成》研究.txt	471	false	胡适在《胡适留学日记》巻四第二则“母之爱”里，曾有一段民国三年（1914）三月十二日的日记，记他母亲为他买《古今图书集成》的故事，那大概是一部匾体铅字本，也是“减价”得到的：	胡适在《胡适留学日记》巻四第二则“母之爱”里，曾有一段民国三年（1914）三月十二日的日记，记他母亲为他买《古今图书集成》的故事，那大概是一部匾体铅字本，也是“减价”得到的：
002.《古今图书集成》研究.txt	477	false	直到民国二十三年（1934），上海中华书局据铜模活字本印出了八百册的照相影印本，才算在中国有了第一部民国版的《古今图书集成》。	直到民国二十三年（1934），上海中华书局据铜模活字本印出了八百册的照相影印本，才算在中国有了第一部民国版的《古今图书集成》。
002.《古今图书集成》研究.txt	485	false	1949年以后的台湾，在图书方面，可说是“文物荡然”的状况。即以所谓“国立中央图书馆”而论，这号称是收藏图书的最高中心，也是收藏图书永世之业的象征，可是竟连一套完全的《古今图书集成》也没有！这是何等“文物荡然”的景象！	1949年以后的台湾，在图书方面，可说是“文物荡然”的状况。即以所谓“国立中央图书馆”而论，这号称是收藏图书的最高中心，也是收藏图书永世之业的象征，可是竟连一套完全的《古今图书集成》也没有！这是何等“文物荡然”的景象！
002.《古今图书集成》研究.txt	487	false	以这种图书馆的财力，都买不起的《古今图书集成》（在台湾市面上，根本有钱也买不到的）；在海外市场上，偶尔有一两部出现，当然是奇货可居，价钱大得骇人。即以香港集古斋而论，它在“古籍书目”中，有一套中华版的《古今图书集成》，标价是三千一百五十元港币；还有一套匾体铅字本的，标价也要一千八百元港币，这还是1960年的定价！	以这种图书馆的财力，都买不起的《古今图书集成》（在台湾市面上，根本有钱也买不到的）；在海外市场上，偶尔有一两部出现，当然是奇货可居，价钱大得骇人。即以香港集古斋而论，它在“古籍书目”中，有一套中华版的《古今图书集成》，标价是三千一百五十元港币；还有一套匾体铅字本的，标价也要一千八百元港币，这还是1960年的定价！
002.《古今图书集成》研究.txt	489	false	《古今图书集成》的价值，乃在于它是中国有史以来最伟大的一部百科全书，它的字数有一亿四千四百万字，比三千八百万字的《大英百科全书》（Encyclopaedia Britannica）几乎要多四倍，而在体积上，几乎又多五倍。它正如L·翟理思所谓的，是一部“确属惊人的”（truly stupendous）的“中国百科全书”（Chinese Encyclopaedia）。	《古今图书集成》的价值，乃在于它是中国有史以来最伟大的一部百科全书，它的字数有一亿四千四百万字，比三千八百万字的《大英百科全书》（Encyclopaedia Britannica）几乎要多四倍，而在体积上，几乎又多五倍。它正如L·翟理思所谓的，是一部“确属惊人的”（truly stupendous）的“中国百科全书”（Chinese Encyclopaedia）。
002.《古今图书集成》研究.txt	491	false	因为它“确属惊人”，所以从事文化出版事业的人，对重印它的计划都感到困难。文星版古今图书集成的筹印，也是在排除许多困难下努力完成的，它的特色和优于过去四种版本的长处，我可以扼要说明：	因为它“确属惊人”，所以从事文化出版事业的人，对重印它的计划都感到困难。文星版古今图书集成的筹印，也是在排除许多困难下努力完成的，它的特色和优于过去四种版本的长处，我可以扼要说明：
002.《古今图书集成》研究.txt	505	false	七、售价低廉——过去的版本是“三千银子”式的高价本；今日海外市场的中华版已卖到每部十万元以上。而文星版却只不过占今日海外市价的五分之一，不但比过去版本的《古今图书集成》便宜，并且比目前任何重印的古书在相对价格上都便宜。	七、售价低廉——过去的版本是“三千银子”式的高价本；今日海外市场的中华版已卖到每部十万元以上。而文星版却只不过占今日海外市价的五分之一，不但比过去版本的《古今图书集成》便宜，并且比目前任何重印的古书在相对价格上都便宜。
002.《古今图书集成》研究.txt	507	false	八、考订详细——文星版有详细的考订文字、介绍文字，使学者可以充分了解这部中国百科全书的价值和用法。并附有“考证”二十四卷及其索引、勘误，可以校正过去版本的错误与遗漏。	八、考订详细——文星版有详细的考订文字、介绍文字，使学者可以充分了解这部中国百科全书的价值和用法。并附有“考证”二十四卷及其索引、勘误，可以校正过去版本的错误与遗漏。
002.《古今图书集成》研究.txt	511	false	十、加编索引——这是文星版古今图书集成最划时代的贡献。它附有“索引”一册（第一百本）里面项目繁多，且有英文部分的索引，适合汉学研究及一般检寻。	十、加编索引——这是文星版古今图书集成最划时代的贡献。它附有“索引”一册（第一百本）里面项目繁多，且有英文部分的索引，适合汉学研究及一般检寻。
002.《古今图书集成》研究.txt	515	false	《古今图书集成》这部书，虽然编者是一个有摭拾群书、以类相从观念的人，可是因为他没有现代化的索引（Index）观念，所以只能给这部书编了一套繁琐冗赘的目录，光是这个目录，就有四十卷，按目查书，极不方便。有人有鉴于此，也不乏就这个目录稍微加工的。例如俞照编的《图书集成编目》（青梅版），日本文省部图书局编的《古今图书集成分类目录》（明治四十五年发行），不过做得都不理想。	《古今图书集成》这部书，虽然编者是一个有摭拾群书、以类相从观念的人，可是因为他没有现代化的索引（Index）观念，所以只能给这部书编了一套繁琐冗赘的目录，光是这个目录，就有四十卷，按目查书，极不方便。有人有鉴于此，也不乏就这个目录稍微加工的。例如俞照编的《图书集成编目》（青梅版），日本文省部图书局编的《古今图书集成分类目录》（明治四十五年发行），不过做得都不理想。
002.《古今图书集成》研究.txt	517	false	《古今图书集成》应该做一个索引的意见，在中外学人中早就提出来了。日本汉学家桑原隲藏在《支那学研究者の任务》（原载大正六年三月《太阳》第二十三卷第三号，后收入他的《东洋史说苑》）一文中就有这样的话：	《古今图书集成》应该做一个索引的意见，在中外学人中早就提出来了。日本汉学家桑原隲藏在《支那学研究者の任务》（原载大正六年三月《太阳》第二十三卷第三号，后收入他的《东洋史说苑》）一文中就有这样的话：
