file	line	covered_ids	context
168.我结识了钱穆.txt	3	LAFLZ-134	共产党批判逃离他们统治的学者，共分两个型，一个是“胡适型”，一个是“钱穆型”。我对他们两位，都分别加以注意。但胡适远在美国，钱穆却因阴错阳差到了台湾台中，使我先结识了他。结识的原因，得力于同学徐武军。徐武军外号“日本和尚”，因为他爸爸是日本留学的，故有这一称呼。徐武军在台中一中，有点特权似的，原因是他忽来忽去、去了又来。后来才知道，原来他爸爸是徐复观，先举家来台，后感台湾情况危险，又全家迁到香港。韩战发生后，美国第七舰队协防台湾，台湾不危险了，又全家迁回台湾。徐武军住在台中市的一幢单门独院平房里，很考究，我去过多次...
169.钱穆印象记.txt	7		钱穆翻完了我的札记，一边夸奖我，一边转过头来，温和的对徐武军说：“你不如他。”我奇怪钱穆竟这样当面教育徐武军，也许他住过徐府，跟徐武军很熟的缘故。
171.心里一直感念他.txt	3		与钱穆通讯后第三年（1955），我进了台大历史系。台大历史系是“胡适型”的地盘，对“钱穆型”是隐含排挤的。在胡适有生之年，钱穆未能成为中央研究院院士，我始终认为对钱穆不公道。钱穆的杂七杂八的理学怪说固不足论，但他在古典方面的朴学成就，却更该先入选成院士。
171.心里一直感念他.txt	7		试看钱穆写《总统蒋公八秩华诞祝寿文》，歌颂蒋介石是“诚吾国历史人物中最具贞德之一人。禀贞德而蹈贞运，斯以见天心之所属，而吾国家民族此一时代贞下起元之大任，所以必由公胜之也”。肉麻兮兮，已是全然无耻，知识分子反动到这步田地，真太令人失望矣！回想钱穆当年给我写信，标榜“学问”与“德性”的关系，如今“学问”竟不能阻止“德性”的沦落，我真忍不住为他悲哀！
171.心里一直感念他.txt	11	LAFLZ-041	回想我与钱穆的一段因缘，我的确完成了“一朝眉羽成，钻破亦在我”的阶段，可惜的是，钱穆本人，却越老越“自缠”得紧了。如今他过93岁生日，五代弟子，冠盖云集，人人称庆，我却别有志哀，——我为钱穆惜，他有做成真正“一代儒宗”的机会，可是他却做成个假的。历史上，真正“一代儒宗”是不会倒在统治者的怀里的！
172.王作荣.txt	3		1954年我十九岁，以高中二年级肄业身份考大学，误入台大法律专修科，就是后来的法律系司法组。入学日期，是1954年9月14日。在课堂上，我极为顽皮，喜欢挑老师的错。当时司法行政部部长林彬老师教我《刑法总则》，有一天他讲到李大钊的死，讲错了，我立予纠正，他很有雅量更正。王作荣教我《经济学》，三十三岁，初来教书，还是生手，表情虽然严肃得像张扑克，但也会突然笑一下。我有次劈头大声将他一军：“三民主义到底有没有缺点啊？”他应声脱口而出：“当然有啊！”我追问：“缺点在哪里啊？”他厉声回答：“我不敢讲啊！”然后突然笑一下，全班...
173.吾爱真理甚于吾师.txt	3	LAFLZ-042	王作荣跟李登辉火热时，曾流传一则笑话，保险公司对王作荣有三不保：“天灾不保、人祸不保、晚节不保。”但他后来迷途知返，跟李登辉搞翻了，追随我对李登辉口诛笔伐了。一九八八年七月六日《商业周刊》登，王作荣桃李满天下，可是他曾对家人说：“李敖是我眼中唯一的天才。”但他对我的直言，心存耿耿。他有一本书，叫《我志未酬》，我奇怪，身为监察院长高官，还不弹劾李登辉，还有何怨？结论是：此公言行两截，令人深惜。湖北俗谚：“奸黄陂，狡孝感，又奸又狡是汉川”，王作荣老师是汉川人吧？虽然如此，他九十大寿时，我还通知石齐平，请花店送了花。后来...
175.我勇于丧礼改革.txt	5	LAFLZ-043	爸爸当时是台湾省立台中一中的国文科主任，因为在这个学校教了近六年的书，又在校外教补习，教过谭洁力等几十人，所以“桃李无算”。他是一个好教师，公祭时候，场面很大，自台中市市长、市议会议长以下，有两千人。这两千人，不但当时目击了李鼎彝先生走向了火葬，同时还目击李鼎彝先生的宝贝儿子李敖，表演了一次犯众怒的丧礼改革！那时我受了胡适的影响，坚持改革丧礼，按照传统，要烧纸、诵经，拿哭丧棒弯下腰来装孝子、要给来吊丧的人磕头，我统统不来这一套，并且当众一滴眼泪也不掉。这次经验使我深深感到：所谓“虽千万人，吾往矣”，读起书来容易，若...
177.我卖弄旧文学.txt	3		我重考改入台大文学院后，因抽签住校未中，又没钱在外租房，只好在温州街73号台大第一宿舍与陆啸钊同挤一张床，虽然有时斗嘴气得不讲话，但在不讲话中，陆啸钊还是送水果给老朋友吃。陆啸钊与我交情很深，深知我为人。1991年10月2日他对陈良榘说：“李敖为人，绝不先向你开枪。但你先向他开枪，他就用机关枪打死你。打死以后，还要补上一阵枪。”真知我之言也。多年后，陆啸钊做我邻居，并接替我出任《文星》杂志主编，因他的姑妈陆寒波是党国大帐房徐柏园的太太，有点背景，可以缓冲一下，但没多久，《文星》还是被查封了。陆寒波死后，啸钊请我代他...
178.重温旧梦就是破坏旧梦.txt	3	LAFLZ-044	“重温旧梦就是破坏旧梦”，这是我的名言，我当然深信不疑。陆啸钊在一别半世纪后重返浙江，电约五十年前的青梅竹马老情人在当年相聚的青青河畔一晤，他先到达，远远的看到一龙钟老妇，满面风霜。彳亍而来，不是别人，来的正是秋水伊人也！陆啸钊回来告诉我，他当时的第一个反应就是拔腿想逃！我笑说：“你真自找苦吃，旧梦是那么好重温的！看来罗曼蒂克，其实胃口倒光，尤其是老情人，只宜来生再见，切忌白头重逢啊。”——山水旧宅虽然比老情人禁得住折腾，但毕竟不看也罢，有道是“近乡情怯”，怯心一起，就是提醒你不近为宜。人要智足以知怯。“故国梦重归...
179.国文差点不及格.txt	3	LAFLZ-045	我是一九五五年二十岁进台大历史系一年级的。表面上如愿以偿，很快就大失所望。我看不起别人、不喜欢上课，连考试都懒得应付。大一时八门课，有三门不及格，甚至连国文都差点不及格。原来国文是国民党文人叶庆炳教的，第一次缴作文，虽在班上公开夸奖李敖的作文全班第一，可是我一直讨厌他，认为他没有学问却装腔作势，后来因为拒绝背书，叶庆炳声言给我不及格。他的老师——中文系的郑骞在旁讲了一句话：“李敖的国文不及格，谁的国文及格呀？”叶庆炳有所顾忌，给了我68分，我大一总成绩，第一学期只71.31分，第二学期只65.45分，成绩之烂，一望...
180.不喜欢学校生活.txt	3	LAFLZ-046	我离台大多年后，陈依玫访问我，我对她说：“欲求灵药换凡骨，先挽天河洗俗情。”我在整个大学时代，都在努力又洗又换。如果时光倒流，我大可不必在大学过这四年，我觉得从大学中“换凡骨”“洗俗情”反倒过慢，慢得使自己不满意，感到浪费过多。大学中除非有启发性的师友，否则效果不如休学自修。但是启发性的师友太少了。我活到今天，从自己困学得来的自修成绩，远超过师友的切磋之益。沙特（J. P. Sartre）不同人论学，只是自己做学问，他的学问已经无须外求，我也是如此。我在大学四年中，好像师友跟我，变成只是情感上的交流，而非知识上的共...
181.姚从吾.txt	3		胡适给我报告严侨的信，由姚从吾代转，乃因他们是师生关系，而姚从吾正好跟我也是师生关系。一九五八年，胡适来台，主动安排我和胡适见面的，就是姚从吾。历史系老师虽多，但跟我关系最深的，不是别的老师，而是他。姚从吾做过北大历史系主任。他拙于口才，讲话时先是张开奇厚的嘴唇，下颚乱动，满口乱牙翻滚，然后发音，我心想物理学上光比声快，此之谓也。他的声音中气十足，道地的河南男低音，配合上他那厚实朴拙的造型，俨然一副中原老农相。他的老农相，对他逃难颇有帮助。共产党打开封时，他正任河南大学校长。吴相湘跟我说：“姚老师化了装，逃出来的。...
182.我的毕业论文.txt	3		姚从吾跟我很有交情，他是我论文指导老师，也是胡适给我秘信的转信人，又找我做他的助理人员。我的毕业论文《夫妻同体主义下的宋代婚姻的无效撤销解消及其效力与手续》，姚从吾对这题目全无研究。他只能给我改一处笔误而已。我在论文第二章第四节“外姻而尊卑为婚”内，徽宗“政和八年”条下原注说：“政和只七年，洪迈此乃重和元年之误，是年为1118年。”姚从吾看了，加注说：“政和共八年短两月。”“重和改元在戊戌十一月己酉朔（《宋史》卷二一）。”他把我的论文拿给赵铁寒看。赵铁寒是师大教授兼办《大陆杂志》，回信给他说：“李君天分很高，能放大...
183.考入研究所.txt	3		赵铁寒说我的水准“足以服众”，至少服了历史系的老师们。我的成绩突出，识货的教授们早已寒我。这由后来考研究所的一幕可知。考研究所口试，众教授（姚从吾老师在内）环坐，但没人“敢”提问题考我，最后主试者文学院长沈刚伯问了一句：“你还要穿长袍吗？”遂在大家一笑状态下，考取了。这个故事，使我想起科学奇才奥本海默（J. R. Oppenheimer），奥本海默在哈佛读书，三年时间就修完四年功课，23岁到德国哥丁根大学，三星期就得到博士。他的量子力学论文使主考教授甘拜下风，主考教授在口试后说：“幸亏我趁早开溜，他已经反过来向我发...
184.研究生与助教.txt	3	LAFLZ-047|LAFLZ-048|LAFLZ-049	台大毕业后要服兵役一年半，考研究所时，我重回台大。考前是姚从吾助理，薪水每月一千元，由国家长期发展科学委员会发放。一千元这个数目，仅够维持一个学生最低的生活，而不是一个“学人安于为学”的最低生活。我太穷了。我想起《东轩笔录》中的那个故事。范冲淹奇怪那个孙秀才为什么年轻有为却“汲汲于道路”，当他知道孙秀才志在“日得百钱，则甘旨足矣”的时候，他决定做此人“日可得三千”，为了使其人能“安于为学”。十五年后听到孙秀才变成一代大儒孙明复了，他忍不住感慨说：“贫之为累大矣，倘索米至老，则才如明复，犹将汨没而不见也！”更严重的是...
185.我就上了“贼船”.txt	3	LAFLZ-050	给姚从吾做助理，除我以外，还有陶老三，就是陶晋生。陶晋生是陶希圣的儿子，在历史系比我高三班，他老子过去在北大教书，又是北大毕业生，和姚从吾有交情。姚从吾见我生计困难，认为陶希圣欠他的情，颇想把我介绍到陶希圣主持的“中华民国开国五十年文献编纂委员会”，暂时糊口。他把这意思告诉吴相湘，吴相湘极为赞成。因为他一直想拉我搞近代现代史，由于姚从吾是他的老师，挡在中间拉我搞中古史，他就一直不便多说。这回是姚从吾的意思，他自然乐为奔走。他跑去找陶希圣，陶希圣立刻表示欢迎李敖去，并写信相邀。不料姚吴两位老师兴高采烈的告诉了我，我却...
186.文献会.txt	5		1962年2月1日，我去文献会见陶希圣的时候，正是我在《文星》第52期发表《给谈中西文化的人看看病》的同一天。这篇文章里已点名攻击到陶希圣。在这篇文章发表前一个月，我在《文星》第51期发表《播种者胡适》，已先引起各界的重视，这种重视，是从《文星》第49期起发表《老年人和棒子》的一贯延续。姚从吾老师信中嘱咐我“若过于放肆，不但树敌太多，亦恐于工作有妨”；吴相湘信中嘱咐我“切忌多言”，都是他们的先见之明。他们劝我“往事已过，今后仍应潜心学问”，“从此安心工作”，显然期许我仍旧去走做学问的路，不要乱写文章。他们把我安排在...
187.吴相湘.txt	3		吴相湘搞现代史，最能启迪学生、帮助学生，他长寿，与我周旋半世纪。1987年，他75岁时从美国写信来，赞美我写的《孙中山研究》，并说：“兄于是书对湘时有念旧情殷文字，尤使湘感动。回忆三十年前往事，真‘当时意气论交人’。”他的国民党史观是我全盘否定的，但交情永在。
188.吴俊才.txt	3		吴俊才老师教我《近代印度史》，他要同学缴笔记，我从来不记笔记，实在缴不出来。我花了几个小时，写了三十五张卡片，敷衍上去，且在前两张极力攻击记笔记。我说：“大学为自由研究学术之地，研究之方法亦各自由。”“累犊连篇千册一律之笔记实非必要。大学生之治学方法贵乎参考众书独立治学，不当株守笔记以应考试及先生审阅也！”吴俊才老师是有眼光的人，他居然在班上不夸奖别的抄笔记的同学，而大大称赞我一阵！这位老师跟我颇有后缘，我坐牢时，他正当红，为了拉拢我，以为他们党用，颇费苦心和心机。最后他失败了。大概他终于发现：李敖是他最优秀的学生...
189.历史系众师相.txt	5		夏德仪教《中国通史》，冬天一袭长袍，但夏天不穿。他看到我夏天还穿，对我说：“你比我还顽固。”此老高寿，移民美国后，还夸李敖文章不绝。
189.历史系众师相.txt	11		历史系有西洋史教授，叫张贵永，道貌岸然、待人甚吝、文字晦涩。有一天家中下女事情做完，要提前一刻钟下班，不料他却站起来，脱下衬衫，说：“你还可以洗一件衬衫。”
189.历史系众师相.txt	13		另一教西洋史教授，叫杨绍震，学问极差，却又喜装腔作势、做洋绅士状。上他《西洋通史》课时，我常用假史料作弄他，他佯作知道，其实一无所知、也不可能有所知，因为从来没有那种史料。后来此人到东海大学去了，为了多赚一点钱，曾向校方哭诉，请求多发他津贴云，传为笑柄。
189.历史系众师相.txt	15		教《中国近代史》的李定一，我没选过他的课，他是书呆子，上课时说他一生只知道一位电影明星，名字叫做“玛丽‘梦莲’露”（Marilyn Monroe，译名应为“玛丽莲·梦露”）！其实这种有趣的孤陋寡闻也不止李定一，胡适亦然。胡适知道远在天边千万人所不知的神会和尚，却不知道近在眼前千万人皆知的大明星玛丽莲·梦露，引得人们大笑。
189.历史系众师相.txt	17		黄祝贵教《国际现势》一般科目，以两手空空、口若悬河方式上课，足见其博闻强记。他跟我谈得来，曾到我宿舍看我，并签名送我书。不料三十年后，跟我同届的李远哲在1991年教师节致词时，特别向黄祝贵老师表示敬意，并感性的说：“在台大，经过三十多年仍能留下这么深刻印象的老师，还不太多。”我猜李远哲这次莫名其妙、生硬而唐突的表态，似与我揭发他对恩师王企祥负义行径有关。——他抓个毫不相干的黄祝贵来垫底，以洗刷他不是不尊师重道的。我想黄祝贵对这突如其来的感性戏，一定一头雾水也。
190.徐子明与沈刚伯.txt	3		历史系有一极顽固老教授，叫徐子明，痛恨胡适。他演讲时到处说：“我当年亲眼看见胡适一手把毛匪泽东提拔起来！”说时还用右手拇指食指交接，手心向下，手背向上一提，做提拔状。因为痛恨胡适，连带痛恨白话文，他说白话文是狗叫文。姚从吾问他：“既然白话文是狗叫文，你为什么口中讲白话？”他忿然答曰：“我跟狗说话，不能不狗叫！”
190.徐子明与沈刚伯.txt	5		当时胡适系的学阀们整他，把他开的选修课，故意排在其他必修课同一时间，以达到没学生选他的课的效果，让他自行了断。可是汪荣祖一个人跑去选了他的课，他虽只教一个学生，但夷然自得，气派不衰。他骂人，把“他妈的”发音成“塔马滴”，口音使然也。死前躺在病床，不想再活，乃自行拔管，大呼“吾去矣！”而亡。
190.徐子明与沈刚伯.txt	7		徐子明自称做过文学院长沈刚伯的义父，真相不详，沈刚伯教《英国史》，但我没选过他的课。我在文星时强力批评过他，说他太懒等等。后来在胡之伟（胡志伟）、赵万年的婚礼上，他还向我打趣，说：“我这文流氓斗不过你这武流氓。”
193.她把内裤送给我.txt	3		不过，相恋得太满也就是晴阴圆缺的开始。我的信仰和穷困，构成了我们分手的主因。信仰方面，我不信宗教，并且态度坚定，而她一家都是虔诚的基督徒，我没有蒋介石等人的本领可以为女人改变我的信仰，这下子构成她父母兄妹激烈反对我的借口，当然，更基本的原因是我太穷，并且毫无将来会变得有钱的迹象，这对开小店的她的家人说来，诚属不快之事。她有一次告诉我：“三十八年刚来台湾时，家里一贫如洗，妈妈做了一双布鞋，叫我沿街去卖，我看到一位高大的先生，很胆怯地上前问他可要看看这双鞋，不料他大吼一声，表示不耐，吓得我哭着回来。”还有一次她的脚踏车...
195.送报生涯.txt	3		台大校本部送报生，原由台静农的儿子担任，后来转给庄因，庄因转给我，我转给陈彦增、孙英善，陈彦增、孙英善转给张丕隆他们。有一天我看到报贩子在送报，乃问张丕隆怎么回事？张丕隆说：“你们真笨，一个个大清早起自己送报！我们却把权利转包给报贩子了，每月抽头，鬼才自己送报呢！我们不做劳工，做资本家啦！”孙英善去年出版《阳明山的落日》，还有这么一段：“重温当年在台大送报的旧梦，是温馨的。李敖送报充满了罗曼蒂克。上文曾述及我们送报的路线，从医学院开始，校总区结尾，而后回温洲街宿舍。李敖说他送完校总区的最后一份报纸之后，必定绕到傅园...
197.陈彦增.txt	3		陈彦增是我大学宿舍同一室的老友，至今还见面。他为人敦厚。我一生活的难度最高，却活得最痛快。痛快原因之一，是我可以公然自大。我曾告诉陈彦增说：“大概只有像你这样深知我的老朋友，才对我这种‘关门自大’的态度，不以为异，也毫不见怪。不深知我的人，就不习惯我这种大模大样了。其实我的自大，从不表现在脸上，只是表现在身上，我从无‘满脸骄气’，却总有‘一身傲骨’。……只有深知自己的老朋友，才能消受得起，不是吗？”我认为，自大如果变为一种施教或武器，自大是可贵的。李鸿章、戴高乐（De Gaulle），都是出了名的自大的人，他们在受...
200.神童陈又亮.txt	3		在台大，住第一宿舍第四室最久。同房间先后有翁松燃、陈彦增、庄因、王建人、陈良榘、孙英善、陈鼓应、陈又亮、李耀祖等人。陈又亮年纪最小，慧黠可爱，神童也。有一次我跟李耀祖冲突，扭成一团，陈又亮冲过来劝架不成，突然大叫：“你们踢到我睾丸了！我疝气病给踢出来了！”说着就握着小鸡鬼哭狼嚎起来，大家一时惊愕，武斗自停。这时陈又亮破涕为笑，原来是假借卵子来退敌的。陈又亮后来在美国得博士、做教授。二十多年后回台湾看我，说：“我一看到过去的老情人，就对她们丈夫感谢万分。——所有老帮子都归他们，所有新枝嫩叶都归我，焉能不感谢、焉能不感...
201.帮孟大中伪造文书.txt	3	LAFLZ-051	我一身傲骨、自命不凡，但在待人接物上，却从无满脸骄气，不但休休有容，并且乐于与人为善。我有个好朋友，物理系的孟大中。孟大中的父母早在印度离婚，离婚后他和弟弟都随父亲到台湾读书，母亲仍在印度。有一次聊天，我足智多谋，提到：如果离婚时，离婚证书上兄弟跟了母亲，那么兄弟两人即可视同侨生，不必当国民党的鬼兵了。孟大中听了，为之心动，希望我帮他假造一张离婚证书，我说可以，可是其中法律问题得找施启扬。于是到法学院找到施启扬，告以原委，遂由施启扬起章，捏造了一封符合当年印度离婚情况的“离婚书”，其中每一细节，包括币值换算，都做得...
203.五十年是什么？.txt	11		不畏浮云遮望眼
203.五十年是什么？.txt	17		原来是胡适写给他的族弟的，原来他们都是绩溪胡家。这一家族，他们分别流亡到台湾岛上，但是，岛孤人不孤，在他乡，他们又重聚了。
203.五十年是什么？.txt	19		胡适写给“汉文弟”的，本来是王安石《登飞来峰》诗中的最后两句，全诗是——
203.五十年是什么？.txt	25	LAFLZ-052	不畏浮云遮望眼，
203.五十年是什么？.txt	29		全诗把王安石因寄所托的伤心，挥洒无余。胡适以“胡笔徽墨”出之，也别具怀抱。我每事流连，允称眼福，仰止之情，不可掩也。
203.五十年是什么？.txt	31		五十年过去了。胡适早已墓草久宿；“胡开文”也被银行拍卖，倒店异乡；胡汉文退而卖水果、卖台湾玉以死，一代文物，俱成云烟。偶过重庆南路，浑忘当年曾有笔墨之庄于斯，既茫然无人指点旧迹，复惘然前尘不可复识，以浑忘出之，正所以结之也。
203.五十年是什么？.txt	33		二〇〇六年九月十八日办公室传来，有称胡适为大伯者，持文物求知于我。我笑说胡适在家为老幺，何来大伯之称？此公可疑，要查问清楚才好。隔天得知，说此公胡姓，自称持有胡适给他父亲的条幅与对联云云。我闻而好奇，乃电话此公，他自道胡适是他族伯，他家曾开笔墨庄。我问你老太爷是否“胡汉文”，他说正是，他奇怪我说得出他父亲名字。我说更奇怪的是我可以说出你手上收藏品的内容，当下我背出王安石的诗，他更奇了。他立刻说要来看我，两小时后，他出现了、胡汉文之子出现了、胡适的族侄出现了，半百年纪，却不无风霜。他打开包包，尘封般的一卷，最后赫然出...
203.五十年是什么？.txt	39		现已夜深，胡适墨迹下的王安石，安睡在我家的“最高层”里，“浮云”都不见了。五十年过去了，五十年是什么？五十年不是什么，它只是子夜中的无声欣喜、长夜里的一声叹息。
204.我与《自由中国》.txt	3	LAFLZ-053	我做中学生时候，就对中国的思想家胡适有过很深的研究，我写过一篇《关于<胡适文存>》，陈世熙那时正在台大法学院办《这一代》，他看中了这篇文章，愿以胡适给他们杂志的题字——“为者常成，行者常至”来换，我同意了。不料台大训导当局在审稿时认为有问题，不准登，陈世熙就还了给我。过了两年，我已是大学生了，陆啸钊办《大学杂志》，他不在乎，遂拉去登。刊出后近一年，“罗”忽然提议说：“何不寄给《自由中国》？他们一定登！”我过去认为《自由中国》高不可攀，想都没想过，经她提议，我就删了一部分，由她誊好，寄给《自由中国》。
204.我与《自由中国》.txt	5		一九五七年三月一日的《自由中国》第十六卷第五期上，登出这篇文章，改名《从读<胡适文存>说起》，雷震立刻写信给在美国的胡适，特别推荐这位对胡适有独到研究的专家，这是胡适后来告诉我的。这是我跟《自由中国》结缘之始。
205.《自由中国》十年.txt	3	LAFLZ-054|LAFLZ-055|LAFLZ-056	回想《自由中国》杂志驰骋十年的特色，正在它单纯的讲了真话，它的主轴是提倡自由民主，千言万语在“与朝廷争胜”（这是当年苏东坡的“毛病”），真了不起。但我常常想，当《自由中国》被封杀后，影响一时的掌声歇后，平心而论，究竟这个杂志影响了谁？除了我李敖能够延续这一“与朝廷争胜”的风骨与干法外，它又影响了谁？我找来找去，实在找不出一个响当当的名字。其杂志存则义举，其杂志亡则义息，不是吗？看看我台中一中的同学施启扬，他当年和我一样都是为《自由中国》写文章的大学生，唯一不同是我用真名“李敖”，他用笔名“扬正民”，在雷震死后问世的...
207.打破了别人的梦.txt	3		有一次，雷震愤愤不平的向胡适说：“胡先生啊，我们《自由中国》讲了真话，我们指出‘反攻大陆’是不可能的事，为什么我们讲了真话，反倒被围剿？这公道吗？”胡适答道：“问题不在你们说了真话，问题在你们打破了别人的梦，打破了千千万万人共同的一个梦，即使那是个迷梦。你们打破了别人的梦，别人自然就恨你们了。”
207.打破了别人的梦.txt	5		这一对话很有醒世的作用。原来人间的问题有时不是你讲了真话那么单纯。雷震太单纯了、胡适太世故了。
208.所谓“中华台湾民主国”.txt	1		所谓“中华台湾民主国”
208.所谓“中华台湾民主国”.txt	3		又令人遗憾又莫名其妙的是，雷震在联合国赶出蒋政权后，居然在一九七二年一月提出所谓《救亡图存献议》，开宗明义宣称要改“中华民国”国号，从速宣布成立“中华台湾民主国”！“以求自保自全，并安抚台湾人，开创一个新局面”！他的怪论，一来显示出他的爱国，竟不过是爱小朝廷以求自保；另一方面，他虽非台独，却无异台独。难怪海外台独如获至宝，《台湾青年》第一七二号、《台独》第三十五期，都为他广为散播了。雷震真可怜，他办了十年《自由中国》、坐了十年大狱，最后竟自己糊里糊涂否决了自己。至于和他一起下狱的傅正，出狱后索性与台独党走在一起了。...
209.选择了胡适.txt	1		选择了胡适
209.选择了胡适.txt	3		一九四九年我到台湾，最强烈的感觉是孤单与封闭，国民党疯狂杜绝了资讯，并用疯狂而严厉的手法，查禁了书刊。我没有任何导师、任何朋友，可以讨论。我从上海带来的一些书中，有《开明少年》等左派刊物，同学朱广诚借去看，立刻被他大哥下令还我，并转告我不要借这种书给他弟弟看。我完全落单了。左派思想断了线，难乎为继了。这时美国宣传品进来了。由美国新闻处大量而廉价输入了美国。国民党政府对宣传美国是放行的，我们那一代人，因此对美国有好感，至少向往美国是我们在苦闷中的一道憧憬与清凉。美国总比国民党好啊。国民党政府另外一种放行是没有查禁胡适...
210.综论胡殷.txt	3		我在台大时，所佩服的在台湾的前辈人物，只是胡适、殷海光而已。我后来的发展，和他们比较起来，可这样说：胡适得其皮，殷海光得其肉，真正皮肉相连的，是硕果仅存的李敖。李敖的际遇比胡适、殷海光坏得多：第一，胡适、殷海光出道时，整个原野是大陆，李敖只剩下台湾；第二，胡适、殷海光有正当职业，并且是大学教授，李敖却一直被封杀；第三，胡适、殷海光赶上知识分子被尊敬的最后一代，李敖则碰到经济挂帅、武士刀挂帅、知识分子不帅的时代；第四，胡适、殷海光都没因思想和先知坐牢，李敖却饱受皮肉之苦。所以，李敖虽然皮肉相连，却生不逢时，也不逢地。...
210.综论胡殷.txt	5		PLAYBOY：在思想上，你自承深受胡适和殷海光的影响，究竟影响在哪方面，是否对自由主义的坚持？
210.综论胡殷.txt	17	LAFLZ-057	任何思想家都有胸襟希望后一代超过他们，龚定盦说“别有狂言谢时望”，我想，我这最后的狂言，就是我对他们最大的敬礼了。
211.足道与不足道.txt	3		扼要的说胡适在台，两事足道：一、为《自由中国》撑腰；二、表示反对蒋连任。殷海光在台，一事足道：在《自由中国》写文章。其他知识分子，就反极权而言，皆不足道。中国古话说唯“上智”与“下愚”最难移，意思是最聪明的与最笨的你最难改变他。知识分子在一般的印象中接近“上智”，但是这个岛的知识分子却无法这样接近，他们实际是知识上的“下愚”：他们除了跟着国民党一块儿呼吸外，“整体的学问”学得是鸦鸦乌的，然后就靠“本行的学问”那点讲义和心得，在学界里霸占码头，做终身职万年教授。像戴高乐看不起所有的法国第四共和的政客一样，我看不起所有...
213.孙玉华为我照裸照.txt	3		入伍训练的活动不全是武的，也有文的，例如讲演比赛等等。讲演比赛，当然我讲得最好，但是内容思想有问题一箩筐，当然没上名。陈汉卿说同学们要给我第一名，可是指导员于建业却扬言要禁我的足。郑清茂告诉我，队长刘勤跟他们党员说：“李敖当然说得对啊，可是这是军队呀！”
213.孙玉华为我照裸照.txt	5		虽在军队，我仍展示出我又守原则、又粗犷、又狡猾的一面，我曾声言：“大丈夫要能软能硬、软中带硬、软硬兼施、能屈能伸、粗中有细，方能在军中混。而这种特质，正好就是鸡巴的特质。”为了加深这一特质，并为了展示入伍训练带给我的好身体，以及我对人袒裎相见的祢衡式坦白，洗澡时，我特别让孙玉华为我照了一张全身正面裸照。我还特别题诗一首，诗云：
214.陶冬冬为我画裸画.txt	3		孙玉华为我照的军中裸照，林行止写文称赞“李大师真是文采风流”。我曾公布在《李敖回忆录》里。出书后，周玉蔻在“飞碟电台”访问我，事后打趣说：“你的回忆录我看过了，很小。”我佯装生气，正色警告周玉蔻：“你给我说清楚，是什么很小，是照片本身小呢？还是照片上那一部分小？”周玉蔻大笑，赶忙说：“是照片小！是照片小！”我曾对人声言：你可以诽谤李敖“大头”，这可算言论自由；但不可诽谤李敖“小头”，这乃是有眼无珠。我对“小头”的保卫战，是不遗余力的。大陆名画家陶冬冬画了李敖出水裸照，发表心得说：“那部分要故意画得小一点，写实是不行...
215.不肯入国民党.txt	3		军中编制学共产党，在队长以外。设专查思想的指导员，也就是政工人员。指导员于建业是山东即墨人，脸黑即如墨，为人有趣而阴险，常在和我嘻嘻哈哈中较劲。有一次专题讨论会，大家要写有关“五大信念”的心得，他跑过来半真半假的对我说：“人家都说你不是好人！”过会儿又来看我写的东西，叫我一一讲给他听，他一一反对：“这些话，根本都不能说！”“你对社会专挑毛病，跟马克斯（K. Marx）一样！”我做了一个戴帽子的手势说：“吓！帽子上来了！”他说：“你看，马克斯自传就是你这个样儿！”我说：“我没看过，不知道是怎么个样儿。”他又改口说我心...
215.不肯入国民党.txt	5		在半年受训期间，国民党千方百计，拉同学入党，最后，使出撒手锏，说不入党的会被分发到金门前线，而那时的金门是八二三炮战的极危险地带。在这种撒手锏的威胁利诱下，仅有的少数非党员同学，也大都入党了，可是我不为所动。指导员对我说：“李敖你不怕去金门？”我说：“我不怕。”他说：“你很优秀，我们国民党没拉到你，很可惜。”我说：“你们拉到一个贪生怕死、为了怕去金门而入党的李敖，才真可惜呢！”他说：“你不入党，你在台湾活下去，会永远不方便。”我说：“我准备死在金门，没什么不方便了。”他听了，摇头而去。好玩的是，最后我竟没有给分发到...
219.兵器排排长.txt	3		四月二十九日消息传来，我又被分发到第四连做兵器排排长。五月二日我离捜索排：老兵集资送我一个热水瓶，又夹道欢送的场面甚动人，也真是大场面！有的战士叫着说：“你的故事还有好多没有讲哪！”到第四连后，连长自俞克勤以下，对我都另眼看待，俞连长好意，下令为我架一克难桌，桌面是王排长的箱子……又把副座的灯架给我，又送我一水杯。副连长把内衣裤借我，连长也送我内衣裤。几十年后，我怎么也想不起来为什么李排长竟狼狈至此，穷得连内衣裤都缺货！
