file	line	covered_ids	context
027.历史会证明我们同归于尽.txt	17		最后，我必须要说的，当时在第二次世界大战，罗斯福派他的特别助理霍普金斯（Hopkins）到苏联要帮助苏联，德国人打苏联时丘吉尔发表一项谈话：“你们知道我是一直在反共的，现在因为要开辟第二战场，所以我们要援助苏联。”霍普金斯去谈判时发生了一则笑话，谈到各地方的军队时就谈到教宗的势力，斯大林很奇怪地说：“教皇有多少军队？”这话传到罗马教宗的耳朵里，教宗说：“告诉我的孩子约瑟夫（Joseph，斯大林的小名），他可以看到我的军队在天上。”我是教皇，我有军队，军队在天上。
028.长廷啊，不要在后台唱戏.txt	47		李委员敖：谢谢！就是你赞成陈水扁当立法委员时说过的这段话，我很高兴你有这样的默契，不会踩到地雷。李杰李部长，本席绝对不是用这段话来否定你，上次本席在国防委员会时曾请教你，是否试着以租借武器的方式租武器，你说你们试验过，但没有成功。请问这是军人的态度吗？为什么第一次不成功，你们不能两次、三次地再试验呢？英国丘吉尔先生可以花这么多时间去试验，最后说服了美国人，你们呢？在此，本席再说一次，李部长，依你这么正直的性格，是干不久的，上次我曾举岳飞的故事告诉你，岳飞当时是骄兵悍将，北伐打不赢敌人，但却又是一个大将军，而最后之所...
028.长廷啊，不要在后台唱戏.txt	151		今天又一个问题出现了，大陆如果是匪区或是中国，他若是个穷光蛋，我们躲他远一点也好，可是现在麻烦了，他有钱了，我们现在有问题了，我们要共共产党的产不是吗？我们要占他们的便宜，这个时候如果我们不中国了，对我们是什么感觉？为了躲这个字眼，长廷兄，我们付了多少代价？为了共产党新华社、人民日报报导的不好，今天在你行政院长任上可以把他们的记者和报导推出去，或者暂时推出去，请问对我们所谓的自由民主形象是多么坏？值得吗？这种事情值得发生在那么优秀的谢长廷院长任内吗？
028.长廷啊，不要在后台唱戏.txt	157		李委员敖：谢谢你，我总算抓到你一句yes 。我必须跟你讲，为什么我们国防委员会会谈到杜正胜？你晓得那句话——教育是最廉价的“国防”。对于杜正胜，长廷兄，当年我们两人和林永丰医师游阳明山，我跟你讲了一句话也许你还记得，我说真正的问题是民进党对我们是什么？你说民进党对我们是汉献帝，它代表了正统。今天你抓到了正统，从政治斗争来说，我又想起了十几年前和你说过的话，我曾说你们不要赶走国民党老贼，因为老贼对你们而言是好的，只有老贼才证明国民党是多么黑暗、多么丑陋、多么恶心、多么使我们发笑。老贼赶走了，这么好的道具就没有了。今天...
029.他们忘了站在第一排的要犯.txt	23	LAYTAS-018	总统已于7月11日派专人送聘书来，聘我为有给职国策顾问。相信此事跟您的请命有直接关系。本来猜测总统身边的大老看不过去，因而建议的结果，原来这位大老不是别人，是立法委员李敖。古人有不求禄、禄亦弗及的情形。如今我虽不求禄，禄却及之。除了衷心感谢之外，夫复何言！我目前从事英翻中工作，行有余力时，阅读《西藏生死书》《达赖生死书》等作品，颇有心得。所谓“未知死、焉知生”，孔子错了。您的前妻胡因梦应该早已参透生死。我父亲是曹洞宗的和尚，我却曾是基督教的传道人，我一直想好好写一本书，把这一辈子短短的人生旅程中所见所闻所思所悟写出...
029.他们忘了站在第一排的要犯.txt	29		2005年8月30日报载：“民进党耆老黄富竟成游民，国策顾问黄华胞兄失忆昏倒无人问，送进游民收容所，同居人和黄华未处理”云云。当年黄富曾找我为他出版《三圣会谈》译本，是旧识。他后来参选过民进党主席。我不忍见其82岁时竟潦倒至此，乃转请谢长廷照顾他，是继为林弘宣请命后又一执言，可是没有下文了。
030.民进党中有我“卧底”的.txt	5		林浊水当年跟我办过党外杂志，称我为“贤者”、为“老大”。在立法院重逢后，互开玩笑。我说你别忘了你是小弟级的，你书面称呼我是“老大”。他笑着说：“当时年幼无知呀！”林浊水好谈“台独”理论，但不能自圆其说，结果头脑愈用愈糨糊。他很努力，但多弄错了方向。他最后和李文忠一起辞职，只知“自杀”以谢国人，不知“宰扁”以谢国人，真是蠢人一对。他不失为好人，但“死”得太软弱了。
030.民进党中有我“卧底”的.txt	15		这是我对许荣淑的最大支持。10多年后，我们重逢于立法院，她代表民进党到国防委员会来护航，做投票大队，所有丧尽正义之行，都埋头为之。她私下向我说，她不能不配合党的指示，不然她的不分区立委就给撤销了。我反问她，怎么和国民党一样了？我们当年共同的理想呢？她苦笑摇头，惨然不答。我在立法院，每次看到她都觉得乌云盖顶：可怜的许荣淑，她怎么变成这样子，这就是我写文章拥护的许荣淑吗？
030.民进党中有我“卧底”的.txt	23		当年雷震案发生时，胡适先生在美国，他愿意回国为雷震作证，做他的人品证人，由于他的人品这么好，所以不可能会是一个叛国的人。
031.我炮口转向了.txt	3		我的朋友苏秋镇是立法院有史以来最破纪录的，他做立委的时候，炮声之多、火力之猛，令国民党头痛万分，也令所谓党外人士康宁祥之流为之汗颜。以立法院71会期为例，质询期间，立法院立委共378名，其中老贼278名、海外贼30名、台湾增补选70名、党外立委有11名，书面质询次数，国民党526次、党外621次，其中苏秋镇一个人就占了426次！占全部立委质询次数37%强，超过1/3！而康宁祥呢，却只有3次！还赶不上苏秋镇零头的1/8！另外在发言方面，发言总次数是4435次，党外受发言限制，只占1306次，其中苏秋镇虽受发言限制，但...
032.李文仪与潜艇采购.txt	7		李委员敖：主席、各位列席官员、各位同仁。部长，林肯总统在开国务会议的时候要先讲个笑话，他不是不尊重国家大事，而是让大家稍微轻松一点。本席也先讲个与我们的前途有关系的笑话。前几年，我在中天电视台做节目，在化妆室碰到周守训的太太汪用和，我向她开玩笑：“用和，你去买乐透，中奖以后我把我太太丢掉，你把周守训丢掉，我们两个人拿着你中奖的钱远走高飞。”汪用和答应了，而且她很得意地把这件事情告诉每一位女主播，结果被一位女主播听到，她的名字叫侯佩岑。侯佩岑过来偷偷跟我讲：“李大哥，如果我去买了乐透，中了以后你要不要跟我走？”我说：...
032.李文仪与潜艇采购.txt	25		你们都看过马克·吐温的《汤姆历险记》，小顽童汤姆·莎耶的姑妈要他刷墙，他一人刷不完，就把刷墙当做买卖，任何小朋友来刷，要送他礼物、巴结他，才许他刷墙。换言之，你是为我刷墙，结果你得要求我，我才许你刷墙。这是现在美国人的算盘。美国也承认台湾战略利益是保护了美国，现在美日的条约中也涵盖了台湾。既然我们保护了美国，为什么还要花钱？所以，本席说，我们可以不花钱而达到效果，今天所谓的拖是不花钱的；如果要花钱，就没有拖的意义。
032.李文仪与潜艇采购.txt	27		李部长杰：但是，我们和美方谈的时候，美方拿出我们经济的外汇存底那么多等等说法，说我们不穷，为什么还要跟他们谈这些云云……
032.李文仪与潜艇采购.txt	33		李委员敖：我现在念蒋介石时代驻美大使顾维钧回忆录中的一段话，其中提到蒋介石找到了美国大使蓝钦，对蓝钦说自己“执政20年来，我个人利益可以牺牲，国家利益也可以牺牲”，后面这句话好恐怖——又说“原则和正义永远不能牺牲”，当国家利益都牺牲掉了，还有什么原则和正义？所以，蒋介石最后又讲到“我们也要战到最后的一兵一卒”，对不起，李杰部长，你的一兵一卒理论是跟着你们祖师爷而来的，但是，最后连国家利益都牺牲时，战到一兵一卒又有何意义？我认为你们没有好好跟美国人谈、没有跟美国人敲桌子、打板凳、丢茶杯、耍赖！如我一再勉励你的，效法印...
033.去他妈的话.txt	7	LAYTAS-019	李委员敖：主席、各位学者专家、各位同仁。刚才听到博学的李教授说他70岁了，“人之将死，其言也善”，我也70岁了，不过，今天讲的话可能有点恶言。首先，本席要向各位报告，为什么今天谈到本土语言，有这么多人这么热心？我必须说，我们全体都上了政治人物的当。今天我们说要学本土语言、学妈妈的话，我实在忍不住在各位语言学家面前班门弄斧。我们会问，别人为什么不讲台湾话？因为台湾话是本土语言，可是我实在忍不住要说，台湾话难道不是闽南话吗？现在全世界有5600万人在讲闽南话，换言之，有3300万讲这种话的人不在台湾，今天台湾2300万...
033.去他妈的话.txt	9		那什么是我们的语言？容我讲一句话，就是我们今天讲的台湾“国语”，才是我们本地的语言，因为它已经融合了各种的语言。好比我们说商店休息了叫做“打烊”，是上海人讲的话；好比我们说3点半要“轧头寸”，这是苏州人说的话，这些都变成了我们的语言了。我讲一个粗浅的笑话，如果我穿了一件风衣，到了一个巷口看到一个女孩就突然敞开衣襟，北京女孩的反应是“呀！”可是台湾女孩的反应是“哇！”或“哇噻！”因为惊叹的语言都改变了。山东有一个地方的人，如果人家打他一拳，他说：“fen！”可是我们说：“疼死了！”或喊妈喊老天爷，这些语言都是地区性的...
033.去他妈的话.txt	11		今天最惨的是，我们受了政治人物的煽动，要花那么多的时间去研究这些东西，小孩子那么可怜，要花那么多时间学习本土语言，请问公道吗？像山地同胞、高山族的语言，李教授保留了那么多资料，本席赞成研究，也赞成抢救，但是这不是小孩子的事情，今天我们加诸孩子身上的压力太大了，小孩子要学那么多语言，好吗？我们明明知道，在世界的标准之下，很多弱势的语言就是要凋零的。14世纪英国人在教会、大学里讲的是法语，经过两个世纪的努力，英语才出现，今天英语变成强势语言。可见语言本身就是大吃小，我们抢救不来的，我们必须承认有些语言只好任其凋零。今天...
034.军人，谁要你们舞文弄墨！.txt	27		李委员敖：现在媒体这么多，休闲刊物需要人民花钱来给你们浪费吗？你们要干这行吗？我所谓的精简，这就是一个例子。我手上这本刊物是非常老资格的一个烂刊物。国防部总政战部主任许历农上将下台后到我家，我当面指责他，说军方花了这么多钱，办这么多烂刊物，从《青年战士报》到今天的《青年日报》，许历农担任总政战部主任时，自己还参与写社论，我说你写社论、耍笔杆，搞得过我们吗？我李敖是专家，蔡明宪是专家，李文忠是专家，我们都是搞党外刊物的专家，你们根本搞不过我们，花这些钱是浪费。这些事情不需要我们花钱来介绍茱莉亚罗伯茨，所以尽管它是老刊...
035.钢笔事件.txt	9		我在4月12日问行政院长谢长廷：“你现在只走一条军购的路，有没有想到我们还可走另一条‘军租’的路？”我们可以免费取得武器？谢长廷说：“可以，我们可以同时进行。”我当时就要求谢长廷：“OK，我记得你的话，从现在开始同时进行，请你随时报告进度。”以上是4月2日发生的事，当时李部长也在场。现在就请部长报告军租的进行进度。
035.钢笔事件.txt	27		部长很客气地礼尚往来，我借书给你看，你就送了这么名贵的礼物给我。因为我偷偷地打开看过，所以我知道这礼物是万宝龙的笔，这笔值1.2万元。部长，我已在研究室门口贴条子表明不收礼的态度，你竟然还排除万难地把礼送进来。但这样做会出现一个问题，这问题出在万一被谢大宁、民主行动联盟的人看到了，怎么得了？他们会说：“果然，国防部把一大包东西送到李委员的办公室了！”部长，我会洗不清的。所以，现在我要当众退还这份礼。这样做是我对你不礼貌，但我李敖不是这样的人。
036.国家安全局对我下毒？.txt	3		国家安全局是一个神秘的单位，当年成立时炙手可热，主其事者是陈大庆上将，整我们异己分子，无役不与。后来这个衙门愈变愈弱了，原因是它“家法”不太好用了。“家法处分”受到了限制，内控能力就减弱了。到了李登辉主政，跟国安局的关系，迥非蒋氏父子的主奴关系，能力更减弱了。对这种衙门，“内斗内行，外斗外行”，八字论定而已。它的局长宋心濂裸毙中国大饭店地下室后，殷宗文继起，所作所为，悉以非法为李登辉搞钱为要务。殷宗文最后因病下台，丁渝洲继起，细人细务，蔚为局风。2000年所谓总统大选，由他分别向五组候选人马做简报，向我也演出一番。...
036.国家安全局对我下毒？.txt	7		还有一次，陈境圳告诉我，国安局私下派人送办公室每人过年礼金3000元。我不动声色，悉数汇回，弄得薛石民大窘。他出面请我在来来12楼吃饭，说：“李大师啊，每人3000元，3000元能收买谁？你太认真了。”我说：“3000元的确谁都不能收买，但3000元可以投石问路，说明你能收下3000，就能收下3万，将来说不定有什么有关李敖的事，你们国安局就有管道了。”
037.安全不是黑暗作业的护符.txt	9		本席今日的发言并非针对局长个人，请你不要误会。本席只是要指出来，今天就是个典型的例子，你们不相信我们，认为我们会泄密，给我们看的文件居然要收回，没把我们立法委员看在眼里。而你们所谓的机密又到底是什么？记得贵局的刘冠军是以什么方法离开台湾的吗？请局长告知。如果你不说，就由本席来告诉你。
041.副局长要毒死谁？.txt	37		李委员敖：3月28日本席和薛局长的对谈当中，薛局长说：“我们要和我们的律师研究。”那个律师何在？如果没有请律师，如何与律师研究？
044.局长想赖？.txt	77		李委员敖：所谓停止关系，是不是说台综院成为债务人，欠国安局钱？
045.香蕉好吃吗？.txt	17	LAYTAS-020	依本席厉害的标准，上述的这一番话可说是非常温柔、客气。在此，本席要告诉你一个本席经常讲的故事：林肯总统曾说过某人是政敌，要消灭他。但过了两天，有人看见他和这位政敌手拉着手，就奚落他说，你不是要消灭你的敌人吗？怎么还拉着他的手？林肯说，我不是消灭了嘛！因为他不再是我的敌人，他是我的朋友。同理，我们现在还在用蒋介石时代老的思路，对中国大陆处处设防，认为共产党是坏的，是要打倒的，这实在不该是国家安全局局长应有的视野。今天，我以老大哥姿态，劝你要放宽视野，正是因为你没有放宽视野，才会陷入像罗太太、像台综院讨债这样的事件中，...
046.周公何辜啊！.txt	3	LAYTAS-021	杜正胜比我小9岁，今年也63岁了。他是全世界最丑的教育部长。其为人有三好：好抬杠、好睡觉、好挖鼻孔，并且挖下的鼻屎还偷偷抹在立法院桌子底下。他是中国古典史学的研究者，他本来还循规蹈矩，抱外省学阀许倬云的大腿，后来被李登辉勾引，变成本土派了。问题是他头过身不过，本土的头通过了，后面却卡住个中国古典史学的大屁股，把大屁股变为本土，技术上做不到。所以自我人格分裂，正应了易经“明夷”的卦。他的宝贝儿子叫“杜明夷”，一般人不知道这名字起得有点学问，“明夷”是坏的在上，好的在下，才智升不起来。黄宗义《明夷待访录》序里说“夷之初...
049.杜正胜听训.txt	11		那什么是我们的语言？容我讲一句话，我在台湾连续住了56年，我们今天讲的“台湾国语”就是真正具有台湾特色的语言。你去大陆，人家一听就说你是台湾来的，因为北京人讲“胡同”，台湾人讲“胡同（二声）”，北京人讲“垃圾”，台湾人讲“垃圾（乐色）”，所以人家一听就知道你是台湾来的，我们台湾话已经融合了很多语言。我们会说：“9点钟打烊。”这是上海话。我们说：“3点半轧头寸。”这是苏州话，结果这些语言都变成了我们的语言了。包括感叹的语言都是如此，如果我半夜穿了一件风衣在小巷子里，看到一个女孩就突然敞开衣襟，北京女孩的反应是“呀！”...
049.杜正胜听训.txt	13		闽南语的问题在哪里？不是不该学，而是来不及学。请问你要花多少时间去造一部闽南语的《史记》？要花多少时间去造一部闽南语的《明史》？我们今天谈中国文化，把文言文赶走，其实即使不赶走，你们看的古文书也不会超过12种，不过就是《四书》《唐诗三百首》《古文观止》《红楼梦》《水浒传》《西游记》，真正的古书有10万种，杜正胜部长最清楚，他最内行。部长，你有这么深厚的中国文化的底子，你故意把它压住不动，在台湾推波助澜，受了李登辉的影响，你们推动一个错误的教育政策。为什么说不能讲闽南话？因为文字跟不上。为什么我们欺负30万的原住民族...
050.逼李远哲道歉.txt	45		李委员敖：请容我讲《蓝色的毛毯》所写的故事。那是讲俄国地主恶霸欺负一个农民，抢走他的蓝色毛毯。农民很生气，但打不过地主，遂跑到山上隐居起来。有一天山下锣鼓喧天，他很好奇下山来。大家都指着他说：“就是他！就是他！”把他吓死了，又听说：“传过来！传过来！”把他的蓝色毛毯传给了他。大家告诉农民：“我们把地主恶霸抢走你的蓝色毛毯还给你。为什么我们可以主持正义？因为我们革命成功了！”农民很感动并且哭了起来。
051.挖苦谢长廷.txt	19		10年前你在立法院、站在我现在这个位子上曾经说：“小官大责任，大官小责任，行政院长无责任。”猪八戒讲过一句话：“当家方知柴米贵。”你从我这个位子到了你现在这个位子，这才知道了院长要负责任。你曾寄给我一份《谢长廷通讯》，上面提到“放下手中所有，怀抱台湾未来”。身为你的老大哥，我告诉你你现在有两条路，一条是干不下去就辞职。由于结构性的原因使你干不下去，5年来明明是反对党居多数，民进党却违背了政党政治的原理，不让多数参与政治，也不尊重多数。我们也承认，多数里面有些败类，有些国民党就是败类，今天在马英九带领之下，可能要配合...
053.护航丑证.txt	91	LAYTAS-022	李委员敖：主席、各位列席官员、各位同仁。本席要先向主席表达我的基本立场。中国有一句古话：“豺狼当道，安问狐狸？”真正的大问题没有解决，解决小问题是没有意义的。我讲过，为什么卖房子、卖地，基本上就是为了军购。因为钱不够，要把钱给美国人。基本问题在这个地方。基本问题不解决，预算统统冻结。我要逐条反对，统统反对！
053.护航丑证.txt	177		李委员敖：主席、各位列席官员、各位同仁。本席认为必须厘清基本形态，孟子曾经说过医生喜欢把人看活，而卖棺材者总是喜欢人家死亡，职业绝对会影响人的想法和性格，本席认为今天问题并不在于总政治作战局这位将军要记小过或记大过，这位职业军人目前在国防部总政治作战局服务，请问全世界有哪个民主国家的国防部设立总政治作战部或总政治作战局？都没有，只有共产国际才设立类似的单位，国民党学共产党总政治作战的型态，在国防部下设立总政治作战部，目前缩小为总政治作战局，过去这个单位一向跟着政策走，浇你冷水，扯你后腿，和你捣蛋，他们之所以能在这个...
057.李敖就军购案说帖.txt	9		国防问题的核心是军购问题。在军购问题上，台湾朝野都上了大当，变成一群混人而不自知。所谓混，因为有5个先决问题尚未澄清，就群起蠕动、抢着付钱了，其实全弄拧了。
057.李敖就军购案说帖.txt	21		D.这一否决内幕，李大维分别于1985年11月27日、1986年2月13日，走访众议院外交委员会幕僚长布雷迪（Jack Brady）及资深幕僚古力克（Lewis Gulick），得到证实。所谓《与台湾关系法》保护台湾之说，依法无据、于愿一厢耳。
057.李敖就军购案说帖.txt	61		A.不过，细核《与台湾关系法》原文，第二条B项第五款明定美国“以防御性武器供应（provide）台湾”，所谓“供应”，并不是军售或军购，它可以解释成“赠予”，解释成“求你收下”，解释成“我不要了，放在你家”，解释成“为了保护我们‘美国政治上、安全上与经济上的利益’，请你笑纳，多多使用”……这是英文provide一字的真义与正解，provide从来没说是买卖，既无硬性的买卖字义，为什么美国方面一定要硬性解释成军售；而台湾方面一定要硬性屈从为军购？就美国说来，这不是欺负人吗？就台湾说来，这不是贱骨头吗？
057.李敖就军购案说帖.txt	79	LAYTAS-023	英九主席老弟，关于军购的案子，你身为国民党党主席，美国找上了你，民进党找上了你，18日报载民进党明指马英九应对军购案提出一套完整说法，“不能一下推给国民党团，一下又推给亲民党主席宋楚瑜”。另一方面，国民党等又实际上以你马首是瞻。The buck stops here.大局唯你是问，一人系成败关键，已无可推托，因此我特别写这封信给你。为免误解，此信不谈易滋纷扰的两岸政策或两岸定位，也不谈台湾是否该走中立化路线或该走哥斯达黎加式的只有警察没有军队的路线，我只是擒贼先擒王式地锁定祸头子美国和头子你，以谋釜底抽薪之计，在根...
057.李敖就军购案说帖.txt	85		当年严复的美丽译文是：
057.李敖就军购案说帖.txt	101		遗孀退税，国税局竟问死期于亡者，赫然provide在焉，是由亡者供应（provide）死讯也。小马哥别以为此系纯笑话，美国以价值7亿5200万美元的长程预警侦测雷达给“凯子”台湾，说有助于提前7分钟得知导弹过来云云。可是，以台湾海峡纵深太短，得知导弹来时，导弹已在台湾头顶上了，抢救不及，只好等死。“凯子”台湾花了230亿台币买了这玩意儿，唯一效果是早知死期7分钟，此与亡者自报死期于国税局何异？美国高价卖给凯子台湾的是他们雷神公司FPS115“铺路爪”相位数组雷达，有效侦测距离3000千米，可侦测到俄罗斯来的导弹，试...
059.小马哥黄牛了.txt	23	LAYTAS-025	马英九是个好人，但在台湾搞政治，似乎误人误己。政治是要“搞”的，但他却很疏离，看来有点君子之交。不过，君子之交，未可施之于政治，政治是结交，是杂交，是不可开交，岂容拒人千里之外？小马哥的毛病是拒人千里之外，对人既不推心，亦不置腹，更严重的是，更不宽衣解带，所以引起许多“单恋者”的转变。很多女人一开始喜欢他，喜欢到后来，全无下文了，甚至有的骂他了。这对他说来，实不公平。这些女人可谓“求欢不遂，愤而行凶”派，其实男的也有。马英九结束了一代，却未能开创新局，政治走向上，他甚至“右派”得比他老爸还反动，这是很可惜的。小马哥...
061.只要掐住马英九.txt	55		我常说台湾以民主自豪，但台湾的民主是假的。证据之一是看它的在野党。在野党自国民党以次，占了半数以上所谓国会席次，却被占少数的民进党牵着走，全世界哪有这样窝囊的在野党？这不是假民主是什么？
061.只要掐住马英九.txt	59		立院开议倒扁、挺扁相争不下 李敖打油诗掐马英九脖子
061.只要掐住马英九.txt	61		立法院开议第一天，蓝绿对决气氛浓厚，行政院长苏贞昌的施政报告，遭国亲等在野党杯葛上台受阻；无党籍立委李敖还作三首打油诗，要掐马英九的脖子反军购、删国防、移民生、救台湾；倒阁不限一次。他还说，他不会像施明德一样走上街头静坐，他会做些适合他年纪与智慧的事情……
062.公听会听我言.txt	11		我们曾问过李杰，买了武器后，台湾能守多久？他说可以守14天，本席查阅记录后发现，所谓守14天是出自美国的要求。守14天之后美国会不会来？李杰不便说，因为美国并没有答应。美国是根据《与台湾关系法》决定要不要来，而《与台湾关系法》有两个重点，一是美国自己保持打击的能力，一是对台湾严重关切。本席在给小马哥的信中特别提到，美国众议院主席主张订定《台湾保护法》，但是后来并未通过。可见美国立法并不是要保护台湾，只是严重关切；所谓严重关切，充满了解释的弹性。美国曾于1956年、1975年、1976年、1979年四度表示严重关切，...
064.书个鬼面！.txt	7	LAYTAS-026	李委员敖：主席、各位列席官员、各位同仁。昨天你们是丑媳妇不肯见公婆，可是按照我们北方的俗话是丑媳妇总要见公婆。昨天你们一个人都不来，今天才看见人。方才谈到黎明基金会，你们一定想不到，本席是支持你们的。这些老将们不可以用这一种手段，他们没有花钱，居然想要黑吃黑，这是不可以的；可是他们的用心是好的，他们怕把钱拿出来之后，给华视乱糟蹋了。所以，他们的用心是好的，可是理由与立场是错的。本席是很公正的，该怎么讲话就怎么讲话。本席的老问题又来了，请问部长，如果现在共匪打过来了，我们可以守多久？
064.书个鬼面！.txt	99		李委员敖：你这是胡扯。本席念一段你的报告内容，你说：“我们可以撑两个礼拜以上，等美国来救我们；美国如果不来，我们就干到一兵一卒。”所以我们被美国人摆了一道，我们稳死的。我们可以同意通过军购案，但今天我还是要你的一句话，即你必须明确告诉本席，美国到底会不会来？如果美国还是说“严重关切”，这就不行。
066.臭骂苏光头.txt	13		今天，我看到李远哲这封信，后面两句话说，“无论对或错，我都必须支持自己的国家”。这句话用了引证号，表示说它有所引证。英文报里面没有讲出来他怎么引证的，但是我今天就show一下给院长看。这是190年前美国海军少将德卡特（Decatur）的一句名言，这句话是：“为了国家，为了我们的国家，不管它是或非、对或错，感情的原因，它是我的国家，我就要支持它。”李远哲的翻译有点拖泥带水，可是，李远哲说他并不赞成这句话，意思是他认为真正有理想的人要对是非负责，而非纯粹地爱国的问题。李远哲此言让我有点感想，想就教于苏院长。李远哲所谓的...
066.臭骂苏光头.txt	85		李委员敖：我的态度如何不用你管，这是主席的责任。我现在念给你听，我们的地下大使李大维曾在立法院亲口说：“台湾变成废墟，美国人就不来了。”现在台湾会不会变成废墟？按照美国国防部的评估，45分钟后，台湾就失去制空权。台湾会不会变成废墟？我们买这些武器，结果是美国人不来了，请问，我们买这些武器做什么？李部长，不许你讲话。
066.臭骂苏光头.txt	107		李委员敖：没有用，我现在只告诉你要如何解读，美国人如果不来，我们怎么办？按照《与台湾关系法》，美国人只说：“台湾海峡有情况时，我们严重关切。”他们并没有说要出兵。可是，从1956年以来，全世界有4次世界局势混乱时，美国都说“严重关切”，结果是按兵不动。依照地下大使李大维的说法，台湾变成废墟后，美国人不来了。可是，台湾会不会变成废墟？根据美国国防部的军事评估，台湾守不到14天就会变废墟，所以，我们现在说要买武器，不是该不该买的问题，而是买了之后，美国人也不来救我们，我们变成废墟，这不是白买了？我今天跟你争执的是这一点...
066.臭骂苏光头.txt	181		苏院长贞昌：委员，真的是应了一句古话：发言盈庭，敌军已兵临城下。我们从来没有看过一个国家不自己保卫自己，没有决心防卫自己，却要依靠人家。如果这个论点可以成立，我真的是不敢想象。
066.臭骂苏光头.txt	183		李委员敖：请你停止，我懂你的意思了。请你告诉我：为什么哥斯达黎加这个和我们还有“邦交”的国家没有军队？为什么冰岛没有军队？难道他们没有保护自己的决心吗？为什么这两个国家没有军队？实际上，台湾的军队保护不了人民，我已经说过原因是什么了。按照美国国防部的评估，在第一波作战时，45分钟以内，我们的制空权就丧失了；台湾国防部给的战备名额是12万人，台湾可用的兵力只有27万人，在几天以内就打掉了12万人，这个仗能打吗？你们只向台湾人说“台湾人不是被吓大的”，所以我们要保护自己，要用国防保护自己。可是你有没有告诉台湾人和台湾青...
067.用旧作作弄“小亨利”.txt	25		李委员敖：里面谈到“文人领军”，今天你的报告里面又有“文人领军”，你有没有核对一下，这本书里面有10个重点，在成书之后14年的今天，你当了国防部副部长，陈水扁当了所谓总统，你有没有觉得自己言行不符？我不勉强你现在答复我，你回去想想看，可以用书面答复我。
068.“你今天坐下的话，我就躺下来。”.txt	51		我告诉你怎么样挡住敌人，古代的方法很多，第一是念左传，敌人来了背经书；第二是念佛经；第三是把女人的裤子脱下来，用阴部对准敌人的大炮，这是清朝末年所谓的“阴门阵”；第四个就是你们现在用的方法。
068.“你今天坐下的话，我就躺下来。”.txt	131		小马哥跟你们都犯了一个错误，都说要拼经济。我告诉你们，两岸问题不解决，经济也拼不起来，在两岸问题这么敌视的时候，经济也拼不起来。今天小马哥、陈水扁都说我们有三个选择。去年5月，陈水扁对《南德日报》说，台湾人民的三个选项是统一、“台独”、维持现状；并不是小马哥这样说的，是不到一年以前陈水扁对南德日报也这样说的。可是我必须告诉你，小马哥和陈水扁都骗了我们，什么是维持现状？维持现状不是不动，维持现状是《国统纲领》的近程、中程、远程。美国大法官霍姆斯说宪法是活的、流动的，维持现状是走向统一，我们《宪法》里面有因应国家统一前...
068.“你今天坐下的话，我就躺下来。”.txt	133		我告诉院长一个故事，陈诚在死前一年跟我说：“今天我们国民党终于知道了，共产党的失败并不等于国民党的胜利。”可是今天小马哥的国民党还以为民进党的失败就是国民党的胜利，他们怎么可以这样不努力啊？他们想在军购案放水啊！你都没有看出来吗？国民党里面看得很清楚，美国下台总统克林顿只有两个保镖，我们已经下台的李登辉却有36个保镖，下台以后总共花了我们2亿台币，在立法院是多数党的国民党委员居然不肯删除李登辉的待遇，这些国民党是有问题的。在我李敖看起来，什么国民党，什么民进党，跟喜欢看到熊猫的小朋友一样，你们统统骗了我们，今天我要...
069.审查“罢免案”.txt	15	LAYTAS-059	李委员敖：主席、各位列席人员、各位同仁。马主席在讲话的时候，发生了两点错误，第一点是将郑南榕当成了民进党党员，这是错的，因为，郑南榕从来没有做过民进党党员；第二点是马主席说丘吉尔说：“对他们伟大领袖的无情，是强大民族的特征。”事实上，丘吉尔没有讲过这句话，这是希腊的布鲁塔克所说的话，是丘吉尔引证他的话。
069.审查“罢免案”.txt	21		今天报上又登出了“捍卫本土政权”，什么是“本土政权”？本席认为没有这个东西，例如讲台湾话，我们说是讲母语，其实全世界的语言学中，是没有台湾话的名称，都是称“闽南话”，而“闽南话”在全世界有5600万人讲，台湾只有2300万人，包括李敖从此不讲普通话，不讲国语，也讲他们所谓的“台湾话”，是2300万人，全世界有5600万人在讲这种话，台湾只占2300万人，还有比我们还多的3300万人，讲我们妈妈一样的话；他们在中华人民共和国，即匪区的福建省南部。我们今天说了半天，要说本土话，即“台湾话”；结果说的是匪区的话，所以，我...
069.审查“罢免案”.txt	37		我再讲一遍，罢免陈水扁的里有很多，可是有一点是非常重要的，我们用名正言顺的理由，不要把我们的目标搞小了。大家想想看，刚才我讲的台湾话，没有这个东西，什么是台湾话？我告诉各位，我李敖到了小巷子里面，看到女孩子过来，我穿的风衣打开了，北京女孩子看到我，说：“呀！”台湾女孩子看到，说“哇！哇塞！”什么是“哇！哇塞！”？它是我们所用的语言，这个语言对我们是是适应的。这是57年来所形成的所谓台湾国语，就是我们共同的语言。什么台湾国语？你用“打烊”是上海话、说“轧头寸”是苏州话，大家都在使用而形成一个语言，这个语言才是真正我们...
