file	line	kind	text	context
020.出版缘起示例.txt	3	keyword_line		一、新纪元出版公司的缘起
020.出版缘起示例.txt	5	keyword_line		在天天在进步的二十世纪七十年代里，出版事业跟其他重要事业一样，已经形成一个大组合。在文明发达的国家中，这种组合，叫做“出版企业”（Publication industry）。“出版企业”是决定一个国家精神动力的企业。
020.出版缘起示例.txt	7	keyword_line		根据最近的联合国文教组资料（UNESCO: Books For All），世界各国出版品总数的三分之二，被十二个国家所包办。这十二个国家中，没有我们中国，——我们占世界人口四分之一的发明印刷术的中国！在“出版企业”上，我们中国是遥远的落伍了！“出版企业”的落伍就是国家精神动力的落伍！
020.出版缘起示例.txt	11	keyword_line		新纪元出版股份有限公司的成立，就是在这样一个博大认识下的起点。这个起点，不但表示海内外自由学人对传布思想知识的信念，更表示了他们在这一共同信念下的精神结合。我们相信：这种性质的结合，将把中国的前途导入正轨，使我们的国家，在回光余烬和盲动损失中走向进步，走向安宁。
020.出版缘起示例.txt	15	keyword_line		二、关于出版缘起的一封信
020.出版缘起示例.txt	21	keyword_line		昨天写的《新纪元出版公司的缘起》，最后收尾原作“走向进步，走向安宁”，后改为“走向进步与安宁”。今早再读此文，仍觉得“走向进步，走向安宁”来得好，所以特写此信，请你代收。
020.出版缘起示例.txt	25	keyword_line		即以这篇文章而论，其于世界观点，“回光”与“盲动”的指出，乃至最后的海内外结合的信念。……都是这篇文章的简炼深刻处。可惜你们这些学法律的傻小子们不能完全得其真味，你们只是了解李敖伟大中的一点渺小而已，真他妈的呀！
020.出版缘起示例.txt	37	keyword_line		中国近六十年来，卓越的个人与少数，可说名家辈出。但在书剑飘零的时代，他们的精神和作品，却往往虚掷或散逸，没有得到持续性的发挥。为了弥补这一缺憾，为了延续已经遗留的种子和已经点燃的烟火，我们决定出版这套《名家文库》来做一点时代的记录。我们希望：从这些记录里，中国的下一代可以窥见上一辈的一些辛勤与智慧，一些轨迹，和一些鸿爪遗痕。我们相信：读者从这一角度来看这套丛书，自会发现推陈出新的意义，这点推陈出新的意义，正是时代演进的基本过程。长江的后浪，必定推着前浪，今日的前浪，也就是昨日的新潮。现在就让我们在浪花拍岸的时代里，...
020.出版缘起示例.txt	53	keyword_line		袖珍版丛书在出版业中，虽有一百多年的历史，但正式建立起水准与声誉还是一九三五年以后的事。
020.出版缘起示例.txt	55	keyword_line		一九三五年七月三十号，美国的《企鹅丛书》（Penguin Books）首次问世，功臣阿伦兰恩（Allen Lane）使袖珍版书一炮而红，六个星期中销出五十万册，从此奠定了它在出版业中的重要地位。
020.出版缘起示例.txt	59	keyword_line		中国的出版业工作者，七年来的持续努力，已把袖珍本丛书的种子带进了萌芽时代，生根、发叶、开花、结果的日子，应不在远，《云天丛刊》在出版原野里忝列“向阳花木”，“早逢春”的机缘，一定不少，于开明思想的推动，自应贡献一点力量。
020.出版缘起示例.txt	65	keyword_line		在全世界的出版事业中，若以出书数量论，其中有十二个国家，占出书总数量的三分之二，这十二个执牛耳的国家中，没有中国——占世界人口四分之一的中国，发明印刷术来促进出版业的中国。这一统计，是我们的耻辱。
020.出版缘起示例.txt	67	keyword_line		有的国家并不以历史文化自豪，但它可以百分之百文盲绝迹自豪，以出版品与人口比例占全世界第一自豪，这个国家，就是冰岛。我们当然不能跟冰岛比，但我们也无法跟英国比，跟荷兰比，跟美国比，跟法国比，跟瑞士比，跟西德比，甚至跟东方的日本比。……我们悠久的历史文化，竟无助于我们读书风气的“清淡”。这一事实，是我们的耻辱。
020.出版缘起示例.txt	73	keyword_line		七、《仙人掌丛刊》出版缘起
020.出版缘起示例.txt	77	keyword_line		民国三十八年（一九四九）我们退处台湾，二十年的休生养息，“求遗书于天下”的时候已经到来。《仙人掌丛刊》的出版，就是在这一传统和认识底下，开始筹划的，我们盼望这一推陈出新的举动，能为忧患的中国知识界，提供一点星光。
020.出版缘起示例.txt	83	keyword_line		八、仙人掌出版社两周年新面目
020.出版缘起示例.txt	85	keyword_line		仙人掌出版社创业两年了！两年来，仙人掌出书六十多种，为中国出版业树立了新的里程碑。但仙人掌并不以此自足，它要更新、要进步，要在两周年纪念的大日子里，以大手笔、大气魄，来推出两套完整的出版计划——
020.出版缘起示例.txt	93	keyword_line		作为有机体，仙人掌本是生于忧患的象征。它在忧患中长大，在忧患中保存自己，又发挥自己。保存，是要有生命；发挥，是要有生命力，有生命力去表现力量，表现色彩，表现“刺”。所以，做为一个有机体的出版社，仙人掌不是静止的、墨守的。它将以新面目跟读者相见。——刮目相看的读者，请注意这一相见；拭目以待的读者，请重视这一相见。
021.刁民歌.txt	1	keyword_line		刁民歌
021.刁民歌.txt	3	keyword_line		不见法律不见人，
022.伏虎有术，手法亦有异同.txt	3	keyword_line		林森是国民党党员，他的伟大，不是因为他做了国民政府主席，而是因为他有伟大的度量。
022.伏虎有术，手法亦有异同.txt	7	keyword_line		民国前十四年，林森奔走革命，曾到台湾来。为了掩护，他到台南地方法院嘉义支部当通译，暗中帮助台湾的中国人，少受统治者的迫害。
022.伏虎有术，手法亦有异同.txt	9	keyword_line		民国成立，林森担任参议院议长，开会第一天，袁世凯全副武装，走进议场，林森立刻抗议说：“参议院是代表民意的地方，不能在这个地方耀武扬威，请袁总统解下武装入席！”袁世凯照办。
022.伏虎有术，手法亦有异同.txt	11	keyword_line		对袁世凯，林森不是站在国民党立场反对他，而是站在义正辞严立场反对他。林森有伟大的度量，他主张在正义立场上与人争，但在“所见不同”的时候，“可不必争此闲气”。他认为朋友是交的，异己是化的，老虎是伏的，“伏虎有术，手法亦有异同”。不能不看时机，老是老套，老是想打老虎。
023.“非法出精”的讨论.txt	41	keyword_line		对这件事，我倒颇有感想。我早就听说在美国军舰上曾有这类“橡皮女人”，当然做得比江上蹇叟笔下的更工巧，听说还是电动的。我认为：在娼妓制度还没完全有效的消灭以前，用“橡皮女人”来做代用品，应该是可以提倡、可以成立的。“橡皮女人”的卫生、人道、雅致……都是优点。也许有人会笑跟这种东西性交是性变态，但我忍不住要反驳：让一个女人一天接客五十次，让一群女人去做“慰劳队”慰劳共产党，乃至强奸充斥，性病横行，……这些现象，难道不比一个人对他自己的“性变态”更丑恶吗？
024.李诗廿四首.txt	1	keyword_line		李诗廿四首
024.李诗廿四首.txt	627	keyword_line		——读《李诗二十四首》后有感
024.李诗廿四首.txt	629	keyword_line		在九月十八日的中国时报副刊，看到了先生大作《李诗二十四首》后，先是一惊：怎么李敖也写起诗来了，后再细读，才发觉原来先生是“不务正业”。
024.李诗廿四首.txt	635	keyword_line		先生又问“什么才是诗”？其实像《李诗二十四首》这些当然也叫做诗。只是这些诗要拿出来发表之前，也得先斟酌斟酌再三，因为这些诗恐怕“只可自怡悦，不堪持赠君”呀！更何况像先生“只爱一点点”“不爱那么多”那样肉麻的东西；又像“去年花开”又“花谢”的大作，实在有几分像去年吾家那个读国中的小妹，拿给我看的其中一首：
025.一个最起码又最低调的标准.txt	3	keyword_line		中华民国四十四年，政府开始不准办新报。
025.一个最起码又最低调的标准.txt	5	keyword_line		中华民国五十五年，政府还是不准办新报。
025.一个最起码又最低调的标准.txt	7	keyword_line		对由于政府违宪的不准办新报，因而获得独占利益的当前每一家报纸，我只有一句话好说。
025.一个最起码又最低调的标准.txt	9	keyword_line		我这句话，不是劝他们放弃党派观点，（我从不认为有非党报的存在！）不是劝他们放弃持盈保泰，（我从不认为有冒险犯难的报人！）不是劝他们去读读新闻自由的历史，（我从不认为他们读过或者会去读！）也不是劝他们去背《中国新闻记者信条》。（因为那本是使他们脸红的空话！）……用这些标准去要求他们，不是太高，根本是太不实际。实际上，他们已经习惯了如何顺从权威，如何主动献媚，如何矮化小民，如何打苍蝇。……他们现有的一切表现，我最好完全死心塌地，承认完全不能改变。我这里所要说的，只是妄想他们能在表现现有的一切以外，多表现一件事。这件事就...
025.一个最起码又最低调的标准.txt	11	keyword_line		我这句话是：“在反共的大原则下面，只要有任何一件侵害人身自由和言论自由的事件，当前每一家报纸，都该至少用武侠小说一个插图的位置，或是要人训词一个标题的篇幅，一致把它刊登！”
025.一个最起码又最低调的标准.txt	13	keyword_line		“一致把它刊登！”是一个最起码又最低调的标准，它不要求你“仗义执言”，不要求你“辩冤白谤”，不要求你在有枪的人头上动土，它只是卑微得只要你发一段消息，只是知足得只要你留下一点纪录。你们一致这样做，至少可使侵害人身自由和言论自由的人，省得再去写日记、做统计，并稍稍知道这种自由的不可轻辱；在另一方面，又至少可使被侵害的同胞乃至同业，知道他们至少不再是“无名英雄”，不再是“隐身烈士”，不再是被杀不见血的刀下鬼。对一个被侵害的人而言，“辩冤”也好，“喊冤”也罢，至少至少，要先使人知道他“有冤”，要是被冤得神不知鬼不觉报纸不...
026.我的殷海光.txt	3	keyword_line		我做中学生时候，就对中国的思想家胡适有过很深的研究，我写过一篇《关于<胡适文存>》，陈世熙那时正在台大法学院办《这一代》，他看中了这篇文章，愿以胡适给他们杂志的题字——“为者常成，行者常至”来换，我同意了。不料台大训导当局在审稿时认为有问题，不准登，陈世熙就还了给我。过了两年，陆啸钊办《大学杂志》，他不在乎，遂拉去登。刊出后近一年，罗君若忽然提议说：“何不寄给《自由中国》？他们一定登！”我过去认为《自由中国》高不可攀，想都没这样想过，经她提议，我就删了一部分，由她誊好，寄给《自由中国》。
026.我的殷海光.txt	9	keyword_line		我没想到我的文章引起重视，但重视还在后头，张灏跑来找我说：“殷海光看了你的文章，想见见你。”张灏在历史系比我高两班，我认为他才气很弱，他是殷海光吸收及门弟子的前期人物，同殷海光关系不错。但他除了翻译外，写不出任何东西可登《自由中国》，始终是个喜K洋书的蛋头而已。殷海光责备胡适喜欢以人情的原因揄扬别人的学问，说得很对，但他自己，却也犯这种毛病。殷海光吸收及门弟子，当时都是张灏型的，整天只会看洋书、谈方法学，但他们的知识基础太窄、货太少，所以充其量只会搭钢筋，没有水泥。殷海光自己也水泥不多，但他在大陆见多识广、文笔又好...
026.我的殷海光.txt	11	keyword_line		我在台大，乍看起来，不是用功的学生，因为很多大学生念的书，我早在小学中学时候就念过了。在知识上，我是早慧的、早熟的。我在高一的时候，就写信跟钱穆讨论他书中的错误，钱穆回信给我，惊讶我的水准。到台大后，我穿着长袍，整天搞“大学生同居”，形式上，我是有点“安事诗书”“束书不观”的。我不上课，不抄笔记，也不买老师的账，尤其是我看不起的老师。在大一的第一篇作文上，国文老师公开说“李敖的文章是最好的！”但我实在看不起他，后来我拒绝向他背书，我认为这种烂古文，有什么好背的？他怀恨在心，竟想给我国文不及格。后来有人表示，李敖的国...
026.我的殷海光.txt	17	keyword_line		埃及在纳塞当政的时候，人人都把他的副总统萨达特看做一个喜欢穿好衣服住好房子的凡人；纳塞死后，美国特使李查逊吊丧，秘密向尼克松报告说，萨达特当权不会超过四到六个星期，结果却证明大家对萨达特都看走了眼。我一生中，被人看走了眼的次数也不在少，我总是用事实证明给每一个人看：你们全错了，我是一条蛟龙！
026.我的殷海光.txt	19	keyword_line		所谓蛟龙，是一种能发洪水的龙，中国传统把革命性的异端看成洪水猛兽，我实在是这种洪水猛兽。限于政治环境，我清楚知道我做洪水猛兽的限度和下场，可是我仍旧朝前做去，这种使命感和悲剧感，对我而言，一点也不短，因为我早在小学时代中学时代就形成了。先一代的蛟龙人物，陷在这个岛上的，我看来看去，只有两个人够格：一个是胡适，一个就是殷海光。我大学时代，胡适已经老惫，蛟龙气质，已经像丁尼生笔下的荷马史诗英雄，无复五四时代的风光；殷海光则如日中天，《自由中国》是1949年冬天创刊的，到1960年冬天停刊，前后11年，殷海光在这11年间...
026.我的殷海光.txt	23	keyword_line		约会订在下午，在殷海光家里，我如约前往。开门的是殷海光，他给我的印象可真糟：又瘦又小的身材、又蹭又蹬的跛脚、粗糙的双手、杂灰的头发、风霜的脸、一对称不佳的小眼睛，从三角眼皮下不友善地瞪着你。他的头与四肢，联合得很生硬，他紧闭嘴唇，作顾盼自雄状。真是作状，因为他的造型，实在极少雄的条件，但他硬要诚于中形于外，结果好像他外在的瘦小，快被他内在的伟大绷裂了似的，看起来真教我难受。“他为什么这么做作？这么紧张？罗素的信徒不该这样啊！”我心里这样想。“他完全不像思想家、不像哲学家、不像大学教授，他倒像是北门邮局门口卖春宫画的...
026.我的殷海光.txt	29	keyword_line		我不知道殷海光对我第一印象是怎样的，大概也不会好，我想我对他一定还以颜色了，因为两人谈得极不投机。我在逼问他一个问题：“骂国民党是对的，国民党真的该骂。我要请问的是：你过去为国民党主持过宣传，你是国民党员，你怎么解释这一点？”殷海光被我突如其来的问题弄愣了，他很不高兴，显然不愿面对这个问题，他很窘，好像怪我知道得未免太多，他拖了很久才说：“我已经忘了我做过国民党了！我对这种历史的问题没有兴趣。”听了他的答复，我很难过，我觉得殷海光在这一答案上不够诚实。我说：“我是学历史的人，我对这种问题有兴趣。”我表示：国民党自从...
026.我的殷海光.txt	33	keyword_line		我同殷海光的第一次谈话，就在并不投机的情形下做一结束。我对他印象奇劣，虽然我喜欢他那光芒四射的文章，可是对他这个人，我却十分倒胃，倒胃得甚至不想选他的课。所以，大二的逻辑我没有选。此后我都和他并无来往，在我《大学后期日记》甲集乙集（现收入《李敖全集》第二册）里，偶尔留下这样的记录：
026.我的殷海光.txt	49	keyword_line		这大概是他和我那次不愉快谈话后，仅存的一行另一次谈话记录。整个大学期间，我只记得一次在马路上碰到他，我向他请教一个方法学上的名词。除此之外，见面时我也学他样，故意冷峻，好像两人不认识似的。古话说：“恶声至，必反之。”殷海光不通人情，真该给他还以颜色。这就是我当时对他的态度。
026.我的殷海光.txt	51	keyword_line		在我快毕业时候，殷海光及门弟子林毓生（在历史系比我高一班）在凤山预官七期的刊物上，用科学方法，分析了当道的伟大，他不但马屁拍得十分肉麻，还即时加入了国民党。马戈（宏祥）找到这篇文章，和我一起告诉殷海光。殷海光大为痛苦，他大概做梦也没想到，他传授的科学方法，竟被林毓生这样运用了！
026.我的殷海光.txt	63	keyword_line		那时候《自由中国》已经停刊一年多了，我向殷海光谈到两点：第一，雷震搞新党，以雷震对国民党的了解，国民党会动手抓人。一动手抓人，《自由中国》就完了。《自由中国》一完，就表示大家几年来所争取到的言论自由，会被国民党收回去，何年何月才能恢复到《自由中国》的尺度，就不知道了。所以新党运动对传播思想而言，是一种连累，就像五四运动连累了新文化运动一样（我这一点看法，印证《八十年代》在《自由中国》停刊后二十二年，重印《自由中国选集》都要被查禁，可见言论自由的大逆退）。第二，《自由中国》所谈的，是知识分子的、上层的、纵贯线上的中国...
026.我的殷海光.txt	71	keyword_line		我举一个例子。《自由中国》停刊以后，殷海光对国民党的厌恶更深了，一个人只要同他骂国民党，他便轻易相信这个人。有一次，台肥六厂图书室请我讲演，我认为来者不善，拒绝了；他们改请殷海光，我劝他不要去，他被封锁已久，还是去过瘾了。讲完了，一个人走过来，向他大骂国民党，立刻谈得投机起来。后来登门拜访殷海光，殷海光还把《自由中国》编辑胡学古（虚一）介绍给这陌生人，不料不久胡学古就被捕了，还牵累到殷海光，原来那陌生人是卧底的！（我后来被判十年，真正的原因之一是我为了救胡学古，在海外公布了胡学古等政治犯的名单，致遭官方嫉恨。胡学古...
026.我的殷海光.txt	75	keyword_line		在《老年人和棒子》发表后，不久就发生了“中西文化论战”。文德（陈宏正）在《殷海光教授年谱简编》中说：“在文化论战中，李敖独得盛名，但殷却背着黑锅。”因为“西化派中殷的学生李敖、许登源、洪成完攻击胡秋原，引起胡秋原的误会，以为西化派是殷在背后策动”。以致殷海光“以后被胡秋原、徐高阮连续不停的施以人身攻击，对其后迫害殷不能在台大授课，形成一大压力与不利环境”。这段内幕，没人比我知道得更详细了，我决定还是由我写出来。
026.我的殷海光.txt	79	keyword_line		先说胡秋原。胡秋原早年参加共产党CY，又参加闽变叛国，抗战时加入国民党做中央委员并办党报，大陆丢掉时“打算做共党百姓”，不肯出来，后来才到台湾。有一次被派出去，竟“在英国与共党有过接触”，而遭国民党党纪处分。他是一个反复多变的人，由于反复多变，政治上，自然也就不能被一再信任。因而在心理上，他有了一种幻想的被迫害症，他的自高自大自我膨胀，过分重视自己，使他老觉得有人想打击他，他完全不能了解何物胡秋原？胡秋原何物？谁要打击这样一个宦海失意和学界走板的人呢？在心病之下，他刻意寻找“幻想的迫害者”（imaginary pe...
026.我的殷海光.txt	85	keyword_line		因此我劝他不要发表这篇文章了。七天以后，台大法学院请李声庭讲演《民主与自由》，讲演后听众鼓掌要殷海光和我插播几句话，因为那时候，殷海光和我的“演说的自由”都被国民党剥夺了。
026.我的殷海光.txt	89	keyword_line		这年十二月二十六日，文星杂志停刊，当晚我写信给殷海光：
026.我的殷海光.txt	101	keyword_line		第二年五月，胡秋原在官方曾有奖助的《中华杂志》上，继续落井下石，发表《为学术诈欺告有关方面》。六月，胡秋原正式行文给毫无“太学祭酒”风骨的台大校长钱思亮，提出二十五个问题，要殷海光答复，如不答复，就视同“不学无术，误人子弟”，应该停止教书。据文德《殷海光教授年谱简编》：
026.我的殷海光.txt	103	keyword_line		“六月毛子水转告钱思亮的意思，要殷放弃国科会补助金的申请；因为“中常会上，张其昀大骂王世杰，说讲三民主义的学者申请不到国科会的补助，而殷某攻击政府的人都年年请到，使王世杰为难，为了面子，请自勤撤销申请。”六月十四日殷去函国科会，声明撤销补助。八月五日教育部去函台大，拟聘请殷为教育部教育研究委员会委员，有关方面想调虎离山，使他离开台大。八月十五日殷给钱校长一信：“我并没有一定在台大待下去的意思。我只希望得到一点时间，继续努力，设法到别地谋生。如果一时还是不成，我希望有机会转到研究中国近代史之类的机构，从事研究，完成中...
026.我的殷海光.txt	109	keyword_line		至于教育部改聘殷海光做委员的事，他来找我商量过，他表示“不该不劳而获”，也“义不食周粟”。我说：“不错，一个人不该不劳而获。但按照《宪法》第15条，人民有生存权、工作权，你一定得在有生存机会、有工作机会的前提下，才能谈正常的不该不劳而获的道理与道德。如果环境不准你有适合你的生存权和工作权，在这样畸形的环境下，你如接受畸形的收入，也情有可原。陈独秀到死还拿政府的钱，可是何碍其为陈独秀；鲁迅到死也还拿政府的钱，可是又何碍其为鲁迅！不拿当然好，可是你能活得下去吗？至于你说‘义不食周粟’，这种道理在伯夷叔齐时代就站不住，伯...
026.我的殷海光.txt	113	keyword_line		就这样的，殷海光在一九六七年七月，正式被赶出台大。在殷海光被赶出台大前三十年的一个冬天，日本东京帝国大学的教授矢内原忠雄，为了反对政府的政策，被迫辞职。在提出辞职的第二天，因为等待核准时间，所以还能走私一次演讲，他在树叶飘零的十二月二日，在法科第七教室，向知识分子做了风雨之声：
026.我的殷海光.txt	117	keyword_line		“学问的使命，就在批评实行家的实践情况，不是追随政府的政策扮演小丑。”
026.我的殷海光.txt	119	keyword_line		“我最担心的是我离开后，大学会被法西斯化。……大学若随着政治走，则学问就完了。”
026.我的殷海光.txt	121	keyword_line		这项临别演说后七年，日本的法西斯政府垮了，矢内原忠雄又回到了东京帝大。可是，这个三十年前的故事，对倒霉的殷海光说来，只能讽刺，不能示范，殷海光再也没机会回台大了。
026.我的殷海光.txt	145	keyword_line		第一，殷海光象征了知识分子的勇于觉悟和勇于战斗——殷海光早年投身在救国的急湍里，他的狂热和动輒“立正示敬”，十足是一个法西斯分子。他被国民党争取到，为国民党做文化打手，被共产党列为“十大文化战犯”之一。到台湾后，他的勇于觉悟，使他的良知之言，不见容于国民党《中央日报》。他告诉我，《中央日报》社内当时贴出大字报，要“打倒别字主笔殷海光”！于是，他愤而离开，加入《自由中国》，用他一支笔，把国民党杀得痛苦不堪。有一次《自由中国》社到阳明山远足，在水池对面，看到提拔他的陶希圣，双方一言不发，我问陶汉奸表情是否又怜才又悔恨，...
026.我的殷海光.txt	157	keyword_line		今天在台湾的年轻人，他们再也看不到像胡适那样的大儒了。今天他们看到的，都是言语无味、面目可僧、官架十足、党性油然的讨厌鬼，这真是他们的大损失。至于我本人，不必谦虚的说，我的确是第一流的自由民主政治家材料，可惜我生不逢时，又不逢地，所以我的“卖相”与“卖幅”，被我有意给毁了。胡适和殷海光虽是两代的人，但他们出道都在大陆，在大陆的时间与空间里，他们都赶上群众尊敬知识分子，赶上以全中国为施展对象，赶上国民党统治力量未曾如此高度集中。他们的运气比我好得多。以做思想家而论，胡适的毛病在有肉无皮，殷海光的毛病在有皮无肉（也就是...
026.我的殷海光.txt	169	keyword_line		我虽然与殷海光交往不密，但每有重要情况发生，他总找到我，也特别尊重我的判断。胡学古被捕以后，殷海光家门口被治安机关站了哨，他问我怎么办？我说要若无其事，但是学生们该少来，免得连累他们，使他们以后有记录在身，万劫不复。他认为很对，就在门上贴了不见学生的条子。
026.我的殷海光.txt	173	keyword_line		“我已向有关方面暗示（等于明示）：还是把殷海光放走吧！逼人走绝路（生活困难），乃至抓人关人，是没有效果的，如果有效果，我们今天也不会在台湾了。（过去在大陆，这套方法还用得太少吗？可是效果呢？）殷海光一类人（包括李敖之流），到了国外，当然不会说这个政府什么好话，可是他们到了国外，本人就该是台湾政府有自由的最好人证！就光凭这点人证的资格，这个政府就值得做，并且划得来，得可偿失，值回票价！
026.我的殷海光.txt	177	keyword_line		不幸的是，殷海光一直到死，都没被准许离开这个岛。为了他出境的事，有一次我对他说：“国民党口口声声复兴中华文化，中华文化里有一种‘流刑’，他们倒真该复兴。如果复兴了这种放逐之刑，你和我就都可走了。”他听了苦笑。我想，他后来希望死后面对太平洋水葬，与于右任死后面对大陆土葬，正好是一个对比。古人放逐别人，要宣布“不与同中国”，殷海光想面对太平洋水葬，除了表示他心胸的浩瀚以外，大概也有甘愿“不与同中国”的远托异国之悲吧？
026.我的殷海光.txt	181	keyword_line		以上所举重要情况发生殷海光总是找我的事件，当然还有不少。我高兴在他众多的学生中，他有了我这样得力的。我帮助他，完全基于道义支持这个因义受难的伟大人物，而无任何利益可言。至于其他的学生，像陈鼓应等人，就不一样了。陈鼓应等人进入台大哲学系教书，得力于殷海光的推荐；而他们的知名度，也要靠依附殷海光以自闪——他们毕竟都不是自己能发光的人啊！
026.我的殷海光.txt	183	keyword_line		在我同殷海光的交往中，我觉得我对他最大的帮助，不在帮他研究、帮他印书、帮他生活、帮他在《自由中国》被封杀、台湾大学被解聘后度过许多难关。……我觉得我最大的帮助，是把他送入医院，使他的生命，得以延长两年之久，这一段内幕，说来话长，但我还是决定写在下面。
026.我的殷海光.txt	187	keyword_line		4月14日深夜，我写了一封信给殷海光，埋怨：“没想到你竟对你的身体这样不科学！”我告诉他我已替他约好贵族医院的门诊，一定得去。“你治胃病的一切费用，由我承担。我最近为香港一家出版社帮忙，有一笔小收入，所以我愿意‘请客’，以我们的关系和了解，你自然不可推辞。”
026.我的殷海光.txt	199	keyword_line		这时候有一个插曲，不可不记。陈平景在医院跑来跑去的时候，忽然见到党外人士高玉树从汽车下来。高玉树当选市长那天晚上，殷海光正在家里请我吃饭，饭后我们一起到中华路高玉树竞选总部前看人山人海，也看军警云集。高玉树当选了，殷海光很兴奋，当晚我请他和何秀煌一起到中央酒店看洋妞跳半脱不脱之舞，殷海光和何秀煌两个书呆，那天晚上也颇有好色而不好德的表现。高玉树他们搞新党的时候，与殷海光走动颇勤，所以这次从汽车下来，陈平景第一反应就是：“高玉树来看殷老师了！”他匆匆跑来告诉我，我说：“不会吧，政治是最现实的，高玉树不会知道殷海光生病...
026.我的殷海光.txt	201	keyword_line		王晓波在《悼念我的老师殷海光先生》中说：“1967年上半年，殷先生就患上了胃癌绝症，是郑华志陪他到宏恩医院检查出来的。”王晓波全弄错了，不但郑华志没陪他到这贵族医院，反倒在我安排开刀时，郑华志等才出现。郑华志正在台大念医学院，学到一些半生不熟的理论，向李大夫很不客气的质问，好像李大夫有什么错似的。李大夫是名医，也有修养，他不厌其烦的向郑华志讲解理论与实际，但郑华志仍纠缠不休。我很生气，大骂郑华志一顿。我说既然到这个医院来，就要尊敬并信任人家医生，怎么可以这样不懂事！如果你们爱护殷海光，在我把殷海光送到这里来以前，你...
026.我的殷海光.txt	205	keyword_line		我写了一封信给李大夫，为我无法有始有终的请他为殷海光治病和郑华志等的无礼表示抱歉，然后就赶忙轧头寸来付医药费。我4月14日给殷海光信中所说的“我最近为香港一家出版社帮忙，有一笔小收入”的话，其实是骗他的，我不愿他知道我的经济困窘而不安。事实上，我当时已被官方完全封锁，很难靠出版社维生。我的维生之业，其实是做旧电器买卖。那时候美军顾问团在台北，市面上冰箱冷气等电器，都靠顾问团用过的二手货。我和李世君合作，化名“OK李”，整天登英文报兜来旧电器，然后转卖。转卖时候，我都亲自参加搬运，与苦力无异。有一次卖了一台冰箱给李翰...
026.我的殷海光.txt	207	keyword_line		“后来，殷先生由宏恩医院转往台大医院开刀，台大医院有公保，只要住二等病房就不必另外交费。宏恩医院的费用是李敖付的，因为当时殷先生的学生中只有李敖有钱。”
026.我的殷海光.txt	209	keyword_line		王晓波最后一句说得不对，当时殷海光的学生中绝非“只有李敖有钱”，最有钱的是陈鼓应。陈鼓应继承了他父亲留下的财产和落地的房产，没分给他妹妹陈桃桃，一个人独吃了，他是第一有钱的，可是一毛不拔。张灏、林毓生家境很好，又在美国多年，也都有钱，至少都比我这卖苦力的、多年失业的有钱，只是他们光说漂亮的话，不做漂亮的事，这些伪君子、伪殷门弟子，我是最看不起的！
026.我的殷海光.txt	213	keyword_line		我不但没有钱，当时在财务上的窘迫，甚至非常严重。殷海光被宏恩医院“当场收押”的时候，院方立刻要三千元住院保证金，我就掏不出。经我和会计小姐挤眉弄眼，她同意我先开一张空头支票做抵，等我出去找到三千元后再换回。我把殷海光料理好，叫孟绝子、陈平景陪他，就直奔水牛出版社找彭诚晃，我拿出另开的一张三千元加利息的支票，向彭诚晃贴现。彭诚晃把我的支票翻过来掉过去研究着，我问：“怎么了？是假的？你研究什么？”他说：“你贴现干什么用？”我说：“本来不想说，你既然问，说也可以，老殷住院了，我要筹保证金，所以就找到你们小气的客家人头上来...
026.我的殷海光.txt	225	keyword_line		第一批利用殷海光的是陈鼓应这批人。他们断章取义，东拼西凑，制造了一本《春蚕吐丝——殷海光的最后话语》，说殷海光临死前对中国文化的看法有根本性的改变，并且强调这一点，把殷海光在《自由中国》的伟大贡献轻轻带过，把殷海光为自由民主的努力，反独裁反极权的努力都轻轻带过，甚至把殷海光描绘成一个临终的悔罪者似的。这是对殷海光最卑鄙的诬蔑。参加这种诬蔑活动的，除陈鼓应这批人外，国民党文化特务徐复观，和头脑不清的韦政通等也都在内。这些人显然是别有用心的。因为我们知人论事，必须从他成熟时期、健康时期、神智清明时期的长时期均衡表现为准...
026.我的殷海光.txt	231	keyword_line		第二天下午，殷海光死了。殷师母后来在《“这必死的，总要变成不死的！”》中说：“到家不久，李敖及孟祥柯和我一齐去怀恩堂商量一些事情及决定追思礼拜的日子。”她这段话，是长话短说了。因为头一天笔记的事，使我感到一批教棍可能利用殷海光，我该特别防范一下。果然回到殷家，殷师母就坚持以宗教仪式办后事，并说已跟怀恩堂的周联华牧师约好，现在就去。殷师母大概没想到我是个激烈反对者，她约我一起去怀恩堂，要我代他们润色一下已写好的殷海光《安息在主的怀里》的通告稿。不料我一见周联华，就把他责备一顿，我说你给国民党的达官贵人做后事吧，何必又...
026.我的殷海光.txt	237	keyword_line		托松燃兄带上4月4号Look一册给你，请你特别注意pp. 30-36 Flora Lewis的The Tragedy of Bertrand, Rusell 一篇，这本杂志是送给你的。
026.我的殷海光.txt	265	keyword_line		陈鼓应这批人跑到国民党的《中央日报》社，要求发消息。《中央日报》说殷先生是我们的同志，我们的主笔，我们愿意。消息发出来，竟只提他是《中央日报》主笔，《自由中国》上的事迹，一笔抹杀。我真不明白陈鼓应他们为什么让殷海光这样被“尸奸”，真太不懂事了！
026.我的殷海光.txt	267	keyword_line		文德《殷海光教授年谱简编》写着：
