id	book	chapter	source_file	line_start	line_end	quote_text	category	source_or_origin	summary	notes	quote_found_at_declared_range	source_excerpt
LASYXWM-023	孙逸仙和中国西化医学	从行医到革命	007.从行医到革命.txt	105	105	凡病人之经诊治者，无不著手成春，活人无算	医德文句	胡去非《总理事略》	李敖引胡去非记孙逸仙在镜湖医院行医声誉。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　时澳门公立镜湖医院，慕先生学术超越，经验湛深，特辟西医一科，延先生主持。先生就职后，凡病人之经诊治者，无不著手成春，活人无算；于是声誉鹊起，户限为穿，乃遭葡籍医师之忌。时葡国定律：凡医师之未得本国之许可状者，不得在其领地内业医；未许开业之医师，其所处之药方亦不得自由配药。葡医嫉妒先生医业之盛，乃请本国官厅出而禁止，先生不得已，乃转赴广州，在洗基设立东西药局，医务之盛，一如澳门。唯先生既长于治疗，又善谈革命，仁医神术，遇劳工贫苦之人，且周恤而善慰之，故所定诊金，极为低廉，贫病者施诊，富有者亦仅取二角，因之病家趋之若鹜，大有应接不暇之势，竟致业务羁身，使先生革命之主计，反多误事，因提高诊金，思所以限制之，乃骤加诊金十元，然而求医者如故也。当时诊金收入，每月常超出千元。又因便利进行革命起见，分设药肆于石岐（香山大镇），设蚕纸公司于顺德，为通讯机关。石岐有徐某者，年方壮盛，健饭健行；一日遇先生，谓为有病，且非轻。徐初不之信，问所由来。先生告以病状，及食卧情形，言之历历如绘，无少爽。徐乃惊服，急求先生医治，未及数日，病霍然愈。因徐力请，尝至石岐③。唯其时先生医业虽甚发达，而积蓄则未见分文，甚至药肆资本及治病所得，皆移作运动交际之费，因之闻名来归者，党徒渐多。时广州军政各界，上自督抚司道，下至县府幕吏，莫不以先生学术优越，甚器重之，故得恣谈时政，畅论其利弊得失，虽有排满论调，亦无丝毫介意于心，以先生只一医生耳，有何力量足以颠覆朝廷？此亦足见清吏之颟顸无能矣。及至次年，将店中事务托由尹文楷管理，己则于治病之余，常至尢少纨（时为测量生）受业之广雅书局内之广东舆图局南园之“扩风轩”，或至香港歌赋街杨鹤龄开设之杨耀记号内，与陆皓东、魏良琹、郑士良、程耀宸、程奎光、程璧光等数人，密商改造中国方针，由先生提议创设兴中会为进行机关，唯以当时会员寥寥，未得具体，而“驱除鞑虏，恢复华夏”之宗旨，实于此定之。因遣郑士良任结纳会党联合防营之责。先生以既得门径，稍具端倪，预备做国内遨游，为革命进一步工作。时1893年癸巳，先生二十岁也。
LASYXWM-024	孙逸仙和中国西化医学	从行医到革命	007.从行医到革命.txt	133	133	此盗汗症也。君心弱，幸早治，否则殆矣。	医学诊断语	《孙中山轶事集》	李敖引轶事中孙逸仙对徐翁的诊断。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　石岐徐翁者，年七十矣，精神犹矍铄。壮年时，在香山石岐开日升银铺，与中山先生交甚密。徐翁云：“先生自毕业香港雅利氏医校后，悬壶石岐，余始与认识。”一日，先生至余铺，熟视余曰：“君病胡不速治？”余愕然。既而答曰：“先生何由知之？”先生曰：“见于颜色矣。”因为余诊视曰：“此盗汗症也。君心弱，幸早治，否则殆矣。”余服先生药，数日病良已，深德之。而先生常至余家早膳。某日侵晨，复莅余家，出救国策一本示余，所言皆革新事业。余熟视后，语先生曰：“余商人，不知国家大计，信君。君直言必触时忌，愿慎之。”先生闻而哂焉。越旬日，遇先生石岐渡中。先生语余曰：“日前示君救国策，尚非根本解决。欲救国非革命排满不可。”余闻言大骇，力嘱不可泄言。先生力拍吾肩云：“君畏杀头耶？”余几倾仆。先生大笑。舟中一别，先生奔走革命，匆匆二三十年，会面甚稀。民国既立，先生大名垂于宇宙，而余生计折阅，意致阑珊。每闻义旗高搴，未尝不默祷成功。去年广东财政厅委员来石岐清理官产。委不得人，扰民甚，民不能堪，以余与先生故交，力推往见，代达舆情。余勉为一行，谒先生于大本营，语先生曰：“犹记忆徐某耶？”先生曰：“徐君何言？我乃不识君矣。”已而太息曰：“外间事我多弗知，且多非余意，幸君告我。”余因陈官产委员扰民状。先生则以电话邀厅长陈其瑗至，命撤销委员。余起告辞，先生送而曰：“余与君俱老矣！幸时顾余。”并给特别出入证一云。今先生已不幸，而徐翁犹健在，徒闻噩耗，岂禁老泪泛滥耶？
LASYXWM-025	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	19	19	何尝无法，要戒之在怒，不再耗精，不过作劳，破除烦恼。	养生格言	陈存仁《孙中山先生病逝经过》所录葛廉夫答语	李敖引孙中山病后中医问答中的节制养生语。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　先生问：“此时尚有法乎？”答曰：“何尝无法，要戒之在怒，不再耗精，不过作劳，破除烦恼。”先生曰：“此皆有所不能，将奈何？”答曰：“节之可也，再用药物以滋助，已耗者虽未必能复，未耗者尚可保存。”
LASYXWM-026	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	19	19	节之可也，再用药物以滋助，已耗者虽未必能复，未耗者尚可保存。	养生格言	陈存仁《孙中山先生病逝经过》所录葛廉夫答语	李敖引葛廉夫说明以节制和药物保存未耗之精气。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　先生问：“此时尚有法乎？”答曰：“何尝无法，要戒之在怒，不再耗精，不过作劳，破除烦恼。”先生曰：“此皆有所不能，将奈何？”答曰：“节之可也，再用药物以滋助，已耗者虽未必能复，未耗者尚可保存。”
LASYXWM-027	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	23	23	今用三甲复脉汤，如知柏枣仁以滋水养肝，安其家室，潜其阳用，引汤子以归家，所以去姜之辛，用肉桂而引火归元，犀角羚羊石斛，清肃心肺，俾君火以宁，而精灵之气得令，则烦悸不眠皆蠲矣。	方药文句	陈存仁《孙中山先生病逝经过》所录葛廉夫答语	李敖引葛廉夫解释药方机理的一段中医方药文。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　先生问：“君所拟之方，以何者为主要？”答曰：“今用三甲复脉汤，如知柏枣仁以滋水养肝，安其家室，潜其阳用，引汤子以归家，所以去姜之辛，用肉桂而引火归元，犀角羚羊石斛，清肃心肺，俾君火以宁，而精灵之气得令，则烦悸不眠皆蠲矣。”
LASYXWM-028	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	25	25	余生平未服过中药，恐不能受，欲以君之药方，转示西医使师君之法，改用西药，以为如何？	医学问答	陈存仁《孙中山先生病逝经过》所录孙中山问语	李敖引孙中山在病中仍以西医为参照的问语。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　先生问：“余生平未服过中药，恐不能受，欲以君之药方，转示西医使师君之法，改用西药，以为如何？”答曰：“鄙人不知西医西药能代与否，不敢妄答。”遂辞去。
LASYXWM-029	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	41	41	我本基督徒，与魔鬼奋斗四十余年，尔等亦当如是奋斗，更当信上帝	宗教遗言	卢太夫人答中山商会书所记	李敖引孙中山临终前一日的基督徒自证。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　父离世前一日，自证“我本基督徒，与魔鬼奋斗四十余年，尔等亦当如是奋斗，更当信上帝”。此嘱咐之语，知者殊少，仅见于卢太夫人答中山商会书。
LASYXWM-030	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	53	53	此时唯有痛心忏悔，恳切祈祷而已。一连六七日，日夜不绝祈祷，愈祈愈切，至第七日，心中忽然安慰，全无忧色，不期然而然。自云，祈祷有应，蒙神施恩矣！	宗教文句	钱公来《国父信奉基督教之经过》引孙中山书信	李敖引孙中山以祈祷得安慰的宗教文字。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　在求学及行医期内，先后结识基督教同志，有区凤墀、郑士良、杨襄甫、陈少白、何启、左斗山、王质甫诸人。乙未（1895年）九月，广州之役，大得其力。及是役失败后，奔走海外各地，恒得教友之助。在日本横滨，有张异、赵明乐、赵峄琴、菅原傅（日本人）等，美国有司徒南达、黄旭升、毛文明、伍盘照、伍于衍、黄佩泉等，新加坡有林文庆、黄康衢等，皆以基督信徒之谊，先后对于国父有所尽力者也。迨丙申（1890年）冬十一月，国父在伦敦清使馆脱险后，致书区凤墀，详述被难经过，有“此时唯有痛心忏悔，恳切祈祷而已。一连六七日，日夜不绝祈祷，愈祈愈切，至第七日，心中忽然安慰，全无忧色，不期然而然。自云，祈祷有应，蒙神施恩矣！……”等语。于此可见国父信奉真理之一斑⑧。
LASYXWM-031	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	61	61	必须用功一年，始敢问世云。	医学自警	冯自由《孙总理之医术》记孙中山答语	李敖引孙中山说若再行医必须先补习一年。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　次年，中西药局迁于广州，总理遂借医术以纳交于官绅之门，为革命之运动。清吏以其名高学博，无疑之者，及乙未事泄，亡命海外，从此专心国事，不复从事悬壶生活，然有时偶为亲友治病，有发必中。据其母舅杨文炳所谈，癸卯（1903年）总理至夏威夷岛，旧日亲友，每有疾病，辄就之求诊，强而后可，唯一药便瘳，众咸惊为神奇。……戊申（1908年）……居新加坡时，中兴报记者□□□眷恋粤妓金屏，偶患口疾，总理一观其容颜，便知其所染何病，即为诊治开方，一星期而愈。总理毕生平时不服补药，余居东时偶见其服次亚磷，谓凡患神经衰弱者及多用脑者最宜服之，且劝余试服。余时适患脑疾，服之一年，竟获奇效。余当日尝叩之曰，先生如再行医，须补习若干年而后可？总理答曰，必须用功一年，始敢问世云。
LASYXWM-032	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	65	65	这人只是初期的精神分裂，赶快请医生给他服用镇定剂，好好休息就会痊愈的。	医学诊断语	丁怀瑾《追侍国父琐忆》	李敖引孙中山对精神分裂初期症状的判断。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　国父虽然精于医道，可是自从倡导革命以后，便绝口不谈医药，不过平居时常会不期然显露出很渊博的医学知识。有一次在大阪一家旅社中，忽然有一个疯子拉着国父，口中喃喃，不知所云，旁观的想把这疯子拉开，国父却很亲切的招呼他坐下，替他要了一杯茶，翻开他的眼皮看，然后对旅社主人说：这人只是初期的精神分裂，赶快请医生给他服用镇定剂，好好休息就会痊愈的。
LASYXWM-033	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	67	67	他胃部消化力弱，所以才有此现象，明天叫人买点药给他吃。	医学诊断语	丁怀瑾《追侍国父琐忆》	李敖引孙中山从梦呓鼾声判断胃部消化弱。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　另一次是在越南河内，正在策划云南河口起义，同志们集会商议，从凌晨到午夜2时，有一位同志因为疲劳而打瞌睡，睡着了以后竟作梦呓，大声打鼾，并且咬牙切齿，怪声不绝，大家为之失笑。国父说：他胃部消化力弱，所以才有此现象，明天叫人买点药给他吃。
LASYXWM-034	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	87	87	窥破药料万能说之大误；乃苦心殚虑，考求适当于人体之食品，以助胃肠之蠕动。	养生文句	孙文《介绍日本名医高野太吉翁启》	校对轮去掉传记式开头，只收高野太吉由药料万能转向饮食养生的核心句。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。 校对补入：替换第一轮人物介绍式长句。	yes	　　翁，日本九州人，幼学汉法医术，后研究西洋医学，窥破药料万能说之大误；乃苦心殚虑，考求适当于人体之食品，以助胃肠之蠕动。卒发明人工的蠕动法，应用于各种病人，无不立奏神效，翁自名其法曰：抵抗疗养法焉。余之识翁，因陈英士患胃肠病，血痢四年，中外名医束手，旋以某人介绍，受翁治疗，不数月，痼疾全瘳。余当时亦患胃病，延翁诊治，犹疑信参半。盖以翁主张病胃之人，忌食滋养品，宜食坚硬物，所说全与西医相反也。不期受疗未几，著效非常。据翁所说，力避肉类油质，而取坚甲蔬菜，及能排流动物之硬质食物。余依其法而行，躯体渐次康健，一旦复食原物，宿病又再丛生。至此知翁所说全非臆造。其后七八年以迄今日，废止肉、油等物，得保逾恒之健康，皆翁所赐也。原来吾国人民极嗜油肉，伤害天貭不知凡几。国民身体改良，非行高野主义不可，为余夙所倡道（详《孙文学说》第一章）。翁感于余说，思有所贡献于吾华，特提七十老躯，不辞跋涉，来至沪上，开设治疗院，余亦乐为之介绍于国人。孙文。
LASYXWM-035	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	99	99	人间之疾病，多半从饮食不节而来。	饮食养生格言	孙中山《孙文学说》第一章《以饮食为证》	李敖引孙中山说明饮食不节是疾病来源。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　人间之疾病，多半从饮食不节而来。所有动物皆顺其自然之性，即纯听先元之节制，故于饮食之量一足其度，则断不多食。而上古之人与今之野蛮人种，文化未开，天性未漓，饮食亦多顺其自然，故少受饮食过量之病。今日进化之人，文明程度愈高，则去自然亦愈远，而自作之孽亦多，如酒也、烟也、鸦片也、鹄肩也，种种戕生之物，日出日繁，而人之嗜好邪僻，亦以文明进化而增加，则近代文明人类饮食之患者，实不可胜量也。作者曾得饮食之病，即胃不消化之症。原起甚微，尝以事忙忽略，渐成重症，于是自行医治，稍愈，仍复从事奔走而忽略之，如是者数次。其后则药石无灵，只得慎讲卫生，凡坚硬难化之物皆不入口，所食不出牛奶、粥糜、肉汁等物。初颇觉效，继而食之至半年以后，则此等食物亦归无效，而病则日甚，胃痛频来，几无法可治。乃变方法施以外治，用按摩手术以助胃之消化。此法初施，亦生奇效，而数月后，旧病仍发，每发一次，比前更重。于是更觅按摩手术而兼明医学者，乃得东京高野太吉先生。先生之手术固超越寻常，而又著有《抵抗养生论》书，其饮食之法，与寻常迥异。寻常西医饮食之方，皆令病者食易消化之物，而戒坚硬之质，而高野先生之方，则令病者戒除一切肉类及溶化流动之物，如粥糜、牛奶、鸡蛋、肉汁等，而食坚硬之蔬菜、鲜果，务取筋多难化者，以抵抗肠胃，使自发力，以复其自然之本能。吾初不信之，乃继思吾之服粥糜、牛奶等物，已一连半年，而病终不愈，乃有一试其法之意。又见高野先生之手术，已能愈我顽病，意更决焉。而先生则曰：“手术者，乃一时之治法，若欲病根断绝长享康健，非遵我抵抗养生之法不可。”遂从之而行，果得奇效。唯愈后数月，偶一食肉或牛奶、鸡蛋、汤水、茶、酒等物，病又复发。始以为或有他因，不独关于所食也，其后三四次皆如此，于是不得不如高野先生之法，戒除一切肉类、牛奶、鸡蛋、汤水、茶、酒，与夫一切辛辣之品。而每日所食，则硬饭与蔬菜及少许鱼类，而以鲜果代茶水。从此旧病若失，至今两年，食量有加，身体康健胜常，食物不觉积滞，而觉畅快，此则十年以来所未有，而近两年始复见之者。余曩时曾肄业医科，于生理卫生之学，自谓颇有心得，乃反于一己之饮食养生，则忽于微渐，遂生胃病，几于不治。幸得高野先生之抵抗养生术，而积年旧症一旦消除，是实医道中之一大革命也。
LASYXWM-036	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	99	99	手术者，乃一时之治法，若欲病根断绝长享康健，非遵我抵抗养生之法不可。	饮食养生格言	高野太吉语，孙中山《以饮食为证》转引	李敖引高野太吉关于手术与抵抗养生法的判断。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　人间之疾病，多半从饮食不节而来。所有动物皆顺其自然之性，即纯听先元之节制，故于饮食之量一足其度，则断不多食。而上古之人与今之野蛮人种，文化未开，天性未漓，饮食亦多顺其自然，故少受饮食过量之病。今日进化之人，文明程度愈高，则去自然亦愈远，而自作之孽亦多，如酒也、烟也、鸦片也、鹄肩也，种种戕生之物，日出日繁，而人之嗜好邪僻，亦以文明进化而增加，则近代文明人类饮食之患者，实不可胜量也。作者曾得饮食之病，即胃不消化之症。原起甚微，尝以事忙忽略，渐成重症，于是自行医治，稍愈，仍复从事奔走而忽略之，如是者数次。其后则药石无灵，只得慎讲卫生，凡坚硬难化之物皆不入口，所食不出牛奶、粥糜、肉汁等物。初颇觉效，继而食之至半年以后，则此等食物亦归无效，而病则日甚，胃痛频来，几无法可治。乃变方法施以外治，用按摩手术以助胃之消化。此法初施，亦生奇效，而数月后，旧病仍发，每发一次，比前更重。于是更觅按摩手术而兼明医学者，乃得东京高野太吉先生。先生之手术固超越寻常，而又著有《抵抗养生论》书，其饮食之法，与寻常迥异。寻常西医饮食之方，皆令病者食易消化之物，而戒坚硬之质，而高野先生之方，则令病者戒除一切肉类及溶化流动之物，如粥糜、牛奶、鸡蛋、肉汁等，而食坚硬之蔬菜、鲜果，务取筋多难化者，以抵抗肠胃，使自发力，以复其自然之本能。吾初不信之，乃继思吾之服粥糜、牛奶等物，已一连半年，而病终不愈，乃有一试其法之意。又见高野先生之手术，已能愈我顽病，意更决焉。而先生则曰：“手术者，乃一时之治法，若欲病根断绝长享康健，非遵我抵抗养生之法不可。”遂从之而行，果得奇效。唯愈后数月，偶一食肉或牛奶、鸡蛋、汤水、茶、酒等物，病又复发。始以为或有他因，不独关于所食也，其后三四次皆如此，于是不得不如高野先生之法，戒除一切肉类、牛奶、鸡蛋、汤水、茶、酒，与夫一切辛辣之品。而每日所食，则硬饭与蔬菜及少许鱼类，而以鲜果代茶水。从此旧病若失，至今两年，食量有加，身体康健胜常，食物不觉积滞，而觉畅快，此则十年以来所未有，而近两年始复见之者。余曩时曾肄业医科，于生理卫生之学，自谓颇有心得，乃反于一己之饮食养生，则忽于微渐，遂生胃病，几于不治。幸得高野先生之抵抗养生术，而积年旧症一旦消除，是实医道中之一大革命也。
LASYXWM-037	孙逸仙和中国西化医学	回到“医生”，回到“基督”	008.回到“医生”，回到“基督”.txt	103	103	学者至此，想当了然于行之易而知之难矣。故天下事唯患于不能知耳，倘能由科学之理则，以求得其真知，则行之绝无所难	知行格言	孙中山《孙文学说》第五章《知行总论》	校对轮合并第一轮拆开的知行句，保留科学真知与行易知难的完整意思。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。 校对补入：合并第一轮两条拆分残句。	yes	　　学者至此，想当了然于行之易而知之难矣。故天下事唯患于不能知耳，倘能由科学之理则，以求得其真知，则行之绝无所难，此已十数回反复证明，无可疑义矣。然则行之之道为何？即全在后知后觉者之不自惑以惑人而已。上所谓文明之进化，成于三系之人：其一、先知先觉者，即发明家也；其二、后知后觉者，即鼓吹家也；其三、不知不觉者，即实行家也。由此观之，中国不患无实行家，盖林林总总者皆是也。乃吾党之士有言曰：“某也理想家也，某也实行家也。”以二三人可为改革国事之实行家，真谬误之甚也！不观今之外人在上海所建设之宏大工厂，繁盛市街，崇伟楼阁，其实行家皆中国之工人也，而外人不过为理想家、计划家而已，并未有躬亲实行其建设之事也。故为一国之经营建设所难得者，非实行家也，乃理想家、计划家也。而中国之后知后觉者，皆重实行而轻理想矣，是犹治化学，而崇拜三家村之豆腐公，而忽于裴在辂、巴斯德等宿学也！是犹治医学，而崇拜蜂虫之蜾蠃，而忽于发明蒙药之名医也！盖豆腐公为生物化学之实行家，而蜾赢为蒙药之实行家也，有是理乎？乃今之后知后觉者，悉中此病，所以不能鼓吹舆论，倡导文明，而反足混乱是非，阻碍进化也。是故革命以来，而建设事业不能进化者，此也。予于是乎不能不彻底详辟，欲使后知后觉者了然于向来之迷误，而幡然改图，不再为似是而非之说以惑世，而阻挠吾林林总总之实行家，则建设前途大有希望矣！
