id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LAHS-060	keep-first-pass	中文成语	轻描淡写	传统成语	007.驳法官蔡尊五、廖宏明、郑淑贞.txt	101	101	本书在相关章节使用或引录“轻描淡写”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-061	keep-first-pass	中文成语	一手遮天	传统成语	007.驳法官蔡尊五、廖宏明、郑淑贞.txt	101	101	本书在相关章节使用或引录“一手遮天”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-062	keep-first-pass	中文成语	直言无隐	传统成语	007.驳法官蔡尊五、廖宏明、郑淑贞.txt	105	105	本书在相关章节使用或引录“直言无隐”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-063	keep-first-pass	中文熟语	中外驰名	中文熟语	007.驳法官蔡尊五、廖宏明、郑淑贞.txt	129	129	本书在相关章节使用或引录“中外驰名”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-064	keep-first-pass	中文成语	著作等身	传统成语	007.驳法官蔡尊五、廖宏明、郑淑贞.txt	129	129	本书在相关章节使用或引录“著作等身”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-065	keep-first-pass	中文成语	视而不见	传统成语	008.“小可怜”与“老可怜”.txt	15	15	本书在相关章节使用或引录“视而不见”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-066	keep-first-pass	中文成语	水涨船高	传统成语	008.“小可怜”与“老可怜”.txt	31	31	本书在相关章节使用或引录“水涨船高”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-067	keep-first-pass	中文成语	判若二人	传统成语	008.“小可怜”与“老可怜”.txt	39	39	本书在相关章节使用或引录“判若二人”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-068	keep-first-pass	李敖式仿成语	判若两刊	仿“判若两人”	008.“小可怜”与“老可怜”.txt	39	39	本书在相关章节使用或引录“判若两刊”，保留其可独立检索的李敖式仿成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-069	keep-first-pass	中文成语	无远弗届	传统成语	008.“小可怜”与“老可怜”.txt	39	39	本书在相关章节使用或引录“无远弗届”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-070	keep-first-pass	中文成语	无所不用其极	传统成语	008.“小可怜”与“老可怜”.txt	55	55	本书在相关章节使用或引录“无所不用其极”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-071	keep-first-pass	中文成语	趾高气扬	传统成语	008.“小可怜”与“老可怜”.txt	55	55	本书在相关章节使用或引录“趾高气扬”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-072	keep-first-pass	中文成语	捉襟见肘	传统成语	008.“小可怜”与“老可怜”.txt	55	55	本书在相关章节使用或引录“捉襟见肘”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-073	keep-first-pass	中文成语	变本加厉	传统成语	009.“当知所警惕而无再犯之虞”吗？.txt	53	53	本书在相关章节使用或引录“变本加厉”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-074	keep-first-pass	中文成语	在劫难逃	传统成语	011.“小疯狗”考.txt	25	25	本书在相关章节使用或引录“在劫难逃”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-075	keep-first-pass	中文成语	生吞活剥	传统成语	011.“小疯狗”考.txt	33	33	本书在相关章节使用或引录“生吞活剥”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-076	keep-first-pass	中文成语	巨细不遗	传统成语	013.知名作家可知也.txt	13	13	本书在相关章节使用或引录“巨细不遗”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-077	keep-first-pass	中文成语	节外生枝	传统成语	013.知名作家可知也.txt	15	15	本书在相关章节使用或引录“节外生枝”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-078	keep-first-pass	中文格言	公道自在人心	中文俗谚	013.知名作家可知也.txt	33	33	本书在相关章节使用或引录“公道自在人心”，保留其可独立检索的中文格言性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-079	keep-first-pass	中文成语	不胜枚举	传统成语	013.知名作家可知也.txt	35	35	本书在相关章节使用或引录“不胜枚举”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-080	keep-first-pass	诗话术语	裾裙脂粉之语	《沧浪诗话》	013.知名作家可知也.txt	39	39	本书在相关章节使用或引录“裾裙脂粉之语”，保留其可独立检索的诗话术语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-081	keep-first-pass	中文成语	道貌岸然	传统成语	013.知名作家可知也.txt	41	41	本书在相关章节使用或引录“道貌岸然”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-082	keep-first-pass	中文成语	夫子自道	传统成语	013.知名作家可知也.txt	41	41	本书在相关章节使用或引录“夫子自道”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-083	keep-first-pass	古典文句	前言戏之耳！	《论语·阳货》	013.知名作家可知也.txt	41	41	本书在相关章节使用或引录“前言戏之耳！”，保留其可独立检索的古典文句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-084	keep-first-pass	中文熟语	正经八百	中文熟语	013.知名作家可知也.txt	41	41	本书在相关章节使用或引录“正经八百”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-085	keep-first-pass	中文成语	是非曲直	传统成语	014.对所谓诬告的答辩.txt	29	29	本书在相关章节使用或引录“是非曲直”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-086	keep-first-pass	中文成语	青史留名	传统成语	014.对所谓诬告的答辩.txt	47	47	本书在相关章节使用或引录“青史留名”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-087	keep-first-pass	中文成语	事必躬亲	传统成语	015.对胡搅蛮缠的驳斥.txt	27	27	本书在相关章节使用或引录“事必躬亲”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-088	keep-first-pass	中文成语	责无旁贷	传统成语	015.对胡搅蛮缠的驳斥.txt	27	27	本书在相关章节使用或引录“责无旁贷”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-089	keep-first-pass	中文成语	刺刺不休	传统成语	016.流浪街头及其他.txt	3	3	本书在相关章节使用或引录“刺刺不休”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-090	keep-first-pass	中文熟语	了无新意	中文熟语	016.流浪街头及其他.txt	3	3	本书在相关章节使用或引录“了无新意”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-091	keep-first-pass	中文成语	连篇累牍	传统成语	016.流浪街头及其他.txt	3	3	本书在相关章节使用或引录“连篇累牍”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-092	keep-first-pass	中文成语	流芳百世	传统成语	016.流浪街头及其他.txt	11	11	本书在相关章节使用或引录“流芳百世”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-093	keep-first-pass	中文成语	遗臭万年	传统成语	016.流浪街头及其他.txt	11	11	本书在相关章节使用或引录“遗臭万年”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-094	keep-first-pass	古典例句	平王之孙、齐侯之子。	《诗经·何彼襛矣》	018.“小窃之技”的文法学解析.txt	11	11	本书在相关章节使用或引录“平王之孙、齐侯之子。”，保留其可独立检索的古典例句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-095	keep-first-pass	古典成句	父母之邦。	《论语·微子》	018.“小窃之技”的文法学解析.txt	13	13	本书在相关章节使用或引录“父母之邦。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-096	keep-first-pass	古典例句	离娄之明、公输子之巧。	《孟子·离娄》	018.“小窃之技”的文法学解析.txt	15	15	本书在相关章节使用或引录“离娄之明、公输子之巧。”，保留其可独立检索的古典例句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-097	keep-first-pass	古典例句	管子之圣	《韩非子·说林上》	018.“小窃之技”的文法学解析.txt	17	17	本书在相关章节使用或引录“管子之圣”，保留其可独立检索的古典例句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-098	keep-first-pass	古典例句	隰朋之智。	《韩非子·说林上》	018.“小窃之技”的文法学解析.txt	17	17	本书在相关章节使用或引录“隰朋之智。”，保留其可独立检索的古典例句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-099	keep-first-pass	古典成句	拳拳之忠。	《汉书·司马迁传》	018.“小窃之技”的文法学解析.txt	19	19	本书在相关章节使用或引录“拳拳之忠。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-100	keep-first-pass	古典成句	世禄之家	《红楼梦》第二回	018.“小窃之技”的文法学解析.txt	21	21	本书在相关章节使用或引录“世禄之家”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-101	keep-first-pass	古典成句	书香之族。	《红楼梦》第二回	018.“小窃之技”的文法学解析.txt	21	21	本书在相关章节使用或引录“书香之族。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-102	keep-first-pass	古典成句	膏粱之性。	《国语·晋语七》	018.“小窃之技”的文法学解析.txt	25	25	本书在相关章节使用或引录“膏粱之性。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-103	keep-first-pass	古典成句	禽兽之行。	《管子》	018.“小窃之技”的文法学解析.txt	27	27	本书在相关章节使用或引录“禽兽之行。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-104	keep-first-pass	古典成句	败军之将。	《吴越春秋·勾践入臣外传》	018.“小窃之技”的文法学解析.txt	29	29	本书在相关章节使用或引录“败军之将。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-105	keep-first-pass	古典成句	斗筲之人。	《论语·子路》	018.“小窃之技”的文法学解析.txt	31	31	本书在相关章节使用或引录“斗筲之人。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-106	keep-first-pass	古典成句	聚敛之臣。	《礼记·大学》	018.“小窃之技”的文法学解析.txt	33	33	本书在相关章节使用或引录“聚敛之臣。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-107	keep-first-pass	古典成句	妇人之仁。	《史记·淮阴侯传》	018.“小窃之技”的文法学解析.txt	35	35	本书在相关章节使用或引录“妇人之仁。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-108	keep-first-pass	古典成句	虎狼之国。	《史记·苏秦传》	018.“小窃之技”的文法学解析.txt	37	37	本书在相关章节使用或引录“虎狼之国。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-109	keep-first-pass	古典成句	犬羊之质。	曹丕《与曹植书》	018.“小窃之技”的文法学解析.txt	39	39	本书在相关章节使用或引录“犬羊之质。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-110	keep-first-pass	古典成句	逐臭之夫。	曹植《与杨德祖书》	018.“小窃之技”的文法学解析.txt	41	41	本书在相关章节使用或引录“逐臭之夫。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-111	keep-first-pass	古典成句	鼎食之家。	王勃《滕王阁序》	018.“小窃之技”的文法学解析.txt	43	43	本书在相关章节使用或引录“鼎食之家。”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-112	keep-first-pass	古典格言	君子之交淡若水；小人之交甘若醴。	《庄子·山木》	018.“小窃之技”的文法学解析.txt	49	49	本书在相关章节使用或引录“君子之交淡若水；小人之交甘若醴。”，保留其可独立检索的古典格言性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-113	keep-first-pass	古典成语	黔驴之技	柳宗元《三戒》	018.“小窃之技”的文法学解析.txt	55	55	本书在相关章节使用或引录“黔驴之技”，保留其可独立检索的古典成语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-114	keep-first-pass	称谓典故	男子对人称己之妻曰“拙荆”，又曰“内子”。亦曰“内人”或“贱内”。	传统称谓	019.活了八十五岁应该知道些什么？.txt	21	21	本书在相关章节使用或引录“男子对人称己之妻曰“拙荆”，又曰“内子”。亦曰“内人”或“贱内”。”，保留其可独立检索的称谓典故性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-115	keep-first-pass	古典成句	犬马之齿	《汉书》相关臣子自称	019.活了八十五岁应该知道些什么？.txt	27	27	本书在相关章节使用或引录“犬马之齿”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-116	keep-first-pass	古典成句	犬马之年	《三国志》相关语汇	019.活了八十五岁应该知道些什么？.txt	33	33	本书在相关章节使用或引录“犬马之年”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-117	keep-first-pass	古典成句	犬马之劳	传统臣子自谦语	019.活了八十五岁应该知道些什么？.txt	39	39	本书在相关章节使用或引录“犬马之劳”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-118	keep-first-pass	中文熟语	不学无术，误人子弟	中文熟语	021.对枉法裁判的刑事判决，民事诉讼自不受其拘束.txt	11	11	本书在相关章节使用或引录“不学无术，误人子弟”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
