kind	score	file	line	text
keyword_line		006.台中（1949-1954·14到19岁）.txt	135	初二时候，童军老师王福霖选拔优异学生参加菲律宾的童军大会，找到我，要我缴头戴童军帽的照片应征，那时我穷得没钱照相，乃找出在大陆的一张旧照，用毛笔画上一顶帽子交差。不料画好了，横看竖看都像戴着帽子照X光，帽里的脑袋发生排斥作用，老朝外透，跟帽子打架。愈看愈不敢亲自送，乃央求班长陈正澄（后任台大经济系主任，又讲学于日本，是名经济学家）代递。害得正澄和我的现代画，一律被老师斥回。老师说，他一辈子也没见过这种照片。于是，别人在菲律宾菲律宾，我在家里菲律宾。
keyword_line		006.台中（1949-1954·14到19岁）.txt	141	我升初三上甲后，国文老师是27岁的杨锦铨（名字很像英文老师杨锦钟，但是男的，并且是福建林森人）又兼导师。他是一位最能启迪学生的国文教员，国立海疆学校毕业，学历虽不怎么样，但书教得真好。他那时还兼事务主任，可以“上下其手”，为我们供应蜡纸、白报纸、油墨等等，鼓励我们办“初三上甲组报”，于是班长陈正澄任发行人，我做总编，赵天仪（“台大哲学系事件”时被挤出台大教职，是大好人，可惜做了诗人）写钢版，就办起来了。一次还因为批评到了高班生，被他们兴师问罪。可见我李敖办刊物贾祸，固其来有自也！
keyword_line		006.台中（1949-1954·14到19岁）.txt	143	因为我的国文在班上出色，自然被杨锦铨老师另眼看待。有一次作文，谈到国文程度，我写道：“现在学生的国文程度要比过去差一倍。”他批改时，不以为然，批曰：“怎么可以数字计量？”作文簿发下来，我没说什么。36年后，他退休了，我托石文杰送我的书给他，以示不负师教之意。顺便请石文杰转告他：“奥斯汀《傲慢与偏见》小说中，就有谁比谁漂亮一倍的用法。”46年后，我在电视节目《李敖笑傲江湖》中提到他，称赞他，移居美国的他知道了，送了他花了20年刚刚完成的一套大书——《说文意象字重建》给我，我大吃一惊，他如此勤勉，有如此成绩，真是高人一等。他写信给我说：“我兄名满天下，却如此念旧，衷心感动不已！”我跟杨锦铨老师40多年未见，但是师生之谊，悬而不断；念旧之情，老而不衰，其交也君子。
keyword_line		006.台中（1949-1954·14到19岁）.txt	145	从初二到高一，14岁到16岁，我因为国文好，参加过多起演讲、辩论、论文比赛。初二时得过全台中市第四届全市国语演说竞赛，得初中组第二名（第一名是四姐，她代表省立台中女中；第三名是张立纲，他代表台中二中。张立纲的哥哥张立豫后来成了我四姐夫，张立纲也变成院士级的学者）。高一时参加台中市论文赛、本校论文赛，皆获第一名。高二时在《合作经济》第2卷第12期发表《合作制度与节制资本》，这是参加庆祝第30届国际合作节征文而作，得了全台湾第一名，并拿到有生以来最大一笔数目的奖金。我用那笔钱买了中华书局版40册的《饮冰室合集》。
keyword_line		006.台中（1949-1954·14到19岁）.txt	147	在参加各种比赛以外，我在高一也写过《李敖札记》四卷；并在《学生》杂志第46期发表《杜威的教育思想及其他》；在《新生报》发表《〈英伦归来〉的启示》、《生也有涯知无涯》；另外还写了《学习英语的目的》《诸葛亮的军政》《虚字的对联》《字形的对联》《毋忘在莒的出处》《行李考》等稿子。这时我17岁。
keyword_line		006.台中（1949-1954·14到19岁）.txt	149	1953年我18岁，念高三，只念了十几天，就自愿休学在家。我那北京大学毕业的老子他随我的便，轻松地说：“好！你小子要休学，就休吧！”他当时正是台中一中国文科主任，他跑到学校，向教务主任说：“我那宝贝儿子不要念书啦！你们给他办休学手续吧！”于是，我蹲在家里，在我那四面是书的两个榻榻米大的书房兼卧室里，痛痛快快地养了一年浩然之气。也写了不少文章，其中有《从读〈胡适文存〉说起》及《李敖诗集》等。我有这么好的写作能力，和我从小就养成了重视课外书的习惯，也养成了买书藏书的癖好有关。到台湾时，我的全部财产是五百多本藏书，进台中一中后，我的大部分时间都消耗在这个中学的图书馆里。这个图书馆的藏书相当丰富，我以义务服务生的资格在书库中泡了四年之久，使我对一般书籍有了不少的常识。最使管理员们惊讶的是，我甚至可以闭起眼睛，单用鼻子就可以鉴定一本书是上海哪个大书店印的，这是我在teen-age中，最得意的一门绝技。
keyword_line		006.台中（1949-1954·14到19岁）.txt	151	在制式教育中，我慢慢长大，也慢慢对中学教育不能容忍。就客观环境来说，我总觉得我所经验的中学教育赶不上我在北京时的残余记忆。在残余记忆里，我认为北京的中学生不像台湾这样呆板、肤浅，缺乏常识与性灵；就主观感受来说，我读的课外书愈多，我愈觉得中学教育不适合一般少年的个性发展、更不要提IQ较高的学生了。中学的教育制度、教授法、师资、课程分配等等都有着极严重的缺陷与流弊，我高一时候那篇四千字的文章——《杜威的教育思想及其他》，就可看出我曾对杜威那种“进步教育”（progressive education）有着极强烈的憧憬，这种憧憬使我在有着强烈对比的中学里面非常痛苦，到了高三，我已完全不能忍耐，我决心不想拿这张中学文凭。所以我就自动休学了。
keyword_line		006.台中（1949-1954·14到19岁）.txt	153	我在台中一中可谓无书不读，但在思想定型上，却是读了许多书、困学求变以后的事。思想定型的范围是多方面的，其中包括左右问题、中西问题、新旧问题。……这些多方面的问题，是每个中国知识分子的大困惑，由于水平不好、政治干扰，绝大多数的中国知识分子都失败了，他们困惑终身，无法在思想定型上有又早又正确的判断。在这方面，我是非常鲜明的一个例外，但在这些问题上，我也有过一段时间的困学求变的过程，这段时间最明显的是在初中，到高中后期，我就逐渐定了型。在困学求变的过程里，一位最重要的人物曾经“逼近”了我，但终于被我“摆脱”，这位人物，就是钱穆。我在小学时代就知道钱穆，上海开明书店出版《开明文史丛刊》，其中收有《孟子研究》，就是我最早知道的钱穆的著作。到台湾后，由于国民党统治思想、管制书刊，进步和左派的旧书都查禁了，新书一本也看不到，我的许多时间，都花在研究古典上面，钱穆的著作，自然成了我的部分读物。
keyword_line		006.台中（1949-1954·14到19岁）.txt	163	临告辞前，钱穆约我再去看他。那时我家住存德巷13号台中一中宿舍，每天经过他门口，看他很方便，可是我没有再去。后来他回到香港。我在第二年（1953年4月14日）写了一封信给他，表示我对他的感谢，并请他“给我以指教”。我还问他两个问题：
keyword_line		006.台中（1949-1954·14到19岁）.txt	165	《中国历代政治得失》第114页第7行云：“第四个禁地是新疆。因此地土壤肥沃，尚未开辟，他们要留作满洲人的衣食之地，希望满洲人到那里去，故不许中国人前往，直到左宗棠平定回乱以后，禁令始弛，汉人才能随便去新疆。”这一回史实，在罗香林先生的高级中学本国史下册第2页中，却有如下地说法，“先是清主旻宁，即位后改元道光，颇有图治之志，既平回疆之乱，遂于道光十一年纳将军长龄之议，以回疆‘西四城’闲地，招民开垦，以裕兵糈，回疆始行屯田之法，汉民因是得盛徙其地。”罗先生所述“纳将军长龄之议”一语，似有所据，与先生所云，时间上相差甚远，不知何故？再者，《国史大纲》第3页第11行云：“美人安达生名此曰北京人”一语，他书皆作“瑞典人”，不知何故？
keyword_line		006.台中（1949-1954·14到19岁）.txt	175	钱穆的信，写得工工整整，足见此公主敬修养的一面。信中对一个18岁的青年人如此鼓励，固因我的好学引起他的注意，也实可看出他具有教育家的风度。信中说他要“按期邮寄”他在“某杂志”的《论语新解》连载，他言而有信，果然按期寄来（“某杂志”是香港《人生》杂志），使我对他益发感念。按说以钱穆对我的赏识，以我对他的感念，一般的读书人，很容易就会朝“变成钱穆的徒弟”路线发展，可是，我的发展却一反其道。在我思想定型的历程里，我的境界，很快就跑到前面去了。对钱穆，我终于论定他是一位反动的学者，他不再引起我的兴趣，我佩服他在古典方面的朴学成就，但对他在朴学以外的扩张解释，我大都认为水平可疑。钱穆的头脑太迂腐，迂腐得自成一家，这种现象，并无师承，因为钱穆的老师吕思勉却前进得多，老师前进、学生落伍，这真是怪事！
keyword_line		006.台中（1949-1954·14到19岁）.txt	179	与钱穆通讯后第九年（1962），我已经成为成熟的战士。我在《文星》发表《给谈中西文化的人看看病》，开始激烈地攻击了钱穆，这种攻击一直不断，在我们会面后三十四年（1986），我还发表文字，大表我对他倒在蒋介石怀里的不满，我说：
keyword_line		006.台中（1949-1954·14到19岁）.txt	181	试看钱穆写《总统蒋公八秩华诞祝寿文》，歌颂蒋介石是“诚吾国历史人物中最具贞德之一人。禀贞德而蹈贞运，斯以见天心之所属，而吾国家民族此一时代贞下起元之大任，所以必由公胜之也”。肉麻兮兮，已是全然无耻，知识分子反动到这步田地，真太令人失望矣！回想钱穆当年给我写信，标榜“学问”与“德性”的关系，如今“学问”竟不能阻止“德性”的沦落，我真忍不住为他悲哀！
keyword_line		006.台中（1949-1954·14到19岁）.txt	187	在钱穆死前不久，我去“故宫博物院”，远远地望见了他，他已老态龙钟、步履维艰。我没有趋前问候，但心里一直感念他，毕竟在我少年时代，他曾经被我心仪、曾经热心指导过我、帮助过我，这种老辈风范的人物，对“现代史”的人说来，真是“上古史”了。
keyword_line		006.台中（1949-1954·14到19岁）.txt	189	我在台中一中，最难忘的一位老师是严侨。严侨是福建福州人，是严复的长孙。身材瘦高、头生密发、两眼又大又有神。31岁时到台中一中，那是1950年8月间，他比别的老师稍晚来，但却很快使大家对他感到兴趣。他有一股魔力似的迷人气质，洒脱、多才、口才好、喜欢喝酒，和有一点点疯狂气概，令人一见他就有对他好奇、佩服的印象。有一次高班生踢足球，足球踢到场外，正巧严侨经过，此公也不走路了，突然直奔此球，奋身一脚，就给踢了回来。大家为之叫好，他也趁机加入，大踢特踢起来了。
keyword_line		006.台中（1949-1954·14到19岁）.txt	191	那时台中一中图书馆主任是陈联璋老师，主办每周讲座，邀老师们做专题讲演。严侨应邀讲过一次“人（Homo Sapiens）的故事”，最有趣的，是他在讲演中大谈“演化论”而不是他祖父宣传的《天演论》，他说“天演”的天字不妥，该译为“演化”，这一不跟祖宗走的气魄，留给我很深的印象。他又讲过一次“家畜山羊”，从高加索山羊、西班牙山羊、波斯山羊、喜马拉雅山羊说起，如数家珍，使我们惊叹他知识的多样与丰富。当时我和他并不相识，他是一位别班上的老师，我是一个另一班上的学生，他我之间，是自有距离的。
keyword_line		006.台中（1949-1954·14到19岁）.txt	199	1953年到高三后，我自愿休学在家，准备以同等学力资格去考大学。要命的是黄钟仍不放过我，他和我爸爸“通谋”成功，硬要我到他家去，专门为我一个人补习。他家住台中市永安街1巷5号，我每次去补习，视若畏途，但是实在不能不去，内心交战，非常痛苦。这一痛苦，最后终因黄钟病倒而暂告结束。黄钟病倒，住在台中医院里，昏迷不醒，整天只好用机器抽痰。我每天去照料他，直到他无言死去。我大为伤感，写了一篇《黄钟诔》和《九泉唯有好人多》等几首诗纪念他，并把他的遗像挂在墙上。爸爸生平最好占卜星象，他跟我说：“黄钟是好人，可是长了一副坏人相。他的人与相不相称，所以要早死。”黄钟死时，还不到30岁。
keyword_line		006.台中（1949-1954·14到19岁）.txt	203	当时的台中一中，像其他学校一样，不时有所谓共产党、“匪谍”被捕去。最令我心动的是当时女老师牟琴和他男友杨肇南老师的双双被捕。他们都是山东人，牟琴年轻艳丽，身材尤其肉感动人，令我们暗慕。一天夜里，他们都被捕去了，听说都是共产党、“匪谍”（多少年后，仿佛听说牟琴给放出来了，可是已被折磨得年华销尽了）；还有一位教数学的杨肖震老师（福建政和人，24岁），也被捕去（后来听说太太生活无着，已改嫁给他的一个朋友了）；还有一位王怀中老师（山东诸城人，38岁），教历史的，也神秘失踪了（多少年后才在新竹中学重拾教职）。当时颇有人人自危的味道。黄钟死后，外界盛传他是共产党，“畏罪自杀”云云。可是直到今天，我还不能相信。因为他咽气时候，我正守在他身边，他久病属实，绝不像是自杀。
keyword_line		006.台中（1949-1954·14到19岁）.txt	205	但是黄钟的死，确实给严侨带来极大的感触，他似乎感到人生无常、好人难长寿。黄钟死后，严侨的酒好像愈喝愈多了。因为没有钱，严侨喝的酒是烟酒公卖局出品的最劣等米酒。他喝酒的方式是粗犷的，没有情调、没有小菜，用牙齿把瓶盖一口咬下，就咕嘟咕嘟，大喝起黄汤来。严侨喝酒虽多，但我从没看过他有泥醉的现象，他只是喝得很兴奋而已。黄汤下肚后，往往大背和醉酒有关的诗词。他最喜欢背辛弃疾的那首《西江月》（遣兴）——
keyword_line		006.台中（1949-1954·14到19岁）.txt	223	每背到最后一句的时候，他也总是伸开十指，双手向前推出，郑重表示不要“松”来扶他。中国国学非严侨所长，他“以手推松曰‘去！’”，自然不知道《汉书·龚胜传》中这一典故，也不知道龚胜79岁成了殉道者的悲剧，但他那醉后一推曰“去！”的真情，如今事隔四十多年，却使我记忆犹新，永远难忘。
keyword_line		006.台中（1949-1954·14到19岁）.txt	225	在多次跟严侨的夜谈中，我约略知道了他的一些情况。他来台湾比较晚，并且是从福建偷渡上岸的，当时还带着严师母。他坐的船是最小的木船，他说船上只有埋在沙上的一个罗盘，扬帆过海，就过来了，言下不胜得意。到台湾后，他被发现，国特把他请去，问他你来台湾干什么？他说我来投奔自由；国特说你胡扯，你的爸爸在福州做共产党的市长，他那么前进，你怎么这么落伍？一般情形总是老一代跟国民党走，青年一代跟共产党走，为什么你们家特别：你老子反倒前进，你反倒开倒车，来投奔我们？严侨说我不是来投奔你们，我是来投奔自由，何况我有老母在台，我要来照顾她。国特查出严侨果然有老母在台，只好暂且相信。但这样总不能结案，总得找个保人，于是，由妹夫叶明勋出面，保了严侨。严侨有两个妹妹，大妹严倬云，嫁给辜振甫；小妹严停云（就是女作家华严），嫁给叶明勋。
keyword_line		006.台中（1949-1954·14到19岁）.txt	231	由于他有那样的背景。那样的偷渡经验，我相信他说的，我答应了跟他走。我当时梦想我会参加一个重建中国的大运动。可是梦想毕竟是梦想，半夜里五个大汉惊破了他的梦和我的梦，他被捕了。这是1953年的事。那时候严侨33岁，我18岁。
keyword_line		006.台中（1949-1954·14到19岁）.txt	235	虽然如此，严师母和我，总希望血缘关系和亲属关系上的帮忙，或能免掉国民党的嫉忌。因为这种关系毕竟是血亲问题，总不是政治问题。在一阵日子拖过后，严侨毫无音讯，严师母和我商议，决定北上投亲，她希望辜振甫等能施以援手。就这样的，严师母收拾残破的一些家当，带着三个小孩，含泪北上了。严师母北上后，没有任何消息了。我个人也忙于大专联考等，没有再能做什么。严侨和严侨一家，就这样在台中育才路消逝了。我有时夜里散步，经过严家的旧宅，遥望院里的一片浓荫和屋里的一片死寂，内心悲凉不已。
keyword_line		006.台中（1949-1954·14到19岁）.txt	239	这时我在思想上，受了胡适、殷海光的影响，已经十足是一个成熟的自由主义者，在我思想成长的过程中，严侨虽然对我已是“过去式”，但他的伟大人格、他的声容笑貌、他的热情犀利、他的悲惨人生，却对我永远是“现在式”，他是我人格上的导师，我庆幸在我一生中，能够亲炙到这么一位狂飙运动下的悲剧人物，使我在人格形成中，得以有那种大陆型的脉博、那种左翼式的狂热、那种宗教性的情怀与牺牲。在这些方面，严侨都给了活生生的身教，也许严侨本人并不那么丰富、那么全面、那么完整，但对“少年十五二十时”的李敖而言，无疑的都成为我的导师。最后，虽然导师自己倒下去了，但他的学生还在前进——他的学生没有倒！
keyword_line		007.台大（1954-1959·19到24岁）.txt	3	我在1954年以同等学力参加大专联招，第一志愿填的是台大中文系，但因几分之差，却误入台大法律专修科。法律专修科在报名简章中明列台大各科系之一，我不明就里，在圈选的一大堆科系中，也顺便填了它，不料放榜之日，吾名在焉。入校以后，才知道全班有的是成绩足以分发到法律系却被误分到此班的（如陆啸钊等人）；有的是因入学成绩少考了三到五分而被名列此班的，并且知道我们这班是第二届，头一年还有一班第一届（苏秋镇那班），两届一共有150人，当时考大学是四校院联招，四校院是国立台湾大学、台湾省立师范学院（师范大学前身）、台湾省立农学院（中兴大学前身）、台湾省立工学院（成功大学前身），我们这150人考试成绩都在后面三个学院学生之上，却不能如他们那样念四年、戴方帽子，当然群情愤激，认为无异上当。班上同学谢世闻，以“陋闻”为笔名，在1955年6月15日香港《自由人》上投稿《谈台大的法律专科》，就指出“该科设立原由司法行政部提议……经费由司法行政部拨给”、“司法行政部也管起大学来了”、“适见自乱体制，破坏教育之行政系统耳”。以上种种，经同学一再反映，再加上教我们“刑法总则”的林彬本是司法行政部部长、教我们“中国司法组织”的徐世贤（李元簇的丈人）又是司法行政部次长，他们也从善如流，赞成改制，于是，法律专修科决定改为法律系司法组，原有的法律系改为法学组，150位同学闻讯欢喜，一两年的怄气，顿时一扫而空。
keyword_line		007.台大（1954-1959·19到24岁）.txt	11	据我所知，李济先生现在“没有儿子”，因为他的儿子已“潜返大陆”了。所以李济先生是属于“教子无方”的类型。李济先生当然不愿归咎于这是他自己的“教子无方”，他当然说这纯粹是他儿子的“不孝”，他当然在饱受刺激之余，油然而生一种“不孝过敏症”——对“不孝”的谣言神经过敏，并盼望别人的儿子也“不孝”。李济先生这种毛病，我们也不必怪他，因为这本是一个失败的老年人的心理变态。所以当我们看到他所主持的中央研究院历史语言研究所，不走向“学术研究”而走向“标榜孝道”的时候，我们除了该佩服外，没话可说。
keyword_line		007.台大（1954-1959·19到24岁）.txt	29	我在中学时，偶尔在路上碰到一位女学生，清纯无比，眼睛不大，但在含情之中，透视出一片灵光。慢慢知道她住我家附近的存信巷，家里很穷，父母在家开一小杂货店，每逢星期日，全家在思恩堂做礼拜。她就读的学校是台中市中，比我低一班，功课极好。我高三时休学在家，写了很多情书给她，每封都称呼她叫“罗”，都等她在放学经过的太平路上面交，可是不说一句话。我进台大法学院后，情书改由我在市中念书的大妹转交，每封都谈天说地，都很长，有一封长达83页，后来因故中断。爸爸死后，她写信给我，于是重续前情。我重考进台大文学院时，她考入台大理学院化学系，住女生宿舍，我却没去找她，还在写信。直到有一天，她约我在入夜的校园相见，从此陷入热恋。碧潭泛舟、傅园过夜、图书馆双进双出。……到处是两人的身影。有一段时间我送报。送全台大各单位的报纸，早上未明即起，骑车到火车站附近贩报地以现金批来报纸，就地折好套好，再赶回台大，等到送到女生宿舍时候，她一定等候在门，双手奉上为我冲的热牛奶。感情好到这种程度，不但同居，并且在大二时，她干脆转出了化学系，转进了历史系（在她转出时，有一个化工系的学生转进化学系，就是李远哲）与我同班了。不过，相恋得太满也就是晴阴圆缺的开始，我的信仰和穷困，构成了我们分手的主因。信仰方面，我不信宗教，并且态度坚定，而她一家都是虔诚的基督徒，我没有蒋介石等人的本领可以为女人改变我的信仰，这下子构成她父母兄妹激烈反对我的借口，当然，更基本的原因是我太穷，并且毫无将来会变得有钱的迹象，这对开小店的她的家人说来，诚属不快之事。她有一次告诉我：“1949年刚来台湾时，家里一贫如洗，妈妈做了一双布鞋，叫我沿街去卖，我看到一位高大的先生，很胆怯地上前问他可要看看这双鞋，不料他大吼一声，表示不耐，吓得我哭着回来。”还有一次她的脚踏车丢了，她痛苦极了，写了一篇文章，题目是《还给我吧，请你！》发表在香港出版的《今日世界》杂志上，文章哀婉、凄楚感人。家境的艰苦，似乎使她的父母加深了反对异端李敖的敌忾，我和她有一对石印，她父亲发现了，把有她名字的那颗印磨去名字退还给我；而她的母亲则说：“你将来阔到了做总统，我们也不上你门；你将来穷得讨了饭，讨到我们家门口，请你多走一步！”使我对虔诚的基督徒的作风，有了极深的印象。“罗”的功课各科都好，考大学时，国文作文近90分，台大中文系主任台静农后来告诉我：那届国文作文，以那篇文章得分最高，他们原以为是李敖作的，不期竟出自“李敖的女朋友”之手。由此可见“罗”在国文上的功力。以那种功力，与我互写情书，内容精彩，可以想像。不过这些信都烧掉了。“罗”送我一个本子，原来整本抄的是朱光潜的《给青年的十二封信》，她中学时没钱买书，那时代也没有影印机，所以她就手抄了整本书。她的字迹秀丽、思路敏捷、聪明过人，读英文诗，三四遍即能背诵；我生平交女朋友不少，但是论眼神、论才气、论聪敏、论慧黠，无人能出其右。两人分手之夜，她把内裤送给我，纵《红楼梦》的花袭人亦不若也。
keyword_line		007.台大（1954-1959·19到24岁）.txt	33	我虽然也勾引过别的女生，但灵则灵矣，乏肉可陈，那个时代女生少，思想也不开放，我这种不去教堂、不会跳舞的死硬派，其实要找个理想的女朋友并非易事。“红颜知己”上的苦恼，使我大学念得很不快。我毕业后，1960年2月12日，在部队里收到萧启庆的信，有这样一段：“日前与姚老谈，他认为在我们班上，在各方面，您都是最成熟的一人。又说您不轻易写东西，而写出来的东西一定‘很像样’。我很赞同他的看法。”我想，姚从吾老师和我同班好友萧启庆的看法，正好可做为我历史系四年的总评价，我的确是一个“在各方面”够得上“最”字的大学生，虽然大学生这一阶段，我过得相当吃力。原因是“世俗的我”和“理想的我”的冲突：在内心深处，我高蹈自负，以超人自勉自许；但现实上，我没有足够的力量完全摆脱或操之在我，因此，年复一年陷在冲突局面里。总结是：在历史系四年，其实是我一生中最不满意的阶段，我缺乏令我折服的友情、缺乏稳定的爱情、缺乏经济能力，那是我一生中精神上最不从心所欲的阶段，比中学时期，尤有过之。我一生如果时光倒流，重过一次，我宁愿少活十年，也不要重过中学生、大学生那段日子——成长的岁月其实是痛苦的、依靠别人的，那是“世俗的我”的沼泽，绝非“理想的我”的处遇。大学时代的结束，表示自己能够慢慢走向独立、走向茁壮、走向真正的独行其道。对“理想的我”说来，这才是真正的起步、真正的开始。
keyword_line		007.台大（1954-1959·19到24岁）.txt	35	我在1959年6月18日毕业，8月2日南下台中，这天上火车时，到台北车站来送行的有周弘、景新汉、马宏祥、白绍康、华昌平、李华竣、陈又亮、陈鼓应、祝庭生、张克斌、袁祝泰、朱广诚、黄锡昌、施启扬、佟耀勋、阙至正、孙英善、林淑美、杨祖燕、杨世彭、袁天中、萧启庆、王尚义、陈良榘、王曾才、李耀祖等26人。我在台北的五年大学风光，就此告一段落。交游之广，由此送行名单中可见一斑。这一现象，显示了我虽然一身傲骨、自命不凡，但在待人接物上，却从无满脸骄气，我不但休休有容，并且乐于与人为善。以我对理学院物理系的好朋友孟大中为例，就见一斑：孟大中的父母早在印度离婚，离婚后他和弟弟都随父亲到台湾读书，母亲仍在印度。有一次聊天，我忽然想起，如果离婚时，离婚证书上兄弟跟了母亲，那么兄弟两人即可视同侨生，不必当国民党的鬼兵了。孟大中听了，为之心动，希望我帮他假造一张离婚证书。我说可以，可是其中法律问题得找施启扬。于是到法学院找到施启扬，告以原委，遂由施启扬起草，捏造了一封符合当年印度离婚情况的“离书”，其中每一细节，包括币值换算，都做得天衣无缝。造好后，由我亲自刻印二枚，做为证人。一人名“彭立云”，一名为“孔昭庆”，用印后，全纸用茶水泡过，再予晒干，于是大功告成。为求妥善，我建议孟大中去找台大训导长查良钊，查良钊当年也在印度，与孟大中的父亲为旧识，可做人证。查良钊在西南联大时外号“查婆婆”，乐于助人，又为人糊涂，如告之以离婚时兄弟跟了母亲，他必然会跟着说模糊记得，如此在“离书”以外，可多一人证。于是一切依计行事，孟大中果然不必当兵，远走高飞矣！我的足智多谋，乐于助人，由此可见。台中一中老同学刘家顺，保送入台大，他印名片，头衔是“台湾大学政治系保送学生”，洋洋自得。此公毕业后离台，在松山机场，飞机起飞了，还被警备总部下令飞回，把他逮捕。孟大中离台时，我到松山机场送行，我说：“这回你远走高飞，可自由了。”他说：“想想刘家顺吧！要真的飞走了才算！”
keyword_line		007.台大（1954-1959·19到24岁）.txt	41	约会订在下午，在殷海光家里，我如约前往。开门的是殷海光，他给我的印象可真糟：又瘦又小的身材、又蹭又蹬的跛脚、粗糙的双手、杂灰的头发、风霜的脸、两只对称不佳的小眼睛，从三角眼皮下不友善地瞪着你。他的头与四肢，联合得很生硬，他紧闭嘴唇，作顾盼自雄状。真是作状，因为他的造型，实在极少雄的条件，但他硬要诚于中形于外，结果好像他外在的瘦小，快被他内在的伟大绷裂了似的，看起来真教我难受。“他为什么这么做作？这么紧张？罗素的信徒不该这样啊！”我心里这样想。“他完全不像思想家、不像哲学家、不像大学教授，他倒像是北门邮局门口卖春宫画的，当然卖春宫画的不会顾盼自雄。”我这样想，的确心里犯了大不敬之罪，可是我怎么也忍不住不这样想，我真的从心里对他抱歉。更糟的是，从他背后又钻出一条毛茸茸的东西——一条大狼犬。这条狼犬，殷海光命名为“领袖”，是把纳粹党对希特勒的尊称的走狗化。“领袖”究竟是“领袖”，威武无比，跟殷海光比起来，愈发显出殷海光的猥琐。“他真不该养这条不民主的东西。”我想。
keyword_line		008.军队（1959-1961·24到26岁）.txt	15	虽在军队，我仍展示出我又守原则、又粗犷、又狡猾的一面，我曾声言：“大丈夫要能软能硬、软中带硬、软硬兼施、能屈能伸、粗中有细，方能在军中混。而这种特质，正好就是鸡巴的特质。”为了加深这一特质，并为了展示入伍训练带给我的好身体，以及我对人袒裎相见的祢衡式坦白，洗澡时，我特别让孙玉华为我照了一张全身正面裸照。我还特别题诗一首，诗云：
keyword_line		008.军队（1959-1961·24到26岁）.txt	35	我后来又调到第四连做兵器排排长。我曾戏描连中“官长部”如下：一、连长——想做生意。二、副连长——想升官。三、指导员——想结婚。四、干事——想洗鸳鸯澡。五、第一排排长——想说相声。六、第二排排长——想打炮（搞妓女）。七、第三排排长——想弹子房小老太婆。八、兵器排排长——想退伍。九、行政官——想八仙山盗林。“官长部”以外，“士兵部”更是形形色色。年轻的阿兵哥多来自农村，有的奇笨无比。射击瞄准，竟不会睁一只眼闭一只眼，而是要睁两眼全睁、要闭两眼全闭。气得老兵班长只好找来一块胶布，把这种阿兵哥一只眼贴住，才能放枪。有一次教放枪，教了半天也教不会，老兵班长气得大骂：“你到底懂不懂？”阿兵哥说：“懂。”老兵班长说：“懂你妈妈偷和尚！”还有的阿兵哥，一踢正步就紧张，踢时左手与左脚同出，右手与右脚同出，笑死人了。阿兵哥的程度如此，阿兵哥的岳父大人也不后人。有阿兵哥叫林成，他的岳父写信来，信封上写“林成愚婿安启”。至于老兵班长更妙，我排中有阿兵哥叫张中尾，读《青春花朵》一类书，老兵班长郑金海不准他读。原因是书中有“月经”二字。郑金海性好训话，部队解散后，他的班却常常不解散，他要过训话瘾后才解散。另有老兵说：“耶稣是玛利亚人。”老兵如此，老军官亦不后人。我听到军官们聊天，其中有“‘李’振宁”、“‘杨’政道”、“诺贝尔奖‘学’金”等说法，程度如何，由此可知。
keyword_line		008.军队（1959-1961·24到26岁）.txt	45	“军中乐园”引起的性病问题很严重。17师中流传一个笑话，老长官尹俊（后来做到警备司令，蒋介石归天之夜，正陪姨太太睡觉，蒋经国临时找不到他，从此被黜），一天晚上私行查哨，正好碰到一个哨兵在“打手铳”（手淫），被抓到后，哨兵吓得半死。尹俊说，明天开朝会时我叫你名字，你就给我站出来。第二天开朝会，尹俊喊哨兵名字，哨兵硬着头皮，应声而出，以为必受严罚。不期尹俊当众颁发奖金给哨兵，说：“这哨兵不逛‘军中乐园’，而以‘打手铳’代替，这样才卫生、卫生啊卫生，应该嘉奖！”顿时台上台下，哄成一片，咸谓大老粗尹俊真是快人快语、妙人妙事。
keyword_line		008.军队（1959-1961·24到26岁）.txt	47	“军中乐园”虽然要求阿兵哥要带卫生套，但是很少有人愿意。有一次，蒋经国（当时身份是国防部总政治部主任）问一个得了性病的老兵：“你为什么不戴保险套？”老兵夷然答曰：“报告蒋主任，你穿袜子洗脚吗？”蒋经国闻之语塞。
keyword_line		008.军队（1959-1961·24到26岁）.txt	59	张永亭不但摔跤第一，脚臭第一，枪法也是第一。他的枪法，全连无出其右，但在射击训练时，却每每相左——他并不好好放枪。他懒洋洋的，拿起机枪，在一尺距离内，朝土堆集中射击，然后挖开土堆，清出弹头，包在一起，到外面当废铁卖。——你政府抓老子来当兵，给老子这么可怜的军饷，却舍得花大钱去造枪炮子弹，老子就给你浪费一下，变成废铁吧！这就是他的心理。这种靠卖废铁赚外快的，也不止军人，射击训练时，前面靶场远处，就有不少穷苦的老百姓等在那边，炮声一停、枪声一歇，他们就蜂拥而上，去挖弹头，因而误炸误伤之事，时有所闻。尤其许多穷苦的小孩子，因无知敲废弹而发生的惨剧，更复不少。
