id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LAXA50-059	keep-proofread	古典成句	临大节而不可夺	传统人格成句	005.中国式好人.txt	51	51	本书在相关章节引用或使用“临大节而不可夺”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-060	keep-proofread	中文成语	从容就义	传统成语	005.中国式好人.txt	51	51	本书在相关章节引用或使用“从容就义”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-061	keep-proofread	古典成句	举世而誉之而不加劝	《庄子》相关成句	005.中国式好人.txt	55	55	本书在相关章节引用或使用“举世而誉之而不加劝”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-062	keep-proofread	古典成句	举世而非之而不加沮	《庄子》相关成句	005.中国式好人.txt	55	55	本书在相关章节引用或使用“举世而非之而不加沮”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-063	keep-proofread	中文成语	八面玲珑	传统成语	005.中国式好人.txt	55	55	本书在相关章节引用或使用“八面玲珑”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-064	keep-proofread	中文成语	随波逐流	传统成语	005.中国式好人.txt	55	55	本书在相关章节引用或使用“随波逐流”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-065	keep-proofread	现代诗句	举目揽八荒，谁为真男子？	韩孔厂诗句	005.中国式好人.txt	57	57	本书在相关章节引用或使用“举目揽八荒，谁为真男子？”，校对轮保留其可独立检索的现代诗句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-066	keep-proofread	中文熟语	退让贤路	传统熟语	006.好人坏在哪里？.txt	9	9	本书在相关章节引用或使用“退让贤路”，校对轮保留其可独立检索的中文熟语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-067	keep-proofread	李敖式仿成语	退让恶路	仿“退让贤路”	006.好人坏在哪里？.txt	9	9	本书在相关章节引用或使用“退让恶路”，校对轮保留其可独立检索的李敖式仿成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-068	keep-proofread	现代格言	坏人都在台上唱戏，好人蹲在屋里叹气。	张伯苓相关语	006.好人坏在哪里？.txt	9	9	本书在相关章节引用或使用“坏人都在台上唱戏，好人蹲在屋里叹气。”，校对轮保留其可独立检索的现代格言性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-069	keep-proofread	佛教成句	普渡众生	佛教常用语	006.好人坏在哪里？.txt	17	17	本书在相关章节引用或使用“普渡众生”，校对轮保留其可独立检索的佛教成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-070	keep-proofread	古典成句	张其恶	传统文言成句	006.好人坏在哪里？.txt	17	17	本书在相关章节引用或使用“张其恶”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-071	keep-proofread	中文成语	扶同为恶	传统成语	006.好人坏在哪里？.txt	17	17	本书在相关章节引用或使用“扶同为恶”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-072	keep-proofread	古典成句	乃若其情，则可以为善矣，乃所谓善也。	《孟子》相关成句	006.好人坏在哪里？.txt	27	27	本书在相关章节引用或使用“乃若其情，则可以为善矣，乃所谓善也。”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-073	keep-proofread	古典成句	虽恶不罚	传统伦理成句	006.好人坏在哪里？.txt	27	27	本书在相关章节引用或使用“虽恶不罚”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-074	keep-proofread	古典成句	虽善不赏	传统伦理成句	006.好人坏在哪里？.txt	27	27	本书在相关章节引用或使用“虽善不赏”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-075	keep-proofread	古典成句	至善只是此心纯乎天理之极便是	王阳明相关语	006.好人坏在哪里？.txt	27	27	本书在相关章节引用或使用“至善只是此心纯乎天理之极便是”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-076	keep-proofread	西方谚语	善意铺成了到地狱之路	Hell is paved with good intentions	006.好人坏在哪里？.txt	27	27	本书在相关章节引用或使用“善意铺成了到地狱之路”，校对轮保留其可独立检索的西方谚语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-077	keep-proofread	中文成语	抑强扶弱	传统成语	006.好人坏在哪里？.txt	27	27	本书在相关章节引用或使用“抑强扶弱”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-078	keep-proofread	中文成语	自欺欺人	传统成语	006.好人坏在哪里？.txt	27	27	本书在相关章节引用或使用“自欺欺人”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-079	keep-proofread	中文熟语	人饥己饥	传统熟语	007.好人笨在哪里？.txt	7	7	本书在相关章节引用或使用“人饥己饥”，校对轮保留其可独立检索的中文熟语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-080	keep-proofread	中文熟语	其笨如牛	传统熟语	007.好人笨在哪里？.txt	11	11	本书在相关章节引用或使用“其笨如牛”，校对轮保留其可独立检索的中文熟语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-081	keep-proofread	古典成句	不矜细行，终累大德	传统人格成句	008.从大规迹评论人.txt	5	5	本书在相关章节引用或使用“不矜细行，终累大德”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-082	keep-proofread	古典成句	大德不逾闲，小德出入可也	传统人格成句	008.从大规迹评论人.txt	7	7	本书在相关章节引用或使用“大德不逾闲，小德出入可也”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-083	keep-proofread	中文成语	小心翼翼	传统成语	008.从大规迹评论人.txt	17	17	本书在相关章节引用或使用“小心翼翼”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-084	keep-proofread	历史典故	精忠报国	岳飞相关传统典故	008.从大规迹评论人.txt	21	21	本书在相关章节引用或使用“精忠报国”，校对轮保留其可独立检索的历史典故性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-085	keep-proofread	古典成句	鞠躬尽瘁，死而后已。	诸葛亮《后出师表》	008.从大规迹评论人.txt	21	21	本书在相关章节引用或使用“鞠躬尽瘁，死而后已。”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-086	keep-proofread	中文成语	独行其道	传统成语	008.从大规迹评论人.txt	23	23	本书在相关章节引用或使用“独行其道”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-087	keep-proofread	古典典故	下里巴人	宋玉《对楚王问》相关典故	008.从大规迹评论人.txt	25	25	本书在相关章节引用或使用“下里巴人”，校对轮保留其可独立检索的古典典故性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-088	keep-proofread	中文成语	因小失大	传统成语	008.从大规迹评论人.txt	27	27	本书在相关章节引用或使用“因小失大”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-089	keep-proofread	中文成语	志士仁人	传统成语	009.你没人格还是我没人格？.txt	19	19	本书在相关章节引用或使用“志士仁人”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-090	keep-proofread	中文成语	趋炎附势	传统成语	009.你没人格还是我没人格？.txt	27	27	本书在相关章节引用或使用“趋炎附势”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-091	keep-proofread	中文成语	希旨承风	传统成语	009.你没人格还是我没人格？.txt	27	27	本书在相关章节引用或使用“希旨承风”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-092	keep-proofread	中文成语	曲学阿世	传统成语	009.你没人格还是我没人格？.txt	27	27	本书在相关章节引用或使用“曲学阿世”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-093	keep-proofread	中文成语	灰头土脸	传统成语	009.你没人格还是我没人格？.txt	29	29	本书在相关章节引用或使用“灰头土脸”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-094	keep-proofread	中文成语	养尊处优	传统成语	009.你没人格还是我没人格？.txt	55	55	本书在相关章节引用或使用“养尊处优”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-095	keep-proofread	中文成语	勇往直前	传统成语	009.你没人格还是我没人格？.txt	55	55	本书在相关章节引用或使用“勇往直前”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-096	keep-proofread	中文成语	白纸黑字	传统成语	010.现在是我们关心自己人格的时候了！.txt	5	5	本书在相关章节引用或使用“白纸黑字”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-097	keep-proofread	中文成语	司空见惯	传统成语	010.现在是我们关心自己人格的时候了！.txt	15	15	本书在相关章节引用或使用“司空见惯”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-098	keep-proofread	中文成语	逆来顺受	传统成语	010.现在是我们关心自己人格的时候了！.txt	15	15	本书在相关章节引用或使用“逆来顺受”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-099	keep-proofread	外文文学引语	一筐烂苹果，没有什么好挑的。	莎士比亚相关语	010.现在是我们关心自己人格的时候了！.txt	17	17	本书在相关章节引用或使用“一筐烂苹果，没有什么好挑的。”，校对轮保留其可独立检索的外文文学引语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-100	keep-proofread	中文俗语	有意栽花花不发，无心插柳柳成荫	传统俗语	011.有意栽花，当然要发.txt	3	3	本书在相关章节引用或使用“有意栽花花不发，无心插柳柳成荫”，校对轮保留其可独立检索的中文俗语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-101	keep-proofread	李敖式仿俗语	无心插柳，尚且成荫；	仿“无心插柳柳成荫”	011.有意栽花，当然要发.txt	7	7	本书在相关章节引用或使用“无心插柳，尚且成荫；”，校对轮保留其可独立检索的李敖式仿俗语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-102	keep-proofread	李敖式仿俗语	有意栽花，当然要发！	仿“有意栽花花不发”	011.有意栽花，当然要发.txt	9	9	本书在相关章节引用或使用“有意栽花，当然要发！”，校对轮保留其可独立检索的李敖式仿俗语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-103	keep-proofread	古典成句	为者常成，行者常至	传统励志成句	011.有意栽花，当然要发.txt	13	13	本书在相关章节引用或使用“为者常成，行者常至”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-104	keep-proofread	中文俗语	种瓜得瓜，种豆得豆	传统俗语	011.有意栽花，当然要发.txt	13	13	本书在相关章节引用或使用“种瓜得瓜，种豆得豆”，校对轮保留其可独立检索的中文俗语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-105	keep-proofread	佛教成句	功不唐捐	佛教用语	011.有意栽花，当然要发.txt	13	13	本书在相关章节引用或使用“功不唐捐”，校对轮保留其可独立检索的佛教成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-106	keep-proofread	现代格言	成功不必在我	近现代常用格言	011.有意栽花，当然要发.txt	17	17	本书在相关章节引用或使用“成功不必在我”，校对轮保留其可独立检索的现代格言性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-107	keep-proofread	中文成语	百尺竿头	传统成语	012.孤独伴此生.txt	5	5	本书在相关章节引用或使用“百尺竿头”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-108	keep-proofread	中文成语	炉火纯青	传统成语	012.孤独伴此生.txt	13	13	本书在相关章节引用或使用“炉火纯青”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-109	keep-proofread	现代格言	我认识人愈多，我愈喜欢狗。	西方常见格言	012.孤独伴此生.txt	15	15	本书在相关章节引用或使用“我认识人愈多，我愈喜欢狗。”，校对轮保留其可独立检索的现代格言性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-110	keep-proofread	古典成句	形如槁木、心如死灰	《庄子》相关成句	012.孤独伴此生.txt	15	15	本书在相关章节引用或使用“形如槁木、心如死灰”，校对轮保留其可独立检索的古典成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-111	keep-proofread	佛教化成句	成就河沙梦功德	佛教语汇化用	012.孤独伴此生.txt	15	15	本书在相关章节引用或使用“成就河沙梦功德”，校对轮保留其可独立检索的佛教化成句性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-112	keep-proofread	中文格言	成固欣然，败亦可喜	传统达观成句	012.孤独伴此生.txt	15	15	本书在相关章节引用或使用“成固欣然，败亦可喜”，校对轮保留其可独立检索的中文格言性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-113	keep-proofread	中文成语	从头做起	传统成语	012.孤独伴此生.txt	15	15	本书在相关章节引用或使用“从头做起”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-114	keep-proofread	外文格言	我从没有遇到过比孤独更好的伴侣。	梭罗语	012.孤独伴此生.txt	25	25	本书在相关章节引用或使用“我从没有遇到过比孤独更好的伴侣。”，校对轮保留其可独立检索的外文格言性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-115	keep-proofread	外文格言	斯人也，以旷野为枕席，以星辰为弟兄。孤独、孤独。但是孤独亦可成为伴侣。	哈玛绍语	012.孤独伴此生.txt	27	27	本书在相关章节引用或使用“斯人也，以旷野为枕席，以星辰为弟兄。孤独、孤独。但是孤独亦可成为伴侣。”，校对轮保留其可独立检索的外文格言性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-116	keep-proofread	中文成语	尸居余气	传统成语	014.殷师母的觉悟.txt	5	5	本书在相关章节引用或使用“尸居余气”，校对轮保留其可独立检索的中文成语性质。	校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
