file	line	covered_ids	context
007.委蜕纪.txt	19		当打官司的时候，法官问到我材料的来源，我完全根据实在情况说明，坦然陈述，自无疑义。谁知道胡秋原在半道里，忽然提出一项证据，他说他去函台大，问台大藏书和李敖借书的情形，据台大回信，说该校根本没有“闽变”年份的《国闻周报》，所以李敖是当庭说谎云云！
007.委蜕纪.txt	39		看了这封所谓“敬复”的信，我才完完全全明白：我的母校的确公然的在帮助“校外人士”打击自己学生——的确明目张胆的做了愚蠢而阴险的伪证！
007.委蜕纪.txt	43		校长先生，你托你是胡适干女婿的福，跻身为今日台湾社会贤达、学术自由的象征。你到底为维护学术自由和自由学人做了多少事，挺身为这些人事“抗”了多少？你心里有数，我们心里也有数。要你这种软骨病的人来“抗”什么，我们知道这是奢求；但我认为你既不敢“抗”什么，至少不该一反其道，反倒助纣为虐的“陷害”什么。可叹的是，你毕竟畏于权势，居然一再协同“陷害”了。——我为你可惜，我为你可耻。
007.委蜕纪.txt	53		收信后，钱思亮缩头乌龟了，不回信也不去法院，当然我也莫奈他何，但我的本领却可拿出证据，让他遗臭万年。钱思亮如此卑鄙，帮助胡秋原陷害我，起因是我发难揭发台大黑暗所致，在我发难以前，他对我这台大名学生倒是一再示好的。在历史系毕业谢师宴上，他特别招手请我过去跟他聊天；1963年夏天，他还特别与我做了一次长谈，长谈中他透露了一个秘密，他说：“胡先生（胡适）死后，留下一些遗稿，其中有一封写给你的信，可惜没写完，所以你直到今天还看不到。信中有一段是胡先生否认你在《播种者胡适》文章中提到的六万美金的事，你说政府送他六万美金宣传费...
007.委蜕纪.txt	55		我在“碧潭山楼”的时候，曾有一封惹来大祸的长信给胡适。这封长信起源于胡适看我太穷，限时信寄来一千元（当年的一千元，还蛮值钱）。我很感动，乃写了这封信。事缘1952年10月2日，胡适到台中来讲演，那时我在台中一中，头天在火车站递了一封信给他，第二天特别跷课去听，回来被训导主任谭卓民警告，我在周记里特别抗议，表示不服。念台大后，到胡适死前，我跟他偶有往还。在他送了我一千元后，我觉得受之有愧，决定1962年3月12日以前还他。到了2月，钱一直没着落，我心里很急，不料2月24日他突然死了，我真的“如释重负”，我想起《胡适留...
007.委蜕纪.txt	65		“老二”在民国九年入了北大国文系，他的同班陆侃如魏建功都有了成就，可是他没有，一毕业，十几口的家就累了他，使他放弃了吉林送他留学的公费，使他在抗战时逃不到大后方，他逃到北平，就逃不动了（九一八事变后我们全家到北平，我父亲到处找事都没头绪，他去找过你帮忙，可是你没见他，他很失望，所以后来一提胡适之，他总是唔呀唔的）。后来他总算在法部找到一件小差使，一次办移交的表现，居然使一位朱九爷赏识了他，此后一直保荐他，直做到王克敏手下的太原禁烟局的局长（他在胜利后从书堆里掏出一张马占山开给他担任敌后工作的证明，可是我颇怀疑他对工...
007.委蜕纪.txt	73		他死的时候居然落得台中市市长以下两三千人送丧的场面，那时候似乎人人都痛失师表，人人歌颂他，同时痛骂那“不磕头，不烧纸，不流一滴眼泪，主张丧礼改革的儿子”！
007.委蜕纪.txt	81		如果我用“人格心理学”的方法来分析我自己，那太麻烦了，因为我的形成很简单，我该感谢我父亲的就是他老先生从来允许我自由意志的自由发挥，在别的小男孩还在玩泥巴的时候，我已经为自己布置了一个小图书馆，我父亲从来没有拒绝过我向他要钱买书，从来不干涉我想要看的书，逃难到上海的时候，学费太贵，我的姐妹们都失学在家，他却叫我去读缉椝中学（就是你教过书的华童公学），不让战乱耽误我的学业。二十年与他相处，他似乎充分发挥了“北大精神”。看到周德伟不管他儿子，我向他笑着说：“所谓北大精神就是‘老子不管儿子的精神’，你们北大毕业的老子们都...
007.委蜕纪.txt	87		严侨是严复的长孙，初到学校的时候，立刻使我们倾倒，他的热情与犀利，文理科的知识，英日文的熟练，都不是那些混饭吃的教员比得上的。很快的，我跟严侨建立了友谊；很快的，我知道了他为什么整天买醉——原来他是共产党！
007.委蜕纪.txt	89		他到台湾来就被发现，她的妹夫叶明勋保了他，他没被捕，也不能活动，很苦闷。住了几年，读了些书，居然也有点自由主义的倾向，所以更加苦闷。一天夜里他又喝醉了酒，竟向他的小知己大哭，他对我说：“我不相信国民党会把中国救活，他们不论怎么改造，也是无可救药，他们的根儿烂了。十多年来，我把自己投入一个新运动，我和一些青年人冒险，吃苦，为了给国家带来一个新远景，所以我做了共产党，我志愿偷渡过来，为我的信仰做那最难做的一部分。可是这两年来，我发现我变了，我的精神好像飞向那自由主义的神像，可是我的身体却永远被一个党锁住，被另外一个党监...
007.委蜕纪.txt	93	LAKYEC-022|LAKYEC-023	元旦，长孙以侨生，字曰彦国。先生有诗云：“神州须健者，勿止大吾门。”又云：“震旦方沉陆，何年得解悬？太平如有象，莫忘告重泉。”
007.委蜕纪.txt	99		如果我没有看过右派的左派的或是国粹派的书，而只看过你的书，而受你深刻的影响，那不是一件奇怪的事，可是当我在右派的书堆里打过滚，在左派的远景里做过梦，又在国粹派的本位论底下受过欢迎以后，转而拿起《胡适文选》，这该是一件很有味儿的事。就老一辈的人说，在中国，没有第二个人能带给我这么大的变化，使我在迷乱里面，放弃了旧有道路——那些使我着迷了好多年的老路。
007.委蜕纪.txt	101		不久，你的著作慢慢引起我很大的狂热，四十一年10月1日，我在台中车站递了一封两千字的长信给你，那时我才17岁，对你免不了多少有点“人身崇拜”。从四十四年2月27日我在《中副》发表文章驳太希的《胡适旧诗词》起，我陆续写了不少介绍你的思想的文字，那些文字现在看起来虽然太糟太滥，但是动机却很单纯——为了我深受过你的影响，我也愿意别的青年人认识一下胡适之。
007.委蜕纪.txt	103		当时许多人笑我，奇怪我为什么不写点别的？为什么专门写关于胡适之的？甚至有的朋友开玩笑说：“李敖是吃胡适饭的。”
007.委蜕纪.txt	105		对别人的误会我很难解释，他们不晓得我“宣传”胡适思想是因为我在右派左派国粹派中有过很长一段的矛盾，他们不晓得我对胡适之有着一种莫可名状的感情，这种感情使我不能容忍别人乱骂你或乱捧你，因此我很费力地写了一阵子文章，希望人们看看胡适的真面目，虽然我那一阵子的表现可能费力不讨好。
007.委蜕纪.txt	107		等我又大了几岁，对你的看法已很少“人身崇拜”的痕迹了，我觉得我比较能够更清楚的认识你、了解你，你有许多使我失望的地方，也有许多地方非常可爱，我觉得你有点老惫、虚荣心与派系观念好像多了一点，生龙活虎的劲儿不如当年了，对权威的攻击也不像以前那样犀利了。我这种感觉只是感觉而已，我把它们多少表示在我给你的信和诗里，我知道你不会介意的，我没有用看“太老师”的眼光来看你，我支持你，向别人为你辩诬，使我在军队中得到“思想游移，态度媚外”的记录（我想你不知道军队中有着很盛行的“枪毙雷震，赶走胡适”的革命理论，这种理论同时还有蔓延成...
007.委蜕纪.txt	111		我像不相信权威那样不相信传统，我是一个小人物，我不相信我能打倒什么，但是他们除非很费劲，否则也很难打倒我。我像一个王八，他们不理我，我可能冷不防咬他们几口，使他们气得血压高一高，如果他们勃然大怒操刀而来，那我就只好缩头不出，任他们花言巧语，我也是不妥协，我可能是一个最没出息的cynic，在青龙偃月之下，自信不能做文文山或史可法，只好选择罗素的泄气论，不过套一句蒋总统的话即“不到最后毁灭关头绝不轻言屈服”，这一点总可得“最佳勇气奖”。好在我对自己目前的韧性还算满意，我从军队里走回来，还是无党无派无宗教，还可以很神气地...
007.委蜕纪.txt	117		这是一封动人的信（内容关于爸爸做地下工作那一部分，胡适死后，地下工作的主持人吴焕章先生予以澄清，证明我怀疑的并不正确），胡适看了这封信，拿给一些人看，当他拿给叶明勋、华严看的时候，得知严侨之死，只是误传，他赶忙写信通知了我；不过，当他拿给徐高阮看的时候，却被这共产党变节者、国民党卧底特务、中央研究院副研究员扣住不还。这时胡适突然死了，信落在徐高阮手中，变成了李敖“知匪不报”并且“预谋投匪”的铁证，最后，徐高阮联合了胡秋原，把这封信发表在胡秋原办的杂志上，并检送原信，告到警备总部。从法律观点看，本案李敖“知匪”之时年...
007.委蜕纪.txt	119	LAKYEC-024	1962年1月，胡适死前不久，对我有所评论，评论之言，都收在他的秘书胡颂平编的《胡适之先生晚年谈话录》和《胡适之先生年谱长编初稿》里。胡适说李敖“喜欢借题发挥”，说“作文章切莫要借题发挥”，他能够看出来我写文章的“喜欢借题发挥”，是他的高明处，但他把“喜欢借题发挥”看成一种大忌，却是他的大错特错。胡适在1930年写《介绍我自己的思想》，辩护他为什么要考证《红楼梦》，曾说考证《红楼梦》只是“消极”的目的，他别有“积极”的目的，那就是借小说考证来“教人一个思想学问的方法”，教人不要“被人蒙着眼睛牵着鼻子走”。考证《红楼...
007.委蜕纪.txt	121		胡适是我在北平念小学、念初一就久闻大名的学者，在台中一中时，从陈正澄那里借到《胡适文选》、又在旧书店买到《胡适文存》一、二集、又看到《中国哲学史大纲》等，使我对他大为佩服，但绝没想到，在他生前死后，竟跟我有那么多的奇缘与横祸！事实上，奇缘后来还在衍生呢！他给我写的字，为了义助慰安妇，我拿出拍卖了一百万，由台大医师陈耀昌义买了；他送给我并题字的华严《智慧的灯》，我点名叶明勋、华严夫妇以一百万义买了（他们夫妇出了一百万后，又把该书捐给胡适纪念馆了）。这种奇缘还没停止，到了1998年更妙了，我在历史系同班者同学陶英惠，以...
007.委蜕纪.txt	125		我知道这一个月以来，有不少人称赞你作的《播种者胡适》那篇文字，所以我要写这封信，给你浇几滴冷水。
007.委蜕纪.txt	129		第一，我要指出此文有不少不够正确的事实。如说我在纽约“以望七之年，亲自买菜做饭煮茶叶蛋吃”——其实我就不会“买菜做饭”。如说我“退回政府送的六万美金宣传费”——其实政府就从来没有过送我六万美金宣传费的事。又如说“他怀念周作人，不止一次到监狱看他”——我曾帮过他的家属的小忙，但不曾到监狱去看过他。（我至今还想设法搜全他的著作，已搜集到十几本了；我盼望将来你可以帮助我搜集：我觉得他的著作比鲁迅的高明多了。）
007.委蜕纪.txt	137		我的《播种者胡适》是1962年1月1日发表的，胡适信中说“这一个月以来”，自是二月间写的信，他死在2月24日，可见这封信是他死前不久写的；那时他72岁。这封信，写得又认真、又婉转、又诚恳，足见此公高明光大的一面。不过他不知道我写出的每一件，都是有所本的，都是印在别人的书里的，不是我捏造的。只是有的所本的资讯有问题，我也跟着“不够正确”了。像退回六万美金宣传费的事，我根据的是1942年的Curreltt Biographt、Vol.LXXIX No.9的Time杂志也都文证俱在；像到监狱看周作人的事，我根据的是陈之藩...
007.委蜕纪.txt	139		胡适死前头一天，他还“下条子”，请他的秘书胡颂平把他写的《康奈尔传》送给我，他对我的好意，真可说至死方休。我想我是他青年朋友中，特别另眼看待的一位，我想我也是唯一不负他期许的一位，虽然我对他的论断，他不一定服气。照杨树人的回忆，胡适当年看了我写的《播种者胡适》，还甚为不悦呢。
007.委蜕纪.txt	141	LAKYEC-075	在五四人物中，我认为胡适是头脑比较清楚的，在肯定个人价值与英美式民主方面，他更显得头脑出众。胡适忧虑五四以后思想自由被国民党与共产党左右双杀，他苦口婆心又小心翼翼地特别强调他一贯的个人主义的重要，他在五四以后十一年写道：“这个个人主义的人生观一面教我们学娜拉，要努力把自己铸造成个人；一面教我们学斯铎曼医生，要特立独行，敢说老实话，敢向恶势力作战。少年的朋友们，不要笑这是19世纪维多利亚时代的陈腐思想！我们去维多利亚时代还老远哩。欧洲有了十八九世纪的个人主义，造出了无数爱自由过于面包、爱真理过于生命的特立独行之士，方...
007.委蜕纪.txt	143		1990年12月，胡适百年诞辰，《民生报》的徐开尘要我写一篇纪念短文，我写了《胡适百年孤寂》交给她，全文如下：
007.委蜕纪.txt	145		《读书周刊》要我写一千字谈谈胡适的文字，以纪念胡适百岁诞辰。我想今天赶时髦谈胡适的人虽多，但是真正与他有渊源有交往的，恐怕百不得一。我生在1935年，胡适大我四十四岁，跟小他四十四岁的青年朋友“忘年交”，我是唯一的一个。自我以下，不但赶不上和他有渊源有交往，甚至连见过他的人也不多了。——他毕竟是老去的五四人物了，距离我们太远了。
007.委蜕纪.txt	147		我初见胡适在1952年，那时我是台中一中的学生，跟他只匆匆说过几句话；七年后，1959年，他约我单独大聊了一阵，那时我是台大学生。后来又见过几次面，通了几次信。1961年我进台大研究所，他得知我穷得裤子进了当铺，特别限时信寄来一千元，并写给我说：“……过了双十节，你来玩玩，好不好？现在送上一仟元的支票一张，是给你‘赎当’救急的。你千万不要推辞，正如同你送我许多不易得来的书，我从来不推辞一样。……”从这点上，就看出胡适的细心处，他一方面雪中送炭，一方面又使你有理由消受这一炭。这种细心，在二十二天后的另一封来信里，再度...
007.委蜕纪.txt	149		胡适是我父亲在北京大学时的老师，并不是我的老师，但他跟我说，他完全不记得我父亲这个学生了，这是我父亲在北大成绩并不出色的缘故。胡适的学生姚从吾是我老师，姚从吾写信给人说，胡先生待李敖如罗尔纲。罗尔纲是胡适贴身的出色徒弟，身陷大陆。胡适特别亲题罗尔纲《师门五年记》一册寄我、又当面送我一册，我感到姚从吾老师所说，不为无因。在胡适眼中，我是出色的，可是没等我念完研究所，他就死了，他拉我做他徒弟的心愿，也就永远不会成为事实了。
007.委蜕纪.txt	151	LAKYEC-076	胡适死后八年，我为《胡适给赵元任的信》编标题，在一封被我标做《收徒弟的哲学》一信里，重温他引清朝学者李恕谷的话：“交友以自大其身，求士以求此身之不朽。”我颇有感悟。胡适生前交朋友以“自大其身”是热闹的，但他死后，他的朋友却犹大者天下皆是也，幸亏有我这种“士”来不断从大方向以“不朽”之，或聊偿其所愿，梁实秋在《读<胡适评传>第一册》中说，胡适告诉他“台湾有一位年轻的朋友李敖先生，他所知道的有关胡适的事比胡适自己还清楚”。我相信这是真的。胡适“交友”是失败的，但“求士”却没看走眼，我的确是最清楚他的一个人，每看到别人的...
007.委蜕纪.txt	153	LAKYEC-025|LAKYEC-026	这篇文字，可说是胡适与我之间的一个简单缩影。我没做成他的徒弟，但是云龙契合之际，我却在他生前死后，做了比任何人都识其大者的事。这种奇缘与情义，求之古今人物，亦属罕见。清朝王源《刘处士墓表》中记“［刘献廷］尝从容谓余曰：‘吾志若不就，他无所愿，但愿先子死耳！’予惊问故，曰：‘吾生平知己，舍子其谁？得子为吾传以传，复何恨哉？’”我想，胡适死而有知，当有刘献廷这一感叹。
007.委蜕纪.txt	155		我在台大时，所佩服的在台湾的前辈人物，只是胡适、殷海光而已。我后来的发展，和他们比较起来，可这样说：胡适得其皮，殷海光得其肉，真正皮肉相连的，是硕果仅存的李敖。李敖的际遇比胡适、殷海光坏得多：第一，胡适、殷海光出道时，整个原野是大陆，李敖只剩下台湾；第二，胡适、殷海光有正当职业，并且是大学教授，李敖却一直被封杀；第三，胡适、殷海光赶上知识分子被尊敬的最后一代，李敖则碰到经济挂帅、武士刀挂帅、知识分子不帅的时代；第四，胡适、殷海光都没因思想和先知坐牢，李敖却饱受皮肉之苦。所以，李敖虽然皮肉相连，却生不逢时，也不逢地。...
007.委蜕纪.txt	157		PLAYBOY：在思想上，你自承深受胡适和殷海光的影响，究竟影响在哪方面，是否对自由主义的坚持？
007.委蜕纪.txt	163		李敖：做人方面，殷海光比较能够维持自我，愈来愈进步。胡适则愈来愈退步，做了官之后，他应酬太多，连学问方面也退步了。
007.委蜕纪.txt	173	LAKYEC-027	任何思想家都有胸襟希望后一代超过他们，龚定盦说“别有狂言谢时望”，我想，我这最后的狂言，就是我对他们最大的敬礼了。
008.星火纪.txt	5		我在1961年8月18日考进台大历史研究所，苦于生计，由姚从吾、吴相湘两位老师之介，进了罗家伦、陶希圣主持的“中华民国开国五十年文献编纂委员会”，做临时雇员，每月一千元，帮忙找开国文献，但不撰写什么。罗家伦是五四风云人物，跟我长谈了一次，印象最深的是外传他“一身猪熊狗”，见之果然，长得真是又怪又丑，更糟的是他的声带，此公声带有异，发音沙沙作响，好像公火鸭似的，他大夸我的文章多sharp，念出sharp这个字，因有sh的音，更是沙沙，非常好笑。其实他也可以sharp啊！可惜他整天做官、办党、写毛笔字，所以一点也没当年...
008.星火纪.txt	9		这一“国泰信义公寓”，是四楼公寓的顶楼，总价十二万，六万元付现进门，余六万元分期付款。我这户东面两户是文星资料室、西面一户由陆啸钊买到，四户相通。在起造过程中，我发现房子盖得不老实，偷工减两、面积也不足，我单枪匹马，跑到国泰建设公司去理论。它的老板蔡万霖亲自出来，很傲慢的向我威胁说：“李先生，你知道我们蔡家兄弟是什么出身的？”我说：“你们是流氓出身的。”他听了我这种单刀直入的口气，吓了一跳。我接着说：“蔡先生，你知道我李某人是什么出身的？告诉你，我也是流氓出身的。不过我会写字，你不会，要不要打官司、上报纸，你看着办...
008.星火纪.txt	11		1961年6月1日，共产党出身的谢然之接任国民党第四组主任。在他接任后五个月，同年11月1日，我在《文星》发表《老年人和棒子》，从此兴风作浪，使国民党怒形于色、谢然之喜上眉梢。国民党怒的是，李敖从文化思想上挖它的老根；谢然之喜的是，又有一票封杀的大买卖可做矣。在谢然之的带头媒孽下，《文星》处境日渐恶化。拖到1965年11月，正好发生了谢然之与余纪忠公开冲突事件，余纪忠在11月29日的《征信新闻报》（《中国时报》前身）上，以社论《党纪国法不容诬陷忠良——请谢然之交出证据来！》为题，质问这个国民党“败类”，我索性“趁火...
008.星火纪.txt	13		在封杀的作业里，除了国民党“官方”外，“准官方”也是配合“官方”，有以自效的，其中最主要的是胡秋原。事缘1962年，发生了一次中西文化论战。论战是由两篇文章引起的，一篇是胡适的《科学发展所需要的社会改革》，一篇是李敖的《给谈中西文化的人看看病》。胡秋原因为论战失败，迁怒到《文星》，乃转移阵地，自4月起，在《世界评论》上，展开暴跳如雷的攻击，攻击中涉及了居浩然和我，乃至拆穿他的许登源和洪成完。到了8月，在伦敦的居浩然不甘沉默，寄给《文星》一篇投书，《文星》于9月1日刊出，其中提到胡秋原当年参加“闽变”叛国的话；10月...
008.星火纪.txt	15		1963年9月25日，对我是一件大日子，这天由文星出版了我的第一本书——《传统下的独白》。出版后，我的风格与“一些浅人们”眼中的李敖风格，便从此确定，“游戏文章”与“专爱骂人”之溢便跟了我一辈子了，我也乐观此溢，老子就这样写了、这样骂了，又怎样？《传统下的独白》在市面上肆虐四年后被国民党伪政府查禁，禁后各种盗版蜂起，前后一二十年，愈禁愈流传，自非国民党伪政府始料所及，这书刚出版时，在中国广播公司主持节目的中国小姐刘秀嫚，特别约我做一次访问，那是我平生第一次进录音间。刘秀嫚长得甜甜的，身材瘦不露骨，洵属一流。在录音间...
008.星火纪.txt	17		在文星时代，结识了不少人，其中最有趣的首推居浩然。我早在台大时，马宏祥就对我说：“居浩然的《十论》大可一看。我原以为这个淡江英专校长是个普通党国元老的纨绔子弟，其实不然。此公为文，极有创见，并且文笔清新可读。”经过这一介绍，我把《十论》读了一遍，深觉马宏祥的判断不错，从此对居浩然另眼相看。居浩然死后多年，我为他写过几篇文章，揭发国民党大员张建邦逼妈妈居瀛玖（居浩然姐姐）上吊、逼舅舅居浩然离职等内幕。居太太在澳洲看到，写信给我说：“甚为欣慰，感谢万分！你替浩然一次次的申冤，他在九泉之下一定感激你这位朋友。”她同时有信...
008.星火纪.txt	19		居浩然去澳洲前，说他做东惜别，出人意料的，地点竟在北投一家旅馆中。在座有吴申叔、何作歆、李子弋、萧孟能、周群、张继高（吴心柳）等，饭后忽然窜进两个女人，进门即脱，其中之一戴起假阳具，对另一女做势，随着两女易位，做势者人亦做势之，忽前忽后，令人眼花缭乱。我做个鬼脸，对张继高说：“瞻之在前，忽焉在后。”继高大笑。这一场突如其来的表演令人倒胃之至，自是居大少爷临别恶作剧也。
008.星火纪.txt	21		文星时代朋友中，张继高最健谈。文化论战时，他从香港写信给我，指出胡秋原文章不行，“一泻千里，尽见浑水。”他回台后不但相见，且做了邻居，常常深更半夜，从《中国时报》下班后到我家神聊。后来文星垮了，他趋向国民党高层，早无往还了。多年后我出狱，在路上碰到，他假意要请吃饭，我含糊过去，自此不复相见。萧孟能诬告我时，蒋芸在香港急电张继高，挽他出面调停，但他滑头闪躲，以致坐看萧孟能一误再误。后来他跟国民党高层日近，我看不惯，乃揭发他冒充燕京大学新闻系毕业生的丑闻。我揭发后，他襟若寒蝉，直到死去。死后他的夫人张瑞芝被他的情妇翟瑞...
008.星火纪.txt	23		文星时代朋友中，吴申叔是令人哀念的一位。吴申叔的父亲，是大名鼎鼎的“党国元老”吴忠信。吴忠信早年的风光，显然在蒋介石之上，他在民国元年就做上首都警察总监，革命历史之悠久，更是先声夺人。肇和军舰起义，据邵元冲《肇和战役实纪》，司令长官是陈英士、参谋长是吴忠信，位在蒋介石之上，这就隐含了祸延自己和子孙的某种“原罪”。吴申叔在向我谈到他的“原罪”时候，如怨如诉，颇为感伤。他是学艺术的，在台湾拍了一部名《海浦春潮》的电影，这部影片，其实是一部主题上肯定“国民党德政”的影片，可是不晓得怎么回事，伪国防部总政治部就是不让他这部...
008.星火纪.txt	25		在文星时还有许多中学生的读者，我知道的有陈晓林最优秀，直到今日犹为能文之士，并且是我好友。还有一位中学生读者，字写得歪七扭八，向我备致仰慕之忱，且由张菱舲转达此意，此人后来搞云门舞集，即林怀民。还有一位黄三（黄胜常），比我小十一岁，我在文星时候，他透过萧孟能夫人朱婉坚，与我结交。他的父亲是桂系要人黄雪邨，母亲是左宗棠曾孙女。这小朋友聪明过人，又多反骨，在成功中学，因与教官冲突，被开除。后来入世界新闻专科学校。一天上课时偷着帮我校书，被老师抓到，把书抢走，他向老师交涉，说可任凭处罚，但是书要还他，老师不肯，致起冲突，...
008.星火纪.txt	27		1966年9月4日，青年党领导人左舜生来台湾，和我见了一面，从清早5点50分谈到7点半。谈话后第二天，他在《中央日报》上发表《记留台北三周的观感》，最后说：“近年台湾一部分的言论（包括短篇文字与专著），可能有若干也说得过分一些（或在文字上故意卖弄聪明，使人不快），不免与政府及社会若干人士以难堪的刺激，但我们必须知道：人民（尤其是青年）对政府及占有有力地位人士的责难，或对一般现状表示不满，往往不免过分，这在一个专制或民主国家，都是司空见惯的常事，用不着十分认真，尤其懂得在今天有同舟共济必要的朋友们，更不可运用刀笔的方...
008.星火纪.txt	33		徐复观最后被“逼”得“口中不能不称”、“笔下不能不写”李敖了，他好可怜哟！（他的作风，使我想起六朝之时，中国人家讳趋严，绝口不提自己爸爸的名字的事，徐复观当然不会把李敖二字当成父讳，但却巧合如此！）第二类“不敢提法”以俞大纲、方豪等最精采。俞大纲写《戏剧纵横谈》、方豪写《方豪六十自定稿》，都请我校订，但出书之日，序中只提别人，不敢提李敖。俞大纲、方豪不敢提我名字的时候，只不过时当文星犯讳和被封而已，我已经被敬而远之如此矣，比照后来在我被捕时，台大历史系出版《姚从吾先生哀思录》，把与姚从吾的六人合照上，五人标出姓名，...
008.星火纪.txt	35		在文星的读者中，有一位请我吃饭，他是我台大同学王裕珩的父亲王崇五。他曾在俄国留学，是共产党，后来被国民党判死刑。他的舅舅丁鼎丞是国民党大员，就拉他跟国民党合作，免了他的死刑，还做到济南市长。到台湾以后，他担任国际关系中心副主任，当时的主任是卜道明，副主任除了他外，还有吴俊才。卜道明死后，吴俊才当上主任，他就退休了。他请我吃饭时，讲了一句很有意思的话。他说他给共产党办过《红旗》，他知道什么是好文章，并且知道怎么样办宣传。他这辈子所看过的文章里，能有鲁迅的讽刺、胡适的清晰、陈独秀的冲力，惟独李敖一人耳！他说：“现在是团...
008.星火纪.txt	37	LAKYEC-028|LAKYEC-029	在文星时，1963年，美国《纽约时报》的名记者德丁（Tillman Durdin）、美国新闻处的副处长司马笑（John Alvin Bottorff）约了我，三个人在一家咖啡馆里谈话。在德丁提出的问题里面，有一个很有味儿的题目，他问我：“为什么在台湾的这些大学教授们都显得活力不够？为什么他们不像韩国那些教授们那样生气勃勃、勇气十足？”我的答复是这样的：中国大学教授们不是没有像韩国那些教授们那样生气勃勃、勇气十足的情况，可惜那是四十多年前的事了，那是五四时代教授们的气象。现在不行了，现在他们老的老了、死的死了、堕落的...
008.星火纪.txt	39		1964年5月14日，居浩然写来一信，说：“至友吴锡泽君仰慕大名，亟愿识荆，不知能否赐彼电话23163约时一晤……”吴锡泽曾任台湾省新闻处处长，我想他找我一定有某种公干，就跟他约见了。见面之后，我才知道原来是陈诚想见见我，托他先做安排。我和他约好在5月22日去陈诚家。可是5月21日晚上，我接到五次电话；22日早上，又接到两次。全部电话，不是副总统官邸打来的，就是吴锡泽打来的，一再敲定见面时间。到了22日10点10分，见到陈诚，吴锡泽首先解释为什么晚了十分钟，我心里想，他们的官儿，可真做得小心翼翼！见面后，陈诚请我坐...
008.星火纪.txt	41		陈诚约我聊天后四个多月，当时蒋经国系大员李焕请我吃饭。时间在1964年10月3日中午，地点在台北新台北饭店。先由调查局的杨雪峰接我，吃饭时，杨雪峰也一直在场作陪。据我侧面了解，这次吃饭，原因和安排蒋经国要见我有关。那时李焕是在朝的炙手可热的人物；李敖是在野的令人侧目的人物，蒋经国拉拢人才，自在意中。不过蒋经国和李焕的大脑中，是不能理解知识分子中是有傲骨存在的，我的对国民党不合作主义，使聪明的李焕立刻觉察出来了，所以，他不再安排我和蒋经国见面。李焕请我吃饭的另一原因，是想了解一下我与台独的关系。在吃饭前十三天，正好发...
008.星火纪.txt	43		在文星时，国民党大员我还领教过蒋梦麟，他是爸爸在北京大学时的代校长，在台湾主持农复会，他为了写“西潮”以外自传的事，约我到农复会，谈了许久。他本想找我帮忙，可是他一直不谈报酬，也许他的意思是先帮了再议，可是我的经济情况不允许我做完了再拿钱，所以此事不了了之了。国民党大员还有王德溥，他通过郭鑫生，与我吃了一顿饭。他自道做内政部长时反对“户警合一”事，甚令人感佩。我讲话亦颇直杵，颇攻击和他有关的“中医”、“奉命不上诉”及“出版法”等事。他含糊过去，转说他颇为东北出我这种人才而爱惜云。此公在大陆时亦杀手也，毛泽东的大弟毛...
008.星火纪.txt	45		1963年，王尚勤跟我的同居关系渐近尾声，尚勤表示，如果不能结婚，她想到美国留学去。我表示，我在台湾凶多吉少，难免牢狱之灾，我的处境是不适合结婚的。尚勤通情达理，她明白我的真义，决定放洋。不料到了美国不久，却发现和我在一起时不小心有了身孕，她慌张打长途电话来，我问她能不能设法“拿”掉，她说在美国有困难，最后决定就生在美国，就这样的，1964年女儿李文在纽约出生，出生纸上填的父亲名字是李敖。两年后，尚勤把李文送回台湾，希望留在她父母那里，以一年为期，她结婚后再把李文接到美国，后来她结婚了，我认为李文跟她，会给她不方便...
009.白露纪.txt	3	LAKYEC-030	蒹葭苍苍，白露为霜，所谓伊人，在水一方。
009.白露纪.txt	5	LAKYEC-031	在文星时代，我大力提倡的是“全盘西化”。并指出文化的移植是全盘的、是不能选择的。我的基本立论是：从张之洞的“中学为体”、“西学为用”，到萨孟武、何炳松等十教授的“中国本位的文化建设宣言”，到今天中国人的保留中国文化的精华、选择西方文化的优点，这种一厢情愿，多少年来，一直是一种动人心弦的美妙理论。这种美妙理论，听来固然令人快慰，但在实践上，却无可行性。因为文化移植，从来不是随你高兴的，你无法“存其所当有，去其所当去”；也无法“取长舍短，择善而从”。哥伦布航海，使欧洲人得到了美洲，但是美洲的梅毒，却也传染到欧洲，就好像...
009.白露纪.txt	9		正因为我深信“全盘西化”可以救中国，并且中国事实上已走向“全盘西化”，因此我单刀直入、直抵花心，特别为文点出，并点破这一点。1962年2月1日，我在《文星》发表《给谈中西文化的人看看病》，就是一篇大手笔的力作。这篇文章其实只是导论，我还陆续写了许多细部的文章，讨论面和打击面都很广，其中有涉及性观念和性关系的，尤为精采。例如1962年9月1日，我发表《由一丝不挂说起》；1963年10月1日，我发表《论“处女膜整型”》……篇篇都是重头戏。从这些提倡正确性观念和性关系的重头戏中，可以看出我的思想是何等开明、进步，而支持开...
