file	line	quoteText	markers	political	previous	context	next
001.洗你的脑，掐他脖子.txt	141	后代	classics	political-context		（三）教育不能失根忘本。世界上任何国家的教科书，在对国家民族的认同上，都会特别落墨，绝不能把政治上的意识形态渗进教科书中，但李登辉领导下的所谓教育改革，却打出“认识台湾”的旗号，大做使下一代失根忘本的事。例如在他们《认识台湾》的教科书中，故意剪断中国历史文献中有关台湾与中国连锁的记载，举凡《三国志》的“吴志”、三国时期沈莹的《临海水土志》、《隋书》的“东夷传”、元代汪大渊的《岛夷略志》等有关台湾的记载，都按下不表，三国时代吴国、隋代、元代派兵来台的有关台湾的记载，都略过不提，这是什么教科书呢？又如把“日据时期”改为“日治时期”后，完全删除旧有教科书中“罗...	
001.洗你的脑，掐他脖子.txt	141	自尊心	classics	political-context		（三）教育不能失根忘本。世界上任何国家的教科书，在对国家民族的认同上，都会特别落墨，绝不能把政治上的意识形态渗进教科书中，但李登辉领导下的所谓教育改革，却打出“认识台湾”的旗号，大做使下一代失根忘本的事。例如在他们《认识台湾》的教科书中，故意剪断中国历史文献中有关台湾与中国连锁的记载，举凡《三国志》的“吴志”、三国时期沈莹的《临海水土志》、《隋书》的“东夷传”、元代汪大渊的《岛夷略志》等有关台湾的记载，都按下不表，三国时代吴国、隋代、元代派兵来台的有关台湾的记载，都略过不提，这是什么教科书呢？又如把“日据时期”改为“日治时期”后，完全删除旧有教科书中“罗...	
001.洗你的脑，掐他脖子.txt	141	中华民族	classics	political-context		（三）教育不能失根忘本。世界上任何国家的教科书，在对国家民族的认同上，都会特别落墨，绝不能把政治上的意识形态渗进教科书中，但李登辉领导下的所谓教育改革，却打出“认识台湾”的旗号，大做使下一代失根忘本的事。例如在他们《认识台湾》的教科书中，故意剪断中国历史文献中有关台湾与中国连锁的记载，举凡《三国志》的“吴志”、三国时期沈莹的《临海水土志》、《隋书》的“东夷传”、元代汪大渊的《岛夷略志》等有关台湾的记载，都按下不表，三国时代吴国、隋代、元代派兵来台的有关台湾的记载，都略过不提，这是什么教科书呢？又如把“日据时期”改为“日治时期”后，完全删除旧有教科书中“罗...	
001.洗你的脑，掐他脖子.txt	143	教育专业伦理守则		political-context		（四）教育不能无趣。1975年，美国国家教育协会(NEA, National Education Association)就提出《教育专业伦理守则》(Code of Ethics of the Education Profession)，其中以近乎冗赘的文字，反覆提醒不得无故限制学生独立追求学问的行动。广义的说，反过来说，施教本身，一旦对学生独立追求学问的可能予以限制时，这种教育，就出了问题。而在根本上，任何无趣的教育，都是限制学生独立追求的基因。今天教育的最大问题是教科书内容的无趣，启发不出来独立追求的果实，填鸭式考试更是扼杀的杀手，因此造成教育的失败...	
001.洗你的脑，掐他脖子.txt	143	教育不能无趣		political-context		（四）教育不能无趣。1975年，美国国家教育协会(NEA, National Education Association)就提出《教育专业伦理守则》(Code of Ethics of the Education Profession)，其中以近乎冗赘的文字，反覆提醒不得无故限制学生独立追求学问的行动。广义的说，反过来说，施教本身，一旦对学生独立追求学问的可能予以限制时，这种教育，就出了问题。而在根本上，任何无趣的教育，都是限制学生独立追求的基因。今天教育的最大问题是教科书内容的无趣，启发不出来独立追求的果实，填鸭式考试更是扼杀的杀手，因此造成教育的失败...	
001.洗你的脑，掐他脖子.txt	143	天文指南杂志		political-context		（四）教育不能无趣。1975年，美国国家教育协会(NEA, National Education Association)就提出《教育专业伦理守则》(Code of Ethics of the Education Profession)，其中以近乎冗赘的文字，反覆提醒不得无故限制学生独立追求学问的行动。广义的说，反过来说，施教本身，一旦对学生独立追求学问的可能予以限制时，这种教育，就出了问题。而在根本上，任何无趣的教育，都是限制学生独立追求的基因。今天教育的最大问题是教科书内容的无趣，启发不出来独立追求的果实，填鸭式考试更是扼杀的杀手，因此造成教育的失败...	
001.洗你的脑，掐他脖子.txt	143	天空与望远镜杂志		political-context		（四）教育不能无趣。1975年，美国国家教育协会(NEA, National Education Association)就提出《教育专业伦理守则》(Code of Ethics of the Education Profession)，其中以近乎冗赘的文字，反覆提醒不得无故限制学生独立追求学问的行动。广义的说，反过来说，施教本身，一旦对学生独立追求学问的可能予以限制时，这种教育，就出了问题。而在根本上，任何无趣的教育，都是限制学生独立追求的基因。今天教育的最大问题是教科书内容的无趣，启发不出来独立追求的果实，填鸭式考试更是扼杀的杀手，因此造成教育的失败...	
001.洗你的脑，掐他脖子.txt	143	让美丽的天际银河和凡间尘世的俗人能更亲近！		political-context		（四）教育不能无趣。1975年，美国国家教育协会(NEA, National Education Association)就提出《教育专业伦理守则》(Code of Ethics of the Education Profession)，其中以近乎冗赘的文字，反覆提醒不得无故限制学生独立追求学问的行动。广义的说，反过来说，施教本身，一旦对学生独立追求学问的可能予以限制时，这种教育，就出了问题。而在根本上，任何无趣的教育，都是限制学生独立追求的基因。今天教育的最大问题是教科书内容的无趣，启发不出来独立追求的果实，填鸭式考试更是扼杀的杀手，因此造成教育的失败...	
001.洗你的脑，掐他脖子.txt	143	PK天文游记		political-context		（四）教育不能无趣。1975年，美国国家教育协会(NEA, National Education Association)就提出《教育专业伦理守则》(Code of Ethics of the Education Profession)，其中以近乎冗赘的文字，反覆提醒不得无故限制学生独立追求学问的行动。广义的说，反过来说，施教本身，一旦对学生独立追求学问的可能予以限制时，这种教育，就出了问题。而在根本上，任何无趣的教育，都是限制学生独立追求的基因。今天教育的最大问题是教科书内容的无趣，启发不出来独立追求的果实，填鸭式考试更是扼杀的杀手，因此造成教育的失败...	
001.洗你的脑，掐他脖子.txt	143	和星星做朋友——小飞侠星座专辑		political-context		（四）教育不能无趣。1975年，美国国家教育协会(NEA, National Education Association)就提出《教育专业伦理守则》(Code of Ethics of the Education Profession)，其中以近乎冗赘的文字，反覆提醒不得无故限制学生独立追求学问的行动。广义的说，反过来说，施教本身，一旦对学生独立追求学问的可能予以限制时，这种教育，就出了问题。而在根本上，任何无趣的教育，都是限制学生独立追求的基因。今天教育的最大问题是教科书内容的无趣，启发不出来独立追求的果实，填鸭式考试更是扼杀的杀手，因此造成教育的失败...	
001.洗你的脑，掐他脖子.txt	143	星空下的彼得潘		political-context		（四）教育不能无趣。1975年，美国国家教育协会(NEA, National Education Association)就提出《教育专业伦理守则》(Code of Ethics of the Education Profession)，其中以近乎冗赘的文字，反覆提醒不得无故限制学生独立追求学问的行动。广义的说，反过来说，施教本身，一旦对学生独立追求学问的可能予以限制时，这种教育，就出了问题。而在根本上，任何无趣的教育，都是限制学生独立追求的基因。今天教育的最大问题是教科书内容的无趣，启发不出来独立追求的果实，填鸭式考试更是扼杀的杀手，因此造成教育的失败...	
001.洗你的脑，掐他脖子.txt	149	中国时报		political-context		目前《中国时报》登出驻日特派员刘黎儿的专电说：	
001.洗你的脑，掐他脖子.txt	151	自虐史观				受日本近年来批判“自虐史观”的右倾思潮的影响，两家大教科书出版社已向文部省申请将历史教科书中“从军慰安妇”一词改为“慰安妇”，以及删除强制征召等的“强制”字眼，因此从明年度开始，几乎所有的日本历史教科书均将不再有“从军慰安妇”字眼。据《东京新闻》今天报导指出，日本历史教科书市场占有率最高的“东京书籍”（占有率41%）及第三位的“教育出版”（占有率18%）均向文部省提出申请，两家出版社均拒绝说明出版的理由，但突然加以订正的原因，是文化界右倾人士发起运动要求日本各级学校不要采用“自虐史观”的教科书。	
001.洗你的脑，掐他脖子.txt	151	从军慰安妇				受日本近年来批判“自虐史观”的右倾思潮的影响，两家大教科书出版社已向文部省申请将历史教科书中“从军慰安妇”一词改为“慰安妇”，以及删除强制征召等的“强制”字眼，因此从明年度开始，几乎所有的日本历史教科书均将不再有“从军慰安妇”字眼。据《东京新闻》今天报导指出，日本历史教科书市场占有率最高的“东京书籍”（占有率41%）及第三位的“教育出版”（占有率18%）均向文部省提出申请，两家出版社均拒绝说明出版的理由，但突然加以订正的原因，是文化界右倾人士发起运动要求日本各级学校不要采用“自虐史观”的教科书。	
001.洗你的脑，掐他脖子.txt	151	慰安妇				受日本近年来批判“自虐史观”的右倾思潮的影响，两家大教科书出版社已向文部省申请将历史教科书中“从军慰安妇”一词改为“慰安妇”，以及删除强制征召等的“强制”字眼，因此从明年度开始，几乎所有的日本历史教科书均将不再有“从军慰安妇”字眼。据《东京新闻》今天报导指出，日本历史教科书市场占有率最高的“东京书籍”（占有率41%）及第三位的“教育出版”（占有率18%）均向文部省提出申请，两家出版社均拒绝说明出版的理由，但突然加以订正的原因，是文化界右倾人士发起运动要求日本各级学校不要采用“自虐史观”的教科书。	
001.洗你的脑，掐他脖子.txt	151	强制				受日本近年来批判“自虐史观”的右倾思潮的影响，两家大教科书出版社已向文部省申请将历史教科书中“从军慰安妇”一词改为“慰安妇”，以及删除强制征召等的“强制”字眼，因此从明年度开始，几乎所有的日本历史教科书均将不再有“从军慰安妇”字眼。据《东京新闻》今天报导指出，日本历史教科书市场占有率最高的“东京书籍”（占有率41%）及第三位的“教育出版”（占有率18%）均向文部省提出申请，两家出版社均拒绝说明出版的理由，但突然加以订正的原因，是文化界右倾人士发起运动要求日本各级学校不要采用“自虐史观”的教科书。	
001.洗你的脑，掐他脖子.txt	151	从军慰安妇				受日本近年来批判“自虐史观”的右倾思潮的影响，两家大教科书出版社已向文部省申请将历史教科书中“从军慰安妇”一词改为“慰安妇”，以及删除强制征召等的“强制”字眼，因此从明年度开始，几乎所有的日本历史教科书均将不再有“从军慰安妇”字眼。据《东京新闻》今天报导指出，日本历史教科书市场占有率最高的“东京书籍”（占有率41%）及第三位的“教育出版”（占有率18%）均向文部省提出申请，两家出版社均拒绝说明出版的理由，但突然加以订正的原因，是文化界右倾人士发起运动要求日本各级学校不要采用“自虐史观”的教科书。	
001.洗你的脑，掐他脖子.txt	151	东京新闻				受日本近年来批判“自虐史观”的右倾思潮的影响，两家大教科书出版社已向文部省申请将历史教科书中“从军慰安妇”一词改为“慰安妇”，以及删除强制征召等的“强制”字眼，因此从明年度开始，几乎所有的日本历史教科书均将不再有“从军慰安妇”字眼。据《东京新闻》今天报导指出，日本历史教科书市场占有率最高的“东京书籍”（占有率41%）及第三位的“教育出版”（占有率18%）均向文部省提出申请，两家出版社均拒绝说明出版的理由，但突然加以订正的原因，是文化界右倾人士发起运动要求日本各级学校不要采用“自虐史观”的教科书。	
001.洗你的脑，掐他脖子.txt	151	东京书籍				受日本近年来批判“自虐史观”的右倾思潮的影响，两家大教科书出版社已向文部省申请将历史教科书中“从军慰安妇”一词改为“慰安妇”，以及删除强制征召等的“强制”字眼，因此从明年度开始，几乎所有的日本历史教科书均将不再有“从军慰安妇”字眼。据《东京新闻》今天报导指出，日本历史教科书市场占有率最高的“东京书籍”（占有率41%）及第三位的“教育出版”（占有率18%）均向文部省提出申请，两家出版社均拒绝说明出版的理由，但突然加以订正的原因，是文化界右倾人士发起运动要求日本各级学校不要采用“自虐史观”的教科书。	
001.洗你的脑，掐他脖子.txt	151	教育出版				受日本近年来批判“自虐史观”的右倾思潮的影响，两家大教科书出版社已向文部省申请将历史教科书中“从军慰安妇”一词改为“慰安妇”，以及删除强制征召等的“强制”字眼，因此从明年度开始，几乎所有的日本历史教科书均将不再有“从军慰安妇”字眼。据《东京新闻》今天报导指出，日本历史教科书市场占有率最高的“东京书籍”（占有率41%）及第三位的“教育出版”（占有率18%）均向文部省提出申请，两家出版社均拒绝说明出版的理由，但突然加以订正的原因，是文化界右倾人士发起运动要求日本各级学校不要采用“自虐史观”的教科书。	
001.洗你的脑，掐他脖子.txt	151	自虐史观				受日本近年来批判“自虐史观”的右倾思潮的影响，两家大教科书出版社已向文部省申请将历史教科书中“从军慰安妇”一词改为“慰安妇”，以及删除强制征召等的“强制”字眼，因此从明年度开始，几乎所有的日本历史教科书均将不再有“从军慰安妇”字眼。据《东京新闻》今天报导指出，日本历史教科书市场占有率最高的“东京书籍”（占有率41%）及第三位的“教育出版”（占有率18%）均向文部省提出申请，两家出版社均拒绝说明出版的理由，但突然加以订正的原因，是文化界右倾人士发起运动要求日本各级学校不要采用“自虐史观”的教科书。	
001.洗你的脑，掐他脖子.txt	153	从军慰安妇		political-context		日本系从九七年起中学社会教科书里一齐出现“从军慰安妇”名词，这是因为八二年文部省的检定基准中订有要求考虑与中国、韩国之间历史事件的“近邻各国条项”；但是这两年，批判教科书有关第二次大战之记述的“自由主义史观”集团等人，主张日本的教科书是“自虐式的”及“慰安妇是商业行为而非强制征召”等，发起运动要求各地方政府不要采用“自虐式”教科书，影响所及，才有这次的修正。	
001.洗你的脑，掐他脖子.txt	153	近邻各国条项		political-context		日本系从九七年起中学社会教科书里一齐出现“从军慰安妇”名词，这是因为八二年文部省的检定基准中订有要求考虑与中国、韩国之间历史事件的“近邻各国条项”；但是这两年，批判教科书有关第二次大战之记述的“自由主义史观”集团等人，主张日本的教科书是“自虐式的”及“慰安妇是商业行为而非强制征召”等，发起运动要求各地方政府不要采用“自虐式”教科书，影响所及，才有这次的修正。	
001.洗你的脑，掐他脖子.txt	153	自由主义史观		political-context		日本系从九七年起中学社会教科书里一齐出现“从军慰安妇”名词，这是因为八二年文部省的检定基准中订有要求考虑与中国、韩国之间历史事件的“近邻各国条项”；但是这两年，批判教科书有关第二次大战之记述的“自由主义史观”集团等人，主张日本的教科书是“自虐式的”及“慰安妇是商业行为而非强制征召”等，发起运动要求各地方政府不要采用“自虐式”教科书，影响所及，才有这次的修正。	
001.洗你的脑，掐他脖子.txt	153	自虐式的		political-context		日本系从九七年起中学社会教科书里一齐出现“从军慰安妇”名词，这是因为八二年文部省的检定基准中订有要求考虑与中国、韩国之间历史事件的“近邻各国条项”；但是这两年，批判教科书有关第二次大战之记述的“自由主义史观”集团等人，主张日本的教科书是“自虐式的”及“慰安妇是商业行为而非强制征召”等，发起运动要求各地方政府不要采用“自虐式”教科书，影响所及，才有这次的修正。	
001.洗你的脑，掐他脖子.txt	153	慰安妇是商业行为而非强制征召		political-context		日本系从九七年起中学社会教科书里一齐出现“从军慰安妇”名词，这是因为八二年文部省的检定基准中订有要求考虑与中国、韩国之间历史事件的“近邻各国条项”；但是这两年，批判教科书有关第二次大战之记述的“自由主义史观”集团等人，主张日本的教科书是“自虐式的”及“慰安妇是商业行为而非强制征召”等，发起运动要求各地方政府不要采用“自虐式”教科书，影响所及，才有这次的修正。	
001.洗你的脑，掐他脖子.txt	153	自虐式		political-context		日本系从九七年起中学社会教科书里一齐出现“从军慰安妇”名词，这是因为八二年文部省的检定基准中订有要求考虑与中国、韩国之间历史事件的“近邻各国条项”；但是这两年，批判教科书有关第二次大战之记述的“自由主义史观”集团等人，主张日本的教科书是“自虐式的”及“慰安妇是商业行为而非强制征召”等，发起运动要求各地方政府不要采用“自虐式”教科书，影响所及，才有这次的修正。	
001.洗你的脑，掐他脖子.txt	155	修正		political-context		看了上面的专电，我觉得日本鬼子这样干，岂不正学台北吗？台北的李登辉亲日政权，岂不正在台湾的教科书中这样干吗？李登辉叫他卵翼下的学者如杜正胜之流，在教科书中做全面的媚日活动，置慰安妇事件于不问，岂不正开日本鬼子在教科书上“修正”的先河吗？台湾事事学日本，终有机会让日本学了一次，只可惜是“自虐式的”一次，自己的女性同胞被日本鬼子蹂躏而不敢提，反倒美化日本鬼子，此非“自虐”而何？李登辉之流真贱种啊！	
001.洗你的脑，掐他脖子.txt	155	自虐式的		political-context		看了上面的专电，我觉得日本鬼子这样干，岂不正学台北吗？台北的李登辉亲日政权，岂不正在台湾的教科书中这样干吗？李登辉叫他卵翼下的学者如杜正胜之流，在教科书中做全面的媚日活动，置慰安妇事件于不问，岂不正开日本鬼子在教科书上“修正”的先河吗？台湾事事学日本，终有机会让日本学了一次，只可惜是“自虐式的”一次，自己的女性同胞被日本鬼子蹂躏而不敢提，反倒美化日本鬼子，此非“自虐”而何？李登辉之流真贱种啊！	
001.洗你的脑，掐他脖子.txt	155	自虐		political-context		看了上面的专电，我觉得日本鬼子这样干，岂不正学台北吗？台北的李登辉亲日政权，岂不正在台湾的教科书中这样干吗？李登辉叫他卵翼下的学者如杜正胜之流，在教科书中做全面的媚日活动，置慰安妇事件于不问，岂不正开日本鬼子在教科书上“修正”的先河吗？台湾事事学日本，终有机会让日本学了一次，只可惜是“自虐式的”一次，自己的女性同胞被日本鬼子蹂躏而不敢提，反倒美化日本鬼子，此非“自虐”而何？李登辉之流真贱种啊！	
001.洗你的脑，掐他脖子.txt	157	丑化				“丑化”、“小化”与“激化”	
001.洗你的脑，掐他脖子.txt	157	小化				“丑化”、“小化”与“激化”	
001.洗你的脑，掐他脖子.txt	157	激化				“丑化”、“小化”与“激化”	
001.洗你的脑，掐他脖子.txt	161	丑化		political-context		当然是大陆问题、两岸问题。对大陆，台湾普遍的看法其实不算看法，而是成见，是蒋介石留下来的成见。成见的型模有二：第一、是“丑化”，总说共产党是坏的，不能改好的；第二、是“小化”，总说共产党是不可怕的，可以把它打败的。这两个成见，在几十年反共教育下繁荣滋长，即使在蒋介石蒙主宠召后，至今犹阴魂不散。再加上李登辉之流承其余绪，大力加工，又把与共产党关系“激化”，流风所至，甚至《自由时报》还做出“台湾人当然不是中国人，中国还是我们的敌国”之论，如此相激相荡，岂不可虑！今天台湾显然对两岸关系做了错估，错估以后，又没人敢讲真话，一讲真话，就被戴上“不爱台湾”、“中共代...	
001.洗你的脑，掐他脖子.txt	161	小化		political-context		当然是大陆问题、两岸问题。对大陆，台湾普遍的看法其实不算看法，而是成见，是蒋介石留下来的成见。成见的型模有二：第一、是“丑化”，总说共产党是坏的，不能改好的；第二、是“小化”，总说共产党是不可怕的，可以把它打败的。这两个成见，在几十年反共教育下繁荣滋长，即使在蒋介石蒙主宠召后，至今犹阴魂不散。再加上李登辉之流承其余绪，大力加工，又把与共产党关系“激化”，流风所至，甚至《自由时报》还做出“台湾人当然不是中国人，中国还是我们的敌国”之论，如此相激相荡，岂不可虑！今天台湾显然对两岸关系做了错估，错估以后，又没人敢讲真话，一讲真话，就被戴上“不爱台湾”、“中共代...	
001.洗你的脑，掐他脖子.txt	161	激化		political-context		当然是大陆问题、两岸问题。对大陆，台湾普遍的看法其实不算看法，而是成见，是蒋介石留下来的成见。成见的型模有二：第一、是“丑化”，总说共产党是坏的，不能改好的；第二、是“小化”，总说共产党是不可怕的，可以把它打败的。这两个成见，在几十年反共教育下繁荣滋长，即使在蒋介石蒙主宠召后，至今犹阴魂不散。再加上李登辉之流承其余绪，大力加工，又把与共产党关系“激化”，流风所至，甚至《自由时报》还做出“台湾人当然不是中国人，中国还是我们的敌国”之论，如此相激相荡，岂不可虑！今天台湾显然对两岸关系做了错估，错估以后，又没人敢讲真话，一讲真话，就被戴上“不爱台湾”、“中共代...	
001.洗你的脑，掐他脖子.txt	161	自由时报		political-context		当然是大陆问题、两岸问题。对大陆，台湾普遍的看法其实不算看法，而是成见，是蒋介石留下来的成见。成见的型模有二：第一、是“丑化”，总说共产党是坏的，不能改好的；第二、是“小化”，总说共产党是不可怕的，可以把它打败的。这两个成见，在几十年反共教育下繁荣滋长，即使在蒋介石蒙主宠召后，至今犹阴魂不散。再加上李登辉之流承其余绪，大力加工，又把与共产党关系“激化”，流风所至，甚至《自由时报》还做出“台湾人当然不是中国人，中国还是我们的敌国”之论，如此相激相荡，岂不可虑！今天台湾显然对两岸关系做了错估，错估以后，又没人敢讲真话，一讲真话，就被戴上“不爱台湾”、“中共代...	
001.洗你的脑，掐他脖子.txt	161	台湾人当然不是中国人，中国还是我们的敌国		political-context		当然是大陆问题、两岸问题。对大陆，台湾普遍的看法其实不算看法，而是成见，是蒋介石留下来的成见。成见的型模有二：第一、是“丑化”，总说共产党是坏的，不能改好的；第二、是“小化”，总说共产党是不可怕的，可以把它打败的。这两个成见，在几十年反共教育下繁荣滋长，即使在蒋介石蒙主宠召后，至今犹阴魂不散。再加上李登辉之流承其余绪，大力加工，又把与共产党关系“激化”，流风所至，甚至《自由时报》还做出“台湾人当然不是中国人，中国还是我们的敌国”之论，如此相激相荡，岂不可虑！今天台湾显然对两岸关系做了错估，错估以后，又没人敢讲真话，一讲真话，就被戴上“不爱台湾”、“中共代...	
001.洗你的脑，掐他脖子.txt	161	不爱台湾		political-context		当然是大陆问题、两岸问题。对大陆，台湾普遍的看法其实不算看法，而是成见，是蒋介石留下来的成见。成见的型模有二：第一、是“丑化”，总说共产党是坏的，不能改好的；第二、是“小化”，总说共产党是不可怕的，可以把它打败的。这两个成见，在几十年反共教育下繁荣滋长，即使在蒋介石蒙主宠召后，至今犹阴魂不散。再加上李登辉之流承其余绪，大力加工，又把与共产党关系“激化”，流风所至，甚至《自由时报》还做出“台湾人当然不是中国人，中国还是我们的敌国”之论，如此相激相荡，岂不可虑！今天台湾显然对两岸关系做了错估，错估以后，又没人敢讲真话，一讲真话，就被戴上“不爱台湾”、“中共代...	
001.洗你的脑，掐他脖子.txt	161	中共代言人		political-context		当然是大陆问题、两岸问题。对大陆，台湾普遍的看法其实不算看法，而是成见，是蒋介石留下来的成见。成见的型模有二：第一、是“丑化”，总说共产党是坏的，不能改好的；第二、是“小化”，总说共产党是不可怕的，可以把它打败的。这两个成见，在几十年反共教育下繁荣滋长，即使在蒋介石蒙主宠召后，至今犹阴魂不散。再加上李登辉之流承其余绪，大力加工，又把与共产党关系“激化”，流风所至，甚至《自由时报》还做出“台湾人当然不是中国人，中国还是我们的敌国”之论，如此相激相荡，岂不可虑！今天台湾显然对两岸关系做了错估，错估以后，又没人敢讲真话，一讲真话，就被戴上“不爱台湾”、“中共代...	
001.洗你的脑，掐他脖子.txt	161	自由中国只有胡适先生有言论自由。		political-context		当然是大陆问题、两岸问题。对大陆，台湾普遍的看法其实不算看法，而是成见，是蒋介石留下来的成见。成见的型模有二：第一、是“丑化”，总说共产党是坏的，不能改好的；第二、是“小化”，总说共产党是不可怕的，可以把它打败的。这两个成见，在几十年反共教育下繁荣滋长，即使在蒋介石蒙主宠召后，至今犹阴魂不散。再加上李登辉之流承其余绪，大力加工，又把与共产党关系“激化”，流风所至，甚至《自由时报》还做出“台湾人当然不是中国人，中国还是我们的敌国”之论，如此相激相荡，岂不可虑！今天台湾显然对两岸关系做了错估，错估以后，又没人敢讲真话，一讲真话，就被戴上“不爱台湾”、“中共代...	
001.洗你的脑，掐他脖子.txt	163	一国两制				“一国两制”说从头	
001.洗你的脑，掐他脖子.txt	165	一国两制		political-context		十六、你对两岸问题的解决基调是“一国两制”，与邓小平的“一国两制”有不同吗？	
001.洗你的脑，掐他脖子.txt	165	一国两制		political-context		十六、你对两岸问题的解决基调是“一国两制”，与邓小平的“一国两制”有不同吗？	
001.洗你的脑，掐他脖子.txt	167	告台湾同胞书		political-context		1979年元旦，中华人民共和国和美国建交后，全国人大常委会发表《告台湾同胞书》，宣布了和平统一的大政方针。书中宣布：“在解决统一问题时，尊重台湾现状和台湾各界人士意见，采取合理的政策与办法，不使台湾人民蒙受损失。”在统一大业上，“我们寄希望于一千七百万台湾人民，也寄希望于台湾当局。”1981年9月30日，全国人大常委会委员长叶剑英进一步阐明这一政策，率直指出：“国家实现统一后，台湾可作为特别行政区，享有高度的自治权，并可保留军队，中央政府不干预台湾地方事务。台湾现行社会、经济制度不变，生活方式不变，同外国经济、文化关系不变。私人财产、房屋、土地、企业所有...	
001.洗你的脑，掐他脖子.txt	167	在解决统一问题时，尊重台湾现状和台湾各界人士意见，采取合理的政策与办法，不使台湾人民蒙受损失。		political-context		1979年元旦，中华人民共和国和美国建交后，全国人大常委会发表《告台湾同胞书》，宣布了和平统一的大政方针。书中宣布：“在解决统一问题时，尊重台湾现状和台湾各界人士意见，采取合理的政策与办法，不使台湾人民蒙受损失。”在统一大业上，“我们寄希望于一千七百万台湾人民，也寄希望于台湾当局。”1981年9月30日，全国人大常委会委员长叶剑英进一步阐明这一政策，率直指出：“国家实现统一后，台湾可作为特别行政区，享有高度的自治权，并可保留军队，中央政府不干预台湾地方事务。台湾现行社会、经济制度不变，生活方式不变，同外国经济、文化关系不变。私人财产、房屋、土地、企业所有...	
001.洗你的脑，掐他脖子.txt	167	我们寄希望于一千七百万台湾人民，也寄希望于台湾当局。		political-context		1979年元旦，中华人民共和国和美国建交后，全国人大常委会发表《告台湾同胞书》，宣布了和平统一的大政方针。书中宣布：“在解决统一问题时，尊重台湾现状和台湾各界人士意见，采取合理的政策与办法，不使台湾人民蒙受损失。”在统一大业上，“我们寄希望于一千七百万台湾人民，也寄希望于台湾当局。”1981年9月30日，全国人大常委会委员长叶剑英进一步阐明这一政策，率直指出：“国家实现统一后，台湾可作为特别行政区，享有高度的自治权，并可保留军队，中央政府不干预台湾地方事务。台湾现行社会、经济制度不变，生活方式不变，同外国经济、文化关系不变。私人财产、房屋、土地、企业所有...	
001.洗你的脑，掐他脖子.txt	167	国家实现统一后，台湾可作为特别行政区，享有高度的自治权，并可保留军队，中央政府不干预台湾地方事务。台湾现行社会、经济制度不变，生活方式不变，同外国经济、文化关系不变。私人财产、房屋、土地、企业所有权、合法继承权和外国投资不受侵犯……		political-context		1979年元旦，中华人民共和国和美国建交后，全国人大常委会发表《告台湾同胞书》，宣布了和平统一的大政方针。书中宣布：“在解决统一问题时，尊重台湾现状和台湾各界人士意见，采取合理的政策与办法，不使台湾人民蒙受损失。”在统一大业上，“我们寄希望于一千七百万台湾人民，也寄希望于台湾当局。”1981年9月30日，全国人大常委会委员长叶剑英进一步阐明这一政策，率直指出：“国家实现统一后，台湾可作为特别行政区，享有高度的自治权，并可保留军队，中央政府不干预台湾地方事务。台湾现行社会、经济制度不变，生活方式不变，同外国经济、文化关系不变。私人财产、房屋、土地、企业所有...	
001.洗你的脑，掐他脖子.txt	167	一国两制		political-context		1979年元旦，中华人民共和国和美国建交后，全国人大常委会发表《告台湾同胞书》，宣布了和平统一的大政方针。书中宣布：“在解决统一问题时，尊重台湾现状和台湾各界人士意见，采取合理的政策与办法，不使台湾人民蒙受损失。”在统一大业上，“我们寄希望于一千七百万台湾人民，也寄希望于台湾当局。”1981年9月30日，全国人大常委会委员长叶剑英进一步阐明这一政策，率直指出：“国家实现统一后，台湾可作为特别行政区，享有高度的自治权，并可保留军队，中央政府不干预台湾地方事务。台湾现行社会、经济制度不变，生活方式不变，同外国经济、文化关系不变。私人财产、房屋、土地、企业所有...	
001.洗你的脑，掐他脖子.txt	167	一个国家，两种制度		political-context		1979年元旦，中华人民共和国和美国建交后，全国人大常委会发表《告台湾同胞书》，宣布了和平统一的大政方针。书中宣布：“在解决统一问题时，尊重台湾现状和台湾各界人士意见，采取合理的政策与办法，不使台湾人民蒙受损失。”在统一大业上，“我们寄希望于一千七百万台湾人民，也寄希望于台湾当局。”1981年9月30日，全国人大常委会委员长叶剑英进一步阐明这一政策，率直指出：“国家实现统一后，台湾可作为特别行政区，享有高度的自治权，并可保留军队，中央政府不干预台湾地方事务。台湾现行社会、经济制度不变，生活方式不变，同外国经济、文化关系不变。私人财产、房屋、土地、企业所有...	
001.洗你的脑，掐他脖子.txt	167	一国两制		political-context		1979年元旦，中华人民共和国和美国建交后，全国人大常委会发表《告台湾同胞书》，宣布了和平统一的大政方针。书中宣布：“在解决统一问题时，尊重台湾现状和台湾各界人士意见，采取合理的政策与办法，不使台湾人民蒙受损失。”在统一大业上，“我们寄希望于一千七百万台湾人民，也寄希望于台湾当局。”1981年9月30日，全国人大常委会委员长叶剑英进一步阐明这一政策，率直指出：“国家实现统一后，台湾可作为特别行政区，享有高度的自治权，并可保留军队，中央政府不干预台湾地方事务。台湾现行社会、经济制度不变，生活方式不变，同外国经济、文化关系不变。私人财产、房屋、土地、企业所有...	
