id	source_file	line_start	line_end	category	quote_text	source_or_origin	summary	notes
LAJJCS-046	013.蒋纬国和谁乱伦？.txt	9	9	文学成句	初试云雨情	中文艳情成句	李敖用初试云雨情形容男女初次云雨。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-047	014.蒋纬国是东吴大学物理系毕业的吗？.txt	5	5	文言成句	唯斯人而有斯疾	文言化用	李敖用唯斯人而有斯疾表示此人正有此病。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-048	014.蒋纬国是东吴大学物理系毕业的吗？.txt	5	5	成句	有其父必有其子	传统父子成句	李敖用有其父必有其子比喻父子相似。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-049	014.蒋纬国是东吴大学物理系毕业的吗？.txt	15	15	俗语	皇天不负苦心人	中文俗语	李敖引传记中的皇天不负苦心人。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-050	016.陈平景上穷碧落下黄泉，许以祺动手动脚找东西.txt	1	1	唐诗名句化用	上穷碧落下黄泉	白居易《长恨歌》	标题化用上穷碧落下黄泉，用来写寻访追索。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-051	016.陈平景上穷碧落下黄泉，许以祺动手动脚找东西.txt	3	3	成语	含辛茹苦	中文成语	李敖用含辛茹苦形容受害母子长期艰难成全。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-052	016.陈平景上穷碧落下黄泉，许以祺动手动脚找东西.txt	3	3	成语	青出于蓝	《荀子》相关成语	李敖用青出于蓝形容后人超过前人。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-053	016.陈平景上穷碧落下黄泉，许以祺动手动脚找东西.txt	27	27	人生感慨成句	人生五味，全都尝过，复有何求？	程英嘉信	李敖摘录程英嘉信中历尽人生五味、别无所求的感慨。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-054	016.陈平景上穷碧落下黄泉，许以祺动手动脚找东西.txt	27	27	论语化句	荣华富贵于我如浮云	《论语·述而》富贵于我如浮云	程英嘉信中化用富贵于我如浮云，表示不贪富贵。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-055	016.陈平景上穷碧落下黄泉，许以祺动手动脚找东西.txt	43	43	俗语	受人之托忠人之事	中文俗语	许以祺信中用受人之托忠人之事表示受托便尽力。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-056	016.陈平景上穷碧落下黄泉，许以祺动手动脚找东西.txt	45	45	成语	如数家珍	中文成语	李敖引许以祺信中如数家珍一语。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-057	018.许以祺苏州访施利聆纪实.txt	9	9	成语	今非昔比	中文成语	李敖引施利聆回忆中今非昔比一语。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-058	018.许以祺苏州访施利聆纪实.txt	9	9	成语	始终如一	中文成语	李敖引施利聆回忆中始终如一一语。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-059	018.许以祺苏州访施利聆纪实.txt	9	9	成语	先礼后兵	中文成语	李敖引施利聆回忆中先礼后兵一语。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-060	019.蒋家、孙家，何处是儿家？.txt	3	3	片名成句	何处是儿家？	电影片名	李敖由旧电影片名何处是儿家引出蒋纬国家世问题。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-061	019.蒋家、孙家，何处是儿家？.txt	37	37	礼记名篇	大道之行也，天下为公，选贤与能，讲信修睦。故人不独亲其亲、不独子其子，使老有所终，壮有所用，幼有所长，矜寡孤独废疾者皆有所养，男有分，女有归。货恶其弃于地也，不必藏于己；力恶其不出于身也，不必为己。是故谋闭而不兴，盗窃乱贼而不作，故外户而不闭，是谓大同。	《礼记·礼运》	李敖摘录《礼记·礼运》大同篇的经典文句。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。 只收《礼记》古典文本本体；不收三民主义、国父思想、天下为公政治论证语境。
LAJJCS-062	019.蒋家、孙家，何处是儿家？.txt	47	47	成语	瞒天过海	中文成语	李敖用瞒天过海形容把来源推给戴传贤的做法。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-063	019.蒋家、孙家，何处是儿家？.txt	51	51	成语	乱七八糟	中文成语	李敖用乱七八糟形容相关思想混乱。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-064	020.论将军“私藏军火”.txt	13	13	史记文句	居无何，条侯子为父买工官尚方，甲楣五百被可以葬者。取庸苦之，不予钱。庸知其盗买县官器，怒而上变告子，事连汙条侯。书既闻上，上下吏。吏簿责条侯，条侯不对。景帝骂之曰：‘吾不用也！’召诣廷尉。廷尉责曰：‘君侯欲反邪？’亚夫曰：‘臣所买器，乃葬器也，何谓反邪？’吏曰：‘君侯纵不反地上，即欲反地下耳！’吏侵之益急。初，吏捕条侯，条侯欲自杀，夫人止之，以故不得死，遂入廷尉。因不食五日，呕血而死。国除。	《史记·绛侯周勃世家》	李敖引用《史记·绛侯周勃世家》周亚夫因葬器被牵连下狱的故事。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。 只收古史文本本体；不收蒋纬国私藏军火和现代政党攻防语境。
LAJJCS-065	020.论将军“私藏军火”.txt	15	15	成语典故	兔死狗烹	范蠡、韩信相关成语	李敖用兔死狗烹形容功臣被统治者弃杀。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-066	021.蒋孝文之死的失压意义.txt	3	3	古代故事	上（汉武帝）尝辇至郎署，见一老，髭须皓白，衣服不完。上曰：‘公何时为郎？何其老矣！’对曰：‘臣姓颜名驷，江都人也，文帝时为郎。’上曰：‘何不遇也？’驷曰：‘文帝好文，臣好武；景帝好老，臣又少；陛下好少，臣又老。是以三世不遇。’上感其言，拜为会稽都尉。	《汉武故事》	李敖引用《汉武故事》颜驷三世不遇的君臣问答。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。 只收古代故事文本本体；不收蒋家三代压人和现代接班语境。
LAJJCS-067	021.蒋孝文之死的失压意义.txt	5	5	成语典故	三世不遇	《汉武故事》颜驷典故	李敖引三世不遇概括颜驷历文帝、景帝、武帝三朝不得志。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-068	021.蒋孝文之死的失压意义.txt	7	7	成语	适逢其会	中文成语	李敖用适逢其会说明颜驷恰遇三代相压。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-069	021.蒋孝文之死的失压意义.txt	7	7	诗经名句	与子偕老	《诗经·邶风·击鼓》	李敖化用与子偕老，写压人者与被压者一代偕老。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-070	021.蒋孝文之死的失压意义.txt	9	9	成语	差可比拟	中文成语	李敖用差可比拟表示勉强可以相比。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-071	021.蒋孝文之死的失压意义.txt	9	9	成语	适可而止	中文成语	李敖用适可而止形容西太后的压人没有由亲生骨肉接力。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-072	021.蒋孝文之死的失压意义.txt	11	11	史记名句化用	此天之亡我，非战之罪也！	项羽语，见《史记·项羽本纪》	李敖化用项羽此天亡我非战之罪的名句。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-073	021.蒋孝文之死的失压意义.txt	11	11	俗语成语	花花太岁	中文俗语	李敖用花花太岁形容荒唐纨绔子弟。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-074	021.蒋孝文之死的失压意义.txt	11	11	古人戏语	久压公等，但恨不见替人！	杜审言临终戏语	李敖引杜审言临终戏语，写久压他人而遗憾没有接替者。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-075	021.蒋孝文之死的失压意义.txt	13	13	成语	砥柱中流	中文成语	李敖用砥柱中流形容自己仍然健在。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-076	022.蒋孝文死后二周年志庆.txt	7	7	成语	灰飞烟灭	中文成语	李敖用灰飞烟灭形容家天下思想消散。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-077	022.蒋孝文死后二周年志庆.txt	9	9	史记文句	去‘泰’，著‘皇’，采上古‘帝’位号，号曰‘皇帝’。他如议。……朕闻太古有号毋谥，中古有号，死而以行为谥。如此，则子议父、臣议君也，甚无谓，朕弗取焉。自今已来，除谥法。朕为始皇帝。后世以计数，二世、三世、至于万世，传之无穷。	《史记·秦始皇本纪》	李敖引用《史记·秦始皇本纪》中秦始皇定皇帝号和废谥法的文句。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。 只收古史文句本体；不收现代终身总统和家族接班语境。
LAJJCS-078	022.蒋孝文死后二周年志庆.txt	9	9	史记文句	昔者五帝地方千里，其外侯服夷服诸侯或朝或否，天子不能制。今陛下兴义兵、诛残贼、平定天下、海内为郡县、法令由一统，自上古以来未尝有、五帝所不及。臣等谨与博士议曰：‘古有天皇、有地皇、有泰皇、泰皇最贵。’臣等昧死上尊号，王为‘泰皇’、命为‘制’、令为‘诏’、天子自称曰‘朕’。	《史记·秦始皇本纪》	李敖引用《史记·秦始皇本纪》李斯等议尊号的文句。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。 只收古史文句本体；不收现代终身总统和家族接班语境。
LAJJCS-079	022.蒋孝文死后二周年志庆.txt	11	11	史记名句	后世以计数，二世、三世、至于万世，传之无穷	《史记·秦始皇本纪》	李敖反复摘出秦始皇所谓后世计数、传之无穷的句子。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。 只收古史名句本体；不收现代家族权力接班语境。
LAJJCS-080	022.蒋孝文死后二周年志庆.txt	13	13	成语化成句	史例斑斑	中文成句	李敖用史例斑斑形容历史例证清楚众多。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-081	022.蒋孝文死后二周年志庆.txt	13	13	成语	应运而生	中文成语	李敖用应运而生形容新封建之徒应时出现。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-082	022.蒋孝文死后二周年志庆.txt	29	29	兰亭集序化句	后之览者，亦将有感于斯‘文’	王羲之《兰亭集序》	李敖化用《兰亭集序》后之览者亦将有感于斯文。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-083	022.蒋孝文死后二周年志庆.txt	29	29	成语典故	九五之位	《易经》九五典故	李敖用九五之位指最高权位。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-084	022.蒋孝文死后二周年志庆.txt	29	29	成语	七上八下	中文成语	李敖用七上八下形容局面被搅乱。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-085	025.蒋孝武之死的失传意义.txt	19	19	成语典故	司马昭之心，路人皆知	司马昭典故	李敖用司马昭之心路人皆知形容用心明显。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-086	026.蒋孝武死后的妖妄佛事.txt	3	3	成语	不伦不类	中文成语	李敖用不伦不类形容法师装束混杂。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-087	026.蒋孝武死后的妖妄佛事.txt	3	3	成语	莫名其妙	中文成语	李敖用莫名其妙形容性海法师造型怪异。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
