id	book	chapter	source_file	line_start	line_end	quote_text	category	source_or_origin	summary	notes	quote_found_at_declared_range	source_excerpt
LAHSPZ-027	胡适评传	被拧肉的时代（1895-1904）	006.被拧肉的时代（1895-1904）.txt	169	169	形者神之质，神者形之用也。神之于形，犹利之于刀。未闻刀没而利存，岂容形亡而神在哉？	宗教哲理	范缜《神灭论》	李敖引用范缜形神譬喻，说明胡适由此走向无神论。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　缜著神灭论，以为“形者神之质，神者形之用也。神之于形，犹利之于刀。未闻刀没而利存，岂容形亡而神在哉？”此论出，朝野喧哗，难之，终不能屈。
LAHSPZ-028	胡适评传	被拧肉的时代（1895-1904）	006.被拧肉的时代（1895-1904）.txt	179	179	人生如树花同发，随风而散，或拂帘幌，坠茵席之上；或关篱墙，落粪溷之中。坠茵席者，殿下是也，落粪溷者，下官是也。贵贱虽复殊途，因果竟在何处？	宗教哲理	范缜答萧子良语	范缜以树花随风譬喻偶然，破佛教因果贵贱说。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　范缜盛称无佛。子良曰：“君不信因果，何得有富贵贫贱？”缜曰：“人生如树花同发，随风而散，或拂帘幌，坠茵席之上；或关篱墙，落粪溷之中。坠茵席者，殿下是也，落粪溷者，下官是也。贵贱虽复殊途，因果竟在何处？”子良无以难。
LAHSPZ-029	胡适评传	被拧肉的时代（1895-1904）	006.被拧肉的时代（1895-1904）.txt	257	257	天即理也鬼神者，二气（阴阳）之良能也。	理学命题	程朱理学语	胡适说明父亲所受程朱理学影响时引用的宇宙观命题。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。 校对补入：哲理文句，保留其思想史价值。	yes	　　我父亲不曾受过近世自然科学的洗礼，但他很受了程颐朱熹一系的理学的影响。理学家因袭了古代自然主义的宇宙观，用“气”和“理”两个基本观念来解释宇宙，敢说“天即理也鬼神者，二气（阴阳）之良能也。”这种思想，虽有不彻底的地方，很可以破除不少的迷信。
LAHSPZ-030	胡适评传	被拧肉的时代（1895-1904）	006.被拧肉的时代（1895-1904）.txt	273	273	此亦人子也，可善遇之。	待人格言	朱子《小学》记陶渊明家书	胡适记童年读《小学》后受陶渊明善待仆役一句影响。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　我至今还记得我做小孩子时代读的朱子《小学》里面记载的几个可爱的人物，如汲黯、陶渊明之流。朱子记陶渊明，只记他做县令时送一个长工给他儿子，附去一封家信，说：“此亦人子也，可善遇之。”这寥寥九个字的家书，印在脑子里，也颇有很深刻的效力，使我三十年来不敢轻用一句暴戾的辞气对待那帮我做事的人。（《领袖人才的来源》，《独立评论》第十二号，1932年8月7日北平出版，收入《胡适论学近著》卷四）
LAHSPZ-031	胡适评传	“努力做徽骆驼”（1904）	007.“努力做徽骆驼”（1904）.txt	107	107	千年之冢，不动一抔；千丁之家，未尝散处；千载之谱，丝毫不紊。	宗族评语	旧人形容徽州宗族语	李敖引用旧语说明绩溪胡氏宗谱与宗族结构的稳定。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　(14)以前有人形容他们，“千年之冢，不动一抔；千丁之家，未尝散处；千载之谱，丝毫不紊。”关于他们的宗谱状况，可参看胡适的《曹氏显承堂族谱序》（《胡适文存》卷四）。
LAHSPZ-032	胡适评传	“努力做徽骆驼”（1904）	007.“努力做徽骆驼”（1904）.txt	233	233	左相日兴费万钱，饮如长鲸吸百川，衔杯乐圣称避贤	唐诗句	杜甫《饮中八仙歌》	李敖引杜甫诗说明胡适所用崔宗之典故。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　(25)左相李适之在杜甫《饮中八仙歌》中被描写做：“左相日兴费万钱，饮如长鲸吸百川，衔杯乐圣称避贤”！他简直比胡适之还能喝！
LAHSPZ-033	胡适评传	“侬跟我来”（1904-1906）	008.“侬跟我来”（1904-1906）.txt	37	37	二人同心，其利断金。同心之言，其臭如兰	易经名句	《易经·系辞传》	胡适在课堂上指出老师误把《系辞传》当《左传》，句子即所讲经文。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　国文课上教蒙学读本的是一位沈先生，他大概没把这类读本放在眼里，也压根儿没想到这些小毛头里面会卧虎藏龙。有一天，他讲读本里面“传曰，二人同心，其利断金。同心之言，其臭如兰”一段话，他随口说这个“传”是《左传》。这时候胡适不服气了，他的怀疑精神冒出来了。他走到讲台前面，用半生不熟的洋泾浜上海话，低声向老师说：这个“传”不是《左传》，应该是《易经》的《系辞传》。
LAHSPZ-034	胡适评传	“侬跟我来”（1904-1906）	008.“侬跟我来”（1904-1906）.txt	51	51	暴得大名，不祥	处世格言	传统说法	李敖形容胡适跳班后立刻遇到作文难题，用此句提醒骤得名声未必全吉。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　正所谓“暴得大名，不祥”，他正在高兴的时候，抬头一看，立刻发愁了。原来这一天正是作文课，黑板上写着两个题目：
LAHSPZ-035	胡适评传	“侬跟我来”（1904-1906）	008.“侬跟我来”（1904-1906）.txt	111	111	物竞天择，适者生存	进化论名句	严复译《天演论》流行语	胡适名字与表字的由来，取自《天演论》时代流行语。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　有一次，他教我们班上买吴汝纶删节的严复译本天演论来做读本(23)，这是我第一次读天演论，高兴得很。他出的作文题目也很特别，有一次的题目是“物竞天择，适者生存，试申其义”（我的一篇，前几年澄衷校长曹锡爵先生和现在的校长葛祖兰先生曾在旧课卷内寻出，至今还保存在校内）。这种题目自然不是我们十几岁小孩子能发挥，但读天演论，做“物竞天择”的文章，却可以代表那个时代的风气(24)。
LAHSPZ-036	胡适评传	“侬跟我来”（1904-1906）	008.“侬跟我来”（1904-1906）.txt	113	113	瑰辞达奥旨，风行海内	文章评语	陈宝琛《严又陵先生墓志》	李敖用墓志语说明《天演论》译文风行一时。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　胡适读《天演论》的时候，这书的中译本已经出版八年了。那时正是这本书以“瑰辞达奥旨，风行海内”(25)的时候，正是中国知识分子欢呼接受的时候(26)。
LAHSPZ-037	胡适评传	“侬跟我来”（1904-1906）	008.“侬跟我来”（1904-1906）.txt	117	117	春鸟秋虫，听其自鸣自止可耳	文学评语	严复评文学革命语	严复以自然声响譬喻白话文学风潮，李敖用来说明严复晚年态度。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　胡适受《天演论》的重大影响的时候，这书的作者已经死了十一年了，这书的译者也五十四岁了。这位五十四岁的严几道先生万万没想到，在十三年后，他竟以“天演”之论，讽刺这个曾经被他深深影响过的小读者，和这位小读者所倡导的白话文学，认为不过是“春鸟秋虫，听其自鸣自止可耳”(29)。
LAHSPZ-038	胡适评传	“侬跟我来”（1904-1906）	008.“侬跟我来”（1904-1906）.txt	153	153	第一次用历史眼光来整理中国旧学术思想，第一次给我们一个‘学术史’的见解	学术史评语	胡适评梁启超《中国学术思想变迁之大势》	胡适说明梁启超文章给他打开学术史眼光。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　梁启超《在中国学术思想变迁之大势》里，把中国学术思想分为七个时代，这是“第一次用历史眼光来整理中国旧学术思想，第一次给我们一个‘学术史’的见解”。所以胡适说他“最爱读这篇文章”。可是，
LAHSPZ-039	胡适评传	“侬跟我来”（1904-1906）	008.“侬跟我来”（1904-1906）.txt	163	163	无善无恶，可善可恶	哲学命题	王阳明性论	胡适少年演说论性时采用王阳明性论。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　我在澄衷的第二年，发起各斋组织“自治会”。有一次，我在自治会演说，题目是“论性”。我驳孟子性善的主张，也不赞成荀子的性恶说。我承认王阳明的性“无善无恶，可善可恶”是对的。我那时正读英文的格致读本（The Science Readers），懂得了一点最浅近的科学知识，就搬出来应用了！孟子曾说：
LAHSPZ-040	胡适评传	“侬跟我来”（1904-1906）	008.“侬跟我来”（1904-1906）.txt	255	255	天地万物，与我竝生类也；类无贵贱，徒以小大智力而相制，迭相食，非相为而生之。人取可食者而食之。岂天本为人生之？且蚊蚋唱肤，虎狼食肉，非天本为蚊蚋生人，虎狼生肉者哉！	自然哲理	《列子·说符》鲍氏之子语	鲍氏之子以自然主义反驳万物为人而生的说法，李敖说明其契合胡适口味。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　齐田氏祖于庭，食客千人，中座有献鱼雁者。田氏视之，乃叹曰：“天之于民厚矣！置五谷，生鱼鸟，以为之用。”众客和之如响。鲍氏之子年十二，预于次，进曰：“不如君言。天地万物，与我竝生类也；类无贵贱，徒以小大智力而相制，迭相食，非相为而生之。人取可食者而食之。岂天本为人生之？且蚊蚋唱肤，虎狼食肉，非天本为蚊蚋生人，虎狼生肉者哉！”
LAHSPZ-041	胡适评传	“侬跟我来”（1904-1906）	008.“侬跟我来”（1904-1906）.txt	255	255	天之于民厚矣！置五谷，生鱼鸟，以为之用。	自然哲理	《列子·说符》	李敖引用《列子》中田氏的目的论说法，作为鲍氏之子的反驳对象。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　齐田氏祖于庭，食客千人，中座有献鱼雁者。田氏视之，乃叹曰：“天之于民厚矣！置五谷，生鱼鸟，以为之用。”众客和之如响。鲍氏之子年十二，预于次，进曰：“不如君言。天地万物，与我竝生类也；类无贵贱，徒以小大智力而相制，迭相食，非相为而生之。人取可食者而食之。岂天本为人生之？且蚊蚋唱肤，虎狼食肉，非天本为蚊蚋生人，虎狼生肉者哉！”
LAHSPZ-042	胡适评传	“侬跟我来”（1904-1906）	008.“侬跟我来”（1904-1906）.txt	273	273	知之为知之，不知为不知，是知也。	儒家名句	《论语》	胡适以孔子语解释赫胥黎存疑主义。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　达尔文与赫胥黎在哲学方法上最重要的贡献，在于他们的“存疑主义”（Agnosticism）。存疑主义这个名词，是赫胥黎造出来的，直译为“不知主义”。孔丘说：“知之为知之，不知为不知，是知也。”这话确是“存疑主义”的一个好解说。但近代的科学家还要进一步，他们要问：“怎样的知，才可以算是无疑的知？”赫胥黎说，只有那证据充分的知识，方才可以信仰，凡没有充分证据的，只可存疑，不当信仰。这是存疑主义的主脑。
LAHSPZ-043	胡适评传	“侬跟我来”（1904-1906）	008.“侬跟我来”（1904-1906）.txt	273	273	只有那证据充分的知识，方才可以信仰，凡没有充分证据的，只可存疑，不当信仰。	治学格言	胡适述赫胥黎存疑主义	胡适概括存疑主义的核心，即知识应由证据支撑。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　达尔文与赫胥黎在哲学方法上最重要的贡献，在于他们的“存疑主义”（Agnosticism）。存疑主义这个名词，是赫胥黎造出来的，直译为“不知主义”。孔丘说：“知之为知之，不知为不知，是知也。”这话确是“存疑主义”的一个好解说。但近代的科学家还要进一步，他们要问：“怎样的知，才可以算是无疑的知？”赫胥黎说，只有那证据充分的知识，方才可以信仰，凡没有充分证据的，只可存疑，不当信仰。这是存疑主义的主脑。
LAHSPZ-044	胡适评传	“侬跟我来”（1904-1906）	008.“侬跟我来”（1904-1906）.txt	277	277	拿证据来	治学格言	胡适述科学方法	胡适把证据视为思想解放与方法革命的核心武器。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　达尔文的武器只是他三十年中搜集来的证据。三十年搜集的科学证据，打倒了二千年尊崇的宗教传说！这一场大战的结果——证据战胜了传说——遂使科学方法的精神大白于世界。赫胥黎是达尔文的作战先锋（因为达尔文身体多病，不喜欢纷争），从战场上的经验里认清了科学的唯一武器是证据，所以大声疾呼的把这个无敌的武器提出来，教人们认为思想解放和思想革命的唯一工具。自从这个“拿证据来”的喊声传出以后，世界的哲学思想就不能不起一个很大的革命，——哲学方法上的大革命。于是19世纪前半的哲学的实证主义（Positivism），就一变而为19世纪末年的实验主义（Pragmatism）了。
LAHSPZ-045	胡适评传	《竞业旬报》（1906-1908）	009.《竞业旬报》（1906-1908）.txt	69	69	从来不怕人笑我的文字浅显	文章格言	胡适自述	胡适说明自己坚持浅显可懂，不怕被讥为浅。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　这段文字已充分表现出我的文章的长处和短处了。我的长处是明白清洁，短处是浅显。这时候我还不满十五岁。二十五年来，我抱定一个宗旨，做文字必须要教人懂得，所以我从来不怕人笑我的文字浅显(27)。
LAHSPZ-046	胡适评传	《竞业旬报》（1906-1908）	009.《竞业旬报》（1906-1908）.txt	69	69	做文字必须要教人懂得	文章格言	胡适自述	胡适回顾少年写白话文时确立的明白清洁原则。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　这段文字已充分表现出我的文章的长处和短处了。我的长处是明白清洁，短处是浅显。这时候我还不满十五岁。二十五年来，我抱定一个宗旨，做文字必须要教人懂得，所以我从来不怕人笑我的文字浅显(27)。
LAHSPZ-047	胡适评传	《竞业旬报》（1906-1908）	009.《竞业旬报》（1906-1908）.txt	105	105	学原于思	治学格言	程伊川语	胡适少年时重视思想方法，特别注意程伊川此句。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　“学原于思”一句话是我在澄衷学堂读朱子近思录时注意到的。我后来的思想走上了赫胥黎和杜威的路上去，也正是因为我从十几岁时就那样十分看重思想的方法了(35)。
LAHSPZ-048	胡适评传	《竞业旬报》（1906-1908）	009.《竞业旬报》（1906-1908）.txt	113	113	耕田欲雨刈欲晴，去得顺风来者怨。若使人人祷辄遂，造物应须日千变	宋诗句	苏轼诗句	胡适《无鬼丛话》引用苏轼诗，讽刺祈祷愿望彼此冲突。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　这时候我另在旬报上发表了一些《无鬼丛话》，第一条就引司马温公“形既朽灭，神亦飘散，虽有剉烧舂磨，亦无所施”的话，和范缜“神之于形，犹利之于刀”的话。第一条引苏东坡的诗“耕田欲雨刈欲晴，去得顺风来者怨。若使人人祷辄遂，造物应须日千变”。第三条痛骂西游记和封神榜，其中有这样的话：
LAHSPZ-049	胡适评传	《竞业旬报》（1906-1908）	009.《竞业旬报》（1906-1908）.txt	343	343	只须拜热为先祖，直到成冰是善终	近代诗句	马君武诗句	胡适读马君武诗稿时称此断句稍可诵。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　其七古以惜离别及贺高剑公新婚为最。七律断句如“只须拜热为先祖，直到成冰是善终”（寄生虫）；“欲以一身撼天下，须于平地起波澜”（京都），稍可诵。七绝颇多佳者。五古以慈母马浮为最。五律以自上海至马赛途中得诗十首及别桂林四首为最。最爱其澎湖：
LAHSPZ-050	胡适评传	《竞业旬报》（1906-1908）	009.《竞业旬报》（1906-1908）.txt	467	467	君看取落花飞絮，也有吹来穿绣幌，有因风飘堕随尘土。人世事，总无据。	宋词句	季南金《贺新郎》	李敖引用宋人词句，写人世际遇无常。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　(33)参看宋人季南金的词——《贺新郎（赠妓）》中的几句：“君看取落花飞絮，也有吹来穿绣幌，有因风飘堕随尘土。人世事，总无据。”
LAHSPZ-051	胡适评传	《竞业旬报》（1906-1908）	009.《竞业旬报》（1906-1908）.txt	499	499	不孝有三，无后为大。	传统名句	《孟子》	胡适谈无后思想时引用传统家族观念中的名句。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　游归，复以车归康桥。是夜与金君闲谈甚久。余主张两事：一曰无后，一曰遗产不传子孙。孟子曰：“不孝有三，无后为大。”吾国家族制度以嗣续为中坚，其流弊之大者有六：
LAHSPZ-052	胡适评传	《竞业旬报》（1906-1908）	009.《竞业旬报》（1906-1908）.txt	517	517	子孙贤而多财，则损其志；愚而多财，则益其过。	家训格言	疏广语	胡适谈遗产不传子孙时引用疏广名言。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　（二）富人子孙无功而受巨产，非唯无益而又害之。疏广曰：“子孙贤而多财，则损其志；愚而多财，则益其过。”一言尽之矣。有用之青年为多财所累，终身废弃者，吾见亦多矣。
LAHSPZ-053	胡适评传	《竞业旬报》（1906-1908）	009.《竞业旬报》（1906-1908）.txt	521	521	有妻子者，其命定矣（绝无大成就矣）。盖妻子者，大事业之障碍也，不可以为大恶，亦不足以为大善矣。天下最大事功为公众而作者，必皆出于不婚或无子之人，其人虽不婚无后，然实已以社会为妻为子矣。	西方格言	培根《婚娶与独处论》	胡适谈无后主义时转引培根关于婚娶与事业的议论。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　有妻子者，其命定矣（绝无大成就矣）。盖妻子者，大事业之障碍也，不可以为大恶，亦不足以为大善矣。天下最大事功为公众而作者，必皆出于不婚或无子之人，其人虽不婚无后，然实已以社会为妻为子矣。（见《婚娶与独处论》）
LAHSPZ-054	胡适评传	《竞业旬报》（1906-1908）	009.《竞业旬报》（1906-1908）.txt	525	525	吾人行见最伟大之事功皆出于无子之人耳。其人虽不能以形体传后，然其心思精神则已传矣。故唯无后者，乃最能传后者也。	西方格言	培根《父子论》	胡适续引培根语，说明精神与事业可以替代血缘传后。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　吾人行见最伟大之事功皆出于无子之人耳。其人虽不能以形体传后，然其心思精神则已传矣。故唯无后者，乃最能传后者也。（见《父子论》）
LAHSPZ-055	胡适评传	《竞业旬报》（1906-1908）	009.《竞业旬报》（1906-1908）.txt	533	533	太上有立德。其次有立功，其次有立言，虽久不废，此之谓不朽。	古典名句	《左传·襄公二十四年》	胡适以《左传》三不朽回应无后与传后问题。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　〔襄二十四年〕穆叔如晋，范宣子逆之，问曰：“古人有言曰，‘死而不朽’，何谓也？”穆叔未对。宣子曰：“昔匄之祖，自虞以上为陶唐氏，在夏为御龙氏，在商为豕韦氏，在周为唐杜氏，晋主夏盟为范氏，其是之谓乎？”穆叔曰：“以豹所闻，此之谓世禄非不朽也。鲁有先大夫曰臧文仲，既没，其言立，其是之谓乎？豹闻之，太上有立德。其次有立功，其次有立言，虽久不废，此之谓不朽。若夫保姓受命，以守宗枋，世不绝祀，无国无之，禄之大者，不可谓不朽。”
LAHSPZ-056	胡适评传	《竞业旬报》（1906-1908）	009.《竞业旬报》（1906-1908）.txt	557	563	我实在不要儿子，儿子自己来了。“无后主义”的招牌，于今挂不起来了。\n譬如树上开花，花落偶然结果。那果便是你，那树便是我。树本无心结子，我也无恩于你。\n但是你既来了，我不能不养你教你，那是我对人道的义务，并不是待你的恩谊。\n将来你长大时，莫忘了我怎样教训儿子：我要你做一个堂堂的人，不要你做我的孝顺儿子。	亲子诗	胡适《我的儿子》	李敖引用胡适《我的儿子》，呈现其无后主义与父子责任的调和。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　我实在不要儿子，儿子自己来了。“无后主义”的招牌，于今挂不起来了。\n\n　　譬如树上开花，花落偶然结果。那果便是你，那树便是我。树本无心结子，我也无恩于你。\n\n　　但是你既来了，我不能不养你教你，那是我对人道的义务，并不是待你的恩谊。\n\n　　将来你长大时，莫忘了我怎样教训儿子：我要你做一个堂堂的人，不要你做我的孝顺儿子。
LAHSPZ-057	胡适评传	少年诗人（1907-1909）	010.少年诗人（1907-1909）.txt	11	11	天下英雄君与我，文章知己友兼师	赠别诗句	傅君剑赠胡适诗	傅君剑赠胡适诗中鼓励少年胡适的名句。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　有一天，我回学堂去，路过《竞业旬报》社，我进去看傅君剑，他说不久就要回湖南去了。我回到了宿舍，写一首送别诗，自己带给君剑，问他像不像诗。这诗我记不得了，只记得开端是“我以何因缘，得交傅君剑”。君剑很夸奖我的送别诗，但我终有点不自信。过了一天，他送了一首《留别适之即和赠别之作》来，用日本卷笺写好，我打开一看，真吓了一跳。他诗中有“天下英雄君与我，文章知己友兼师”两句，在我这刚满十五岁的小孩子的眼里，这真是受宠若惊了！“难道他是说谎话哄小孩子吗？”我忍不住这样想。君剑这幅诗笺，我赶快藏了，不敢给人看。然而他这两句鼓励小孩子的话可害苦我了！从此以后，我就发愤读诗，想要做个诗人了②。
