source_file	line	risky	text
020.2000-2001《上海青年报》专访李敖.txt	377	low	这本新书是一本现代小说。“虽然是现代小说，但我上下五千年都写，里面有爱情，更多的是思想的碰撞。它是继《北京法源寺》后，我的又一部长篇小说，书名叫《上山·上山·爱》。”
020.2000-2001《上海青年报》专访李敖.txt	379	risk	近期关于李敖的另一件事是，台北地方法院一审判决他状告刘泰英诽谤案败诉。在“总统大选”期间，时任国民党投资管理委员会委员的刘泰英在接受媒体采访时，大谈台中一中“同学”李敖，说“李敖年轻时就很会花钱”，“最喜欢的是女人，最瞧不起的也是女人”。故此，李敖认为，他的说法已构成诽谤罪。
020.2000-2001《上海青年报》专访李敖.txt	381	risk	最近，台北地方法院开庭审理此案，判定李敖败诉。对此，记者日前与李敖通话时，他透露了内中的原委：“这件事本身是极无聊的，根本不值得一谈。主要是我看不惯刘泰英这个人，他是个政客，我是找茬要告他的。”他表示，按法定程序，他将继续上诉。
021.20010423《亚洲周刊》专访李敖.txt	5	risk	三十三万字的长篇小说《上山·上山·爱》具有浓烈的自传色彩，男主角“万劫”其实就是李敖自况，写他三十年前与清纯的大学生叶葇邂后相恋六天的缠绵，但之后即因“政治犯”罪名被逮，坐牢十年。而三十年后，也是“万劫”出狱十年后，他邂后大学生君君，雨中共游，忘年之恋，同去扫君君母亲之墓，赫然发现墓碑上之名字是“叶葇”，也就是说，男主角与母女两人在不同时空的恋情，但都在“上山”，都在阳明山，都在同一个房间，同一张床上。李敖说：“前后虽有三十年的间隔，但两人并不陌生，因为她们是母女；但又陌生，因为她们从未见过面，母亲生产时立刻羊水栓塞昏迷死亡。君君跟母亲当年的情人躺在一起，她全不知道，冥冥之中，她接替了生命，也接替了爱情。”
021.20010423《亚洲周刊》专访李敖.txt	7	risk	这个迷离而又哀怨的故事，穿插了大量情色的描写，非常细腻，但李敖说：“清者阅之以成圣，浊者见之以为淫。”他表示，这是“一个白色恐怖下的红色故事，你可用黄色的眼光去看它？”但在白色、红色、黄色的交汇中，这本小说的最大特色是它停不了的“掉书袋”，引经据典，旁征博引，展现类似钱钟书在小说《围城》那种机智与博学。李敖借男主角“万劫”的绵绵情话，绵绵不尽地说出自己在人文世界的素养，中西合璧，从哲学理论到诗词歌赋，从历史轶事到政治分析，而其间又插科打诨，借题发挥，语带双关，机锋处处。这不但勾住了两位女主角的魂魄，也要勾住读者的魂魄。
021.20010423《亚洲周刊》专访李敖.txt	9	low	文字可以勾魂。李敖说他写小说就是要发挥文字的优势，不与电影争锋，扬文字之长，避文字之短，使读者有广阔的想像与感性空间，但又有知性的认识与体会。他说，这与文坛的一些“现代派”很不同。他著意要重新寻回19世纪的文学传统，就好像俄国小说家陀思妥耶夫斯基写的《卡拉马佐夫兄弟》，其中一段对话写了七千多字，如今他在书中加插自己的“学问”，只是小巫见大巫而已。他就是要“掉书袋”，来呈现中西文化的人文宝藏，因为很多思想结晶古已有之，只是现代人读书不够，不了解历史，因而不了解现实，也难以预测将来。
021.20010423《亚洲周刊》专访李敖.txt	11	risk	李敖说他写来控诉当年国民党白色恐怖的书，除了政治以外，还有内心深处长期的愿望，就是发挥中文的修辞特色。他曾将中国经典几百种分类简介，对传统的研究用力甚深，也对中国文字的优点与缺点知之甚详。他说中文的四字成语必须好好掌握，不致被滥用，但又能得其精髓。他在书中则是铸词用字，举重若轻，往往将一些成语套句加以创造性的转化，来落实“白话文冠军”的自许。他曾经说过：“五十年来和五百年内，中国人写白话文的前三名是李敖、李敖、李敖，嘴巴上骂我吹牛的人，心里都为我供了牌位。”李敖显然想以一部自揭隐私的情色传奇，来证明他在文字的驾驭上，比他驾驭女人更有一套。
021.20010423《亚洲周刊》专访李敖.txt	13	low	李敖对性与恋爱其实有虚无和若有所失之感。他承认《上山·上山·爱》中两位女主角是真实与想像结合，汇聚他所有女朋友的典型。但李敖对爱情的永恒是悲观的，他觉得最美丽与最永恒的爱情只存在于想像中，只存在于短暂与距离之间；他说不忍看见美女的丑态。也许只有在他自己想像的“上山、上山”中，他才找到自己的真“爱”。
021.20010423《亚洲周刊》专访李敖.txt	19	risk	曾在“两蒋”统治时期受尽白色恐怖煎熬的李敖，现在却面对绿色统治的痛苦。他说，蒋介石、蒋经国执政时期是“暴君专制”，现在却是“暴民专制”。他举例说，去年大选时他出版了《陈水扁真面目》一书，但台湾南部一些书店不卖，怕被当地一些拥扁的民众攻击。李敖指责这是“暴民专制”，使台湾没有真正的出版自由，也没有免于恐惧的自由。
021.20010423《亚洲周刊》专访李敖.txt	21	risk	李敖并严词批评现任总统陈水扁当政后有不少案件销声匿迹，反映他所谓改革都打折扣。一是对李登辉的鸿禧山庄舞弊疑案不敢追下去；二是对他自己牵连大马彩票案交代不详，司法当局也全力配合隐瞒；三是对黑金的共犯结构不敢碰，让“大哥”型的立法委员依然张狂。（邱立本）
021.20010423《亚洲周刊》专访李敖.txt	29	low	问：为什么你说这本书是“脱了裤子谈思想”？
021.20010423《亚洲周刊》专访李敖.txt	31	low	答：观世音菩萨是用性的方式吸引别人进入它的佛法，谈两性这是最大吸引的力量，用性作为引诱来使你进入真理，佛教传教就是用这种方法，大家都忽略了。另一方面，性的突破又是自由的突破，西班牙就是一个例子，西班牙本来佛郎哥管得很凶，可是忽然在性的方面尺度变宽，慢慢就会松动。而且坦白说，人生最快乐的事，是跟自己喜欢的人在床上，可是这种事并非可长可久；其次才是写作、研究。
021.20010423《亚洲周刊》专访李敖.txt	39	low	答：为什么男主角喜欢掉书袋呢？因为这个思想不是你的，古人讲过的，除非你无知，但你可以说是你的，这变成是抄别人的，这是一个特色。同时用一个故事结构传达我的思想，还有一个附带的作用，是要传达我的中文表达方式。书中第二部分，那个女孩写了一封情书，那是假的，真的女孩写不出这么好的情书，这话怎么讲呢？就像梅兰芳唱戏女人唱得这么好，为什么要男人来学女人呢？因为男人中气足，在戏台上他的声音会出来。所以不要搞错，如何做女人是男人教的。这是我的理论。
021.20010423《亚洲周刊》专访李敖.txt	43	low	答：我认为没有希望，严格讲，诺贝尔一百年来没有给过中国人，高行健得奖是因为他是法国人，不要忽略这一点，否则我怀疑高行健会得奖。我也知道一点诺贝尔的内幕，瑞典汉学家马悦然，他本来推荐的不是高行健，而是中国诗人北岛，最后才决定高行健，高行健的书本来是安娜翻译的，后来马悦然把它拿回来，最后翻译出来。
021.20010423《亚洲周刊》专访李敖.txt	51	risk	答：我看得不多，坦白说，我有一点成见，大陆人文方面除了考古学和中国古典的研究以外，他们一般的成就不好，也就是文学的创作和社会科学的思想宽度不好，这是受马列思想的压制；文学部分，除了过去老舍一代，后来就没有什么了不得的文学出现，文革以后出了“伤痕文学”，就像邓小平讲的，“哭哭啼啼，没有出息”。在我们看来，那是悲情的文学。文学不是说没有悲情，像川端康成就是这样做，他胆子很小，当时日本的优秀作家去反抗日本军阀时，被牺牲掉了，川端逃掉了，但他不敢讲，他只谈女人和他的情爱，后来得到诺贝尔文学奖，他死的时候是含着煤气管死的，因为他的女秘书离开他，他受不了。他是一个非常女性化、细腻的文学家，这也是文学的一种，我觉得高行健有这种现象，可是有的人不是这样子，他们也得诺贝尔奖，像法国萨特，他说，“小孩都快饿死了，文学有什么意义”，表示文学要关心整个群众。所以高行健说文学不可以有主义。我说他们有主义，就是我有一个小的世界，只管我自己，就像佛经里讲的“自了汉”。没有错，人可以有自己的世界，但共产党不同意，认为人怎么可以有单独的世界，共产党就越界。作为一个文学工作者，我认为这样子太狭窄了。
021.20010423《亚洲周刊》专访李敖.txt	55	low	答：我只看了一句，就是“哥，你操我吧！”就这么一句，我觉得太粗糙了。昨天金庸和诺贝尔物理奖得主杨振宁有一段对话，杨振宁说他看不懂高行健的书，杨振宁得过诺贝尔奖，文化水平应该还过得去，但如果连这种人都看不懂，表示这种现代文学的表达方法，表达情绪（mood）、内心的感觉（意识流），这是我所不敢领教的，太烦琐，而且很难读懂。高行健的书在台湾只能卖一千本，得诺贝尔奖以后可以卖到四万到五万本，我这位诺贝尔落选的人，卖得都比他多很多。（笑）
021.20010423《亚洲周刊》专访李敖.txt	59	risk	答：你要我说真话，我可以告诉你，我看一本书之前先把它定位，就是先定位它是一本什么样的书，好比有一本书叫《西藏生死书》，在逻辑上它是一本已经有前提的书，就是人有来生，它把结论放在大前提里头，好比问你昨天跟匪谍某某一起吃饭，吃中餐、西餐，我说我没有跟某某在一起，他说你只要答复我中餐、西餐就好了，警备总部以前就是这样问问题，他的结论就放在前提里面，你一承认他的前提，你就落入圈套。所以高行健的书，我是把它定位在躲在小世界里的幻觉的书，我就不会花很多时间去看，这是我看书的缺点，也是我看书的方法。
021.20010423《亚洲周刊》专访李敖.txt	63	risk	答：当然你可以这样认为。好比有人说我的书名叫“上山”，他的书叫“灵山”，我也是学他。但我这本书在十七年前就被查禁，用七个罪名查禁，第一个罪名是“为匪宣传”。可见我上山上得比他早。
021.20010423《亚洲周刊》专访李敖.txt	67	low	答：我的书是属于19世纪末、20世纪初那种目前小说主流所反对的小说，就是很具体的小说，我们看陀思妥耶夫斯基《卡拉马佐夫兄弟》，书中有一段对话讲了七千九百个字，我的书也有一个人一讲一、二页，这是小巫见大巫。但现在小说没有这些东西，尤其法国新派小说，只是描写气氛，看起来没有意思。
021.20010423《亚洲周刊》专访李敖.txt	71	risk	答：必然恶化。美国已经把中共锁定，认为它是苏联第二，美国的方法就是里根的老办法，我跟你军备竞赛，把你经济拖垮，后来果然把苏联拖垮，这是里根的成就之一，美国自己也债台高筑，可是美国从南北战争以后，本土就没有发生过战争，它太富了就跟你拼，让你的经济成长起不来。李登辉把中国分成“七块”的作法比较难，但美国起码可以拖住你不能动。
021.20010423《亚洲周刊》专访李敖.txt	75	risk	答：我住在台湾五十一年，一步也没有离开过，我对台湾的观察应该是最准确的，我觉得台湾的经济好景已经走下坡，政治也不会更坏了，我想起宋朝陆游的诗：“一年老一年，一日衰一日，譬如东周亡，岂复须大疾”。台湾现在就是这个样子。当年两蒋（蒋介石、蒋经国）留下的基础与私房钱，已经全部被搞掉了，机会也被搞掉了。当年陈立夫提议以一百亿去收买中共时，中共外汇存底不过三十几亿，现在怎么比，所以台湾没有机会了。
022.20010604《新华网》专访李敖.txt	15	risk	门铃又响，李敖连忙说：“对不起，我有一些字画要交待他们裱装一下，你先随便看看。”裱画工个头不高，显然已不是初次登门。李敖拿出一叠字画一一交待，其中有一幅长卷，是国民党查禁他94本书的查禁令影印件。“一共被禁了96本，有两本这里没有。”李敖笑着对我说。
022.20010604《新华网》专访李敖.txt	19	low	狂傲、偏激，辞锋犀利，言词大胆，这是公众印象中的李敖；面对誉词连称“不敢”、“谢谢”，为裱画工开门、送到楼梯口，这是书房里的李敖。有谁能想象得出，就是这个坦承“喜欢女人”的李敖，每天早睡早起，工作10个小时，“跟别人不来往”，不吸烟，不喝酒，不喝茶，不喝咖啡，甚至连凉水都不喝，只喝白开水，过着老老实实的“单纯生活”。
022.20010604《新华网》专访李敖.txt	21	low	作为第一位有幸专访这位文坛巨匠的大陆记者，我与李敖对话的时间超过两个半小时。这是极富挑战性的一次经历：他那旁征博引的述说，明快、飞跃的思路，要求你必须全神贯注，打点起十二分精神；这又是一次充满乐趣的轻松旅程：他那行云流水般的北京口语，睿智、机敏、一击中的的条分缕析，带给人的是智慧的顿悟、开怀的畅笑。
022.20010604《新华网》专访李敖.txt	51	low	答：这不是人格上的两层。咱们讲孔夫子嘛，温而厉。他很温和，可是很严厉。什么叫温而厉？一定在态度上面对你非常友好，可是在是非上他很坚持。宋朝的儒者说，“望之俨然，即之以温”，看起来很亲切的，跟他相处，这个人也很客气。都属于这一类的。他不是两重的做人标准，不是的，而是说，谈是非的时候，我们可能是敌人；跟是非无关的时候，我们就是朋友，也有温情，可是并不因为温情就影响到这个大的原则。
022.20010604《新华网》专访李敖.txt	57	low	你看昨天笑话你没看？昨天台北市“议会”的笑话，《联合晚报》、《中时晚报》登了。台北市新闻处长叫金溥聪，台北市“议员”拿出一张纸来，影印的，给他看，旁边没有说明，这段话，问他这是不是黄色的？他说是黄色的。那个“议员”说这是李敖写的，结果那个新闻处长说，李敖写的就不是（大笑）。然后一个电话打过来，向我解释：李大哥，你不要生我气噢，他们故意骗我，我一时查不出来。你不要生我的气噢。我就讲这个故事给你听，你知道，他们多怕我！就这么一个小事情，人家都怕我。他宁愿当众立刻改口。《联合晚报》记者访问我，我就讲了一段话，后来昨天《联合晚报》登出来了。我说这个金处长是全世界知过能改最快的人（大笑）。
022.20010604《新华网》专访李敖.txt	59	low	金溥聪讲，说没人敢惹李敖。你问我这个问题，你害我嘛，你故意整我嘛。你拿这张东西给我看，干什么？……整个“议会”笑成一团。大家知道不严重，就知道这个大老虎惹不得、惹不起的。所以一个人能把威信建立到这个样子，能说不快乐？当然很快乐。谁都可以骂。人家说，为什么你骂人不出事？我可以告诉你不出事的原因，我只骂他们，我没有挡他们的财路。我没有跟他们有实际利益的冲突。
022.20010604《新华网》专访李敖.txt	83	risk	答：搞选举。人家说我有钱，有钱不行，等你有钱你会老了。象张忠谋这样子，你有名了，可是你已经满头白发了。这个（成名）欲望你不能满足。这不合理嘛。美国就不一样，美国很多各行各业都可以有知名之士，他们可以出来，台湾就不行。在大陆恐怕也遭遇到一些卡死的，你不是共产党，你本身想混的，先天就不行。荀子有句话，他说“有之不必然，无之必不然”。就是，你有了这个身份没什么稀奇，共产党员现在5000万，没稀奇；可是你不是共产党员，你就不方便，至少不方便。它是个消极条件，可是必要的。
022.20010604《新华网》专访李敖.txt	85	risk	你知（道在）台湾我不是国民党多么难吗？我做新党（的）“总统”候选人，不肯加入（新党）。开大会的时候，王建煊公开点着名说你怎么不加入我们的党，你做我们的“总统”候选人？问我。我说这样才能看出你们肚量多么大，可以找到一个不是你们（的）党员来做……我还是坚决不加入。可是那时候那个3000多人场合里面，他公开要求我加入。
022.20010604《新华网》专访李敖.txt	107	low	答：所以我基本上跟别人是区隔的。你看，（指书房窗子）那个窗户，两层窗户关起来，窗帘一拉。我跟别人有区隔的。我最长的一段时间，是把我自己关在家里五个半月。五个半月都不出门，不下楼的。五个半月之久。一般人没有这种定力。短时间，几个小时或一两天还好，可太长久了，他就觉得很闷了，或者得忧郁症了。我在家，一个人自得其乐，高兴得要死。要有这个本领，有个人这个……爱因斯坦所说的叫做“孤独的愉悦”。我是孤独的，可是我非常的快乐。为什么快乐呢？因为我在知识方面可以得到一种定力。
022.20010604《新华网》专访李敖.txt	109	low	你看我这本小说《上山·上山·爱》也讲了这个。人间最快乐的事情是男女之间的事情，这是最快乐的。可是这种事情不可长，不可久，不能24小时这样玩。下一个层次就是知识上的快乐。可是这种快乐不是一堆人在这搞斗争的，而是一个人做研究工作的。我的写作就是。
022.20010604《新华网》专访李敖.txt	125	risk	答：我觉得（跟我）不断地修炼自己有关系。我觉得人是可以修炼的，就象美国林肯总统所说的，一到40岁以后长什么样子自己负责，跟爸妈没关系。中国讲的“成于中，形于外”，“相由心生”，你的修养修为会影响你的相貌，待人接物，举手投足。他的气质很好，因为他有他的那种环境或修养很好，有那种气质。有的人一看就不对劲。
022.20010604《新华网》专访李敖.txt	127	low	我认为后天可以训练出很多东西。（好多东西）我们以为是先天的，不是的。好比说，我们打你一拳，那个喊疼的这个反应，“天呀”，“妈呀”，“疼死我了”，都不一样的。山东有个地方，你打他就喊FEN，FEN就是疼。我还有时用个比喻，好比说有性变态，拿一个风衣，在小巷子里对女孩子这样子，暴露狂。北京女孩子看到，她会讲“呀”；台湾女孩子就“哇”，或者台湾说“哇噻”。她这种惊叹的语言都不一样。所以我觉得后天可以训练出……，把人训练成钢铁。
022.20010604《新华网》专访李敖.txt	131	low	答：训练的方法很多种。一般人错误的方法是写日记，是错的。好比说，失恋了，就写日记，劝自己；苹果不见了，我写日记拼命（劝自己）不要想苹果。不对的。把日记丢掉，出来找香蕉，找鸭梨。找到鸭梨，苹果自然就没有了，就忘掉了。过去我们的修养方法、训练方法都是自省的、内省式的，象宋朝儒子（说的）“慎独”，这是错误的修养方法。真正的修养方法，就是战场上练兵的这种，而不是在军校里面练兵。军校练兵，到了战场上，枪一响后边就屁滚尿流，那不行。所以我认为，就是实践是检验真理的唯一标准。要实践。
022.20010604《新华网》专访李敖.txt	137	low	答：嗯，本身是会的。的确，的确。中国老子的话，圣人不死，大盗不止。圣人出现是坏的现象，因为比较乱世了才出现圣人。真正英雄人物出来的时候是坏的现象，表示说这是个乱世。所以真正的治世没有这些英雄豪杰。大家过小日子嘛。美国人，他就过小日子，每个人就比财富，不谈这些（英雄豪杰）。所以美国文学里面没有任何这种豪杰之士，都没有的。当然，我个人过去受的影响，我心里面还觉得，有一些豪杰之士是我们所向往的。人不一定做得到……
022.20010604《新华网》专访李敖.txt	141	low	答：取法其上，仅得其中，有的时候是必要的。我举个故事给你看。唐太宗打天下的时候有个大将叫做徐世勣，当时群雄并起，天下逐鹿。徐世勣有一个哥们，属于生死之交，叫单雄信，他属于跟别的集团。结果统一了以后，单雄信被抓起来要杀头。徐世勣跟唐太宗求情，说我帮你打天下，你会给我大官做。我大官还给你，我不做了，换我朋友一条命。唐太宗说不行，桥归桥路归路，要杀他。徐世勣就跑到单雄信面前，单雄信已给捆起来，准备行刑了。拿刀子，徐世勣把自己大腿肉割下一块来，喂他单雄信吃，讲了一句话：“此肉同归于土”。你要死了，你要变成土了，我割一块肉，跟你一起入土，因为你是我的好朋友，我救不了你，可是我的一部分跟你去死。
022.20010604《新华网》专访李敖.txt	143	low	你看我的小说里面讲的这段，就是这样子。当情人死了以后，就是哲学家坦塔雅那那句话，他说，A PART OF ME HAS PASSED AWAY，我情人死了，我的一部分跟他死了，我心都碎掉了。哪一部分不晓得，可能不是一块肉，就是抽象的一部分跟她死掉了。就是那个元遗山的诗，说你到坟上去的时候，到荒坟去，荒坟你都要看，那里面有一个荒坟是你的坟。也许是你前身的，也许是你分身的，也许是你本尊的。所以活着的你不一定真的你，你也可能已经死掉了。在我小说里面，就讲一段，就是在这个死掉的情人眼里面看，不是我的一部分跟他死了，我的全部跟他死了。
022.20010604《新华网》专访李敖.txt	145	low	我们比较刚才我讲的故事，那个是活生生的一块肉给他吃下去，跟他一起去死。后来的人会写诗，A PART OF ME HAS PASSED AWAY，跟你去死了。唐朝的故事那么粗犷，割一块肉给你吃，那么有原始的粗犷，那样动人，那样血淋淋的。可是后来的人他们可以这么温柔的表达这个情感。可是不管哪一类的，我觉得这都是一个很动人的情节。我很欣赏这一类的情节，我觉得人生真太平凡了，总要有一些动人的情节。“我失骄杨君失柳”这种，我的老婆死了，你的丈夫死了……
022.20010604《新华网》专访李敖.txt	165	risk	答：胡适有一个好朋友，当年南开大学教授，后来做了台湾伪政府的驻联合国大使，也是驻美大使，叫做蒋廷黻。他讲了一段话讲得很好，他说他们那一代人是知识分子影响政治的最后一代。他们这样的人死了以后，知识分子影响不了政治了。知识分子出局了，知识分子给人做狗腿。独来独往的知识分子，我告诉你，在台湾，就在你眼前。第一，我不靠你吃饭，这就是件很难的事情呵。没有老板，我自己吃饭。我不要上你班。一般人做得到这点吗？我可以像颜回一样，一箪食，一瓢饮，住陋巷。人不堪其忧，我不改其乐。好了，你32岁死掉了。为什么？营养不足。好，你32岁不死，你儿子得了盲肠炎，要开刀，你要不要救他？要救他。好了，向资本家低头吧。你不能够抵抗。经济问题不能解决，你谈什么思想呵？谈什么独立呵？都胡扯。
022.20010604《新华网》专访李敖.txt	179	low	答：没有错。我把我那些东西，要把它转换出来。我所谓读书就包括写作在内。我现在“以写带读”。我写的时候，有时候要参考书，就顺便把它翻一下。我要把它都翻出来，把我这些东西，随笔这些东西都要把它弄出来。这时候就需要很大的工程。好比说，我的书里面，我举个例子，你看这个书里面（从书架上取下一本书），这（是）我圈过的，这些都是，我要把它重新挖出来。（我）是用心用功地看了好多好多书。然后把这书里面东一段西一段地把它融合进来。过去融合方法，像我《李敖大全集》，（用）论文方法来表达，现在我改成用小说体裁，用口语把它表达出来。这种东西把它重新转化出来，就是我所说的10个小时要做的工作。一般的杂书、新书我就都不太读。就是我那句话，一个臭鸡蛋不需要全吃掉就知道它是臭的。
022.20010604《新华网》专访李敖.txt	187	low	答：现在没有这种（东西）。真正属于影响一个时代的大书，我们也会读，象马克思《资本论》这种书。过去台湾一个历史学家叫钱穆，他就跟我讲，他说这个书没有经过200年淘汰，这本书不要读。当然，他也是很反动的一种说法。事实上，（确实）读了很多垃圾。
022.20010604《新华网》专访李敖.txt	195	low	答：我那个概念，一开始等于都从富国强兵来的。就是（国家）被人家欺负了，想打回去，打回去没什么花样，他机关枪打过来，我们机关枪打回去，所以就变成一种速成的方法，可以富国强兵。这（个）时候，什么天人合一、内圣外王，都是狗屁，都不谈。硬碰硬的，就这种。当时是这种观念，整个都是西方的，不是中国的，西方对付西方了，因为中国没有东西了。好比说我举一个例子，像台湾的法律，1225条的民法，只有一条是传统文化，你想不到吧？（其余）全部都是西方的，只有一条，这一条还是一个教条，“子女应孝顺父母”（大笑）。也不是法律，就来这么一条，怪怪的。好比说我们的武器，中国所有的武器都没有用了，刀枪剑戟都不能用，都不是现代武器嘛。
022.20010604《新华网》专访李敖.txt	197	low	可是这种变化很艰苦，我举个例子给你看。鸦片战争以后，林则徐被发配到新疆，在路上他写一封信给他的好朋友，他说，跟洋鬼子作战“关岳束手”，关公、岳飞要健在也没有办法。什么原因呢？他说我看不到他的武器，他（就）打到我了。
022.20010604《新华网》专访李敖.txt	205	risk	答：高大形象，我的清望也很好。你看沈葆桢规划的那个铁路就是呵，中国第一条铁路盖了以后，他知道铁路是好的，可是他非拆它不可，因为不拆的话，老百姓认为破坏风水，那我就没有办法。刚刚又有一个请柬，他们找我，说他们有一个座谈会，从风水方面来看“总统府”风水，请我主持。我说我怎么干呢？我不信那个东西嘛。
022.20010604《新华网》专访李敖.txt	209	low	答：现在又回来了。它（中国文化）不象埃及文化、巴比伦文化，中国文化其实没有断。可是一线下来，它有一些东西需要过滤，这就是当年陈寅恪，他从欧洲回来以后，一个历史家夏曾佑就（来）看（他），说我好羡慕你，因为你会外国文字。他（夏曾佑）说我们这（些）中国老历史家不会外国文字，只能读古书，古书被我读完了。陈寅恪就很奇怪，说古书有10万多种，你怎么会读完呢？他说，虽然10万多种，内容归纳的话，就这几样东西，一些教条，大同小异。真正的精华部分很有限的，重复的部分太多。包括孔子一句话经过多少年的诠释，你一句我一句，可真关键就是那一句话。真正的精华部分并不是很多。
022.20010604《新华网》专访李敖.txt	211	low	可是中国文化本身，真能掌握这一部分的，我想我掌握得比较很好了，一般人不太会注意到，好比像我举一个例子，徐世勣这盘肉，怎么会跟西方的爱情诗结合在一起呢？这就是一种结合方式，就是它能代表一个精神，那个精神需要进一步分析才知道。要知道怎么分析它，那种原始的粗犷，原始的友情，那种为了救朋友宁肯官都不做，实在不行的话，一部分跟朋友一起死亡……
022.20010604《新华网》专访李敖.txt	215	low	答：官方有意消灭它。这就是“毒素”呵。所以韩非子说，儒以文乱法，侠以武犯禁。搞哥们、任侠、义气这种人常常会破坏法治。
022.20010604《新华网》专访李敖.txt	219	risk	答：对呵，老实呵，孬呵。对统治（者）而言他喜欢孬种。台湾蒋介石就训练出一批羊。我也很客气跟你讲，海峡两岸的那种原始的中国人的一些美德都被摧毁掉了。我不回大陆的原因之一，我可以告诉你，就是我所看到的那个50年前的大陆的北京，现在没有了。我告诉你那个北京，你到他店里，穷飕飕到他店里去，他一看见就知道你买不起他东西的。他会跟你说很客气的话，然后倒一杯茶给你。这个味道现在有吗？没有了吧？（笑）没有了。那真正文化的，礼貌的，当然你可以说那是虚伪的，可是人家他之间相处的那种分寸捏得很准。那种文明，现在全部给撕裂了。尤其“文革”这一段，我们不能不承认，就是说……
022.20010604《新华网》专访李敖.txt	251	low	问：很多人会把您和鲁迅联系起来。可是您好象对鲁迅的评价并不太高？
022.20010604《新华网》专访李敖.txt	253	risk	答：我觉得鲁迅在大陆过分被政治化了，高估了。鲁迅象写《阿Q正传》和《中国小说史略》，都是非常好的书。可是，鲁迅写的杂文其实不好。大家觉得鲁迅杂文犀利，其实不好。第一个，他的杂文是受日本语法影响，也有一种文言文转过来的，不够成熟。所以他的文字很别扭。第二个，他杂文里面情绪表达太多，真正的资料部分并不多。你看我文章，你把那情绪字眼删掉，看的还是资料，就是证据。好比说，我证明（他是）王八蛋的时候，那就证据。我可能会夹杂一些称呼骂，可恶的王八蛋，混蛋的王八蛋，可是骨子里面还是证据。鲁迅缺乏这方面的东西。
022.20010604《新华网》专访李敖.txt	257	low	答：我觉得鲁迅被过分高估了。连他弟弟周作人也这样讲，他说鲁迅可能本人不愿意这样被高估。高估不在鲁迅，而是证明你高估他的人，你的水平出了问题。
022.20010604《新华网》专访李敖.txt	261	low	答：有一个英国文学的流派，尤其20世纪后半叶这种流派，觉得文学不是一些故事，不只是情节，也不是长篇大论，文学是要表达美，为文学而文学，（表达）心境的，甚至意识流，内心的状态。这种说法变成文学的主流，我不以为然。你看HENRYJAMES写的那个《奉使记》，我觉得好无趣，它只是内心的那些东西，翻来覆去，我们北方讲叫“倒磨”一样，驴拉磨一样，转来转去，我觉得很无趣。
022.20010604《新华网》专访李敖.txt	271	low	答：那就不好了。所以我认为有一个空间去发展这种类似19世纪小说的这种结构。你看我的小说就这样子。人家说，你的小说里面怎么有一两页的讲话？我说你去看陀斯妥耶夫斯基的《卡拉马佐夫兄弟》，连讲了8页，一共，我给数了，7900个字。那你说，你李敖的小说里面常常有一个人在讲话，一个人在演说似的。我说，你看萧伯纳剧本，就一个人演说。又有人问，你李敖小说里面很多对话没有情节。你看一下海明威写的那个《KILLER》，《杀人者》，全是对话，没有任何情节，没有任何客观的描写，全都靠对话组成。所以对我如果有所批评的人，我必须说，他对文学史不了解。他不熟悉，所以才会少见多怪。
022.20010604《新华网》专访李敖.txt	275	risk	答：我觉得台湾不要谈了，台湾不足看。我一再讲过，这个文学、文艺工作者最大的一个特色，就是你（的作品）必须跟你人一致。中国人说文如其人，这个很重要的一个标准。我们讲中国画画也这样子，你画家的画，如果你没有那种人文的训练，你画不好的，你是一个画匠，你不是一个画家。台湾的这些文学，我跟你讲，过去一直被国民党控制，“中国文艺协会”，然后军方的，军中的文艺，军中的写作团体，政府的控制团体，报纸，《中央日报》，《联合文学》，都是这团体。所以你一个人必须加入一个帮口。你要写诗，你要投奔什么台湾余光中的门下，否则你就没什么希望。
022.20010604《新华网》专访李敖.txt	279	low	答：不得其道。他们就是这样子的，就是做人成功，做文失败。文章写得很烂，可是人很好，我给你写书评捧你，你过来捧我。这怎么会有好的文学出来呢？余光中一天一首诗，“天安门，我们来了”。哪里天安门（笑）？蒋介石死了，写诗歌颂；蒋经国死了写诗歌颂。你变成北京“四大不要脸”之一了。台湾（文学）不足看，不够看。
022.20010604《新华网》专访李敖.txt	283	risk	答：大陆的部分，我觉得除了考古、历史，好比标点《二十四史》这一类，嗯，还好；社会科学呢，就不敢讲了。小说部分呢，过去国民党时代留下一批小说，像茅盾这批人，这批人其实很烂的一批小说。那里面比较好的只有老舍，比较好一点。（其他）其实很烂的一批人，文字都很糟的。你看茅盾的文字跟琼瑶文字差不多的，那种很烂的文字。然后又出来一批“太阳红”这种文字，后期歌颂的这一批东西。然后就是“伤痕”文学，“文革”以后这批东西。我承认不好，我认为不好。
