id	book	source_file	line_start	line_end	quote_text	category	source_or_origin	found_in_source	political_hits	notes
LAYHS-086	李敖有话说	391.2005-09-05：蔡氏父女悲情录.txt	11	11	马边悬人头，马后载妇女	古诗句	蔡琰《悲愤诗》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-087	李敖有话说	396.2005-09-12：不容青史尽成灰.txt	13	13	不信青春唤不回，不容青史尽成灰。低回海上酬功宴，万里江山酒一杯	近代诗句	于右任诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-088	李敖有话说	396.2005-09-12：不容青史尽成灰.txt	15	15	孽子孤臣一稚儒，填膺大义抗强胡，丰功岂在尊明朔，确保台湾入版图	近代诗句	郑成功题咏诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-089	李敖有话说	400.2005-09-16：打假《满江红》.txt	9	9	三十功名尘与土，八千里路云和月，莫等闲，白了少年头，空悲切	宋词名句	传岳飞《满江红》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-090	李敖有话说	404.2005-09-22：百无一用是儒将.txt	13	13	人生自古谁无死，留取丹心照汗青	宋诗名句	文天祥《过零丁洋》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-091	李敖有话说	404.2005-09-22：百无一用是儒将.txt	19	19	奎宿耀南邦，光腾北国，山川度新岁，春满人间	对联	传统春联/祝颂联句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-092	李敖有话说	406.2005-09-26：真相多刺耳.txt	19	19	天行有常，童心自在	题字格言	传统题字语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-093	李敖有话说	411.2005-10-03：小偷的人生观.txt	3	3	倚马万言，文不加点	成语	中国成语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-094	李敖有话说	411.2005-10-03：小偷的人生观.txt	43	43	字字看来皆是血，十年辛苦不寻常	红楼梦评语	脂砚斋评《红楼梦》语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-095	李敖有话说	412.2005-10-04：我们的思想常是古代的.txt	59	59	欲加之罪，何患无辞	左传成语	《左传》语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-096	李敖有话说	415.2005-10-07：我不是朋友，是自己人.txt	17	17	惊雷东来云似盖，大江西去浪淘沙	题赠诗句	李敖题赠诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-097	李敖有话说	415.2005-10-07：我不是朋友，是自己人.txt	21	21	手把青秧插满田，低头便见水中天，其正若反方为道，退步原来是向前	改作诗句	李敖改传统插秧诗	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-098	李敖有话说	419.2005-10-13：题字的学问.txt	9	9	法海真源，尽在于斯	题字语	佛教题字语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-099	李敖有话说	419.2005-10-13：题字的学问.txt	9	9	物我两忘，人书俱老	书法题字语	传统书法评语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-100	李敖有话说	419.2005-10-13：题字的学问.txt	17	17	天不生仲尼，万古如长夜	宋儒语录	宋儒尊孔成句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-101	李敖有话说	419.2005-10-13：题字的学问.txt	17	17	天又生我们，长夜才复旦	李敖改句	李敖改宋儒语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-102	李敖有话说	421.2005-10-17：小女生的言论自由.txt	9	9	童子操刀，所伤实多	古典成句	传统成语语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-103	李敖有话说	421.2005-10-17：小女生的言论自由.txt	9	9	童子操笔，所伤为何	李敖改句	李敖改传统成句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-104	李敖有话说	421.2005-10-17：小女生的言论自由.txt	11	11	感谢得到光明，可是不要忘记，在黑暗里面拿蜡烛的人	现代格言	外国格言语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-105	李敖有话说	422.2005-10-18：暮四朝三的困惑.txt	7	7	愿上帝串通你和我，抓住这荒唐世界不放过，打碎它后再调和，照我们的意思啊重新订做	外国诗句译文	奥玛·海亚姆《鲁拜集》语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-106	李敖有话说	423.2005-10-19：虽非我有亦可喜.txt	5	5	至如初学分布，但求平正，既知平正，务追险绝，既能险绝，复规平正，初谓未及，中则过之，后乃通会	书论名句	孙过庭《书谱》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-107	李敖有话说	423.2005-10-19：虽非我有亦可喜.txt	7	7	故以达夷险之情，体权变之道	古文句	传统文论/史论语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-108	李敖有话说	423.2005-10-19：虽非我有亦可喜.txt	11	11	但愿得者如吾辈，虽非我有亦可喜	近现代诗句	鲁迅藏书题跋语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-109	李敖有话说	424.2005-10-20：论中国共产党的功劳.txt	19	19	中学为体，西学为用	近代学术口号	张之洞等近代成说	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-110	李敖有话说	436.2005-11-07：你不是你.txt	17	17	天若有情天亦老	唐诗名句	李贺诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-111	李敖有话说	436.2005-11-07：你不是你.txt	17	17	潮平两岸阔，风正一帆悬	唐诗名句	王湾《次北固山下》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-112	李敖有话说	436.2005-11-07：你不是你.txt	17	17	海上生明月，天涯共此时	唐诗名句	张九龄诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-113	李敖有话说	441.2005-11-14：落实言论自由.txt	15	15	高人骑矮驴，老汉骑小驴，不怕驴是驴，就怕人是驴	李敖题图打油句	李敖照片说明	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-114	李敖有话说	443.2005-11-16：没有趣味不算言论自由.txt	11	11	月满小姑犹独处，日高青女尚横陈	唐诗句	李商隐诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-115	李敖有话说	443.2005-11-16：没有趣味不算言论自由.txt	11	11	苦恨年年压针线，为他人做嫁衣裳	唐诗句	秦韬玉诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-116	李敖有话说	446.2005-11-21：狠话说尽，马屁拍足.txt	3	3	言或自生天趣，事当曲尽人情	对联/格言	传统联语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-117	李敖有话说	448.2005-11-23：李敖的真性情.txt	15	15	朗月满怀，春风在抱，梅花做骨，秋水为神	人物评语	传统品评句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-118	李敖有话说	448.2005-11-23：李敖的真性情.txt	15	15	美女满怀，春风在抱，梅花做骨，秋水为神	李敖改句	李敖改传统品评句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-119	李敖有话说	448.2005-11-23：李敖的真性情.txt	15	15	姑射神游阅九关，水晶宫殿不胜寒，下窥人世生尘想，故作梅花与俗看	题画诗	传统梅花题画诗	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-120	李敖有话说	449.2005-11-24：坏人偶尔也做好事.txt	13	13	爱而知其恶，恶而知其美，天下鲜矣	礼记名句	《礼记·大学》语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-121	李敖有话说	451.2005-11-28：大人格与小人格.txt	5	5	如其仁，如其仁	论语名句	《论语·宪问》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-122	李敖有话说	452.2005-11-29：别时容易.txt	9	9	南北东西，只有相随，无别离	词句	古典离别词句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-123	李敖有话说	452.2005-11-29：别时容易.txt	13	13	黯然销魂者，唯别而已矣	骈文名句	江淹《别赋》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-124	李敖有话说	452.2005-11-29：别时容易.txt	13	13	风萧萧兮易水寒，壮士一去兮不复还	古歌名句	《易水歌》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-125	李敖有话说	452.2005-11-29：别时容易.txt	15	15	峥嵘赤云西，日脚下平地	唐诗句	杜甫《羌村三首》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-126	李敖有话说	453.2005-11-30：自由主义来换取宪法的落实.txt	19	19	虽有鎡基，不如待时	孟子名句	《孟子》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-127	李敖有话说	460.2005-12-09：了不起的自杀者.txt	13	13	五十之年，只欠一死，经此世变，义无再辱	现代遗言	傅斯年语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-128	李敖有话说	461.2005-12-12：小事衡量思想更有趣.txt	7	7	一饮一啄，莫非前定	传统俗语	中国俗语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-129	李敖有话说	461.2005-12-12：小事衡量思想更有趣.txt	7	7	一饮一啄，系之于分	传统俗语	中国俗语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-130	李敖有话说	466.2005-12-19：鹰的高度.txt	3	3	当你跟火鸡搅在一起的时候，你就很难跟老鹰一起高飞	外国格言	英语格言语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-131	李敖有话说	466.2005-12-19：鹰的高度.txt	5	5	群胡同笑，四座并欢	世说新语文句	《世说新语》王导故事语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-132	李敖有话说	466.2005-12-19：鹰的高度.txt	19	19	樽前作剧莫相笑，我死诸君思此狂	古典诗句	传统诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-133	李敖有话说	468.2005-12-21：英雄人物的心境.txt	7	7	莫言下岭便无难，赚得行人错喜欢。正入万山圈子里，一山放行一山拦	宋诗句	杨万里诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-134	李敖有话说	468.2005-12-21：英雄人物的心境.txt	9	9	月堕浮云水卷空，天上云骄未肯同。歌舞可怜人暗换，身如泡沫亦如风	集句诗	李敖集王安石句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-135	李敖有话说	469.2005-12-22：吹牛之外的本事.txt	13	13	子见南子，子路不悦	论语名句	《论语·雍也》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-136	李敖有话说	469.2005-12-22：吹牛之外的本事.txt	13	13	天厌之，天厌之	论语名句	《论语·雍也》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-137	李敖有话说	486.2006-01-16：两千年参选时的趣事.txt	11	11	抓住别人，失了自己	李敖题图格言	李敖漫画说明	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-138	李敖有话说	501.2006-02-06：对待死亡的态度.txt	7	7	此亦人子也，可善遇之	古典书信名句	陶渊明书信语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-139	李敖有话说	502.2006-02-07：读书方法.txt	7	7	读书编类语言相似作一处，便见优劣是非	读书格言	古人读书法	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-140	李敖有话说	502.2006-02-07：读书方法.txt	9	9	读书须是看着他那缝罅处，方寻得道理透彻；若不见得缝罅，无由入得。看见缝罅时，脉络自开	读书格言	古人读书法	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-141	李敖有话说	502.2006-02-07：读书方法.txt	11	11	读书无疑者须教有疑，有疑却要无疑，到这里方是长进	读书格言	朱熹读书法语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-142	李敖有话说	502.2006-02-07：读书方法.txt	15	15	圣人之意，或不尽于言，亦不外乎言	读书格言	古人读经法	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-143	李敖有话说	502.2006-02-07：读书方法.txt	15	15	不尽于言，而执其言以求之	读书格言	王若虚读经法语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-144	李敖有话说	502.2006-02-07：读书方法.txt	17	17	每读书，必熟诵乃已	读书格言	古人读书法	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-145	李敖有话说	502.2006-02-07：读书方法.txt	17	17	尝言：人读书不至千遍，终于无益	读书格言	侯均读书法语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-146	李敖有话说	502.2006-02-07：读书方法.txt	19	19	为天地立心，为生民立命，为往圣继绝学，为万世开太平	宋儒名句	张载横渠四句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-147	李敖有话说	502.2006-02-07：读书方法.txt	19	19	心中有所开，即便劄记；不思则还塞之矣。余读书至心有所开处，随即錄之；盖以备不思还塞也	读书格言	薛瑄转述张载读书法	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-148	李敖有话说	503.2006-02-08：好记性不如烂笔头.txt	11	11	我从来不浪费我的记忆力，在百科全书里面一翻就翻到的数字，我不去记它	科学家格言	爱因斯坦语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-149	李敖有话说	504.2006-02-09：谈小女儿.txt	7	7	空山不见人，但闻人语响。返景入深林，复照青苔上	唐诗名句	王维《鹿柴》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-150	李敖有话说	504.2006-02-09：谈小女儿.txt	13	13	破口大骂音犹在，一声和好泯恩仇	李敖诗句	李敖写小女儿的诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-151	李敖有话说	518.2006-03-01：谈“美男破老，美女破舌”.txt	3	3	美男破老；美女破舌	古典成句	古人性别品评语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-152	李敖有话说	520.2006-03-03：北京大学的个人自由主义.txt	13	13	柳下惠，不羞汙君，不辞小官。进不隐贤，必以其道	孟子名句	《孟子·万章》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-153	李敖有话说	520.2006-03-03：北京大学的个人自由主义.txt	13	13	尔为尔，我为我，虽袒裼裸裎于我侧，尔焉能浼我哉	孟子名句	《孟子·公孙丑上》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-154	李敖有话说	527.2006-03-14：台湾228事件.txt	3	3	丈母娘戴白箍，想起一出是一出	歇后语	民间俗语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-155	李敖有话说	527.2006-03-14：台湾228事件.txt	25	25	欲求灵药换凡骨，先挽天河洗俗情	古典诗句	传统诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-156	李敖有话说	549.2006-04-13：马做坏示范总是被原谅.txt	23	23	好而知其恶，恶而知其美者，天下鲜矣	礼记名句	《礼记·大学》语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-157	李敖有话说	555.2006-04-21：绝对的法治国家.txt	5	5	吾与回言终日，不违如愚。退而省其私，亦足以发，回也不愚。	论语名句	《论语·为政》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-158	李敖有话说	571.2006-05-15：不同版本圣经比较.txt	5	5	看到一匹灰色的马，骑在马上面的叫做死	圣经文句	《圣经·启示录》语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-159	李敖有话说	578.2006-05-24：话说谭延闿.txt	5	5	炼汞烧铅四十年。至今犹在药炉前。不知子晋缘何事，只学吹箫便得仙	唐诗句	全唐诗道教题材诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-160	李敖有话说	578.2006-05-24：话说谭延闿.txt	19	19	刚日读经，柔日读史	读书格言	曾国藩读书法语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-161	李敖有话说	578.2006-05-24：话说谭延闿.txt	19	19	无酒学佛，有酒学仙	题字格言	蔡元培题字语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-162	李敖有话说	578.2006-05-24：话说谭延闿.txt	21	21	惜竹不除当路笋，伐薪教护带巢枝	对联	谭延闿联句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-163	李敖有话说	578.2006-05-24：话说谭延闿.txt	21	21	爱竹不锄当路笋，惜花犹护压头枝	对联	林森改写联句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-164	李敖有话说	579.2006-05-25：谈几个感谢.txt	5	5	张飞卖刺猬，人强货扎手	歇后语	民间俗语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-165	李敖有话说	579.2006-05-25：谈几个感谢.txt	15	15	曲有误，周郎顾	三国典故	周瑜听曲典故	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-166	李敖有话说	580.2006-05-26：不出户知天下.txt	5	5	不出户，知天下	老子名句	《老子》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-167	李敖有话说	580.2006-05-26：不出户知天下.txt	23	23	智者不惑，仁者不忧，勇者不惧	论语名句	《论语·子罕》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
