id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LALYKTW-066	keep-initial	《论语》名句	觚不觚。觚哉？觚哉？	《论语》	033.岂可接受国民党的羞辱！.txt	37	37	李敖引孔子名句，说明名实必须相符。	首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-067	keep-initial	古籍引文	世有因名以得实，亦有因名以失实。	《尹文子》	033.岂可接受国民党的羞辱！.txt	37	37	李敖引《尹文子》句，说明名与实相互影响。	首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-068	keep-initial	歇后语	猪八戒照镜子——里外不是人	中文歇后语	033.岂可接受国民党的羞辱！.txt	41	41	李敖摘用歇后语，写左右两边都不讨好的处境。	首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-069	keep-initial	《易经》成句	干父之蛊	《易经》	034.法律的问题，法律解决.txt	47	47	李敖引徐复观所称《易经》语，说明为父辈旧事作补正。	首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-070	keep-initial	西方谚语	上帝要毁灭一个人，必先使他疯狂！	西谚	034.法律的问题，法律解决.txt	151	151	李敖转引西谚，写疯狂作为败亡先兆。	首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-071	keep-initial	俗语格言	不按牌理出牌	中文俗语	034.法律的问题，法律解决.txt	185	185	李敖摘用俗语，写不照常规行事。	首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-072	keep-initial	古文名句	臣无祖母无以至今日；祖母无臣无以终余年。	李密《陈情表》	034.法律的问题，法律解决.txt	185	185	李敖转引《陈情表》名句，说明互相成全的关系。	首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-073	keep-initial	俗语格言	打开天窗说亮话	中文俗语	034.法律的问题，法律解决.txt	185	185	李敖摘用俗语，写直截了当地把话说开。	首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-074	keep-initial	俗语格言	拿人的手短、吃人的嘴软	中文俗语	035.林正杰，先亮一手给你看！.txt	39	39	李敖引俗语，说明受人财物容易受制于人。	首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-075	keep-initial	西方幽默格言	My folks didn't come over on the Mayflower, but they were there to meet the boat.（我们家的人没坐“五月花号”来，但他们却是〔在岸上〕接这条船的。）	Will Rogers	036.船上与岸上·白人与黄人.txt	27	27	李敖引威尔·罗杰斯的话，反讽五月花号资格论。	首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-076	keep-initial	文学批评格言	你无须全部吃完一个臭鸡蛋，才知道那是一个臭鸡蛋	缪凤林评书相关说法	037.法律解决以后.txt	171	171	李敖引评书比喻，说明从开头即可判断整体败坏。	首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-077	keep-initial	古典诗句	浮云一别后，流水十年间。	韦应物诗句	047.尤清系刊物怎样造谣？.txt	7	7	李敖引诗句，写久别重逢后的岁月流逝。	首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
