id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LAFD-060	keep-proofread	中文成语	一笔抹杀	传统成语	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	95	95	本书在相关章节使用或引录“一笔抹杀”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-061	keep-proofread	中文熟语	遮遮掩掩	中文熟语	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	95	95	本书在相关章节使用或引录“遮遮掩掩”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-062	keep-proofread	中文成语	欺人太甚	传统成语	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	97	97	本书在相关章节使用或引录“欺人太甚”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-063	add-proofread	中文成语	一笑置之	传统成语	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	97	97	本书在相关章节使用或引录“一笑置之”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。 校对轮补入。
LAFD-064	keep-proofread	中文成语	变本加厉	传统成语	012.张玉法既有罪，吴大猷可以无罪吗？.txt	13	13	本书在相关章节使用或引录“变本加厉”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-065	keep-proofread	寓言式格言	对你们是运动、对我们是玩命	《伊索寓言》相关转述	012.张玉法既有罪，吴大猷可以无罪吗？.txt	13	13	本书在相关章节使用或引录“对你们是运动、对我们是玩命”，保留其可独立检索的寓言式格言性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-066	keep-proofread	寓言式格言	对你是赎罪工具、对我们是虐待死亡	《聊斋》相关转述	012.张玉法既有罪，吴大猷可以无罪吗？.txt	13	13	本书在相关章节使用或引录“对你是赎罪工具、对我们是虐待死亡”，保留其可独立检索的寓言式格言性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-067	keep-proofread	中文成语	厚颜无耻	传统成语	012.张玉法既有罪，吴大猷可以无罪吗？.txt	13	13	本书在相关章节使用或引录“厚颜无耻”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-068	keep-proofread	中文成语	麻木不仁	传统成语	012.张玉法既有罪，吴大猷可以无罪吗？.txt	13	13	本书在相关章节使用或引录“麻木不仁”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-069	keep-proofread	中文成语	处心积虑	传统成语	012.张玉法既有罪，吴大猷可以无罪吗？.txt	17	17	本书在相关章节使用或引录“处心积虑”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-070	keep-proofread	西方法律格言	法典被人一解释，法典就完蛋了	拿破仑语	012.张玉法既有罪，吴大猷可以无罪吗？.txt	17	17	本书在相关章节使用或引录“法典被人一解释，法典就完蛋了”，保留其可独立检索的西方法律格言性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-071	keep-proofread	中文熟语	有头有脸	中文熟语	012.张玉法既有罪，吴大猷可以无罪吗？.txt	17	17	本书在相关章节使用或引录“有头有脸”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-072	keep-proofread	中文成语	正人君子	传统成语	012.张玉法既有罪，吴大猷可以无罪吗？.txt	17	17	本书在相关章节使用或引录“正人君子”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-073	keep-proofread	中文成语	层出不穷	传统成语	012.张玉法既有罪，吴大猷可以无罪吗？.txt	23	23	本书在相关章节使用或引录“层出不穷”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-074	keep-proofread	中文成语	大权独揽	传统成语	012.张玉法既有罪，吴大猷可以无罪吗？.txt	23	23	本书在相关章节使用或引录“大权独揽”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-075	keep-proofread	中文成语	事必躬亲	传统成语	012.张玉法既有罪，吴大猷可以无罪吗？.txt	23	23	本书在相关章节使用或引录“事必躬亲”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-076	keep-proofread	中文成语	无可奈何	传统成语	013.控《求是报》股东案之一.txt	47	47	本书在相关章节使用或引录“无可奈何”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-077	keep-proofread	中文成语	异口同声	传统成语	013.控《求是报》股东案之一.txt	47	47	本书在相关章节使用或引录“异口同声”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-078	keep-proofread	中文成语	含沙射影	传统成语	013.控《求是报》股东案之一.txt	61	61	本书在相关章节使用或引录“含沙射影”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-079	keep-proofread	中文成语	巨细不遗	传统成语	013.控《求是报》股东案之一.txt	65	65	本书在相关章节使用或引录“巨细不遗”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-080	keep-proofread	中文成语	无微不至	传统成语	013.控《求是报》股东案之一.txt	65	65	本书在相关章节使用或引录“无微不至”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-081	keep-proofread	中文成语	一片狼藉	传统成语	013.控《求是报》股东案之一.txt	65	65	本书在相关章节使用或引录“一片狼藉”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-082	keep-proofread	中文成语	皆大欢喜	传统成语	013.控《求是报》股东案之一.txt	83	83	本书在相关章节使用或引录“皆大欢喜”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-083	keep-proofread	中文成语	首当其冲	传统成语	014.控《求是报》股东案之二.txt	5	5	本书在相关章节使用或引录“首当其冲”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-084	keep-proofread	中文成语	不得要领	传统成语	014.控《求是报》股东案之二.txt	53	53	本书在相关章节使用或引录“不得要领”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-085	keep-proofread	中文成语	只字不提	传统成语	015.这叫什么账！.txt	31	31	本书在相关章节使用或引录“只字不提”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-086	keep-proofread	中文成语	事与愿违	传统成语	015.这叫什么账！.txt	37	37	本书在相关章节使用或引录“事与愿违”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-087	keep-proofread	中文成语	心劳计拙	传统成语	015.这叫什么账！.txt	37	37	本书在相关章节使用或引录“心劳计拙”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-088	keep-proofread	中文成语	视而不见	传统成语	017.法官陈明枉法裁判.txt	7	7	本书在相关章节使用或引录“视而不见”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-089	keep-proofread	中文熟语	飞象过河	棋类隐喻熟语	018.法官任鸣钜、郑景文、郭美杏怎样枉法开脱国民党大员秦孝仪？.txt	7	7	本书在相关章节使用或引录“飞象过河”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-090	keep-proofread	中文成语	答非所问	传统成语	018.法官任鸣钜、郑景文、郭美杏怎样枉法开脱国民党大员秦孝仪？.txt	15	15	本书在相关章节使用或引录“答非所问”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-091	keep-proofread	中文成语	偷天换日	传统成语	018.法官任鸣钜、郑景文、郭美杏怎样枉法开脱国民党大员秦孝仪？.txt	65	65	本书在相关章节使用或引录“偷天换日”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-092	keep-proofread	中文成语	未卜先知	传统成语	018.法官任鸣钜、郑景文、郭美杏怎样枉法开脱国民党大员秦孝仪？.txt	73	73	本书在相关章节使用或引录“未卜先知”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-093	keep-proofread	中文成语	舍本逐末	传统成语	018.法官任鸣钜、郑景文、郭美杏怎样枉法开脱国民党大员秦孝仪？.txt	143	143	本书在相关章节使用或引录“舍本逐末”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-094	keep-proofread	中文成语	因小失大	传统成语	018.法官任鸣钜、郑景文、郭美杏怎样枉法开脱国民党大员秦孝仪？.txt	143	143	本书在相关章节使用或引录“因小失大”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-095	keep-proofread	中文成语	公报私仇	传统成语	019.法官戴章甫、黄腾耀、阮富枝枉法裁判举证.txt	85	85	本书在相关章节使用或引录“公报私仇”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-096	keep-proofread	中文典故	莫须有	岳飞案相关典故	019.法官戴章甫、黄腾耀、阮富枝枉法裁判举证.txt	85	85	本书在相关章节使用或引录“莫须有”，保留其可独立检索的中文典故性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-097	keep-proofread	中文熟语	岂有此理？	中文熟语	019.法官戴章甫、黄腾耀、阮富枝枉法裁判举证.txt	85	85	本书在相关章节使用或引录“岂有此理？”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-098	keep-proofread	中文成语	天马行空	传统成语	019.法官戴章甫、黄腾耀、阮富枝枉法裁判举证.txt	85	85	本书在相关章节使用或引录“天马行空”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-099	keep-proofread	中文格言式反问	天下宁有是理？	传统文言反问句式	019.法官戴章甫、黄腾耀、阮富枝枉法裁判举证.txt	85	85	本书在相关章节使用或引录“天下宁有是理？”，保留其可独立检索的中文格言式反问性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-100	keep-proofread	中文成语	移花接木	传统成语	021.检察官李建忠怎样移花接木？.txt	1	1	本书在相关章节使用或引录“移花接木”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-101	keep-proofread	中文成语	天方夜谭	外来故事成语	021.检察官李建忠怎样移花接木？.txt	7	7	本书在相关章节使用或引录“天方夜谭”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-102	keep-proofread	中文成语	毫不相干	传统成语	021.检察官李建忠怎样移花接木？.txt	25	25	本书在相关章节使用或引录“毫不相干”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-103	keep-proofread	中文成语	若合符节	传统成语	021.检察官李建忠怎样移花接木？.txt	25	25	本书在相关章节使用或引录“若合符节”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-104	keep-proofread	中文成语	胡搅蛮缠	传统成语	022.驳王令麟等答辩状.txt	3	3	本书在相关章节使用或引录“胡搅蛮缠”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-105	keep-proofread	外来文学典故	罗生门	芥川龙之介小说/黑泽明电影相关典故	022.驳王令麟等答辩状.txt	133	133	本书在相关章节使用或引录“罗生门”，保留其可独立检索的外来文学典故性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-106	keep-proofread	中文熟语	反扯七扯八	中文熟语	022.驳王令麟等答辩状.txt	149	149	本书在相关章节使用或引录“反扯七扯八”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-107	keep-proofread	中文熟语	一面之词	中文熟语	022.驳王令麟等答辩状.txt	149	149	本书在相关章节使用或引录“一面之词”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
