id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LAOS228-064	keep-proofread	三国故事成句	云长安在？	《三国演义》关公故事	021.二二八与关公.txt	11	11	李敖引《三国演义》中普净点化关公的一问，保存故事成句。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-065	add-proofread	中文成语	目光如豆	传统成语	021.二二八与关公.txt	17	17	李敖使用目光如豆，形容眼光短浅。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-066	add-proofread	中文成语	一厢情愿	传统成语	021.二二八与关公.txt	17	17	李敖使用一厢情愿，形容只按自己愿望想事。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-067	add-proofread	中文成语	自以为是	传统成语	021.二二八与关公.txt	17	17	李敖使用自以为是，形容自认正确而不察。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-068	keep-proofread	中文成语	知过能改	传统成语	021.二二八与关公.txt	25	25	李敖使用知过能改，写明白错误后能够改正。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-069	keep-proofread	中文成语	断章取义	传统成语	022.二二八档案开放了，又怎样？.txt	3	3	李敖使用断章取义，形容截取片段而曲解整体。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-070	keep-proofread	孟子成语	仁民爱物	《孟子》相关成语	022.二二八档案开放了，又怎样？.txt	21	21	李敖使用仁民爱物，保存儒家成语本体。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-071	keep-proofread	中文成语	仁义道德	儒家伦理成语	022.二二八档案开放了，又怎样？.txt	21	21	李敖使用仁义道德，保存伦理成语本体。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-072	add-proofread	中文成语	画蛇添足	传统成语	025.林荣三在二二八大杀台湾人？.txt	59	59	李敖使用画蛇添足，形容多此一举反坏其事。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-073	add-proofread	中文成语	自作聪明	传统成语	025.林荣三在二二八大杀台湾人？.txt	59	59	李敖使用自作聪明，形容自以为聪明而弄巧。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-074	add-proofread	中文成语	叱咤风云	传统成语	026.将军坟.txt	19	19	李敖使用叱咤风云，形容气势和影响力很大。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-075	keep-proofread	诗经成语	充耳不闻	《诗经》相关成语	026.将军坟.txt	19	19	李敖使用充耳不闻，写对周遭声音不加理会。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-076	keep-proofread	中文成语	敢作敢当	传统成语	026.将军坟.txt	19	19	李敖使用敢作敢当，形容有担当、敢承担后果。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-077	keep-proofread	孟子成语	舍生取义	《孟子》相关成语	026.将军坟.txt	19	19	李敖使用舍生取义，保存古典成语本体。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-078	keep-proofread	中文成语	视死如归	传统成语	026.将军坟.txt	19	19	李敖使用视死如归，形容把死亡看得如归去一般。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-079	keep-proofread	古典文句	佩虎符、坐皋比	古典军事/讲席意象	026.将军坟.txt	21	21	李敖用佩虎符、坐皋比写将军声势，保存古典化文句。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-080	keep-proofread	论语成语	求仁得仁	《论语》相关成语	026.将军坟.txt	21	21	李敖使用求仁得仁，写所追求者最终得其所愿。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-081	keep-proofread	中文成语	独行其是	传统成语	026.将军坟.txt	23	23	李敖使用独行其是，形容按自己的判断行事。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-082	add-proofread	中文成语	风生水起	传统成语	026.将军坟.txt	23	23	李敖使用风生水起，形容气象活泼兴盛。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-083	keep-proofread	史记成语	肝脑涂地	《史记》相关成语	026.将军坟.txt	23	23	李敖使用肝脑涂地，写不惜牺牲。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-084	keep-proofread	古典引文	其犹龙乎？	《史记·老子韩非列传》相关引文	026.将军坟.txt	23	23	李敖引孔子惊讶老子其犹龙乎一语，保存古典引文。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-085	keep-proofread	中文成语	气象万千	传统成语	026.将军坟.txt	23	23	李敖使用气象万千，形容气象丰富宏大。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-086	keep-proofread	后汉书成语	强项不屈	《后汉书》相关成语	026.将军坟.txt	23	23	李敖使用强项不屈，写刚直不屈。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-087	keep-proofread	论语成语	杀身成仁	《论语》相关成语	026.将军坟.txt	23	23	李敖使用杀身成仁，保存儒家成语本体。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-088	keep-proofread	诗经成语	之死靡它	《诗经》相关成语	026.将军坟.txt	23	23	李敖使用之死靡它，写至死不改其志。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-089	keep-proofread	韩愈文句	障百川而东之，挽狂澜于既倒	韩愈《进学解》相关成句	027.让二二八使我们成熟.txt	21	21	李敖化用韩愈文句，写导正众流、力挽倾倒狂澜。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-090	keep-proofread	中文成语	适可而止	传统成语	027.让二二八使我们成熟.txt	25	25	李敖使用适可而止，说明行动应知分寸。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-091	keep-proofread	古典成语	墓草久宿	古典成语	027.让二二八使我们成熟.txt	27	27	李敖使用墓草久宿，写事过多年、人物已逝的时间感。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-092	keep-proofread	儒家成句	知其所止	《大学》相关成句	027.让二二八使我们成熟.txt	27	27	李敖使用知其所止，说明行动应知止境。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-093	keep-proofread	中文成语	助纣为虐	传统成语	028.二二八中的留日特级流氓.txt	5	5	李敖使用助纣为虐，保存可独立检索的成语本体。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-094	add-proofread	中文成语	语焉不详	传统成语	028.二二八中的留日特级流氓.txt	7	7	李敖使用语焉不详，形容说得不清楚、不充分。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-095	add-proofread	中文成语	理直气壮	传统成语	028.二二八中的留日特级流氓.txt	15	15	李敖引林今开文章中的理直气壮，写理由充分时的口气。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-096	keep-proofread	寓言式训诫	从今以后，千万别管闲事，我们走我们的路，驴子吃人家的稻子，你要听话，叔叔才会常常带你到乡下来玩。	林今开《新闻记者与黑驴子》	028.二二八中的留日特级流氓.txt	19	19	李敖引林今开文章中的叔叔训诫，保存别管闲事、各走各路的寓言式口吻。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 收入寓言式训诫本体；不收同篇现实政治类比。
LAOS228-097	keep-proofread	韩非子成语	虎而翼之	《韩非子》相关成语	029.台湾人为何不敢清算日本人的二二八？.txt	9	9	李敖使用虎而翼之，形容恶势力更添助力。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-098	keep-proofread	中文成语	灰头土脸	传统成语	029.台湾人为何不敢清算日本人的二二八？.txt	145	145	李敖使用灰头土脸，形容狼狈失面子。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-099	keep-proofread	中文成语	涕泗横流	传统成语	030.从暴君历史学到暴民历史学.txt	15	15	李敖使用涕泗横流，形容痛哭流涕。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-100	keep-proofread	史记引文	夫贤士之处世也，譬若锥之处囊中，其末立见。	《史记·平原君虞卿列传》相关引文	030.从暴君历史学到暴民历史学.txt	23	23	李敖引古书锥处囊中的话，说明贤士终会显露。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-101	keep-proofread	史记成语	脱颖而出	《史记》相关成语	030.从暴君历史学到暴民历史学.txt	23	23	李敖使用脱颖而出，说明才能自然显露。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-102	keep-proofread	中文俗语	种豆得豆	中文俗语	030.从暴君历史学到暴民历史学.txt	27	27	李敖使用种豆得豆，形容行动得到相应结果。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-103	add-proofread	中文成语	平心静气	传统成语	030.从暴君历史学到暴民历史学.txt	29	29	李敖使用平心静气，形容冷静平和地思考。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-104	add-proofread	中文成语	哗众取宠	传统成语	030.从暴君历史学到暴民历史学.txt	31	31	李敖使用哗众取宠，形容用浮夸言行迎合众人。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-105	add-proofread	中文成语	恃宠而骄	传统成语	030.从暴君历史学到暴民历史学.txt	31	31	李敖使用恃宠而骄，形容倚仗受宠而骄纵。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-106	keep-proofread	孟子成句	虽千万人吾往矣	《孟子》相关成句	030.从暴君历史学到暴民历史学.txt	31	31	李敖引虽千万人吾往矣，写勇于坚持所当为之事。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-107	keep-proofread	中文成语	为虎作伥	传统成语	030.从暴君历史学到暴民历史学.txt	35	35	李敖引录报告中的为虎作伥，保存成语本体。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-108	keep-proofread	中文成语	为所欲为	传统成语	031.你通缉，我窝藏.txt	9	9	李敖使用为所欲为，形容表面上似乎可以随心行事。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-109	keep-proofread	中文成语	阳奉阴违	传统成语	031.你通缉，我窝藏.txt	9	9	李敖使用阳奉阴违，写表面服从而暗中违背。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-110	keep-proofread	中文成语	牵强附会	传统成语	031.你通缉，我窝藏.txt	11	11	李敖使用牵强附会，形容勉强拉合解释。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-111	keep-proofread	孟子成语	独善其身	《孟子》相关成语	031.你通缉，我窝藏.txt	21	21	李敖使用独善其身，保存儒家成语本体。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-112	keep-proofread	孟子成句	不失其赤子之心	《孟子》相关成句	032.二二八时外省人的被害文献.txt	13	13	李敖引录文章中不失其赤子之心，保存儒家成句。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-113	keep-proofread	现代格言	世界上无论什么地方都有好人，也有坏人。	《正气月刊》引文	032.二二八时外省人的被害文献.txt	17	17	李敖引录文章中人人承认的公道话，句子本体为泛化格言。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-114	keep-proofread	中文成语	不明不白	传统成语	032.二二八时外省人的被害文献.txt	41	41	李敖引录文章中的不明不白，写死者无人明了情由。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-115	keep-proofread	中文成语	死灰复燃	传统成语	032.二二八时外省人的被害文献.txt	57	57	李敖引录文章中的死灰复燃，保存成语本体。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-116	keep-proofread	中文成语	任劳任怨	传统成语	032.二二八时外省人的被害文献.txt	71	71	李敖引录文章中的任劳任怨，形容能承受劳苦与怨言。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-117	keep-proofread	中文成语	间不容发	传统成语	032.二二八时外省人的被害文献.txt	119	119	李敖引录文章中的间不容发，形容情势极其危急。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-118	keep-proofread	庄子成语	呆若木鸡	《庄子》相关成语	032.二二八时外省人的被害文献.txt	135	135	李敖引录文章中的呆若木鸡，形容众人一时发愣。	首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
